DriveAmplitude,Amplitude_AU,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(AU)
0.085,1.673041232367076e-07,-122.5195671563438,-125.17475716899854,-125.91661989935213,-2.3988477148694445,1.9512643075165923e-07
0.09,2.0723856759731833e-07,-120.66028840645038,-124.25181179706655,-123.15804921484596,-2.2933981949736784,1.9624827475414738e-07
0.095,1.9015219059007586e-07,-121.40767338470035,-124.39657542863068,-124.43947720490789,-2.358664104913807,1.974127645715162e-07
0.1,1.9807386568764966e-07,-121.05315649284978,-124.7009134437507,-123.50770095275146,-2.2877226816749148,1.9861913886861525e-07
0.105,2.1119646600162763e-07,-120.49596710787026,-123.68172198868875,-123.33762612328022,-2.3363919189114544,1.998666089265195e-07
0.11,1.720504254840652e-07,-122.27658502381979,-127.03794234253544,-124.04243362781655,-2.1870790199538215,2.0115435915818825e-07
0.115,1.9645474387155414e-07,-121.12444963620781,-125.62717808936036,-123.02609642201871,-2.208653178048599,2.0248154764168992e-07
0.12,1.8408838765224854e-07,-121.68917216438359,-124.46529907065795,-124.94699511299291,-2.383908940967026,2.0384730667064473e-07
0.125,1.9845999708734295e-07,-121.03624043044778,-125.03384044675983,-123.24263687493581,-2.253807669409607,2.0525074332152498e-07
0.13,2.047649594688346e-07,-120.76458724839183,-124.76656102671699,-122.96809053951714,-2.2533981269045724,2.0669094003744203e-07
0.135,1.865171349270831e-07,-121.57532532985508,-125.92043461419728,-123.56606700414528,-2.22229593069145,2.0816695522803848e-07
0.14,2.2050298831130338e-07,-120.12141045315016,-123.27013317689918,-122.99756365565588,-2.3405067018287555,2.096778238850933e-07
0.145,1.7824940139895323e-07,-121.9691384419781,-126.05743237343417,-124.11651793129494,-2.245384844127518,2.1122255821343713e-07
0.15,2.0638799372639164e-07,-120.6960114565473,-123.81013117168109,-123.604915671455,-2.3443824352690217,2.1280014827676604e-07
0.155,2.2463855194677011e-07,-119.96001422471089,-123.26646184376243,-122.6930782404524,-2.3232118230771763,2.1440956265793043e-07
0.16,2.0185472955974004e-07,-120.88892145120455,-123.65622683547662,-124.15662192303202,-2.384983626492582,2.1604974913326837e-07
0.165,2.2522982626946256e-07,-119.93718200658365,-122.19644088797514,-123.85613382932411,-2.451157968268225,2.1771963536054187e-07
0.17,2.2400583047906933e-07,-119.98451359525436,-122.40971688719468,-123.6711939891944,-2.4285570090467736,2.1941812958002657e-07
0.17500000000000002,2.2645854090973673e-07,-119.88992594748316,-122.68171367746785,-123.13031760549188,-2.3820067351633516,2.2114412132829655e-07
0.18,2.0486080996050433e-07,-120.76052233417145,-123.77396573390098,-123.76768112131435,-2.3558327188424806,2.2289648216423737e-07
0.185,2.1651916421130692e-07,-120.27977320344064,-123.4596243192822,-123.12689341438752,-2.337045642348692,2.2467406640681287e-07
0.19,2.12308128837337e-07,-120.45036758899784,-122.24986722157341,-125.14541960429126,-2.519871742572246,2.2647571188410324e-07
0.195,2.0245833255100492e-07,-120.86298692989573,-123.20516164776848,-124.66322032354162,-2.439735663189524,2.283002406931247e-07
0.2,2.2635471044105013e-07,-119.89390931150882,-122.69755215127795,-123.12119353141426,-2.3805715853415497,2.3014645996993417e-07
0.20500000000000002,2.2354819648839976e-07,-120.00227663383032,-122.35896789851284,-123.78228301147884,-2.4377628635862965,2.3201316266951518e-07
0.21,2.3783841561629242e-07,-119.46405998112735,-122.31537628240132,-122.63938543795689,-2.374841632372735,2.3389912835493535e-07
0.215,2.547562142563308e-07,-118.86720431271007,-121.43045088430078,-122.37591333767271,-2.410512525924886,2.3580312399525925e-07
0.22,2.2911459390573456e-07,-119.788644977087,-123.0291834149757,-122.58030033627648,-2.3303661974382295,2.3772390477169542e-07
0.225,2.459115362871054e-07,-119.17412198356666,-121.93631268610727,-122.44756892579494,-2.3856077859549956,2.396602148914498e-07
0.23,2.459906901997674e-07,-119.17132662254281,-121.0382410970891,-123.73799508604665,-2.5091612621511934,2.416107884087544e-07
0.23500000000000001,2.5194234280920836e-07,-118.96367677255617,-121.6165185418695,-122.36351683118315,-2.3991422589578026,2.435743500525334e-07
0.24,2.3170290959522565e-07,-119.69107029434383,-121.63191702828692,-124.12334442266152,-2.4976854678620213,2.4554961606016635e-07
0.245,2.3643710810655236e-07,-119.51538726743505,-121.35484965228534,-124.13363803033337,-2.5134935993165612,2.4753529501680316e-07
0.25,2.652063242879725e-07,-118.51802251668289,-120.8229457616331,-122.3709113610339,-2.4448345708393058,2.495300886996817e-07
0.255,2.3589300711049847e-07,-119.53539870918682,-121.84496990216888,-123.38165785288064,-2.444195479026213,2.515326929268969e-07
0.26,2.5212627961561224e-07,-118.95733773536703,-120.63079995252247,-123.90891795108814,-2.540571625712123,2.5354179841006516e-07
0.265,2.3629579699175206e-07,-119.52058010580575,-121.82130258787565,-123.37947563826918,-2.445412889616068,2.555560916103283e-07
0.27,2.6764493576096306e-07,-118.43851943732733,-120.09594071298844,-123.4244205685714,-2.543272966923943,2.5757425559713554e-07
0.275,2.562717242692835e-07,-118.81568622410397,-121.18267061499881,-122.58144795028925,-2.4363687918851618,2.595949709092434e-07
0.28,2.703995120878883e-07,-118.34958197087717,-120.70924198530209,-122.12547163335805,-2.4373603802675308,2.6161691641737005e-07
0.28500000000000003,2.765527990410696e-07,-118.1541388753462,-120.21498395093064,-122.38128031308759,-2.4796234860761865,2.6363877018794034e-07
0.29,2.665748205538519e-07,-118.47331753272255,-120.50025275311907,-122.75688381288614,-2.4846594415407544,2.6565921034735646e-07
0.295,2.7933518789673993e-07,-118.06718709755984,-119.93360935954976,-122.63477220048199,-2.50923859451785,2.676769159462295e-07
0.3,2.8308993141522745e-07,-117.95121157930564,-120.1949604693349,-121.8929929629479,-2.453324374506969,2.696905678230068e-07
0.305,2.5449468091287915e-07,-118.87612584816208,-120.92021995362258,-123.13099365490788,-2.4821046285310158,2.7169884946643027e-07
0.31,2.62927870553866e-07,-118.5929675615364,-120.60687720530103,-122.89852309614525,-2.4866078909341036,2.737004478762622e-07
0.315,2.876109503080404e-07,-117.81359170206233,-119.60652289582131,-122.52146663487146,-2.5209283413564645,2.756940544217153e-07
0.32,3.02684889032069e-07,-117.36988523994057,-118.95137395634102,-122.52384231769902,-2.556278027397167,2.776783656970265e-07
0.325,2.607969554797303e-07,-118.66364969986735,-120.73966916939966,-122.86591756201894,-2.477386773932578,2.7965208437361404e-07
0.33,2.993390542352198e-07,-117.4664324000168,-118.97540824394768,-122.79011664163698,-2.569049908022231,2.816139200482617e-07
0.335,2.9330749834444584e-07,-117.64323672797076,-119.59058657832097,-122.0639932257427,-2.4966890810953983,2.8356259008677546e-07
0.34,2.728661028852009e-07,-118.27070827787425,-120.32464216774494,-122.50925478504064,-2.4806456271981525,2.854968204625604e-07
0.34500000000000003,2.9206283630000467e-07,-117.68017407449258,-119.5350809142721,-122.2692893798734,-2.5110513925493554,2.874153465895702e-07
0.35000000000000003,2.8859296107958437e-07,-117.78398535863168,-119.15140651739655,-123.46859144517919,-2.5950691027827855,2.893169141490847e-07
0.355,2.811595780196358e-07,-118.01064238673825,-119.65641337302898,-123.02172177412379,-2.545244783656499,2.912002799097743e-07
0.36,2.986751200147249e-07,-117.48571910586395,-118.89617078799051,-123.05613641510432,-2.5869989865481973,2.9306421254051585e-07
0.365,3.1253432530427305e-07,-117.09174559557721,-118.50667860253593,-122.65050565916887,-2.5861668649063256,2.9490749341542826e-07
0.37,2.9367254481400155e-07,-117.63243311107418,-119.33977612372755,-122.51280883823091,-2.5349168741472603,2.9672891741060126e-07
0.375,2.923773739873027e-07,-117.67082482078087,-119.06148758340754,-123.29324243457097,-2.590692149254684,2.98527293691997e-07
0.38,2.8723371375652243e-07,-117.82499177491376,-119.67617376779613,-122.42110655511468,-2.5116392507845386,3.0030144649400874e-07
0.385,2.921687335167705e-07,-117.67702528351518,-119.33857871861963,-122.65404720269291,-2.542575599908217,3.0205021588816796e-07
0.39,3.083150321486289e-07,-117.20980605093513,-119.04212899999416,-121.84162675832495,-2.5146267993320968,3.037724585414977e-07
0.395,3.1996249849865494e-07,-116.88771845505636,-118.11188139620359,-122.98488278127857,-2.6230533747664153,3.054670484640149e-07
0.4,3.221539528151304e-07,-116.82843075356716,-118.29607863526483,-122.25323311003892,-2.5764923816511183,3.071328777448954e-07
0.405,3.127771217214444e-07,-117.08500046720931,-118.30048626584116,-123.20892244499005,-2.624807650088637,3.0876885727681737e-07
0.41000000000000003,2.997298210965188e-07,-117.45510095399247,-119.03150730773737,-122.62064970378246,-2.557161700211578,3.1037391746801256e-07
0.41500000000000004,3.270244100138618e-07,-116.6980966269334,-118.90741878900099,-120.69128108432702,-2.4581675069385445,3.119470089415574e-07
0.42,3.106155241578346e-07,-117.14523689525174,-118.52348395306444,-122.80072344296698,-2.5930249679295443,3.134871032214482e-07
0.425,3.3708386563763316e-07,-116.43494072905688,-118.07898575017084,-121.44976843568807,-2.5455376166363024,3.149931934050117e-07
0.43,3.4246506645767617e-07,-116.29737449575063,-118.10886975459144,-120.96915554280109,-2.517948189892479,3.1646429482121054e-07
0.435,3.262047155588546e-07,-116.71989534665167,-118.22457262230697,-122.05394359562405,-2.5698183505859644,3.1789944567441436e-07
0.44,3.4838207973803566e-07,-116.1485838945493,-117.59461544763258,-121.62762224749426,-2.580434404088675,3.192977076732149e-07
0.445,3.24046899852812e-07,-116.77754262483076,-118.53650247315478,-121.55266329253529,-2.526430992515751,3.2065816664387414e-07
0.45,3.366216673964024e-07,-116.4468587061173,-117.96976472743596,-121.7371954905172,-2.5665685190810974,3.2197993312800473e-07
0.455,3.0352716917861153e-07,-117.34574861314185,-119.18342595430957,-121.96738615044632,-2.513776675443793,3.2326214296409156e-07
0.46,3.366779768463394e-07,-116.44540586807392,-117.93951994014589,-121.805071884161,-2.5717122366165244,3.245039578524742e-07
0.465,3.148359199343018e-07,-117.02801453154316,-118.65896318220331,-122.07143876205419,-2.5477656278589915,3.2570456590342147e-07
0.47000000000000003,3.3451155226894256e-07,-116.50147763117738,-118.04976274665646,-121.73197936408386,-2.562082099944209,3.268631821679391e-07
0.47500000000000003,3.2577107042305024e-07,-116.73144974614964,-118.13605804082043,-122.31713274788079,-2.58808635363418,3.279790491509636e-07
0.48,3.4009921803022023e-07,-116.35758737562904,-117.84572776225048,-121.73183566299129,-2.5727867686169144,3.290514373066076e-07
0.485,3.242038671587101e-07,-116.77333622572768,-118.23067844360408,-122.22387766829625,-2.578367462198628,3.3007964551513107e-07
0.49,3.617103358610853e-07,-115.82248166556764,-117.29314674869843,-121.23978863474505,-2.5759448807248027,3.3106300154132916e-07
0.495,3.2284822774518617e-07,-116.80973190903092,-117.90476361075045,-123.32932580024688,-2.6499380968642017,3.320008624740343e-07
0.5,3.316105693159748e-07,-116.5771327588441,-118.05430174973392,-121.97834408333753,-2.57476693048388,3.3289261514644715e-07
0.505,3.315255002650627e-07,-116.57936126193958,-118.1500480911588,-121.75800831145943,-2.5581581904151016,3.337376765370204e-07
0.51,3.515943705635762e-07,-116.06886178544764,-117.40413976059834,-121.84153451125773,-2.601194473575562,3.3453549415063453e-07
0.515,3.3975189021275534e-07,-116.36646241110851,-117.66429222662669,-122.24489502220277,-2.6084397756887627,3.35285546379815e-07
0.52,3.453082386300117e-07,-116.22556123925156,-117.82041006139706,-121.34925789377209,-2.5539631516575825,3.359873428457553e-07
0.525,3.371772017131498e-07,-116.43253600217696,-118.03790656809761,-121.5326134651005,-2.552148213677826,3.3664042471892353e-07
0.53,3.39030671881681e-07,-116.38492023703357,-117.95742389411784,-121.55940041027753,-2.5578414176188757,3.372443650190414e-07
0.535,3.547459369216975e-07,-115.99135144393227,-117.39777716813552,-121.57227850569006,-2.5877478739123605,3.377987688942413e-07
0.54,3.426165755032896e-07,-116.2935326445311,-117.67133937149572,-121.95019838292,-2.5931079276473494,3.383032738792176e-07
0.545,3.22983278364385e-07,-116.80609927488435,-118.37404258549131,-121.99104945396843,-2.558636950291306,3.387575501322036e-07
0.55,3.488732882409807e-07,-116.13634567094391,-117.52291418988153,-121.76962997085026,-2.591460078212706,3.391613006506198e-07
0.555,3.1724122471892995e-07,-116.96190768705479,-118.58865565741594,-122.01456270385808,-2.548482538147348,3.395142614652525e-07
0.56,3.394855340741002e-07,-116.37327458034608,-117.8340402365729,-121.81524204217303,-2.5777437156348824,3.3981620181283433e-07
0.5650000000000001,3.1519052664965877e-07,-117.01823692574118,-118.23326638633917,-123.14357216904145,-2.624900107324891,3.400669242869162e-07
0.5700000000000001,3.756054321905078e-07,-115.49506275096209,-116.872897656973,-121.15165301367541,-2.5931026181630266,3.4026626496693e-07
0.5750000000000001,3.6935759999343734e-07,-115.64075925136535,-117.1481582015815,-120.96824137955365,-2.569331654108458,3.404140935253585e-07
0.58,3.368865113749555e-07,-116.44002759178164,-118.01376024641104,-121.61169232397258,-2.5576272595627016,3.405103133129429e-07
0.585,3.3887199611176653e-07,-116.3889864262255,-117.78816609544796,-121.98891831875976,-2.589098914336708,3.4055486142187124e-07
0.59,3.489131664636926e-07,-116.13535288055802,-117.66683401490197,-121.40534097697531,-2.565047713753794,3.4054770872690717e-07
0.595,3.3592683788438787e-07,-116.46480600525922,-118.08135348511354,-121.53999553228546,-2.5502280388407677,3.404888599044317e-07
0.6,3.3425305719092243e-07,-116.50819228024739,-117.91770886894349,-122.08104751377866,-2.5871728159759733,3.4037835342938587e-07
0.605,3.5793321537952634e-07,-115.91366000756867,-117.2700064740387,-121.62833423337743,-2.597169998025931,3.4021626155011624e-07
0.61,3.4152574499230284e-07,-116.32123109608898,-118.18366384138636,-120.89625680039573,-2.509865857739562,3.4000269024113915e-07
0.615,3.3455800634467403e-07,-116.5002714935778,-118.0453528194636,-121.7382621645771,-2.562646033294603,3.397377791338557e-07
0.62,3.2584632003703695e-07,-116.72944363073628,-118.23494494809056,-122.06150237209458,-2.56967093850115,3.394217014252613e-07
0.625,3.338123981281898e-07,-116.51965078782781,-117.92330769874519,-122.10782629084265,-2.5882636424139562,3.390546637647112e-07
0.63,3.3061144457234177e-07,-116.60334237936623,-118.1075124596287,-121.93861580584466,-2.5699091060641925,3.386369061188141e-07
0.635,3.258472751780699e-07,-116.72941817015278,-118.09971122490104,-122.40627328759143,-2.5945259174655226,3.3816870161454423e-07
0.64,3.2957602328363665e-07,-116.6305878599444,-118.24405212773549,-121.71262223749406,-2.550756933707483,3.376503563606723e-07
0.645,3.573953849446931e-07,-115.92672124034789,-117.41772126126662,-121.29398030619014,-2.572272067250644,3.3708220924763444e-07
0.65,3.4643308315126534e-07,-116.19731286467699,-117.84824751486616,-121.19720634431067,-2.5443697994202044,3.364646317259672e-07
0.655,3.437868749171331e-07,-116.26391419958979,-117.42383105106686,-122.56454684632916,-2.6362159314130142,3.357980275634567e-07
0.66,3.0922025797316906e-07,-117.18434128036421,-118.89840863832318,-122.05078799054715,-2.5338026544593193,3.350828325811575e-07
0.665,3.545932992230303e-07,-115.99508955443889,-117.29928308509245,-121.85530245137726,-2.607200089699185,3.3431951436845634e-07
0.67,3.3604772040317115e-07,-116.46168096959919,-118.22158228276322,-121.23491677829931,-2.526277627191138,3.33508571977365e-07
0.675,3.2267195511538e-07,-116.81447563258105,-118.31669423629896,-122.15446759375968,-2.570258464252552,3.3265053559624427e-07
0.68,3.1882474367776023e-07,-116.91865965928599,-118.50553927738983,-122.06036983503392,-2.5553425582976037,3.317459662031701e-07
0.685,3.047356677089109e-07,-117.31123426165708,-118.48424700845399,-123.56936335560835,-2.633499710017852,3.307954551991704e-07
0.6900000000000001,3.037994828943484e-07,-117.33795943730952,-118.62160670981895,-123.25737196721825,-2.6112153161620557,3.29799624021571e-07
0.6950000000000001,3.221033702864949e-07,-116.82979466282048,-118.526847415931,-121.73161489363486,-2.536627112396877,3.2875912373770475e-07
0.7000000000000001,3.2845252303264926e-07,-116.66024799771675,-118.31792568398164,-121.64559737741504,-2.543229663178332,3.276746346192479e-07
0.705,3.242883360031559e-07,-116.77107347819954,-118.44110133979689,-121.72996835935074,-2.5411486651901543,3.265468656974636e-07
0.71,3.1244784877168984e-07,-117.09414926612735,-118.79634302101434,-121.98523626029966,-2.5357718982784565,3.2537655429964215e-07
0.715,3.3579554566459117e-07,-116.46820142507535,-118.09596380101601,-121.51862472024288,-2.5483093127696073,3.241644655670418e-07
0.72,3.1101725987099074e-07,-117.13401022689196,-118.60892399137165,-122.54079322544202,-2.575175037070244,3.229113919546448e-07
0.725,3.3936416094712756e-07,-116.3763805214841,-117.65871169024754,-122.29962239123849,-2.6114737757839706,3.2161815271305606e-07
0.73,2.983788553018827e-07,-117.49433917345245,-119.80472056693124,-121.33944443063865,-2.4440841615139117,3.202855933528825e-07
0.735,2.945984613158011e-07,-117.60509055940595,-118.92876414801214,-123.41016448284108,-2.603426898452922,3.18914585091945e-07
0.74,3.032200939410479e-07,-117.35454048420222,-119.28665902629015,-121.80234849333246,-2.499026032249758,3.175060242856817e-07
0.745,3.3486034399677926e-07,-116.49242566247133,-117.99999092349132,-121.8195070158412,-2.569301930869204,3.160608318411175e-07
0.75,3.20022674467704e-07,-116.88608503650342,-118.27521956310812,-122.51255442140972,-2.590978635221724,3.1457995261478163e-07
0.755,3.068814175145701e-07,-117.25028821250251,-118.73963572239788,-122.62158424098584,-2.572569429089043,3.130643547949672e-07
0.76,2.9374604127530204e-07,-117.63025959402826,-119.46044734803614,-122.26615126883715,-2.5149662317159467,3.1151502926873623e-07
0.765,3.09714631733664e-07,-117.17046558226336,-118.66090645544006,-122.53909001291142,-2.5723726615411606,3.099329889740853e-07
0.77,3.014167196779462e-07,-117.40635326146045,-118.73037542926662,-123.21044910311626,-2.6033596745054317,3.0831926823769353e-07
0.775,2.758782752221986e-07,-118.17535000061955,-119.67165327910294,-123.52968922048511,-2.5713190831795263,3.0667492209868727e-07
0.78,3.0097468499137056e-07,-117.41910067174275,-118.86875306770062,-122.88898795851274,-2.5797716897893226,3.050010256188631e-07
0.785,2.80539286108972e-07,-118.02982629332465,-119.7027091925514,-122.98263910109911,-2.5406689124986763,3.0329867317981967e-07
0.79,3.033532386909136e-07,-117.35072732407934,-119.36101080892311,-121.66243604926832,-2.48715171606141,3.0156897776745956e-07
0.795,2.950602793069449e-07,-117.59148505965577,-119.17835352971338,-122.73322050996563,-2.5553444908304845,2.998130702443263e-07
0.8,2.775401917273867e-07,-118.12318236398859,-119.66746038577497,-123.36305367257614,-2.562787540397281,2.9803209861025496e-07
0.805,2.8450533919439393e-07,-117.90789162269937,-119.49103187028827,-123.05809151036307,-2.555991239605269,2.962272272518179e-07
0.81,2.993336700690954e-07,-117.46658863320015,-119.17473818332442,-122.34529017406254,-2.5347830914778795,2.9439963618105683e-07
0.8150000000000001,2.901738422175359e-07,-117.73653483739756,-118.93074532940966,-123.92700045912326,-2.629139516417009,2.925505202639998e-07
0.8200000000000001,3.030585157548274e-07,-117.35917020494186,-118.6964910311766,-123.12617283346931,-2.600802642128039,2.906810884394661e-07
0.8250000000000001,2.6847982098956574e-07,-118.41146705175203,-120.83659205695102,-122.09825212119931,-2.4285674310772323,2.887925629286705e-07
0.8300000000000001,2.799712298201981e-07,-118.04743194310838,-119.95153215881066,-122.54569832983974,-2.5033548764178915,2.868861784361441e-07
0.835,2.7100177847715957e-07,-118.33025722363723,-119.80138533040406,-123.74641554533221,-2.5758609191345805,2.84963181342493e-07
0.84,2.50620023863957e-07,-119.00938470331727,-121.00233562913812,-123.35069750317257,-2.489759623985669,2.8302482888952345e-07
0.845,2.938738399829048e-07,-117.62648148670743,-120.02600689192384,-121.34773343825901,-2.4319872445310415,2.810723883582665e-07
0.85,2.844371070907772e-07,-117.90997498465802,-120.15533652938736,-121.84937325415422,-2.45309867593832,2.7910713624043835e-07
0.855,2.768140219472844e-07,-118.14593833488446,-120.1862173676703,-122.40716074786755,-2.482671495821932,2.7713035740387936e-07
0.86,2.6838760632277957e-07,-118.4144509035778,-120.17269501585169,-123.19100533124126,-2.526547619853428,2.751433442525164e-07
0.865,2.769116198344977e-07,-118.14287644133265,-119.6570009646259,-123.45419293165152,-2.5681311970259744,2.7314739588139856e-07
0.87,2.774117761316001e-07,-118.12720218472018,-119.94533399641973,-122.78618943333231,-2.51688733341245,2.711438172273581e-07
0.875,2.6401838788299355e-07,-118.5570165455073,-120.1342270241412,-123.72072830997644,-2.557021773609976,2.691339182158516e-07
0.88,2.597265930196915e-07,-118.6993716699165,-120.59530910977843,-123.21251131565569,-2.504623426364708,2.671190129045405e-07
0.885,2.683181750380073e-07,-118.41669821486555,-120.39658729051254,-122.78053368028321,-2.4917343080993604,2.651004186241696e-07
0.89,2.373118960306133e-07,-119.48330985963212,-121.53478014712076,-123.72593353760222,-2.481010507520787,2.6307945511730515e-07
0.895,2.722945138128529e-07,-118.28892221801568,-120.20705043765629,-122.7618115151798,-2.5011826546251705,2.610574436754969e-07
0.9,2.7882682733662243e-07,-118.08300890134417,-119.86492913550114,-122.81250857920938,-2.5227048753427086,2.59035706275427e-07
0.905,2.729668771263009e-07,-118.26750101858963,-120.30914375971273,-122.52645025073693,-2.4824687913029577,2.5701556471461106e-07
0.91,2.6551441559617014e-07,-118.50793793848214,-120.89674810356514,-122.24375919038036,-2.433425731201792,2.549983397472163e-07
0.915,2.6334868831582554e-07,-118.57907685196353,-121.5346532934019,-121.64479867949696,-2.3625347983694502,2.5298535022056215e-07
0.92,2.5096743310569895e-07,-118.99735266872943,-121.32508024819175,-122.8178780440917,-2.441706898869972,2.509779122128666e-07
0.925,2.4689306424087484e-07,-119.13952224668384,-120.65932474698084,-124.43725717555077,-2.5671201827915846,2.489773381728046e-07
0.93,2.599935065379707e-07,-118.69045001547796,-120.47793889527699,-123.40899295797378,-2.5218055827729633,2.469849360614376e-07
0.935,2.4788176264872867e-07,-119.10480852957511,-121.37146576953272,-123.01294118756765,-2.450127937569762,2.4500200849707823e-07
0.9400000000000001,2.2815792903145762e-07,-119.82498872058852,-122.52550092345709,-123.16888300379831,-2.3931967187888223,2.4302985190364806e-07
0.9450000000000001,2.3235101189512968e-07,-119.66680867968873,-121.62170896108982,-124.0742523858384,-2.495534814761848,2.410697556630843e-07
0.9500000000000001,2.535055411843517e-07,-118.9099509096586,-121.06826562791301,-122.9812028513895,-2.4654324726579175,2.3912300127235145e-07
0.9550000000000001,2.3095324551009587e-07,-119.71921865089728,-121.31419913224127,-124.84261860744965,-2.5539403970902224,2.3719086150560746e-07
0.96,2.401930295722678e-07,-119.37849204382304,-121.66149662830043,-123.26287873769624,-2.447859620197899,2.3527459958207344e-07
0.965,2.750563229670422e-07,-118.20126738499351,-120.68215957793656,-121.81458737660392,-2.4211983806077884,2.3337546834014941e-07
0.97,2.3486679793772226e-07,-119.57326750615587,-122.67471636243697,-122.49429232022779,-2.3458091942557244,2.3149470941831783e-07
0.975,2.565204920360276e-07,-118.80725875789739,-120.57336922577193,-123.5680941766359,-2.5252673989109007,2.2963355244336917e-07
0.98,2.4216730431353916e-07,-119.30738989436483,-121.57931634827038,-123.20784458987198,-2.4493956501688463,2.2779321422648064e-07
0.985,2.434319643255932e-07,-119.26214797231694,-121.31302711265795,-123.50575089098827,-2.481098102299485,2.259748979676735e-07
0.99,2.4992375579611427e-07,-119.03354926890458,-121.31206603302765,-122.92443311290926,-2.44848129726517,2.2417979246916978e-07
0.995,2.303715862307662e-07,-119.74112179001676,-121.89367245990313,-123.82134301956312,-2.4662602783900818,2.224090713581617e-07
1.0,2.6173698619914156e-07,-118.63239809593425,-121.23280708424785,-122.09534529986604,-2.4057647778389066,2.2066389231950247e-07
