DriveAmplitude,Amplitude_AU,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(AU)
0.195,1.820391843696509e-07,-121.78640242389494,-126.20913025348392,-123.73263730021,-2.215529213276507,1.925117854422909e-07
0.2,1.875228701934789e-07,-121.52861521081843,-123.50912179155083,-125.89138174232531,-2.4916407715403865,1.9331177050751315e-07
0.20500000000000002,2.1803585110683062e-07,-120.21914185404489,-123.59695082378306,-122.89062035094021,-2.3155795783630633,1.9412635131828402e-07
0.21,1.753163827301846e-07,-122.11325001619345,-126.5055889041389,-124.07676116877903,-2.218167172061146,1.9495534234820218e-07
0.215,2.0046407636187153e-07,-120.948968896818,-123.76411177380055,-124.16360994034608,-2.3791833494312393,1.9579855478883934e-07
0.22,1.908988188585849e-07,-121.37363521721403,-125.16468362429647,-123.72238743455245,-2.273548177630285,1.9665579659274287e-07
0.225,2.1554236152910858e-07,-120.31904730791635,-123.2946914685308,-123.36428183265733,-2.360200390712239,1.9752687251717574e-07
0.23,1.6662771275422422e-07,-122.5547553846173,-124.78420805936278,-126.51775943904299,-2.4553297511334797,1.9841158416858464e-07
0.23500000000000001,2.2151559278491942e-07,-120.0816139990315,-123.07764998003749,-123.10622493435118,-2.3578393938211426,1.993097300477852e-07
0.24,1.9547411140158843e-07,-121.16791509209142,-124.46173073176138,-123.91207902345487,-2.324575090638012,2.0022110559585503e-07
0.245,2.3797952679943456e-07,-119.45890811067379,-121.68655480819042,-123.42460551247586,-2.4555836659293915,2.011455032407233e-07
0.25,2.3169191771717078e-07,-119.69148235867468,-123.14083112008515,-122.30307218537106,-2.308043806876788,2.0208271244444683e-07
0.255,2.164055643458359e-07,-120.28433157514796,-122.99446981396756,-123.61708938885705,-2.3920047000153124,2.0303251975116143e-07
0.26,2.037267452026262e-07,-120.80873910680728,-123.54270914379312,-124.11415306098823,-2.389065742026209,2.03994708835698e-07
0.265,2.1087256120916455e-07,-120.50929858519504,-123.92562172455115,-123.14831032908081,-2.3115084557502854,2.0496906055285223e-07
0.27,1.950285764519348e-07,-121.18773502779028,-124.91005760123996,-123.5864708996917,-2.280295886311632,2.059553529872961e-07
0.275,2.202839398888367e-07,-120.13004333428994,-123.91218772610793,-122.48519468955922,-2.274417216737662,2.0695336150412092e-07
0.28,1.9931816305293386e-07,-120.99876252351532,-124.48915604994022,-123.57679772081342,-2.3037712341067706,2.0796285879999939e-07
0.28500000000000003,2.0708428440384996e-07,-120.66675721137842,-123.645586346567,-123.70875770603526,-2.359830893900158,2.0898361495495547e-07
0.29,2.1946959529749158e-07,-120.16221278725479,-122.19918875053409,-124.4289490239486,-2.4831628232047227,2.1001539748473017e-07
0.295,1.9066333030164312e-07,-121.38435655254996,-123.5695493689305,-125.41418220014046,-2.46159078649099,2.1105797139373187e-07
0.3,2.0596491335591213e-07,-120.71383517323466,-123.65433111516094,-123.79507945543862,-2.36429626139728,2.1211109922855736e-07
0.305,1.9622536703813266e-07,-121.13459704134435,-123.54014887376363,-124.84769212599608,-2.43118005171128,2.1317454113207446e-07
0.31,2.1597835768504692e-07,-120.30149535449608,-122.83373690397221,-123.84906152309901,-2.414508622555777,2.142480548980503e-07
0.315,2.0895840910894759e-07,-120.58850298065619,-123.18129404442021,-124.06075990939414,-2.4067343326807866,2.15331396026316e-07
0.32,2.1767136157485262e-07,-120.23367416609004,-123.17629508619895,-123.31272456578259,-2.3640476794364846,2.1642431777845315e-07
0.325,1.999467660398475e-07,-120.97141235933142,-123.85127973482147,-124.11618382128432,-2.371441231786807,2.1752657123398998e-07
0.33,2.266582239912894e-07,-119.88227041383011,-121.6873922443937,-124.56639208934676,-2.5189692252913947,2.1863790534709497e-07
0.335,2.052686811932427e-07,-120.7432462018354,-124.13818245823707,-123.40022115737605,-2.3137650374484253,2.1975806700375416e-07
0.34,2.2218225897325407e-07,-120.05551248300239,-123.52508400194282,-122.65049790724787,-2.305934123986905,2.208868010794196e-07
0.34500000000000003,2.433959654721251e-07,-119.26343254146244,-121.99812361496022,-122.5680242066399,-2.3889770924707245,2.2202385049711576e-07
0.35000000000000003,2.0341267868384595e-07,-120.82213966446486,-123.00323783569081,-124.8582343040428,-2.4621740874095646,2.231689562859906e-07
0.355,2.258579745269721e-07,-119.91299146115966,-122.5077844869023,-123.3827983124786,-2.406479354214397,2.2432185764029785e-07
0.36,2.402448455304329e-07,-119.37661847090476,-121.65049951771317,-123.27423087048214,-2.449124288505376,2.2548229197879756e-07
0.365,2.120123886606448e-07,-120.46247526160053,-122.78846230842716,-124.28545631687828,-2.441944918432905,2.266499950045605e-07
0.37,2.4021223764363955e-07,-119.37779746697484,-121.67509899835161,-123.24159507791259,-2.4458843543508806,2.2782470076516387e-07
0.375,2.4624546363468584e-07,-119.16233527105923,-120.97215712184789,-123.83735132974377,-2.5182160601763326,2.2900614171326362e-07
0.38,2.1964560382296773e-07,-120.15524973649917,-123.02676696339176,-123.30891416706874,-2.372433333280836,2.3019404876753022e-07
0.385,2.2699778332994582e-07,-119.86926771820022,-123.76319756573197,-122.14568439963811,-2.2636164980621065,2.3138815137393397e-07
0.39,2.3944738997006596e-07,-119.40549789340517,-121.91530512398805,-122.98157373615206,-2.4174202623188745,2.3258817756736527e-07
0.395,2.3429689473712606e-07,-119.59436938942929,-121.82747897283303,-123.5519282401736,-2.4548160035474367,2.3379385403357677e-07
0.4,2.1967561649341172e-07,-120.1540629659469,-122.98412246176409,-123.3524088139101,-2.3773884073310443,2.350049061714325e-07
0.405,2.4810889999512125e-07,-119.09685317795277,-121.9402054152585,-122.28077596711736,-2.375794285625299,2.3622105815545017e-07
0.41000000000000003,2.2990839848423144e-07,-119.75860331925884,-122.39297681269608,-123.18048031865808,-2.401464857389251,2.3744203299862228e-07
0.41500000000000004,2.530917418740648e-07,-118.92414054730969,-121.01375146106193,-123.10432295650423,-2.4753921025970893,2.3866755261550196e-07
0.42,2.380059536059238e-07,-119.4579436261072,-121.73580605821242,-123.34977613981123,-2.448572004576259,2.3989733788553864e-07
0.425,2.6176741274952837e-07,-118.63138843236867,-120.75356851917289,-122.75937641801329,-2.4706453194875886,2.4113110871665e-07
0.43,2.209653589810689e-07,-120.10321616084101,-122.13566944924467,-124.37752030633278,-2.4838363754482273,2.423685841090145e-07
0.435,2.3849959344037823e-07,-119.43994718227366,-121.46623564798,-123.72460111305881,-2.484756002193279,2.436094822190712e-07
0.44,2.584883222076683e-07,-118.74088149053111,-120.9036789789148,-122.80517889402657,-2.464789647232459,2.4485352042371175e-07
0.445,2.4487155214832835e-07,-119.21093336190543,-121.14615612314532,-123.65320673128872,-2.498548825540506,2.4610041538464945e-07
0.45,2.58482713700932e-07,-118.74106995319988,-120.494641661531,-123.52700159493848,-2.527309686145006,2.4734988311295174e-07
0.455,2.636067860025274e-07,-118.57056832207418,-120.62479408895089,-122.80863219023381,-2.480602415946766,2.4860163903372033e-07
0.46,2.657051861452348e-07,-118.5016994186641,-120.43004288049276,-122.95625303642399,-2.4996070097737384,2.4985539805090565e-07
0.465,2.0848170213872113e-07,-120.60834116017685,-123.20741261276929,-124.0729203172499,-2.4059348731053714,2.511108746122387e-07
0.47000000000000003,2.517636501886686e-07,-118.96983951220123,-121.95987780207065,-122.00049610808053,-2.358532659318422,2.523677827742683e-07
0.47500000000000003,2.5920586107957935e-07,-118.71680369462511,-120.42957742807786,-123.58592491693216,-2.534016801507211,2.5362583626748603e-07
0.48,2.5365130308225014e-07,-118.90495808817646,-120.65175609489134,-123.70453817031654,-2.528416667071065,2.5488474856152666e-07
0.485,2.638373346207068e-07,-118.56297502487756,-120.61996531706164,-122.79647182178108,-2.4801933297189382,2.5614423293042696e-07
0.49,2.650950448220574e-07,-118.52166784453007,-120.35114873217304,-123.15890851483866,-2.5150786558628977,2.574040025179298e-07
0.495,2.6867896598423174e-07,-118.40502667856316,-119.84631097730401,-123.89610380836001,-2.5813047623539984,2.5866377040281746e-07
0.5,2.567130934737455e-07,-118.8007396408407,-120.9519807252141,-122.88300293038519,-2.466448550881821,2.5992324966426007e-07
0.505,2.5617555393555045e-07,-118.81894636402703,-121.00797859944169,-122.84290734170318,-2.4610444751528466,2.6118215344716366e-07
0.51,2.525116684993731e-07,-118.94407101226243,-121.04003458208977,-123.11399260881565,-2.4744625923592554,2.624401950275036e-07
0.515,2.7395630419850396e-07,-118.23607406861572,-120.16764576701783,-122.6848582091761,-2.4991101468609425,2.636970878776278e-07
0.52,2.7043778689129925e-07,-118.34835257815767,-120.36133567144131,-122.65547904896722,-2.4867467900585996,2.649525457315153e-07
0.525,2.6542431598588e-07,-118.51088590679703,-119.89150829366329,-124.1600189805225,-2.59257771500061,2.6620628264997556e-07
0.53,2.6835149902500677e-07,-118.41561953094603,-120.87343154970097,-122.05907947118062,-2.424234898249179,2.674580130857729e-07
0.535,2.7542679887198813e-07,-118.1895761516674,-120.15606043542086,-122.57671880971043,-2.493769289248463,2.6870745194866197e-07
0.54,2.6548496483004917e-07,-118.50890142775907,-120.1933757105511,-123.43714905333437,-2.538726179966051,2.6995431467031883e-07
0.545,2.8994673943778586e-07,-117.74333545728437,-119.71793015185469,-122.11635284467147,-2.492537020626052,2.711983172691536e-07
0.55,2.7312785488209917e-07,-118.26238016691465,-120.04992484881471,-122.98081352527441,-2.521796579823494,2.724391764149892e-07
0.555,2.860887607263359e-07,-117.85968411412752,-119.39735454422953,-123.11506887269385,-2.56395317215012,2.736766094935914e-07
0.56,2.7947579856443704e-07,-118.0628159280699,-119.88116317761248,-122.72138881837883,-2.5168529352920688,2.7491033467103667e-07
0.5650000000000001,2.574122788340067e-07,-118.7771148561214,-120.51674503355108,-123.59120768902906,-2.5295909000550076,2.7614007095790143e-07
0.5700000000000001,2.8077313019333497e-07,-118.02258916844444,-119.75247686364041,-122.85652443089842,-2.5311916287041387,2.7736553827325957e-07
0.5750000000000001,2.809372080875536e-07,-118.01751480030615,-119.89312852308343,-122.56803170643641,-2.507796573409072,2.785864575084725e-07
0.58,2.886254404765676e-07,-117.78300786915025,-119.55727102955238,-122.52764177166065,-2.523944234190892,2.7980255059075857e-07
0.585,2.768533826501327e-07,-118.14470335981186,-119.82396871811851,-123.0839647664888,-2.5395982028479067,2.8101354054652543e-07
0.59,2.770131979362186e-07,-118.13969082421359,-119.81795844126701,-123.08106656265466,-2.5397654201539663,2.8221915156445327e-07
0.595,2.681060570003962e-07,-118.42356753154037,-120.20946899660848,-123.1452295872024,-2.522061763501724,2.8341910905831237e-07
0.6,2.7972634002707127e-07,-118.05503278315814,-119.89342300240463,-122.67531728872733,-2.5136636054642354,2.846131397295022e-07
0.605,2.9072180668891083e-07,-117.7201478655046,-119.07490684359931,-123.43915559693025,-2.597471965831844,2.8580097162929694e-07
0.61,2.5870393202854785e-07,-118.73363945160963,-120.33484834042835,-123.84303685385277,-2.5528652256087456,2.8698233422078373e-07
0.615,3.081990121368336e-07,-117.21307519634875,-119.49706304656075,-121.09604057997849,-2.4477235178594525,2.8815695844047946e-07
0.62,2.9254871187209654e-07,-117.66573623937995,-119.61486229743521,-122.08335520112881,-2.4964172951952177,2.893245767596115e-07
0.625,2.7566408344923764e-07,-118.18209634082571,-119.86724731065111,-123.10891619077313,-2.5386130156243376,2.904849232450495e-07
0.63,2.8366644980927654e-07,-117.93354057624997,-119.34458828705404,-123.50240493979925,-2.5868882228611336,2.916377336198735e-07
0.635,2.9256074649997494e-07,-117.66537893375754,-120.04003080479603,-121.42058175151412,-2.435332883245693,2.9278274532356464e-07
0.64,2.9782710300330564e-07,-117.51041570161988,-119.8164482271468,-121.3617207351246,-2.444681969603028,2.939196975718053e-07
0.645,3.095476975963592e-07,-117.1751484814481,-118.46867005160534,-123.06597464098773,-2.609281042343264,2.950483314158744e-07
0.65,2.941590715428747e-07,-117.61805512145835,-119.13495232587843,-122.92273191159696,-2.5676372164531513,2.961683898016249e-07
0.655,2.968017445193343e-07,-117.54037105779089,-119.49193317721887,-121.95369266848381,-2.4960447918206157,2.9727961762802936e-07
0.66,2.785159907600594e-07,-118.09269734584105,-120.42895408694409,-121.90122331851546,-2.4405421867935777,2.983817618052816e-07
0.665,2.754106255175053e-07,-118.19008621131815,-119.44897141476139,-124.18231660837682,-2.616104043903567,2.9947457131243867e-07
0.67,2.962183096467878e-07,-117.55746205669857,-119.32742934065045,-122.3106216560017,-2.524640983403437,3.0055779725459374e-07
0.675,2.7621044758090715e-07,-118.16489801101159,-120.04171361632488,-122.71319068028131,-2.5076083354439485,3.0163119291956244e-07
0.68,3.095103503924223e-07,-117.17619650495135,-119.0039904567627,-121.81665913403103,-2.5153470635552195,3.026945138340745e-07
0.685,3.1181999013223546e-07,-117.11162097410126,-118.42700143096117,-122.94005316951231,-2.605029276884331,3.03747517819453e-07
0.6900000000000001,3.0137164021760676e-07,-117.40765240804068,-119.53050054074338,-121.53458040631787,-2.470548438359289,3.0478996504677337e-07
0.6950000000000001,3.095646261674896e-07,-117.17467347975628,-118.84548028388363,-122.13190774138745,-2.541017724848634,3.058216180914851e-07
0.7000000000000001,2.980886050063626e-07,-117.50279255071462,-118.73420971027394,-123.57775357997299,-2.6215922424970404,3.068422419874875e-07
0.705,2.878900866257037e-07,-117.80516583561301,-119.81856425675957,-122.11158801982467,-2.4866845233458617,3.0785160428064456e-07
0.71,2.950924113599952e-07,-117.5905392181089,-119.06156458994946,-123.00695236303193,-2.575879547049955,3.0884947508172816e-07
0.715,3.143597219514963e-07,-117.04116212392591,-118.7152206805882,-121.9914740683904,-2.540471501627615,3.0983562711877646e-07
0.72,3.157419286909289e-07,-117.00305489332078,-118.98295437197318,-121.36687234714886,-2.491732732154108,3.108098357888575e-07
0.725,3.148854010154894e-07,-117.02664952388992,-118.68779292603855,-122.00455133656487,-2.54264475276542,3.1177187920922305e-07
0.73,3.312184613356139e-07,-116.58740933661427,-117.94207551320179,-122.30667057928048,-2.5974896246574684,3.12721538267845e-07
0.735,3.6768419751808495e-07,-115.68020074368067,-116.85197352094082,-121.94233098633629,-2.6337561487024397,3.1365859667331846e-07
0.74,3.131783194313213e-07,-117.07386625771417,-118.63968410982962,-122.26370863652569,-2.559008198258883,3.1458284100412493e-07
0.745,3.2161313183184417e-07,-116.84302457978751,-117.95203184884473,-123.31423404339841,-2.646944300285965,3.154940607572393e-07
0.75,2.9357197197585475e-07,-117.6354082417269,-119.0293235844844,-123.24921967421675,-2.590083026382841,3.1639204839607436e-07
0.755,2.9423795097840463e-07,-117.61572629228483,-119.11184246278906,-122.9705204247895,-2.5713526720847293,3.1727659939774776e-07
0.76,3.1002548246186044e-07,-117.16175220294966,-118.72748758373776,-122.35178456665038,-2.5590226093450585,3.181475122996646e-07
0.765,3.061858884653265e-07,-117.26999662329135,-119.22404591042634,-121.67893759345898,-2.4956647713205515,3.1900458874540064e-07
0.77,3.0331036241465214e-07,-117.35195508392397,-119.45833573872153,-121.50513558260505,-2.4729422178234963,3.1984763352988066e-07
0.775,3.338158299735268e-07,-116.51956149073521,-118.11514693287606,-121.64159852597122,-2.5538358565595947,3.206764546438366e-07
0.78,3.216739521655636e-07,-116.8413821444856,-118.24595748212647,-122.42715145629298,-2.5880924939467054,3.2149086331754006e-07
0.785,3.4808653122991704e-07,-116.15595566073625,-117.21577000830356,-122.80063718397776,-2.657579358628331,3.2229067406379473e-07
0.79,3.243285442552141e-07,-116.76999658843303,-118.46273841193812,-121.68084737946698,-2.537345449770454,3.2307570472018366e-07
0.795,3.354446917728287e-07,-116.47728156744613,-118.29203081082636,-121.14278250332868,-2.5174277422093168,3.238457764905569e-07
0.8,3.132494285362046e-07,-117.07189429576984,-118.48851930053426,-122.62626421927507,-2.5858530852585537,3.2460071398575437e-07
0.805,3.207454629119878e-07,-116.86648960734519,-118.4647585511693,-121.98248839500343,-2.5533724181034563,3.2534034526355124e-07
0.81,3.323011277235535e-07,-116.5590637406096,-117.96204859572691,-122.14900113401751,-2.5883889212766586,3.260645018678197e-07
0.8150000000000001,3.436022377208042e-07,-116.26858037285173,-117.93035362880397,-121.24513068403841,-2.54253853092192,3.267730188668954e-07
0.8200000000000001,3.304080898810458e-07,-116.60868659801525,-117.93267295649846,-122.4128829036307,-2.6033665799062784,3.27465734891142e-07
0.8250000000000001,3.4044935902546325e-07,-116.34864962625059,-117.85340516593189,-121.68250886472836,-2.569804347951726,3.281424921697045e-07
0.8300000000000001,3.453116799111639e-07,-116.22547467763496,-117.93605431693807,-121.09913768719635,-2.534380236470792,3.2880313656644193e-07
0.835,3.3358187007930056e-07,-116.52565126270795,-117.58016320758225,-123.18957194898891,-2.6587421853137783,3.294475176150337e-07
0.84,3.339125135586449e-07,-116.51704614758961,-117.54618678244078,-123.27455565724733,-2.6643522224807037,3.30075488553249e-07
0.845,3.4631062324609147e-07,-116.20038376441288,-117.67320954521261,-121.61233421880114,-2.575553207543643,3.3068690635637255e-07
0.85,3.282878211576359e-07,-116.66460461247993,-118.38315430652814,-121.52180315351471,-2.533061402697549,3.312816317697803e-07
0.855,3.3945007517178246e-07,-116.37418185964711,-117.90225154483899,-121.65224907637862,-2.565652131421154,3.3185952934065473e-07
0.86,3.1343299709563684e-07,-117.06680573343384,-118.55308116731393,-122.44562069664751,-2.5731227534643564,3.3242046744883604e-07
0.865,3.3797495213273045e-07,-116.41200973920516,-118.05360740633347,-121.43216053277727,-2.545953159523989,3.3296431833679865e-07
0.87,3.2200287796465195e-07,-116.83250497723351,-118.62273658687596,-121.54566668149346,-2.5213632813842706,3.3349095813874965e-07
0.875,3.246546221506178e-07,-116.76126823614953,-118.45562790496245,-121.6687267028046,-2.5370757361550753,3.340002669088395e-07
0.88,3.180111638047269e-07,-116.94085271954023,-118.49841751903318,-122.14976651731446,-2.5604525877650404,3.34492128648481e-07
0.885,3.37602168800965e-07,-116.42159548480527,-118.02229090999602,-121.53214477915739,-2.5529537670193077,3.349664313327684e-07
0.89,3.2273440604472284e-07,-116.81279470126583,-118.53945414574731,-121.65333482401975,-2.5317232484651524,3.354230669359919e-07
0.895,3.340121906603046e-07,-116.51445368677655,-118.19854247940633,-121.44351498663741,-2.538790658868738,3.3586193145624165e-07
0.9,3.131715565520805e-07,-117.07405382579702,-118.61868594240713,-122.31309600989051,-2.5627251589632114,3.362829249390943e-07
0.905,3.645656137324229e-07,-115.75418598191385,-117.19516733801774,-121.24603293903616,-2.5813603607874165,3.3668595150037874e-07
0.91,3.3665589503906514e-07,-116.44597557100754,-118.0112572828852,-121.63705324124122,-2.559101891789896,3.3707091934801417e-07
0.915,3.5951371774715194e-07,-115.87539072042964,-117.24874780998213,-121.54399716256455,-2.5939471226748188,3.3743774080291644e-07
0.92,3.46037946847797e-07,-116.20722551242034,-118.0473483086145,-120.82422429430846,-2.5133889125405524,3.3778633231896777e-07
0.925,3.2628361268171393e-07,-116.71779479810361,-118.0461415112692,-122.50978114567525,-2.6025265328357636,3.381166145020446e-07
0.93,3.402652470980916e-07,-116.35334814720729,-117.6309104109452,-122.29050375144874,-2.6124115899784055,3.384285121281002e-07
0.935,3.489051902583585e-07,-116.13555144351812,-117.23886965965465,-122.62637304396253,-2.648160396632256,3.3872195416029786e-07
0.9400000000000001,3.2802805643124194e-07,-116.67148022814058,-117.76012640068168,-123.21341441748038,-2.651313178316472,3.389968737651895e-07
0.9450000000000001,3.327736652318511e-07,-116.54672104056729,-118.19796114239317,-121.5459541460765,-2.5443180921101747,3.3925320832793787e-07
0.9500000000000001,3.338671906253748e-07,-116.51822518910464,-117.74737178596637,-122.60011964690655,-2.6220490428639573,3.394908994665772e-07
0.9550000000000001,3.5329794602181267e-07,-116.02687779191692,-117.28994717536443,-122.00668839050188,-2.615274101257254,3.3970989304531033e-07
0.96,3.485909859404869e-07,-116.14337698953995,-117.54466830351502,-121.73775862678214,-2.5887047724533145,3.3991013918683827e-07
0.965,3.224359177661621e-07,-116.8208317616672,-118.35677879872428,-122.08027576171119,-2.564257681264895,3.4009159228372033e-07
0.97,3.2747332417824564e-07,-116.68618147643996,-118.00133416342746,-122.51525761130871,-2.605073368534286,3.4025421100876147e-07
0.975,3.2722828833979646e-07,-116.69268323024298,-117.93699018058743,-122.72856014706338,-2.6190081496952144,3.403979583244248e-07
0.98,3.6632615693692623e-07,-115.7123414457834,-117.04675564276435,-121.48741468927369,-2.6013602562940688,3.40522801491267e-07
0.985,3.543525248257106e-07,-116.00098941265726,-117.24934415363622,-122.0246886752349,-2.618199842452882,3.4062871207539534e-07
0.99,3.338649120879274e-07,-116.51828446774266,-117.65714489585054,-122.88841630651852,-2.6406201199893715,3.407156659549433e-07
0.995,3.298444489385756e-07,-116.62351645151287,-118.3405790770274,-121.48377994303296,-2.533307191962906,3.407836433255648e-07
1.0,3.424750000029158e-07,-116.29712255640032,-117.71954963321299,-121.83648468340996,-2.584778760427127,3.408326287049444e-07
