DriveAmplitude,Amplitude_AU,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(AU)
0.09,3.996905070303471e-07,-114.95522337254368,-121.51147722861147,-116.03979869823583,2.060196790786493,4.456885611612786e-07
0.095,3.946352469835024e-07,-115.06578260715443,-121.1658949623085,-116.28898606762041,2.0891419769415487,4.473208100336012e-07
0.1,3.916473839827121e-07,-115.13179544318419,-120.90875224729102,-116.46553233302163,2.110898686677869,4.492002578641277e-07
0.105,3.6823894377945253e-07,-115.66710571936186,-120.54681526740701,-117.37476960790994,2.1775253354136,4.5131905464975257e-07
0.11,4.024558762441956e-07,-114.8953345855106,-119.98273062320364,-116.50638864987269,2.1612181783710462,4.536683506841542e-07
0.115,4.1577205673484594e-07,-114.61259408629195,-119.94338109670275,-116.11862242648564,2.1428122955016584,4.562383335208968e-07
0.12,4.171273792535476e-07,-114.58432610650165,-118.90752148319842,-116.58786214718225,2.2242236984356567,4.590182689576675e-07
0.125,4.2466905294326537e-07,-114.42868777036425,-119.67181113480325,-115.9715778649853,2.1493568447346507,4.6199654587046627e-07
0.13,4.332203059743981e-07,-114.25552394828577,-118.36862240848744,-116.38711242028022,2.2431063083988745,4.65160724710488e-07
0.135,4.447301046387813e-07,-114.02776946985347,-118.42110631010819,-115.99071026304493,2.218080313049023,4.684975894611362e-07
0.14,4.2827173847620003e-07,-114.35531171577438,-118.92767901368478,-116.21916864543024,2.202747138873754,4.719932028381566e-07
0.145,4.2718008138516845e-07,-114.37748016043075,-118.4224148515415,-116.55282094600408,2.249393547817761,4.756329645023327e-07
0.15,4.450992250762179e-07,-114.02056327994814,-118.16944254083069,-116.12963090519696,2.23983815628153,4.794016720416034e-07
0.155,4.38329716500359e-07,-114.15368175167517,-118.53115279847813,-116.12571477154597,2.219463088208032,4.832835844678944e-07
0.16,4.487977219581381e-07,-113.9486871667903,-118.07218946741531,-116.0736961283775,2.242153777101787,4.872624879634518e-07
0.165,4.3860096102730015e-07,-114.1483084646835,-118.34867889165501,-116.22549124337806,2.235173253955403,4.913217636020734e-07
0.17,4.773335762901314e-07,-113.4132603573068,-117.573800485993,-115.5150534847077,2.2387777981947785,4.954444567623795e-07
0.17500000000000002,4.781679813633153e-07,-113.39809020470291,-117.78650561143279,-115.36384574151256,2.218508813133543,4.996133479432031e-07
0.18,4.6966607506133635e-07,-113.55391621656383,-117.403289798632,-115.86130243701743,2.2678931714749075,5.038110246853184e-07
0.185,4.879957413010829e-07,-113.2213794040236,-116.85091215071866,-115.68982126327961,2.2895548969557966,5.080199542991098e-07
0.19,4.847444311350494e-07,-113.27944347343913,-116.77031469147222,-115.85709153029885,2.3037217240108694,5.122225570944137e-07
0.195,4.77900868080191e-07,-113.40294365549738,-117.24835718794557,-115.71310855787428,2.268275076536104,5.164012798066711e-07
0.2,4.617625489638148e-07,-113.70132590819927,-116.78051079680694,-116.64381650253753,2.3483260588733907,5.205386689127059e-07
0.20500000000000002,5.163658827116685e-07,-112.73054924597065,-116.3360072917972,-115.21750857509079,2.291985737833875,5.24617443529908e-07
0.21,4.997942729794604e-07,-113.01387453646987,-116.97895383195609,-115.24193552902383,2.2568635746791488,5.286205675943381e-07
0.215,5.134596301853351e-07,-112.77957396987253,-116.64239088263682,-115.07755936406015,2.2665989100055643,5.325313210162831e-07
0.22,5.229057922038915e-07,-112.62123099302616,-116.04798161505825,-115.25154328238607,2.3104119236372926,5.363333695160635e-07
0.225,5.115320303847996e-07,-112.81224338469005,-116.50156588214688,-115.23547165768585,2.2835689770988057,5.400108328484039e-07
0.23,5.226402459925574e-07,-112.62564305151194,-116.15349731763547,-115.17355085359938,2.2999035271289587,5.435483511304122e-07
0.23500000000000001,5.019972384461153e-07,-112.97567348256786,-116.55475226696723,-115.4831329596258,2.2946630251434352,5.469311489961278e-07
0.24,5.496694783607811e-07,-112.18766759429488,-115.42804690411727,-114.97946646065735,2.330383595300575,5.501450973096845e-07
0.245,5.206206469727474e-07,-112.65927229273166,-116.23472428123273,-115.16956762675846,2.2950322487008257,5.53176772179324e-07
0.25,5.495496311437443e-07,-112.1895616292434,-115.76934104000502,-114.69647376005358,2.2945917299909135,5.560135110257744e-07
0.255,5.31824749019124e-07,-112.47432916711446,-115.36601196826129,-115.60657721263988,2.3700407687591833,5.586434654708087e-07
0.26,5.194934112353994e-07,-112.67809916843194,-115.98979055101864,-115.40657318025137,2.3226469982894904,5.610556508250805e-07
0.265,5.214104047505149e-07,-112.64610617795879,-116.02924025751128,-115.31306400033897,2.3150147043786142,5.632399919685388e-07
0.27,5.49163172690213e-07,-112.1956719350554,-115.89875395915792,-114.60864856223539,2.2822016132354093,5.651873654317898e-07
0.275,5.354152380587633e-07,-112.41588550011619,-115.74517847148222,-115.12902805058133,2.320755729984507,5.668896375026408e-07
0.28,5.363672398113632e-07,-112.40045515953172,-115.33412212071062,-115.48876465749598,2.365095959941493,5.683396981986676e-07
0.28500000000000003,5.450693967711878e-07,-112.26066406329075,-115.10520075020273,-115.44330614368106,2.375652487928082,5.695314909639061e-07
0.29,5.205858360399016e-07,-112.6598530880416,-115.80664358156746,-115.53782176149832,2.3407223321238457,5.704600379656354e-07
0.295,5.383500910045772e-07,-112.36840422728855,-115.60660380739054,-115.16216985618658,2.3306219715461007,5.711214608855916e-07
0.3,5.535747022784613e-07,-112.12617534039425,-115.04986307283893,-115.22485005648143,2.366266869375772,5.715129971187737e-07
0.305,5.336536516414465e-07,-112.44451033281756,-115.53790671423337,-115.37327399895382,2.346718036686471,5.716330113121826e-07
0.31,5.56813679943526e-07,-112.07550211148954,-115.23562283985859,-114.94097784993292,2.339236613135904,5.714810021952983e-07
0.315,5.451674748219761e-07,-112.2591012925763,-115.25660859820684,-115.28223169382537,2.3576694720032436,5.710576046737674e-07
0.32,5.555245261909585e-07,-112.0956352907204,-115.01851476531934,-115.19515165602243,2.3663618262080255,5.703645871775534e-07
0.325,5.488055862087051e-07,-112.20132957658495,-115.2151983894536,-115.20806360732965,2.3557837791645215,5.694048442746298e-07
0.33,5.300349192340294e-07,-112.50361039734102,-116.2391403331724,-114.89263420537938,2.278991971019048,5.681823845810621e-07
0.335,5.07994570393046e-07,-112.8725186347267,-115.94011583012025,-115.82626745246672,2.349641038406494,5.667023140179808e-07
0.34,5.174894280688351e-07,-112.71167040535177,-116.00415404431631,-115.45700832721889,2.3247190600433845,5.649708144853712e-07
0.34500000000000003,5.380746401395858e-07,-112.37284956526162,-115.59739654810289,-115.17897673543031,2.332117619846698,5.6299511804176e-07
0.35000000000000003,5.283730501359638e-07,-112.5308868802455,-115.96572078052122,-115.15448173141993,2.30956356156547,5.6078347669764e-07
0.355,5.196316760765515e-07,-112.67578769857559,-115.94183965429217,-115.44456271821603,2.327584553512866,5.583451279488e-07
0.36,5.294889892756609e-07,-112.51256137570037,-115.84512374101571,-115.22286896576276,2.320405226120545,5.556902561935186e-07
0.365,4.984803580684457e-07,-113.03673903917499,-116.12708654138358,-115.96844019442658,2.347062580079831,5.528299501947748e-07
0.37,5.3252217165738e-07,-112.46294615502266,-116.00929791236906,-114.99614918862258,2.298004763346569,5.497761567651421e-07
0.375,5.349888321922597e-07,-112.42280571762343,-115.75312046920929,-115.13506183279648,2.320646160919171,5.465416308678158e-07
0.38,5.080621830821761e-07,-112.87136264347963,-116.34448033883922,-115.46345086047765,2.305565099119101,5.431398823421894e-07
0.385,5.23172009123417e-07,-112.61681003919315,-115.8339008779069,-115.42971962265102,2.332936338936237,5.395851194764934e-07
0.39,5.102777227944859e-07,-112.83356786850909,-116.16379499038275,-115.54589999070181,2.320655556815959,5.358921896631809e-07
0.395,5.324514740838698e-07,-112.46409936914122,-116.00649025731896,-115.00044168697099,2.298410735503301,5.320765173849283e-07
0.4,5.332305933598734e-07,-112.45139887345172,-115.40641469274232,-115.51769579861198,2.362600170344441,5.281540397902677e-07
0.405,5.400188852923899e-07,-112.34152108264682,-116.17252763114988,-114.66183154299323,2.269666983003897,5.24141140127938e-07
0.41000000000000003,5.076758825372608e-07,-112.87796939412844,-116.4420886979087,-115.39715322346707,2.296187738516873,5.200545793179819e-07
0.41500000000000004,5.127910309847823e-07,-112.79089163310914,-116.0032554480639,-115.60811264901632,2.333456083982885,5.159114259453994e-07
0.42,4.872670422642326e-07,-113.23435929149183,-116.99584848704895,-115.60444235732572,2.2764390942115154,5.117289849687604e-07
0.425,4.920432543173225e-07,-113.14963439916619,-117.24224424785703,-115.29425567442571,2.2449876194522553,5.075247254415399e-07
0.43,4.924710287097771e-07,-113.14208630878144,-116.68962882683226,-115.67434657847726,2.2978827803178645,5.033162075480692e-07
0.435,5.017472669589738e-07,-112.97999973249136,-116.49171017149467,-115.54083357277094,2.3015666389744633,4.991210092588547e-07
0.44,4.915162194160536e-07,-113.15894297185187,-116.95632016664953,-115.5031604976132,2.272931412508745,4.949566529116084e-07
0.445,4.7165335692184545e-07,-113.51724144713197,-117.3798121129711,-115.81539859599363,2.2666225869351937,4.908405320246431e-07
0.45,4.887492546020438e-07,-113.20797788223686,-116.39833009451878,-116.04539408137074,2.335883448488163,4.867898386483156e-07
0.455,4.803682280867966e-07,-113.35821454096974,-117.07647078901425,-115.75995093482896,2.2806980336055216,4.828214915579527e-07
0.46,5.005213210229897e-07,-113.0012484008432,-116.32138659122354,-115.72235050383594,2.3217385045964596,4.789520655881827e-07
0.465,4.853948379654125e-07,-113.26779697489046,-116.76668439663148,-115.83895986150479,2.3028916234528585,4.751977224038231e-07
0.47000000000000003,4.998874214792425e-07,-113.01225586605528,-116.99283394780574,-115.22995820967435,2.2554048076644833,4.7157414299648087e-07
0.47500000000000003,4.5861529339198333e-07,-113.76072938327924,-118.38103443762755,-115.59910877335935,2.198723657501633,4.680964621888092e-07
0.48,4.965482181586989e-07,-113.07047148770026,-116.63735421171248,-115.58748408291683,2.295905729833208,4.647792054199805e-07
0.485,4.75151380504565e-07,-113.45306013533013,-116.44773786052015,-116.47903872189144,2.3579963087123206,4.616362280764088e-07
0.49,4.852834272177389e-07,-113.26979084144284,-116.51450980589621,-116.05767963683157,2.329909347221031,4.586806576211217e-07
0.495,4.615120185177808e-07,-113.70603973859225,-117.47592678627841,-116.07003720349448,2.275616053175583,4.559248387634938e-07
0.5,5.015863761046365e-07,-112.98278540648164,-116.53497895255448,-115.51136773913568,2.297406610022221,4.533802818983544e-07
0.505,4.696821057307542e-07,-113.55361975433982,-117.27656885479826,-115.9518937488466,2.2802339537640113,4.510576150298275e-07
0.51,4.6437221483201437e-07,-113.65237551652272,-117.80320588260635,-115.7602237563436,2.239660575266385,4.4896653938070554e-07
0.515,4.7029594051016086e-07,-113.54227544278031,-117.70553584529179,-115.6423761145568,2.2385307676563553,4.4711578887276757e-07
0.52,4.769549503997973e-07,-113.42015282803897,-117.45821680796132,-115.59996672301114,2.25003179847212,4.45513093647281e-07
0.525,4.72056518977606e-07,-113.50982005327977,-117.32263716040522,-115.84302202863229,2.2714299619314624,4.441651477780546e-07
0.53,4.7411090156820515e-07,-113.47210121386426,-117.57502652296482,-115.61014825244528,2.2440395228276224,4.430775813118966e-07
0.535,4.744569539586199e-07,-113.46576371678809,-117.21938794672356,-115.84156466722325,2.277211155462496,4.422549367532586e-07
0.54,5.017874161147791e-07,-112.97930472684293,-116.77818327588247,-115.32244816813345,2.2727852128032087,4.4170065009128333e-07
0.545,4.788572260455211e-07,-113.38557913554408,-116.87756281658787,-115.96232590650462,2.303606442470679,4.414170364485016e-07
0.55,4.749579610420264e-07,-113.45659661277585,-117.40845284467284,-115.69354420940591,2.2581115889020316,4.4140528041112026e-07
0.555,4.990561236424639e-07,-113.02671226445474,-117.18717219908012,-115.12855531179065,2.238785082595042,4.4166543108128965e-07
0.56,4.865126202095916e-07,-113.24781783508374,-117.41039601843353,-115.34834279731939,2.238592708808961,4.4219640187201565e-07
0.5650000000000001,4.90281022726935e-07,-113.18079837604941,-116.80756753932114,-115.65135668278052,2.289833333172609,4.429959750455732e-07
0.5700000000000001,4.840063788204659e-07,-113.29267833657632,-116.93042458040816,-115.75484402776327,2.2887282939499207,4.4406081097646513e-07
0.5750000000000001,4.795452509050803e-07,-113.3731081556192,-116.7991904057325,-116.003976907096,2.3104821358390244,4.453864621002373e-07
0.58,4.864055995461966e-07,-113.24972872472713,-117.00934311782413,-115.62117316224145,2.276623023886712,4.4696739148988944e-07
0.585,4.834788207475188e-07,-113.30215096035495,-116.59459450642116,-116.04752422955522,2.3247233941315937,4.487969959822921e-07
0.59,4.826683642590775e-07,-113.31672335134358,-116.75063188354054,-115.94108605054075,2.3096606082235547,4.5086763375801625e-07
0.595,5.022394930751167e-07,-112.97148284315668,-117.0906926146752,-115.09920333296134,2.2425465571053533,4.5317065625938137e-07
0.6,5.054757191883671e-07,-112.91569406641315,-116.43561437132325,-115.4699436202016,2.300720175871523,4.55696444313408e-07
0.605,5.035999076110607e-07,-112.94798720813098,-116.39228637207317,-115.56374516967081,2.308571990501425,4.5843444830879756e-07
0.61,5.384359787071994e-07,-112.36701860180767,-115.79857435671491,-114.99333492759655,2.309907437617766,4.613732322591303e-07
0.615,5.091206266854039e-07,-112.85328619241176,-115.70373750202977,-116.02954383549076,2.374945013912802,4.6450052156823925e-07
0.62,5.128286436166866e-07,-112.79025455646573,-116.68738022738631,-115.06447053390268,2.2633111762101454,4.6780325429825654e-07
0.625,4.99884414301925e-07,-113.01230811799792,-116.69352479010479,-115.44160230758756,2.2843762725086334,4.71267635726197e-07
0.63,5.277600100336142e-07,-112.54097045677874,-116.01160999759207,-115.13508286043569,2.3058229538837662,4.748791959612095e-07
0.635,5.479871004406869e-07,-112.2142933362044,-115.4067078085623,-115.04980910611941,2.335655528058008,4.78622850381843e-07
0.64,5.329778166205829e-07,-112.4555173757654,-115.51226789639432,-115.41985833384656,2.3508750685123165,4.824829626408947e-07
0.645,5.351550742228464e-07,-112.42010709002047,-115.46883218422298,-115.39231890430115,2.351790088709276,4.864434099746841e-07
0.65,5.587299220341468e-07,-112.04566144249137,-115.40201945463028,-114.73545473364806,2.3178615470364097,4.90487650543973e-07
0.655,5.545244057180288e-07,-112.11128674202754,-115.60546336810816,-114.6862580744677,2.3033792717364117,4.945987925252626e-07
0.66,5.574112664306786e-07,-112.06618519430656,-114.9366866979939,-115.22093378914265,2.372554148299062,4.987596646638918e-07
0.665,5.44256900604623e-07,-112.2736211604614,-115.42674069727468,-115.14564906857721,2.3400163789598407,5.029528879942521e-07
0.67,5.360712257280267e-07,-112.40525011198278,-115.80065042946472,-115.06183356349206,2.3137159645866507,5.071609484275613e-07
0.675,5.445430214726679e-07,-112.26905610807705,-115.39787975705886,-115.16398126647219,2.3427318377192163,5.113662699040143e-07
0.68,5.610075240723215e-07,-112.01032632479033,-115.17493850013227,-114.87160942321061,2.3387370129386382,5.155512878037726e-07
0.685,5.913523455647071e-07,-111.55277356827531,-114.65415092748755,-114.47386697108927,2.3458172565051627,5.196985223101709e-07
0.6900000000000001,5.705901758329697e-07,-111.86321424542345,-115.3300218980466,-114.46046071709505,2.306221929454067,5.237906514187216e-07
0.6950000000000001,5.667573634267702e-07,-111.92175661781378,-114.79037541781695,-115.07851616307269,2.372778163432116,5.278105832869758e-07
0.7000000000000001,5.431772369294042e-07,-112.29086881213416,-115.362861691093,-115.2403399535869,2.3491418059139284,5.317415276230528e-07
0.705,5.544855642282664e-07,-112.111895163778,-115.29364053439332,-114.95726156329106,2.3368357984561983,5.355670658146637e-07
0.71,5.760098240471277e-07,-111.78110223277534,-114.72419649286907,-114.85966424101618,2.3639923245051957,5.392712195057212e-07
0.715,5.786442012479594e-07,-111.74146793742227,-114.45450209568224,-115.07088582671267,2.391646647077557,5.428385173341019e-07
0.72,5.782352698492757e-07,-111.74760847882729,-114.30069507567559,-115.26898176999352,2.4118184619359027,5.462540595518178e-07
0.725,5.837005579729826e-07,-111.66589787410845,-114.4432481937295,-114.9223543111208,2.383760080643231,5.49503580257693e-07
0.73,5.617404432110957e-07,-111.99898619175462,-114.78198163495048,-115.24914775453297,2.383073777616292,5.525735069826128e-07
0.735,5.71208446334143e-07,-111.85380763070127,-114.36427089690591,-115.429045018836,2.4173348758247455,5.554510173784741e-07
0.74,5.957343302015832e-07,-111.48864748783245,-114.19927472352492,-114.82084099462405,2.3919442221545615,5.581240927740607e-07
0.745,6.20178101796243e-07,-111.13937149469086,-113.84684439871138,-114.47520753724115,2.392334470681332,5.605815683741512e-07
0.75,6.012342185057059e-07,-111.40882624427422,-114.44559197208717,-114.3928207349287,2.353156752279883,5.628131798921937e-07
0.755,5.798857784989602e-07,-111.72285088426625,-114.74675033900846,-114.7195937953728,2.3546312364253468,5.648096064217693e-07
0.76,6.138385096551975e-07,-111.22861742804145,-114.19495103994926,-114.28333338421604,2.361282099108906,5.665625093677855e-07
0.765,6.117756734996148e-07,-111.25785596714174,-114.23816066311343,-114.29835979326293,2.3596598029424576,5.680645672747878e-07
0.77,6.057340080308681e-07,-111.34406090010792,-114.14521747991793,-114.57408778093469,2.380872224130725,5.69309506406925e-07
0.775,5.950803841973576e-07,-111.49818734877684,-114.13349750240273,-114.91894173677579,2.4013468004697267,5.702921269518403e-07
0.78,6.010747593850345e-07,-111.41113021830674,-114.02532558855921,-114.85732116924788,2.4040149348702804,5.710083247390407e-07
0.785,5.97114457026923e-07,-111.46854831890364,-114.116860085801,-114.87377472135029,2.3997109572474677,5.714551083820337e-07
0.79,5.775415098137948e-07,-111.75803596609514,-114.47679970267481,-115.0808599175667,2.3909389956119305,5.716306117726315e-07
0.795,5.758945393038158e-07,-111.78284083294486,-114.74115894979425,-114.84575235858205,2.362215225286484,5.715341018752378e-07
0.8,5.782670253658331e-07,-111.74713148035798,-114.4647475930769,-115.071274687393,2.3910806564945597,5.711659817885617e-07
0.805,6.093942485497549e-07,-111.29173302248603,-114.25004278389244,-114.35465310725405,2.3622161988970207,5.705277890619708e-07
0.81,5.772024053687045e-07,-111.76313739825127,-114.85983321911405,-114.6887267261342,2.3463454456819157,5.696221892735167e-07
0.8150000000000001,6.028120384457673e-07,-111.3860617073908,-114.22894214861729,-114.57049483758968,2.375850778425389,5.684529648964535e-07
0.8200000000000001,6.062412230776251e-07,-111.33679076114299,-114.32725392554885,-114.36701853226607,2.35848351696291,5.670249995007541e-07
0.8250000000000001,5.991944647815838e-07,-111.4383441873797,-114.51167928565701,-114.38651084417238,2.3489894648717846,5.653442573556091e-07
0.8300000000000001,5.742987895402015e-07,-111.80694202512203,-114.76473672450791,-114.87038979239642,2.3622762197004823,5.634177585181037e-07
0.835,5.965974647584736e-07,-111.47607197345764,-114.43232916707443,-114.54109567366999,2.3624554299869462,5.61253549512122e-07
0.84,5.792039496845957e-07,-111.7330697489024,-114.38298291223136,-115.1363906249369,2.399509843108152,5.588606697199452e-07
0.845,5.781710541611076e-07,-111.7485731404163,-114.52601873974247,-115.00492318739833,2.383748489230722,5.562491136269188e-07
0.85,5.612325285661918e-07,-112.00684335477261,-115.12411122618394,-114.91274683712908,2.3440285785306094,5.534297890768824e-07
0.855,5.860394489450122e-07,-111.63116301711129,-114.45679254548011,-114.83433602873318,2.3779207998590306,5.504144717127211e-07
0.86,5.627132630104974e-07,-111.98395701362705,-114.89413854961185,-115.09673800544853,2.3678559949825844,5.472157557923272e-07
0.865,5.306857480553262e-07,-112.49295155340823,-115.82089622924663,-115.2072644005774,2.3209003492759654,5.438470015854038e-07
0.87,5.459015902506784e-07,-112.24741285458154,-115.29046253676817,-115.22520820094007,2.3524381840034776,5.403222795708203e-07
0.875,5.376609299348049e-07,-112.37953046614096,-115.58906107079773,-115.19933990722139,2.333767860139648,5.366563116675955e-07
0.88,5.217680006245033e-07,-112.64015122643343,-115.49091250021554,-115.81607478225037,2.3749079653474783,5.328644097449695e-07
0.885,5.314582899927227e-07,-112.48031632701347,-116.05221616411052,-114.99339324705815,2.295394139602807,5.289624116683967e-07
0.89,5.167652682700393e-07,-112.72383370157426,-116.05245580372852,-115.43755846983233,2.320827682728372,5.249666151485776e-07
0.895,5.149504495313505e-07,-112.75439121129055,-115.83085774668989,-115.69951755530674,2.3486342291230544,5.208937096698278e-07
0.9,5.065201896558941e-07,-112.89776482706915,-116.33568309694462,-115.5188025033334,2.3092402292519676,5.167607067821022e-07
0.905,4.923408998964303e-07,-113.14438174100604,-116.37588806728012,-115.9441984252223,2.331354660869641,5.125848690478283e-07
0.91,5.091260305727431e-07,-112.85319399948636,-116.28417654335507,-115.47998658414375,2.3099675916166302,5.083836379403205e-07
0.915,5.074019994733617e-07,-112.88265655787548,-116.59091810992766,-115.29178878604795,2.2816878713299134,5.041745609949269e-07
0.92,4.957010148075098e-07,-113.08530388333865,-116.70839222068643,-115.55868479028291,2.290204426382073,4.999752185171797e-07
0.925,4.982251742213159e-07,-113.04118668937902,-116.40099936511929,-115.7280190479782,2.317493330894729,4.958031501540729e-07
0.93,4.928699280030255e-07,-113.13505362551881,-116.74089213717734,-115.62171889727283,2.2919472290720675,4.916757816351613e-07
0.935,5.187915110500485e-07,-112.6898428205736,-116.352715756874,-115.13293776698436,2.286208084047317,4.876103519894642e-07
0.9400000000000001,5.001578585909457e-07,-113.00755810484316,-116.49454993975141,-115.5883524002106,2.30412394324845,4.836238415421739e-07
0.9450000000000001,5.261882662667243e-07,-112.56687685717043,-115.68429125488946,-115.47264077827302,2.344012114888096,4.797329009919066e-07
0.9500000000000001,4.896951532888883e-07,-113.19118393033533,-116.41486516003243,-115.99809748456657,2.3322126147013758,4.759537818647258e-07
0.9550000000000001,5.258957041576119e-07,-112.57170757853672,-115.99792861504585,-115.202460768604,2.3104675555693377,4.723022686354133e-07
0.96,5.008516600551354e-07,-112.99551769203704,-116.46032619168471,-115.59440125056923,2.3064302080134578,4.687936127995011e-07
0.965,5.392192475002085e-07,-112.35439232333644,-115.31286969195072,-115.41714072136261,2.3621966689790965,4.6544246917143007e-07
0.97,5.465737931286281e-07,-112.23672395332497,-115.35219382815563,-115.14434071426695,2.344230644935238,4.622628346749032e-07
0.975,5.342332310740683e-07,-112.43508206178247,-115.57756551613735,-115.31710315677444,2.3412033180781497,4.592679898810896e-07
0.98,5.6112259729269e-07,-112.0085448677616,-115.05343077821891,-114.98453212838288,2.352228406682519,4.5647044353886227e-07
0.985,5.436447800384898e-07,-112.28339559566692,-115.36943549735925,-115.21925388491773,2.347549772359742,4.5388188032875215e-07
0.99,5.558890793430897e-07,-112.08993719858904,-115.50250471799238,-114.73209158813005,2.31190398099528,4.5151311205883815e-07
0.995,5.862769145683234e-07,-111.627644171364,-114.56731109555824,-114.70974494481553,2.36439327420342,4.493740325064166e-07
1.0,6.09235665217278e-07,-111.29399365521223,-114.22691097321885,-114.38308010693744,2.3651838238612624,4.474735760940644e-07
