DriveAmplitude,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(A)
0.0835,-102.34194183639482,-105.42896566027923,-105.27684985812563,2.3474384483058532,-102.889367297621
0.084,-102.13639198847639,-106.45274131380235,-104.14394609876015,2.2248275281341,-102.86875507986187
0.0845,-102.09841799826944,-107.05292969778858,-103.77050281484784,2.171586009965361,-102.8442656343866
0.085,-101.76802618728857,-105.54876339678847,-104.12419092201159,2.274554699080288,-102.82202942541825
0.0855,-102.4952018625919,-106.50361442211128,-104.694454828269,2.2527958466965035,-102.80223228707428
0.08600000000000001,-102.13022913794876,-105.95354232456631,-104.45598090636022,2.2704118785709264,-102.77866516191686
0.08650000000000001,-101.89538828388704,-105.68497229872145,-104.24519138229047,2.2736909983395743,-102.7541506266018
0.08700000000000001,-101.85355590766525,-106.70244550193374,-103.57614483141562,2.179994550175633,-102.73351876488114
0.08750000000000001,-102.05619900783427,-105.8376924339707,-104.41181908449514,2.274480811613927,-102.7116122211677
0.088,-101.94451376882967,-106.21184694073375,-103.98113253867832,2.229172995215289,-102.6861084149304
0.0885,-101.44121645221554,-105.48460985987288,-103.61755965914845,2.249536651927262,-102.6632803969477
0.089,-101.97124114216962,-106.75994813906283,-103.72343286408406,2.1848539832485825,-102.64240737134699
0.0895,-102.11970573015412,-106.59816308730952,-104.03474511291635,2.2107288678251105,-102.61757702365875
0.09,-101.5772304982552,-105.79078839092634,-103.64634501673797,2.2339856921962884,-102.59237317074424
0.0905,-102.03303808049192,-107.34979605362577,-103.54489476268107,2.1438533466001366,-102.57096104422442
0.091,-102.37298161746602,-106.72605199988448,-104.35910047096804,2.221597496211989,-102.54774543511833
0.0915,-102.18616361829746,-106.75431904851378,-104.05227970929116,2.203102276483016,-102.52127943801457
0.092,-101.50736833168658,-105.47819302019101,-103.73158218147825,2.2563223037611553,-102.49784906768299
0.0925,-101.61033327535927,-105.77614700931655,-103.70884692053303,2.238299011441471,-102.47585318235588
0.093,-102.01636520559994,-106.59603217587829,-103.87631469800692,2.202132268804272,-102.44979287724976
0.0935,-101.68340686202808,-106.10502818041068,-103.63026747721466,2.2156250120983327,-102.42393049099212
0.094,-102.15058999872551,-106.00973759789939,-104.45113641427471,2.266951836854758,-102.40168999000451
0.0945,-101.88126528851811,-106.51598374942725,-103.71206807241323,2.1975205449638704,-102.37715787748441
0.095,-101.60071352106478,-106.05470416968579,-103.52937169065692,2.2128304304218633,-102.34978131502233
0.0955,-101.90191146397451,-106.45841973115387,-103.7742924228238,2.204085725047883,-102.32573102309068
0.096,-101.63780525441106,-105.81031283853817,-103.73216550069665,2.2376919600211456,-102.30256924974069
0.0965,-102.52999808460287,-107.21036475883028,-104.33705631343601,2.193730202526496,-102.27531735763554
0.097,-102.72983734992435,-107.37699149570435,-104.55413387776207,2.196484959283283,-102.24882081348547
0.0975,-103.00541275558088,-107.8725847165061,-104.71912920297875,2.178528245738734,-102.22570183348692
0.098,-103.49801166169057,-108.73471426577746,-105.04364346488096,2.1498398919111854,-102.19985314342172
0.0985,-102.83904338540432,-106.77894078940764,-105.08406704267537,2.259243024113386,-102.17161606831495
0.099,-102.38972100749083,-106.71520900313082,-104.39191371373337,2.2240216554849783,-102.14692169498979
0.0995,-102.8855101142843,-108.06584292842926,-104.45546263270886,2.1541026973474624,-102.12255576566272
0.1,-103.06846356124407,-108.12032847507047,-104.69557057790169,2.1639677623250644,-102.09415493251463
