DriveAmplitude,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(A)
0.215,-101.65421562942825,-113.60317002420453,-101.94072278836012,1.315358363498374,-101.4063860585369
0.22,-101.98851477586857,-111.79132183689198,-102.46856309221762,1.24138179360531,-101.55225735662242
0.225,-101.6041530178802,-114.96581913659404,-101.80918855672438,1.3543688189736725,-101.69220776358002
0.23,-102.02156124777173,-114.45408663302996,-102.27697233269342,1.3294741497336553,-101.82443706802636
0.23500000000000001,-101.95123102625783,-115.53485904412078,-102.14581835180398,1.3599129434070203,-101.9472548036922
0.24,-101.61462157821113,-119.53404735226167,-101.68531378672562,1.4433860795881188,-102.05910110832953
0.245,-102.40726842691527,-119.01090811588423,-102.50325507707356,1.4224034410981081,-102.1585658219697
0.25,-102.05535624268164,-117.65781072263852,-102.17657949381518,1.4041137722904442,-102.24440559071058
0.255,-102.77539883874356,-115.34772375140746,-103.02248449298133,1.3334018346130956,-102.31555876849242
0.26,-101.70143450131116,-114.80054876963605,-101.9195739465464,1.3476161509197644,-102.37115793812578
0.265,-101.7157086079454,-117.04220362645637,-101.84500414899188,1.3986801760442842,-102.41053990378678
0.27,-101.66661166115352,-117.98680732664968,-101.76914887638586,1.4174427914196357,-102.43325303989215
0.275,-102.88989148518424,-117.45665633802116,-103.04434855480747,1.3827677574651216,-102.43906191529162
0.28,-102.72749722276195,-116.36109743775707,-102.91980832772977,1.3611408248422838,-102.42794914662917
0.28500000000000003,-103.03282494317826,-117.6682449134553,-103.18481659444275,1.3842656003123583,-102.4001144700819
0.29,-102.83316267868133,-122.08537535092364,-102.88506124830512,1.4615887012300415,-102.35597105603689
0.295,-102.04083853596288,-115.5654480618928,-102.238149656945,1.3584532351098366,-102.29613912616242
0.3,-102.78103846037595,-118.36274163193814,-102.90285054131017,1.4037113303661624,-102.22143696633042
0.305,-101.67851054117463,-116.67296526825261,-101.81824608271533,1.3919021502799442,-102.13286946152333
0.31,-101.7089477421872,-116.08655794307583,-101.87041014065571,1.3785769352176818,-102.03161430980126
0.315,-102.04320598536762,-116.69131276935042,-102.19474645336454,1.3845410475526752,-101.91900610122781
0.32,-101.72922490075348,-117.1832383967932,-101.85472464422111,1.4012130853461489,-101.79651847399839
0.325,-101.87945877291362,-112.89877172689215,-102.23724147983157,1.2857391452191957,-101.66574458355606
0.33,-101.16139150903054,-112.55734329160919,-101.48830455798381,1.2981520756409906,-101.5283761409308
0.335,-101.5020572333128,-112.77730195003505,-101.8385500957703,1.2942371231555168,-101.38618129364932
0.34,-100.8409512174323,-111.42257565255575,-101.23845903148288,1.2705600407635473,-101.24098163612882
0.34500000000000003,-101.82366993283406,-113.04209247849943,-102.16477296945325,1.2923737391403813,-101.09462864633278
0.35000000000000003,-100.27011812353561,-111.34059115996573,-100.62353562750795,1.2874596377486773,-100.94897985151535
0.355,-101.02333997101938,-110.7172793191396,-101.51629224771554,1.2370666704412794,-100.80587502805389
0.36,-100.58686327480189,-110.68405504300146,-101.03377214460295,1.2527525724725082,-100.66711273865214
0.365,-100.44466877910165,-111.31288663553875,-100.81567463820471,1.2805931200994969,-100.53442750462564
0.37,-100.3138402989303,-110.44466415236502,-100.75711952924019,1.2540245926584133,-100.40946790164365
0.375,-100.40858128145736,-111.77833473792064,-100.73754919394146,1.2973073537175444,-100.29377585432896
0.38,-100.2663618917456,-109.14103526685594,-100.86906536779871,1.2025605685392355,-100.18876738868882
0.385,-100.1775678575041,-109.99655288944442,-100.65572928994453,1.242017886039984,-100.09571508168924
0.39,-100.15793524320051,-109.77926777300296,-100.65969708565046,1.2341549474419304,-100.01573242465153
0.395,-99.5538014091771,-108.52292778823069,-100.14261783021738,1.2067301824509664,-99.94976029184657
0.4,-99.9341189062878,-109.58330719313693,-100.43248139879252,1.2352752643211646,-99.8985556780193
0.405,-99.83109791456661,-108.74838971233149,-100.4274924604722,1.2044483932406032,-99.86268283895387
0.41000000000000003,-99.73004762887143,-108.58919023588668,-100.3350679049519,1.2018699688813077,-99.84250693797603
0.41500000000000004,-99.70485116420221,-108.3809477721459,-100.3379085702796,1.193622476852541,-99.8381902688844
0.42,-99.86221844747962,-108.29192340775423,-100.53524240554333,1.1821982358062866,-99.8496910926261
0.425,-99.64079178172044,-109.14290030983757,-100.15738299484069,1.2293140643938234,-99.87676509150894
0.43,-99.39764675403566,-108.31340574072827,-99.99426697669719,1.204380680027562,-99.91896941130197
0.435,-100.20515964941691,-110.4806228806843,-100.6331787945631,1.2594333975016423,-99.9756692286439
0.44,-100.29839570912245,-110.22603206963072,-100.76408595626123,1.246255813912425,-100.04604674917273
0.445,-100.28568998733506,-110.49603707398772,-100.72050968390286,1.2570106907118954,-100.12911251111574
0.45,-100.36757449424364,-110.73997123766782,-100.78567628307681,1.263002983812369,-100.22371884012169
0.455,-100.0549412955121,-110.44062357407661,-100.4717027336921,1.2634888138729214,-100.32857527424079
0.46,-100.560443314765,-110.55687912980918,-101.01841442154262,1.2489089605585229,-100.44226575349784
0.465,-100.47745043226283,-111.29151161517211,-100.85331907050428,1.2787247921084863,-100.56326734676257
0.47000000000000003,-100.87510417109287,-111.68057543065675,-101.25175019847497,1.2784272834901989,-100.68997026986686
0.47500000000000003,-101.1993947675441,-111.06682806467516,-101.67195223412244,1.2439149057713697,-100.82069893337925
0.48,-100.86693506559557,-111.49929624656978,-101.25961079033746,1.2723627003944227,-100.95373374630933
0.485,-100.82485798274635,-111.455623985252,-101.21768469048597,1.2723061996260832,-101.08733339342169
0.49,-101.50368012319788,-112.10038063973515,-101.89974565217241,1.2710968938069673,-101.21975729888622
0.495,-101.45002539631982,-114.22081120964405,-101.68576881821585,1.3388639627534538,-101.34928798773085
0.5,-101.2530589023106,-116.17105609402202,-101.39531736106957,1.3903031599240427,-101.47425305899462
0.505,-101.4282147237295,-113.21192393847213,-101.72622319697243,1.3103393734249804,-101.59304649056094
0.51,-102.20403151048066,-115.61571109017677,-102.40666376359258,1.355631027741735,-101.70414900529026
0.515,-101.48001395846867,-113.03199182415263,-101.79496188928232,1.3031264220153087,-101.80614724113337
0.52,-102.5832539402576,-115.46727886546059,-102.81276674603417,1.3419220226969364,-101.89775148421086
0.525,-102.51444860715634,-116.39199164764855,-102.6960326048693,1.367030013596031,-101.97781174317211
0.53,-101.50995705548641,-117.35245492439219,-101.62457505397967,1.4086979420674628,-102.04533196523832
0.535,-101.58441085682054,-116.4797229249262,-101.72742674103591,1.3898259317393011,-102.099482218899
0.54,-101.95533756350402,-114.903291628069,-102.18140779777279,1.3436299741349806,-102.13960869494463
0.545,-101.76855546760518,-117.86463173117542,-101.87659116302582,1.4134013702952548,-102.1652414060313
0.55,-101.85288574138133,-116.79372082335233,-101.99438579233599,1.390782302702649,-102.1760994949162
0.555,-102.32494349038456,-115.01606113058166,-102.56517430901822,1.336687137046563,-102.17209409248518
0.56,-102.32784702273833,-117.27061147270709,-102.46928319119223,1.3908227215739546,-102.15332869831741
0.5650000000000001,-101.87542467698114,-115.73438344921571,-102.05780395251261,1.3665874071133521,-102.12009708838934
0.5700000000000001,-101.95556495486454,-116.2998669126032,-102.11829403287138,1.377829119400015,-102.0728787862031
0.5750000000000001,-102.09862333878414,-116.15882144590122,-102.27257682778017,1.371328045319866,-102.01233216472625
0.58,-101.70857990582391,-118.3248855259422,-101.80428392189131,1.422621270493769,-101.93928527665815
0.585,-101.76759758972409,-114.75009816764192,-101.99182960290374,1.3445474324873623,-101.85472453930642
0.59,-101.81981444487207,-115.47324890981649,-102.01122966798414,1.3616261344077576,-101.75978142740433
0.595,-102.077344558696,-114.24978268518933,-102.34902198832538,1.3219860451644208,-101.65571735218705
0.6,-101.75575517044149,-115.1365570872652,-101.959867753418,1.3548526562829561,-101.54390692765418
0.605,-101.40873796961054,-115.72878807672835,-101.57239568718568,1.3772827560295502,-101.4258198449026
0.61,-101.17095779190356,-110.81740582281935,-101.66965360506842,1.2351652340024868,-101.30300159246612
0.615,-101.56438836277374,-115.33172210860842,-101.7507408720504,1.3643907482602153,-101.17705327454118
0.62,-101.17090285042168,-111.35092962156071,-101.6089277690728,1.2558757286499866,-101.04961078964189
0.625,-100.5333802485369,-112.91171413486117,-100.79209576940212,1.3279335168945652,-100.92232363948779
0.63,-101.0214007741196,-112.59121943086302,-101.33500979170604,1.3036891115972,-100.79683364170307
0.635,-100.78987675123588,-112.37037808764015,-101.1026868819731,1.3040254437601397,-100.67475382015971
0.64,-100.31535548607165,-113.07466162882488,-100.55174016384505,1.3385515951038165,-100.55764774353764
0.645,-100.5509143302757,-110.01944207330644,-101.07176576537518,1.2279370233449007,-100.44700957595748
0.65,-100.48771274092694,-111.96073031397133,-100.80865802437167,1.3006210736121593,-100.34424509346215
0.655,-99.8268862765791,-109.72265353821541,-100.29619854243252,1.2450188824746315,-100.25065390682404
0.66,-100.08842345809768,-110.06193489703864,-100.54895153479728,1.2480275117207071,-100.16741311481651
0.665,-99.797828613344,-108.62329071357586,-100.40790602189782,1.2003674262359292,-100.09556259293
0.67,-100.79596290858339,-111.0560757505468,-101.22557507795362,1.2588640774091988,-100.03599210079184
0.675,-99.71905993806826,-108.98579069799172,-100.26631084638981,1.2195341432081015,-99.9894303675496
0.68,-99.93078989733833,-110.51766206428545,-100.32779505352926,1.2707470261819442,-99.95643628851776
0.685,-99.77500280872883,-110.6131897870149,-100.1486970044718,1.2795586658743876,-99.93739233880468
0.6900000000000001,-100.18199331766418,-109.8128808722869,-100.68258636430413,1.2345396905935926,-99.9325002807919
0.6950000000000001,-100.34924537254759,-109.07075976937767,-100.97521844685046,1.1956876072129172,-99.94177921260386
0.7000000000000001,-99.59252656917215,-107.79389492591831,-100.30502775552492,1.1712679986387982,-99.96506597446779
0.705,-100.22387093797798,-110.48246987983546,-100.65364055301829,1.25880786921113,-100.0020178995104
0.71,-99.85414657680164,-109.40509884847658,-100.36460708037603,1.2313063188637534,-100.05211786546106
0.715,-100.4644737197485,-108.67202129799458,-101.17587417032111,1.1715682563043994,-100.1146815743125
0.72,-99.97374157749421,-110.11229427321948,-100.41619108674766,1.254316139911569,-100.18886695860857
0.725,-100.18094856247701,-110.26350009459122,-100.62944719201377,1.2521971474816425,-100.27368558604253
0.73,-100.34416324183732,-111.05102122102289,-100.72985502974147,1.274988750788415,-100.368015908801
0.735,-100.70449668711788,-111.38443966449731,-101.09269660269327,1.274042824028115,-100.47061818089773
0.74,-100.46165469449619,-112.7404476587665,-100.72655515670753,1.325076902407372,-100.58015084589645
0.745,-100.95014717670131,-110.94684808008152,-101.40808880334717,1.2489191381663565,-100.69518817918564
0.75,-100.82345245624401,-111.60129242418351,-101.20261052365944,1.2774681051867567,-100.81423895356305
0.755,-101.1542433215437,-111.57506907244218,-101.56748088556262,1.264770016630624,-100.9357658845062
0.76,-101.13249478966836,-112.47258279570433,-101.46380570952095,1.2963475161412903,-101.05820560229174
0.765,-101.62112020121229,-114.25609701383188,-101.86456587141419,1.3351404419232626,-101.17998889219449
0.77,-101.17204709964477,-114.39329342812988,-101.38398742670348,1.3507839785484377,-101.29956094140691
0.775,-101.5108055729612,-114.12239583329932,-101.75560347310876,1.334493010280161,-101.41540133209847
0.78,-100.89175330377797,-115.62557285307429,-101.04028104574085,1.3863911099597355,-101.52604352415779
0.785,-101.55522382868548,-114.13646000745642,-101.80178835548142,1.333649934947479,-101.63009357856703
0.79,-101.29230876766178,-114.68530732386344,-101.49583530389377,1.3551604585925772,-101.72624788294158
0.795,-101.43131253191582,-114.83695279842537,-101.63423345343313,1.3554790153171858,-101.81330965438154
0.8,-102.34533404864258,-115.72033848757057,-102.54972580501716,1.3547061884516016,-101.89020401124233
0.805,-102.53832921719167,-114.98161110429444,-102.79308958927419,1.329778739899781,-101.95599142451817
0.81,-102.49679939297616,-114.12812111552428,-102.80583778414422,1.3056193941764176,-102.00987938099
0.8150000000000001,-101.70033880039028,-115.95567644426282,-101.86650097479563,1.3758170888932553,-102.05123211383828
0.8200000000000001,-102.24812343488438,-116.8521196471259,-102.40123850988448,1.3835815527530593,-102.07957828174824
0.8250000000000001,-102.32316416113095,-118.13052565106277,-102.43872572978123,1.4080350375471122,-102.09461650431237
0.8300000000000001,-102.03198607720933,-117.31752482963091,-102.16252530788762,1.3978584984385192,-102.0962186894126
0.835,-101.79301627019329,-114.89300200991607,-102.0111108295388,1.3476389211373712,-102.08443111688062
0.84,-103.10793252557582,-117.83635676444496,-103.2566480981802,1.3862752116438792,-102.05947327171984
0.845,-101.61897725021512,-113.65921583072773,-101.89932857685267,1.3180874957300275,-102.02173444915256
0.85,-101.93644675207048,-115.4459707558948,-102.1344603306629,1.3580784555757153,-101.9717681823589
0.855,-101.4126288307118,-115.85863120535835,-101.5715217327127,1.3801031361041234,-101.91028457163247
0.86,-101.69051976976678,-113.55737248962708,-101.98268282721729,1.3128774555036715,-101.83814062043756
0.865,-101.2977793996859,-113.92416287940753,-101.54172104862467,1.3349027589779594,-101.75632870917127
0.87,-101.33529836467936,-112.83032089975529,-101.65456047243597,1.301321738888159,-101.66596336099234
0.875,-101.48214934970888,-116.51592923277593,-101.62060500973757,1.3927189308676897,-101.56826647557705
0.88,-102.15076009949266,-114.57823294998194,-102.40647742718416,1.3293309397604243,-101.46455122583319
0.885,-101.05106461590687,-112.68836425748263,-101.35966245139444,1.3058062304083187,-101.3562048292053
0.89,-101.17208749019812,-112.8428066719191,-101.47823435662319,1.30684819877408,-101.24467041903226
0.895,-101.0520209930042,-112.5088674144443,-101.3742090862432,1.3001049444142614,-101.13142825230433
0.9,-101.40276072630044,-111.5450053036996,-101.84481447447125,1.254455303660082,-101.01797649797642
0.905,-101.05386581306206,-110.9681238381677,-101.52107294430027,1.245737177649621,-100.90581185464099
0.91,-101.25074555610695,-111.87708616100649,-101.64399144390572,1.2721493938186839,-100.79641024779332
0.915,-100.89820768599303,-110.01661049016492,-101.46576942461817,1.2132150579279504,-100.69120785512752
0.92,-100.42932802863503,-109.81706565295745,-100.96058241172088,1.2245993714830297,-100.59158270331613
0.925,-100.95546723678575,-114.17443361042329,-101.16752161911309,1.3507252693040845,-100.49883707162209
0.93,-100.38825330321204,-112.31349847956247,-100.67638204666846,1.3146445020093815,-100.41418092658408
0.935,-100.14306692634449,-110.57907847724772,-100.5547914722217,1.2653218736003122,-100.33871659805595
0.9400000000000001,-100.61496824574922,-110.20577842411696,-101.12048306229114,1.2329227446494273,-100.27342489025585
0.9450000000000001,-100.02483374021918,-109.11363366946206,-100.59654442882663,1.2119391437464255,-100.2191528024139
0.9500000000000001,-100.10553003166577,-108.86361785917259,-100.72586021051237,1.1973415448030162,-100.17660301234945
0.9550000000000001,-99.47838343798075,-108.93275216066955,-100.00104231390367,1.227354606029296,-100.14632525314167
0.96,-99.99132775656079,-109.0253072635046,-100.57080745640732,1.2095631854327547,-100.12870968828346
0.965,-100.48302871589829,-110.02451786492819,-100.99467094772619,1.2309213179947869,-100.12398236465205
0.97,-100.33806931376594,-110.10336067464948,-100.82252352968177,1.2399016321315457,-100.1322027956285
0.975,-99.9911690402244,-110.66536278409436,-100.37990691585952,1.2738403517011057,-100.15326369910468
0.98,-99.77059816581472,-109.40322738776544,-100.27097847790074,1.2346097694995326,-100.18689288728442
0.985,-100.23489696770355,-108.92830829271689,-100.86524349261767,1.194411243496428,-100.23265727747658
0.99,-99.8212827223486,-108.06719366999747,-100.52589042352227,1.1734267725947498,-100.28996896584665
0.995,-100.62221036251307,-109.88372125176366,-101.17016273881303,1.219313840679762,-100.35809327968894
1.0,-100.44880377532606,-110.38063498748011,-100.914019465293,1.2464182521472669,-100.43615869854274
