DriveAmplitude,Amplitude_AU,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(AU)
0.23500000000000001,2.824429517163272e-07,-117.97108521311873,-121.99097211397574,-120.16278967747772,-2.2517243770897086,2.4566186702162654e-07
0.24,2.220795858206343e-07,-120.05952726707073,-122.23334480319798,-124.10680577555816,-2.4632129695437643,2.4516654560009116e-07
0.245,2.664637784617184e-07,-118.47693640525142,-120.91552985259193,-122.14577774873445,-2.426777647771389,2.4416402866516744e-07
0.25,2.099599048463222e-07,-120.54697269787617,-124.63422881782711,-122.69501610164687,-2.2454804095963277,2.4271154026949466e-07
0.255,2.1317101619445664e-07,-120.41513693331487,-123.26294258661805,-123.59424814961,-2.3752613486673866,2.408919890099415e-07
0.26,2.3772007536744098e-07,-119.46838285783744,-121.38153416323925,-123.95024921049391,-2.501952197249075,2.3880923557297537e-07
0.265,2.5107635552905287e-07,-118.99358372193782,-123.65585884754564,-120.81000717041475,-2.195228790930548,2.3658216432668966e-07
0.27,2.3733032699875713e-07,-119.48263529109383,-124.77343245489239,-121.00534796421897,-2.1457861123356263,2.343378973552996e-07
0.275,2.127699903549008e-07,-120.43149256548018,-123.27123291104735,-123.61932527461418,-2.3762269358919745,2.3220453828163014e-07
0.28,2.1471439411306725e-07,-120.3524768468258,-122.52398052629704,-124.40331967336158,-2.463543599450802,2.3030386006300217e-07
0.28500000000000003,2.4065844210312615e-07,-119.36167802377861,-122.10476282061094,-122.65671871952765,-2.3879462633745683,2.2874435414394286e-07
0.29,2.23792124730936e-07,-119.99280405153104,-122.56569306152619,-123.48955522773325,-2.409276278084557,2.2761503772276032e-07
0.295,2.5238029752988767e-07,-118.94859108326818,-121.64645684435501,-122.29555641320657,-2.393524935031714,2.2698037261559023e-07
0.3,1.9408994161925092e-07,-121.22963945537079,-123.52507249075387,-125.09611851364949,-2.4461420555324778,2.2687658575111158e-07
0.305,2.0404917846688685e-07,-120.79500303182041,-124.43343232263666,-123.25664772948795,-2.2886596144471247,2.273096013235093e-07
0.31,2.2944396121210218e-07,-119.77616740564692,-123.59354718736975,-122.10612697242476,-2.2709871398220467,2.2825470263718928e-07
0.315,2.1925660309806556e-07,-120.17064641574605,-121.37544841175817,-126.32781636179325,-2.6269775050915243,2.2965794294527938e-07
0.32,2.4814087727948927e-07,-119.09573377729588,-121.41351569684217,-122.93032331207522,-2.4430685292963727,2.3143922475071178e-07
0.325,2.5530169931388927e-07,-118.8486259329243,-121.80421093497782,-121.91433897996993,-2.362533800215564,2.33496871802195e-07
0.33,2.703257246234502e-07,-118.35195252706077,-120.41803394037176,-122.57048472189004,-2.4788504816999835,2.3571343281378563e-07
0.335,2.2620107453182764e-07,-119.89980677055156,-122.86875949973569,-122.9518513898661,-2.360977570928646,2.379623856295115e-07
0.34,1.9737411113967153e-07,-121.08389629923381,-123.89794632552794,-124.29973580736714,-2.3793151079528005,2.4011535915674875e-07
0.34500000000000003,2.501035556835162e-07,-119.02730272192458,-121.51869073159403,-122.62703786146236,-2.4198236388324594,2.4204946083761487e-07
0.35000000000000003,2.450957478078312e-07,-119.20298450943362,-121.09973819534156,-123.71463333261255,-2.5044964247580475,2.436542914034892e-07
0.355,2.1640541269725227e-07,-120.28433766188297,-122.5539260790366,-124.18819637073818,-2.4497204434070117,2.448382465077725e-07
0.36,2.811912884115858e-07,-118.00966280981719,-120.38425675913496,-121.7649452258066,-2.435340700570078,2.455337455372602e-07
0.365,2.642609471323293e-07,-118.54904029931015,-121.9137531791969,-121.2316802694356,-2.31697150753207,2.457010891395651e-07
0.37,2.3788625591050305e-07,-119.46231302309872,-122.0417762880541,-122.95094528272412,-2.408435158099224,2.453307252774361e-07
0.375,2.38050171925503e-07,-119.456330053991,-121.35208275224412,-123.96980722870111,-2.504652175420209,2.4444379446272275e-07
0.38,2.4488507591403187e-07,-119.21045367085199,-123.00568862980931,-121.55620487787702,-2.273140095419763,2.4309092304781914e-07
0.385,2.5840897202865346e-07,-118.74354827525136,-121.67357890126688,-121.83562913801596,-2.36552231056685,2.413493334539767e-07
0.39,2.0787570999157312e-07,-120.63362513243264,-124.02942928273615,-123.28986795409163,-2.313673264588972,2.393184362857669e-07
0.395,2.1352790635657838e-07,-120.40060720698968,-122.56331389913002,-124.46504528954111,-2.4648026589418723,2.3711415593549648e-07
0.4,2.2662466868780425e-07,-119.88355639954932,-124.26908276889617,-121.85096661768547,-2.218760534135485,2.3486231357426118e-07
0.405,2.5375463093477303e-07,-118.9014205089887,-121.77629917812551,-122.05150073250535,-2.3720337152703275,2.3269144523105505e-07
0.41000000000000003,2.2732268713659535e-07,-119.85684442111327,-122.76820711673943,-122.96838819095832,-2.3677168191576725,2.3072546490674603e-07
0.41500000000000004,1.8700129431887556e-07,-121.55280779352859,-124.18970200436138,-124.97166485877351,-2.4011472091138075,2.2907659151519655e-07
0.42,2.389654437607882e-07,-119.42299797996719,-122.18016700974287,-122.70210090276508,-2.3862213555416982,2.2783894338445307e-07
0.425,2.00922961450757e-07,-120.92910862929742,-123.0042160287421,-125.13286507454644,-2.4775209225928316,2.2708316594634344e-07
0.43,2.653250571524798e-07,-118.51413471433672,-122.62780507170233,-120.64536084303376,-2.2430538995307487,2.2685239926802792e-07
0.435,2.386235651038482e-07,-119.43543344533971,-122.98370795962585,-121.96711439965723,-2.2978078085684395,2.2715981560035556e-07
0.44,1.8522842023268573e-07,-121.63554758831162,-124.02651349273684,-125.36843090192497,-2.4331359934105996,2.2798786750071427e-07
0.445,2.6670792695836545e-07,-118.46898156809917,-120.70294451203867,-122.42527139038575,-2.454696195042174,2.2928928944781123e-07
0.45,2.3487443434040907e-07,-119.57298509981632,-123.58060686542869,-121.77275951584863,-2.2528697772288955,2.309897957758266e-07
0.455,2.2682228550159003e-07,-119.87598560023982,-122.62437757494858,-123.16500773121653,-2.387295588625059,2.3299232092882043e-07
0.46,2.1591187855375765e-07,-120.30416932280433,-122.53119184053355,-124.27079824540476,-2.4556714542661444,2.3518256000003845e-07
0.465,2.2396275817210677e-07,-119.9861838967682,-125.31713159263592,-121.49214563464449,-2.1428003853127655,2.3743549329999948e-07
0.47000000000000003,2.2732181967586358e-07,-119.8568775664304,-124.03113418149411,-121.95015428223948,-2.2375334688763466,2.3962252252850696e-07
0.47500000000000003,2.3431465729613687e-07,-119.59371091813611,-122.66872284824689,-122.5402490013081,-2.3487992107197417,2.4161881121513757e-07
0.48,2.2634620605132317e-07,-119.89423565584755,-122.43856374312266,-123.42657992417298,-2.4129470185740414,2.4331041043303816e-07
0.485,1.982629194634826e-07,-121.04487010400773,-123.60748939437393,-124.55435910076217,-2.4105930556626918,2.4460076304754366e-07
0.49,2.637235599594331e-07,-118.56672145179019,-121.43612123727127,-121.72264659326802,-2.3726852250081887,2.4541621523460046e-07
0.495,2.3747942513694623e-07,-119.47718026406335,-121.6369450636497,-123.54618055522154,-2.4652244395928773,2.4571022066940225e-07
0.5,2.2960766855114278e-07,-119.76997226833367,-121.85874189823453,-123.95151646663145,-2.4755153313052096,2.454659974085312e-07
0.505,2.576235980593698e-07,-118.7699872145133,-120.38365065588053,-123.8515789459641,-2.550722749156953,2.4469748580974984e-07
0.51,2.528347225055822e-07,-118.93296571151325,-122.9905643872944,-121.10009226132371,-2.2482193146095124,2.434485528110124e-07
0.515,2.3557787304627734e-07,-119.54701011606625,-121.52317052333387,-123.91730893593211,-2.4922994942802514,2.417904879887569e-07
0.52,2.3748785526277074e-07,-119.47687193485594,-121.98309730355851,-123.05753071503773,-2.41788671979573,2.3981793432143334e-07
0.525,2.2987225347707273e-07,-119.75996897717619,-122.1224582808341,-123.53194155474596,-2.43697710936579,2.3764348593185434e-07
0.53,2.393885012509379e-07,-119.40763432856899,-121.2243242349115,-124.0693963864043,-2.5171176210535116,2.3539126117131325e-07
0.535,2.2260923388387475e-07,-120.03883654314924,-123.17786262476122,-122.92411627352932,-2.3415897532691554,2.3318981789630375e-07
0.54,2.448111861780487e-07,-119.21307487973876,-122.7019767860537,-121.7923194421798,-2.3039258640262354,2.3116481533657324e-07
0.545,2.377360796418871e-07,-119.4677981083914,-122.82875680483713,-122.15364919801452,-2.317371242057308,2.2943184141790694e-07
0.55,2.3151884564797474e-07,-119.69797307556348,-122.57742776282538,-122.84318322481289,-2.371490218044463,2.2808981495882e-07
0.555,2.6342342134131773e-07,-118.57661232203037,-120.88998652824341,-122.41745973872248,-2.443673182026662,2.2721533934631032e-07
0.56,2.1943316531931177e-07,-120.16365468645937,-122.66673053742095,-123.74835035477048,-2.4182972367209308,2.268583299850346e-07
0.5650000000000001,2.2062998910242124e-07,-120.11640917261774,-123.98707393063188,-122.40892942217374,-2.265844926759422,2.2703916510679186e-07
0.5700000000000001,1.8729636736595086e-07,-121.53911295802537,-124.19102859220601,-124.94005322644257,-2.3992584735397626,2.2774752257320622e-07
0.5750000000000001,2.173906539320583e-07,-120.2448826644526,-122.5749897340726,-124.06205470401306,-2.441381687167911,2.2894296906735967e-07
0.58,2.114958904443241e-07,-120.48366138215955,-122.2455333044997,-125.25295590128833,-2.5259567749278724,2.3055726804308956e-07
0.585,2.6569763132789073e-07,-118.50194638878746,-120.83507511572256,-122.31486647963175,-2.4409690177417827,2.3249827469331644e-07
0.59,1.9179912967490042e-07,-121.33276740045727,-126.35208109633058,-122.97474964335677,-2.1665011436508363,2.3465519561111e-07
0.595,1.9379687353020818e-07,-121.24276471491984,-124.02661554996106,-124.49197393922196,-2.38296986604534,2.3690491292001488e-07
0.6,2.3426532966648103e-07,-119.59553965329681,-121.08594375875325,-124.96425388705697,-2.5723792770726073,2.3911901188984226e-07
0.605,2.9334249539280555e-07,-117.64220040135926,-120.80860433684805,-120.50181327906259,-2.338537848150069,2.4117111089891174e-07
0.61,2.391446328697319e-07,-119.41648727469837,-121.45099671756377,-123.68734819167943,-2.483530040548845,2.4294407534567705e-07
0.615,2.9533557369098833e-07,-117.58338481030972,-121.4677455330178,-119.86640735681716,-2.264531846805053,2.443367037368818e-07
0.62,2.472401083972454e-07,-119.12732153681728,-122.38551581277312,-121.903116126406,-2.3284395967090967,2.452695043077598e-07
0.625,2.316084124802234e-07,-119.69461344765911,-123.0858370328178,-122.35472336858331,-2.314157813774653,2.456892324425742e-07
0.63,2.1249353582874895e-07,-120.44278558119636,-123.06067031542989,-123.8845123348689,-2.4035477022912106,2.4557192989778404e-07
0.635,2.7827986483411443e-07,-118.10006436855068,-121.40233007707941,-120.83679638047619,-2.32366273060309,2.449242923478104e-07
0.64,2.864997851102575e-07,-117.84721403215863,-119.68643997199642,-122.4659131719635,-2.513531085600455,2.437832871933621e-07
0.645,2.567188350731893e-07,-118.80054537594853,-121.1648704322876,-122.56997964859144,-2.4367285874628246,2.422140434479702e-07
0.65,2.0715803100326549e-07,-120.66366455373989,-123.24396782656672,-124.15126141736098,-2.408327788677917,2.4030613414881915e-07
0.655,2.2154155559988492e-07,-120.08059602585776,-122.03269092867325,-124.49297866369949,-2.495963361236944,2.3816846349329648e-07
0.66,2.230819871272238e-07,-120.02040995611223,-122.25238881698603,-123.97965125477613,-2.4549747977083314,2.359230505454753e-07
0.665,2.0604249288488216e-07,-120.71056412895457,-123.07834283715334,-124.47522993919685,-2.4362613753037903,2.3369806434095654e-07
0.67,2.460022977317429e-07,-119.17091677222297,-120.41307539605071,-125.21327538642723,-2.619437765445809,2.316205079489686e-07
0.675,1.9695089788210164e-07,-121.10254074214743,-123.7780871139816,-124.47556827785218,-2.3963016536318302,2.2980896908827646e-07
0.68,2.393043609068537e-07,-119.41068778437804,-120.92114314486906,-124.73081293796722,-2.5687857188785177,2.2836685109453556e-07
0.685,2.1784102879436946e-07,-120.226906455912,-123.47387912202286,-123.01276757166713,-2.3296632347787045,2.2737647061807957e-07
0.6900000000000001,2.3785920007689275e-07,-119.46330096310783,-122.43494811454372,-122.51260083183593,-2.360664480380152,2.268943589578254e-07
0.6950000000000001,2.2078539795184098e-07,-120.11029310049972,-122.85300478118153,-123.4057575167524,-2.3879920403881765,2.269480352329653e-07
0.7000000000000001,2.7024519038315816e-07,-118.35454057428647,-121.20543473350375,-121.53032091797269,-2.37489208301484,2.2753443558104755e-07
0.705,2.0057973404090375e-07,-120.9439590209009,-123.73435395080429,-124.18589556356682,-2.38217561512152,2.2862008804442502e-07
0.71,2.3745828437378387e-07,-119.47795352898689,-124.05931555113452,-121.33699711943484,-2.201989603690526,2.3014302316248522e-07
0.715,2.2886853520949133e-07,-119.79797824178532,-125.27360590054698,-121.24535807476398,-2.132201462662017,2.320163112123218e-07
0.72,2.689602000042103e-07,-118.39593966244777,-122.78881023229168,-120.35914691739693,-2.218120893985529,2.3413302419078798e-07
0.725,2.3034882331929758e-07,-119.74198008121863,-122.87172215646224,-122.63603514792804,-2.342628919953721,2.3637233930608637e-07
0.73,2.446329089607077e-07,-119.21940245144171,-121.43682358342174,-123.20040257553777,-2.457023835244652,2.386064355892442e-07
0.735,1.959916808266144e-07,-121.14494729457489,-124.05853953507014,-124.25415757319529,-2.3674542178511704,2.4070778996423686e-07
0.74,2.2856150006878783e-07,-119.80963848943846,-122.86180553703979,-122.77847111379711,-2.3513974487684948,2.4255645631426646e-07
0.745,2.4062461913756743e-07,-119.36289885438836,-122.59448031446071,-122.16264751506566,-2.331346430241579,2.440469120522913e-07
0.75,2.5582380950505946e-07,-118.8308808077114,-120.79015940441978,-123.23063395510049,-2.4948667506801043,2.450940813909228e-07
0.755,2.679419048220158e-07,-118.42888723369904,-121.32319166515758,-121.55836605303234,-2.3697305624501874,2.4563819150112584e-07
0.76,2.5343779551800217e-07,-118.91227239745525,-121.74240935793193,-122.11053392666793,-2.377379102690881,2.456481843683143e-07
0.765,2.697567895829579e-07,-118.3702523559606,-120.69491676892429,-122.19510107439532,-2.4421258668486994,2.451234895957815e-07
0.77,2.531086626239591e-07,-118.92355986122203,-121.64902057290979,-122.23870019650252,-2.3901131329773238,2.440940569631641e-07
0.775,2.439226897644382e-07,-119.2446560353501,-120.92958392549384,-124.17194649577127,-2.538650318859251,2.4261864688148866e-07
0.78,2.495232675610895e-07,-119.04747906403259,-123.30909515865727,-121.08752203848425,-2.229682387728608,2.407814763262866e-07
0.785,2.0665813067146593e-07,-120.68465011025678,-122.65580400707898,-125.06365123631738,-2.493059418683821,2.3868741170020466e-07
0.79,2.6705038674927303e-07,-118.45783581811807,-121.17410086917148,-121.78353310431633,-2.3912474809998385,2.3645598301836603e-07
0.795,2.1431190550859304e-07,-120.36877408840627,-123.54633053990656,-123.21802080791531,-2.3372999613676484,2.3421456108908508e-07
0.8,2.3073182137186678e-07,-119.7275501561301,-123.38647485404965,-122.17362891948724,-2.2866032444802618,2.3209108713908782e-07
0.805,2.317749176667297e-07,-119.68837133387419,-122.93879258574171,-122.47113358571443,-2.3292868713206247,2.302067698790298e-07
0.81,2.3076562629376533e-07,-119.72627766449295,-122.09691946513811,-123.48699723370612,-2.435874389377305,2.2866916686362372e-07
0.8150000000000001,2.0195924250136393e-07,-120.88442538143099,-123.78513506650745,-124.00715276825562,-2.3689734650026555,2.2756604506500395e-07
0.8200000000000001,2.5688204663588094e-07,-118.79502498951852,-122.43945841732567,-121.2520962442065,-2.2880563154590225,2.2696037110016475e-07
0.8250000000000001,2.3376537775984993e-07,-119.61409625083678,-121.58571866027094,-123.99228184339563,-2.4929882535551506,2.2688671707221858e-07
0.8300000000000001,2.0385472887431483e-07,-120.80328423628444,-123.91308098349546,-123.71631591226503,-2.3448687508403037,2.2734928718143918e-07
0.835,2.6295712821399666e-07,-118.59200108100238,-121.04292326355392,-122.24453027618438,-2.4251449705282035,2.2832167774789136e-07
0.84,1.9121954238635872e-07,-121.35905455266985,-123.20274261037514,-125.96930396472172,-2.5128241537805316,2.2974838434364772e-07
0.845,2.0472899754914165e-07,-120.76611284485585,-125.59717219404207,-122.49740848354978,-2.181429019757735,2.3154797000690533e-07
0.85,2.4247006714444125e-07,-119.29653738883097,-121.30101267591681,-123.61813092816485,-2.488024065699895,2.3361771369512067e-07
0.855,2.201133254716586e-07,-120.13677334007778,-122.19912214988804,-124.36143962639717,-2.4794013740274705,2.3583947364166808e-07
0.86,2.2956721359202204e-07,-119.77150278459146,-123.79100421031012,-121.96346030111457,-2.251760334541538,2.3808643093336639e-07
0.865,2.5359632936085247e-07,-118.90684078076438,-120.99244953379585,-123.0935076823127,-2.4759786065189706,2.4023032838287154e-07
0.87,2.545164443277472e-07,-118.87538309575282,-122.63898241842938,-121.24393512365731,-2.276232159677057,2.421487914983125e-07
0.875,2.7495130145438227e-07,-118.20458444911833,-120.634510156083,-121.88495874935192,-2.427928736692768,2.4373231366640433e-07
0.88,2.479077922652935e-07,-119.10389648786398,-122.04429286781412,-122.18524361395018,-2.364307911283351,2.448905068320974e-07
0.885,2.562232307501164e-07,-118.81732998411675,-122.89570146429847,-120.97106778235342,-2.2462993066872077,2.455572608835609e-07
0.89,2.64306243605947e-07,-118.54755159483248,-123.20442850699543,-120.36678096219292,-2.1956768633982806,2.456945172428208e-07
0.895,2.3530188212997503e-07,-119.55719202296825,-122.35960017538831,-122.78583784728747,-2.3807208612304,2.452944412640432e-07
0.9,2.036289118439848e-07,-120.81291123383053,-124.43959415967159,-123.28353562243387,-2.2898420242730086,2.443798694381361e-07
0.905,2.3220182572810325e-07,-119.67238744069036,-122.89434457690194,-122.4808679213111,-2.33240184487737,2.430030058770547e-07
0.91,2.5610810922464394e-07,-118.8212334458183,-121.42265822726806,-122.28294200612113,-2.405635637620858,2.4124244248299214e-07
0.915,2.7193269578331326e-07,-118.30047148229816,-121.1044067605759,-121.52743332230266,-2.3805362355422908,2.3919867289234156e-07
0.92,2.2762859928902787e-07,-119.8451635239504,-122.79415147572492,-122.91765347437719,-2.3633035971798533,2.36988356260239e-07
0.925,2.290187674148851e-07,-119.79227858426925,-122.14332666806757,-123.58012882141938,-2.438528834957827,2.347376583110712e-07
0.93,2.2375438106461968e-07,-119.99426909400904,-121.79209447559309,-124.69258415127535,-2.5201408386078676,2.325750497503508e-07
0.935,2.1658871992399758e-07,-120.27698335235988,-122.6628022133908,-124.0168870022872,-2.433828053064637,2.3062397310738125e-07
0.9400000000000001,2.3700294281637035e-07,-119.49462527159893,-123.28875614550613,-121.84116742839828,-2.2732476828192127,2.2899579658815577e-07
0.9450000000000001,2.0273192393381664e-07,-120.85125720599372,-122.32486356147548,-126.2612748410735,-2.5754117947996646,2.2778345713527986e-07
0.9500000000000001,2.6918280003762724e-07,-118.38875391652591,-120.62375407871727,-122.34350213102434,-2.4545506130310843,2.2705615555150418e-07
0.9550000000000001,2.2773855838839702e-07,-119.84096869960139,-122.04167224778095,-123.84718200254432,-2.4593874997197953,2.268554064912597e-07
0.96,2.2891454721316834e-07,-119.79623219566585,-123.1394388854664,-122.49733740240382,-2.3192657773317524,2.2719266878819844e-07
0.965,2.4969029462560526e-07,-119.04166680726323,-121.93396117674014,-122.17326854614811,-2.3699683872731017,2.280486913805569e-07
0.97,2.266218087937911e-07,-119.8836660119788,-121.57339587705921,-124.80084276730304,-2.5378479931158986,2.2937461216917347e-07
0.975,2.7460734452007187e-07,-118.21545707348209,-120.76688934849747,-121.73889876596469,-2.412031429318389,2.3109474708492178e-07
0.98,2.1963296069750366e-07,-120.15574972352954,-122.41119787801046,-124.080292001374,-2.4516893580112424,2.3311091016451658e-07
0.985,2.4612124756439325e-07,-119.16671788700862,-121.15435426002308,-123.51717235964999,-2.490562099597113,2.3530801804310222e-07
0.99,2.4801795466929283e-07,-119.10003760977565,-121.15163451327886,-123.34245159318624,-2.4809917479199135,2.3756065895702835e-07
0.995,2.226167491625496e-07,-120.03854331281829,-122.00190580826005,-124.43114227000711,-2.4942444455430586,2.397402512956059e-07
1.0,2.1379001583275675e-07,-120.38995165452873,-123.12308208170293,-123.69632349017778,-2.389168989713016,2.417223830889521e-07
