DriveAmplitude,Amplitude_AU,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(AU)
0.755,3.3151307398423595e-06,-96.57968683365766,-102.90948907936911,-97.7307125628515,-2.0743189672757008,3.380035448279308e-06
0.76,3.416993953402772e-06,-96.31681583762862,-102.66751966558893,-97.46151831248311,-2.0729954018244516,3.3551710991900885e-06
0.765,3.2282717965096134e-06,-96.81029820417395,-102.97305757198089,-98.01331469396864,-2.085047769847183,3.332795409162657e-06
0.77,3.368419710830797e-06,-96.44117604273873,-102.5145281708686,-97.6731207743675,-2.09090280756986,3.3130456974536263e-06
0.775,3.218082417308896e-06,-96.83775679363065,-103.22534072523874,-97.97139822428507,-2.0706701003225416,3.2960431677321095e-06
0.78,3.2961954290704237e-06,-96.62944098740482,-102.94630408563839,-97.78440105608284,-2.0751404044856274,3.281892164254711e-06
0.785,3.1829437987199673e-06,-96.93312063645239,-103.25679658304972,-98.0860072523704,-2.0747076943101255,3.270679531506472e-06
0.79,3.141459120176706e-06,-97.04707179111105,-103.00578885730917,-98.31728428562121,-2.0985280798805026,3.262474081237635e-06
0.795,3.163855802627407e-06,-96.98536640999718,-103.27403365185299,-98.1489530218069,-2.076935949972755,3.2573261701670196e-06
0.8,3.2407779965577574e-06,-96.77671441297959,-102.08979651180647,-98.29010264420184,-2.1441265156333342,3.2552673909436337e-06
0.805,3.461471823299001e-06,-96.20448402806885,-102.53507366611757,-97.35527083192032,-2.074269031431849,3.256310378263084e-06
0.81,3.2697456525324536e-06,-96.69942062316876,-102.90852866659921,-97.88774741127784,-2.0820437005122168,3.260448731328649e-06
0.8150000000000001,3.332207175867952e-06,-96.53506013740994,-103.1373495275119,-97.60666436116027,-2.057383465906519,3.267657053132867e-06
0.8200000000000001,3.275619098288793e-06,-96.68383215185506,-103.01192128558222,-97.83537790070622,-2.074427631966567,3.277891106318572e-06
0.8250000000000001,3.38025962388694e-06,-96.41069888460413,-102.80983965676143,-97.54089923270402,-2.0699440733663126,3.291088084662855e-06
0.8300000000000001,3.3122683892258576e-06,-96.58718964512927,-102.64539006453617,-97.82411550486759,-2.0919029923877726,3.3071669985178618e-06
0.835,3.445366205043618e-06,-96.2449922535977,-102.8979971409517,-97.30250896537555,-2.0543061493114996,3.326029171842986e-06
0.84,3.3751320081647718e-06,-96.42388477085572,-102.74024676201192,-97.57899751628948,-2.075172249204751,3.3475588477781732e-06
0.845,3.4169391628064705e-06,-96.3169551146934,-103.33169840902286,-97.27981693120776,-2.033004923809072,3.371623899041943e-06
0.85,3.500141543918365e-06,-96.1079878963562,-102.53098333863,-97.23112289138098,-2.0684494247441947,3.398076638794431e-06
0.855,3.335158485605892e-06,-96.52737051795683,-103.10051214369601,-97.6071670160202,-2.0591625243963576,3.4267547269891933e-06
0.86,3.452912001189496e-06,-96.22598983683913,-102.44394301835246,-97.41153662170748,-2.0814727997533575,3.457482166651515e-06
0.865,3.6082415399957466e-06,-95.84378800267949,-102.80553983357862,-96.8199033790033,-2.0360560057281636,3.4900703839690604e-06
0.87,3.547338655537726e-06,-95.99164701420564,-102.56423726265952,-97.07159916247858,-2.059196251960988,3.5243193855663857e-06
0.875,3.6329387826124335e-06,-95.78453844777732,-102.65953169075443,-96.78279499420354,-2.041101914219925,3.5600189858611318e-06
0.88,3.6191577471515623e-06,-95.81754978365873,-103.48432957583685,-96.63267704643317,-1.9972850979156447,3.5969500969696213e-06
0.885,3.599916871739945e-06,-95.86385059780034,-102.50445104589687,-96.92479356700878,-2.055056707204648,3.634886073245746e-06
0.89,3.5636369342985812e-06,-95.9518310152024,-102.65063541643828,-96.99680486066875,-2.0515467553631757,3.6735941022017216e-06
0.895,3.770386398141255e-06,-95.46198284305623,-102.43407329422162,-96.43549655051123,-2.0354589113872508,3.7128366332746505e-06
0.9,3.7640183982038634e-06,-95.47666529225748,-102.41274830005148,-96.45927375224255,-2.0375423312076655,3.752372835670576e-06
0.905,3.7843697772515837e-06,-95.42982873414685,-102.84497348013964,-96.29877511185245,-2.010682393975529,3.7919600763392675e-06
0.91,3.765219383224435e-06,-95.47389432825368,-103.09705696687868,-96.29808158003809,-1.999573738120622,3.83135540900942e-06
0.915,3.879799142406177e-06,-95.21351518922138,-102.41422619024033,-96.13142648600021,-2.0224790288855607,3.8703170651460865e-06
0.92,3.949030384325996e-06,-95.05989053806789,-102.05863385348962,-96.02673278937246,-2.0339237017488734,3.908605937680363e-06
0.925,3.8451630062357774e-06,-95.29140493586138,-102.57399345258787,-96.1902684465508,-2.017932417543052,3.945987048405697e-06
0.93,3.990215223571664e-06,-94.96977361890488,-102.80126249074742,-95.75165944929239,-1.9887663664207047,3.982230990035434e-06
0.935,4.0276689111743016e-06,-94.88862478765454,-102.57565178919651,-95.69958355324901,-1.996227409146539,4.017115334071712e-06
0.9400000000000001,3.998764628195639e-06,-94.95118320692222,-103.49923551115396,-95.60468132042624,-1.953860084549724,4.0504259958456495e-06
0.9450000000000001,3.906257182711308e-06,-95.154483378223,-103.0249083691383,-95.9287297079156,-1.9867807562404998,4.081958548351576e-06
0.9500000000000001,4.1071905853342505e-06,-94.71880292693199,-103.1402282611424,-95.39321628129517,-1.9597849025545881,4.111519476812338e-06
0.9550000000000001,4.0815432847995065e-06,-94.7732119122332,-102.2148221541006,-95.63631785028052,-2.009251036102422,4.1389273662764375e-06
0.96,4.017988405695089e-06,-94.90952645907728,-102.59066163107713,-95.7216958186329,-1.996534884294632,4.164014014958723e-06
0.965,4.187874008894119e-06,-94.54982789203557,-102.41909731778898,-95.32429977318218,-1.9868395330121151,4.186625466492097e-06
0.97,4.21763373340629e-06,-94.48832280018988,-102.37388320026281,-95.25962150401318,-1.9860117694543487,4.206622954755299e-06
0.975,4.055163126153472e-06,-94.82953346002034,-102.95988973567441,-95.55481785771798,-1.9737933818937123,4.223883755478416e-06
0.98,4.102741758551425e-06,-94.72821640821736,-102.47411325360643,-95.52718718426222,-1.9931689399662238,4.238301939399782e-06
0.985,4.217233281792379e-06,-94.48914753839146,-102.45326590475503,-95.2453424266006,-1.9820460495007783,4.249789022352187e-06
0.99,4.1668972133531575e-06,-94.59344429014988,-102.3231158338656,-95.39569961642724,-1.9940094055727429,4.258274508288815e-06
0.995,4.3058502651815285e-06,-94.3085215779029,-102.55696178172686,-95.01268391645026,-1.9680436900608727,4.2637063219163735e-06
1.0,4.189328972916344e-06,-94.54681073772309,-102.35791176019771,-95.33272960820662,-1.989810335240927,4.266051128280343e-06
