DriveAmplitude,Amplitude_AU,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(AU)
0.0,1.839957132362397e-07,-121.69354594616223,-134.48812766315004,-121.92796581141728,1.8020825786855803,1.9529783235033238e-07
0.005,2.252697899816178e-07,-119.93564096023556,-131.8856058930951,-120.22207921365128,1.8262039100032184,1.9592692369054942e-07
0.01,1.8829436421011544e-07,-121.49295361425119,-135.09905481874193,-121.68651390286414,1.7811266009340332,1.9655801010461496e-07
0.015,2.1587542341416512e-07,-120.30563599548577,-128.25518798408908,-121.06460692892719,1.9827781566945188,1.9719100288066242e-07
0.02,1.913220639909007e-07,-121.35439889509406,-128.72666991854473,-122.2328994750049,2.013012511598588,1.978258130388478e-07
0.025,2.1619025595695663e-07,-120.29297772922808,-132.15297905016234,-120.5856179606681,1.8289233659515924,1.9846235134385752e-07
0.03,1.9912895338739978e-07,-121.00701182099549,-137.38563220250737,-121.10816278006621,1.7231137545093718,1.9910052831745232e-07
0.035,2.1218442567033025e-07,-120.45542997266278,-131.66624023568832,-120.79715558869039,1.8494695487496295,1.9974025425104514e-07
0.04,1.835147714055834e-07,-121.71627950192551,-130.05280664278138,-122.40511966309143,1.9638140917345621,2.003814392183115e-07
0.045,1.7443030945373545e-07,-122.15726101803443,-137.02785373083563,-122.30110691655145,1.7522882129423836,2.0102399308783037e-07
0.05,1.679719085529728e-07,-122.48496690652509,-137.8005208635071,-122.61459350492075,1.7431315899725353,2.0166782553575414e-07
0.055,2.0113110410086673e-07,-120.92011529032018,-136.31101560215203,-121.04747935787323,1.7416284043066044,2.0231284605850527e-07
0.06,2.1550594322268017e-07,-120.32051501066663,-129.3091674431931,-120.90650351809549,1.9340069595843383,2.0295896398549846e-07
0.065,2.1362492925458233e-07,-120.39666140525941,-131.08479690999872,-120.7840960841706,1.8672615641676198,2.0360608849188623e-07
0.07,2.0754623193605515e-07,-120.64740298256339,-134.6783138424238,-120.82255757201268,1.7709474411297137,2.0425412861132608e-07
0.075,2.465768425068345e-07,-119.15065430325483,-130.0981579527448,-119.51465906987556,1.8582870662493705,2.049029932487678e-07
0.08,1.8756989089328807e-07,-121.52643752756907,-131.4875288076312,-121.98835722070669,1.8940437818780844,2.055525911932586e-07
0.085,2.0052192180487551e-07,-120.94646287845437,-135.57858834217132,-121.09857191621776,1.7573986494742913,2.062028311307646e-07
0.09,2.217170883122806e-07,-120.07371671118052,-135.21080306344004,-120.20886658539311,1.7467461516238374,2.0685362165700702e-07
0.095,2.0176648673960466e-07,-120.8927194052184,-132.6660678822072,-121.1914647225243,1.8315713839217853,2.0750487129031066e-07
0.1,2.158066601308716e-07,-120.30840317215423,-139.2934151137303,-120.36361610782686,1.6834299510961908,2.081564884844637e-07
0.105,2.0316286458552758e-07,-120.83281348878612,-130.17427285961202,-121.37012612592399,1.9189210167721622,2.088083816415862e-07
0.11,1.9637943882790945e-07,-121.12777975021066,-129.82558462878353,-121.75744038351425,1.9469815521588467,2.0946045912500612e-07
0.115,2.2605033080376205e-07,-119.9055971049481,-135.63884557942785,-120.02317483927344,1.734964941854658,2.1011262927214068e-07
0.12,2.1014543441784301e-07,-120.53930086256736,-132.12802995560497,-120.85149713194001,1.8373084710394458,2.1076480040738122e-07
0.125,1.8834374741547031e-07,-121.4906758995914,-129.0187008539146,-122.33501095021256,2.0046142262512707,2.1141688085498037e-07
0.13,2.2555392284001336e-07,-119.92469234814108,-129.19150556525648,-120.4719321831929,1.9220550315140714,2.1206877895193865e-07
0.135,1.9892811374455777e-07,-121.01577675077439,-129.9918357573232,-121.60358746823015,1.9345584739205812,2.1272040306088957e-07
0.14,2.0555256668313366e-07,-120.7312419618392,-127.80468551019133,-121.67965611735688,2.0296521583677576,2.1337166158298117e-07
0.145,1.951928663188409e-07,-121.18042121270734,-129.29885415579153,-121.90787628789286,1.9743790912010124,2.1402246297075218e-07
0.15,2.2291955081981926e-07,-120.02673685762117,-127.17900264225916,-120.95612888039423,2.0251941859517313,2.146727157410006e-07
0.155,2.0911676565036643e-07,-120.5819229797805,-134.3045972159061,-120.77024405125277,1.7782813905914354,2.1532232848764367e-07
0.16,2.0447785769952179e-07,-120.77677431478683,-129.48492085348659,-121.40482364111178,1.946511582378442,2.1597120989456686e-07
0.165,1.9888540150287162e-07,-121.01764191525317,-127.64061447927367,-122.08347546749107,2.0561256783502357,2.1661926874846008e-07
0.17,2.500949821125421e-07,-119.02760048005726,-127.71491420545458,-119.65890025099243,1.9474589769669726,2.1726641395163955e-07
0.17500000000000002,2.3447882631291554e-07,-119.58762741198734,-127.48195724850483,-120.3572238710652,1.9855669512932899,2.1791255453485347e-07
0.18,2.1992065843732349e-07,-120.14437950126197,-128.08854354572475,-120.90438007583944,1.9830493257747062,2.185575996700696e-07
0.185,2.1014124753308185e-07,-120.53947391977105,-128.7191777777727,-121.25584892472197,1.9713793562942008,2.1920145868324282e-07
0.19,1.7734488838950352e-07,-122.01332653693028,-134.5576772879483,-122.26205548329722,1.8089714061493032,2.1984404106706135e-07
0.195,2.2813290473150866e-07,-119.82594143886274,-127.23734058994708,-120.69571791533127,2.0108854009573043,2.2048525649366923e-07
0.2,2.2916565043219838e-07,-119.78670960517655,-127.82064951473936,-120.52975064483743,1.9785570156586403,2.2112501482736385e-07
0.20500000000000002,2.0923706203059017e-07,-120.57692777695387,-128.2304791325302,-121.39479120078852,1.9979777429435257,2.2176322613726624e-07
0.21,2.3192728017343227e-07,-119.68266334296112,-125.74671526757231,-120.91766278139445,2.0915164517911484,2.2239980070996266e-07
0.215,2.0771827802533786e-07,-120.64020577021404,-132.89481762302123,-120.90663159431358,1.8172149651731149,2.230346490621157e-07
0.22,2.438429849390029e-07,-119.24749472351296,-129.81850807017955,-119.64602096444872,1.8714110820381835,2.2366768195304285e-07
0.225,2.2723336011978493e-07,-119.86025823388458,-126.75333030374348,-120.85385505901456,2.040045216761268,2.2429881039726111e-07
0.23,2.4510722410682863e-07,-119.20257781313728,-130.00278630802404,-119.57970095044107,1.8633478024630985,2.2492794567699585e-07
0.23500000000000001,2.0472562636831123e-07,-120.76625587269304,-138.63851255146182,-120.83772644692041,1.698904172863437,2.2555499935465154e-07
0.24,2.207342242738528e-07,-120.11230655086068,-135.1039555741352,-120.25213386537074,1.749748923638165,2.261798832852437e-07
0.245,2.2531327051978513e-07,-119.93396461156557,-125.57557884751775,-121.31740419074035,2.120341135311159,2.2680250962878936e-07
0.25,2.0364385646153e-07,-120.81227378733844,-129.08940346273243,-121.51140564468564,1.96666059681664,2.274227908626548e-07
0.255,2.118103645526762e-07,-120.47075588941318,-126.84399230013938,-121.60868591078122,2.071573190966311,2.2804063979385845e-07
0.26,2.229068022461811e-07,-120.02723361023767,-127.90809571552721,-120.79944599530877,1.9862503050369311,2.2865596957132775e-07
0.265,2.5062314979950656e-07,-119.0092763665553,-128.38866108914775,-119.5416188304811,1.9173403663826807,2.2926869369810778e-07
0.27,2.1591929703502403e-07,-120.30387089085588,-128.29905998523972,-121.05418124323788,1.980489305553558,2.2987872604352018e-07
0.275,2.4135525233426273e-07,-119.33656495727304,-128.76900092603074,-119.86203676964138,1.9151423466409911,2.3048598085527045e-07
0.28,2.065996878649837e-07,-120.68710682249721,-130.2757521900406,-121.19288894708126,1.9087574882826819,2.310903727715022e-07
0.28500000000000003,2.7047603284017095e-07,-118.3471242860363,-124.82438311243244,-119.4543732304675,2.065069197320262,2.316918168327966e-07
0.29,2.2486799980282028e-07,-119.95114690600028,-129.2636355809899,-120.49228942231284,1.920133728101236,2.3229022849411487e-07
0.295,2.0899027198010108e-07,-120.58717862005666,-127.92146112952227,-121.4742417698592,2.0150889229320605,2.32885523636683e-07
0.3,2.3627273167310303e-07,-119.52142799473722,-125.56199760068773,-120.76417915004012,2.093069750204233,2.3347761857981635e-07
0.305,2.621860604021929e-07,-118.61750808509183,-126.3026934006227,-119.4288450491524,1.9963234936539607,2.3406643009268245e-07
0.31,2.714861739062699e-07,-118.3147457036555,-126.32826454216436,-119.06160795528784,1.9795740260143024,2.3465187540600084e-07
0.315,2.281618806729208e-07,-119.82483828433345,-126.94144895084251,-120.76278187971498,2.027204524303522,2.3523387222367815e-07
0.32,2.1985034508739893e-07,-120.14715701045577,-128.6133869872099,-120.81408850845902,1.9576769966091119,2.358123387343762e-07
0.325,2.653595461313954e-07,-118.51300572938726,-127.66639466575562,-119.07570540516613,1.926876032646747,2.3638719362301234e-07
0.33,2.397906996954515e-07,-119.3930533446067,-127.79606984346968,-120.07056697874387,1.960654662056939,2.3695835608218998e-07
0.335,2.3402491270908138e-07,-119.60445820488553,-129.82307365146298,-120.0384081207022,1.8842732176484982,2.3752574582355757e-07
0.34,1.853104430338107e-07,-121.6317021562631,-128.91057583832696,-122.53142033108051,2.0181375588748636,2.3808928308909482e-07
