DriveAmplitude,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(A)
0.0,-96.50740992952447,-101.33306511743383,-98.24135501153039,0.9597279944393603,-96.56147219745489
0.005,-96.82773448581571,-102.14300936414894,-98.34020887685716,0.9976291119461341,-96.5514639554962
0.01,-96.48144845936807,-101.74841976835239,-98.01420576411763,0.9940254889628428,-96.53972253288534
0.015,-96.93116015074038,-102.78472980775034,-98.23768298803884,1.0359508768210557,-96.52626469411327
0.02,-95.92342756092157,-101.26389385474177,-97.42545015737863,0.9994972419970188,-96.51111003327466
0.025,-96.95593417664789,-101.90645725936811,-98.62989343860995,0.9696918447019209,-96.49428094177765
0.03,-96.53312234922055,-101.11426517172957,-98.39228305798113,0.9395846032277944,-96.47580257144195
0.035,-95.97844553334555,-101.32869348123845,-97.47643281743848,1.0002205618348783,-96.45570279304599
0.04,-96.50068157624918,-101.60013765468142,-98.10633007169544,0.9813040422484753,-96.43401215039134
0.045,-96.52167992097917,-101.79582681098076,-98.05140385658333,0.994562615780849,-96.41076380996023
0.05,-96.08123200694877,-101.64520276949402,-97.49415983787259,1.0157426811716426,-96.38599350624881
0.055,-96.38939445722505,-101.29240759148571,-98.08587699303409,0.9659257385677698,-96.35973948286657
0.06,-96.33759400330882,-102.09981912167041,-97.67663891400765,1.0296758957628904,-96.33204242949886
0.065,-96.34808599632876,-101.752138944008,-97.82410428581042,1.0041787890823068,-96.30294541483623
0.07,-96.48425293037512,-101.85631607487218,-97.97328666973917,1.001829585884383,-96.27249381558124
0.075,-96.09482600595202,-101.14629954640931,-97.72211090950043,0.9775945136758251,-96.24073524164999
0.08,-96.12800777189045,-101.5803904402639,-97.58461605345515,1.0077049700037894,-96.207719457691
0.085,-96.17298338400786,-101.867712994906,-97.53666412487128,1.0249812298566703,-96.17349830105152
0.09,-96.38833828679297,-101.65884764645057,-97.91959904258688,0.9942904080045671,-96.13812559632596
0.095,-96.18043898255382,-101.76356441756481,-97.5860242809851,1.017108036936182,-96.10165706662754
0.1,-96.02470588788421,-101.92294082948003,-97.31565991584048,1.0389868475194812,-96.0641502417292
0.105,-95.7471872750275,-101.95666922497743,-96.93539639460512,1.0595731019789887,-96.02566436322552
0.11,-95.95811823016867,-101.78798469120838,-97.2729914308534,1.0343311506934232,-95.98626028687151
0.115,-96.00801377127038,-102.01499284567747,-97.26195092670885,1.0462912278096872,-95.94600038225977
0.12,-95.82688981337557,-101.54051755045428,-97.18361996349238,1.0263007188258209,-95.90494843000093
0.125,-95.74167417138966,-102.31351093042598,-96.82183906578805,1.0823503064927533,-95.86316951657706
0.13,-95.77085967940862,-101.50032290530505,-97.1217974030771,1.0274033533381977,-95.82072992704157
0.135,-95.66342751424418,-101.75916082011244,-96.88805651399348,1.0521630261064763,-95.7776970357421
0.14,-95.72538238529349,-102.08468482082421,-96.8674950457747,1.0691405446857243,-95.73413919524681
0.145,-95.81910977782803,-101.70186984314029,-97.11543340065498,1.0379373777291965,-95.69012562365722
0.15,-95.43342497343859,-101.82887794838152,-96.56472208312056,1.0714170406024188,-95.64572629049312
0.155,-95.93652731081826,-102.42950441539585,-97.0392222808282,1.0774975110301088,-95.60101180133785
0.16,-95.4829380122861,-102.03591764834371,-96.56844262568093,1.081195039219492,-95.55605328143429
0.165,-95.7009947701428,-101.77950813858999,-96.9312480067359,1.0510300176460716,-95.51092225842315
0.17,-95.53526002664685,-101.87297194596232,-96.68388821725839,1.0677750440854923,-95.46569054441696
0.17500000000000002,-95.46422588419517,-102.0431489909001,-96.5423918326542,1.0827836152094052,-95.42043011760457
0.18,-95.26992780294518,-101.73310544880212,-96.38127451380404,1.0756489181443216,-95.37521300358073
0.185,-95.09661776050515,-102.07342485880511,-96.06894711627487,1.1064058510853239,-95.33011115659698
0.19,-95.42650108052747,-102.33681055469141,-96.41567770759471,1.1025523820271073,-95.28519634092935
0.195,-95.14110202128984,-102.00411589773248,-96.14245965746161,1.0997890260302337,-95.2405400125584
0.2,-95.1393461913535,-102.54576818846873,-96.01022705894799,1.1304373310096862,-95.19621320135711
0.20500000000000002,-95.39851668552649,-102.03201298502904,-96.46142754073165,1.0861054776052559,-95.1522863939804
0.21,-95.23785823109448,-102.33230612704588,-96.18116144533303,1.113133358237277,-95.10882941764953
0.215,-94.96060123468001,-102.2044883600187,-95.86841299148263,1.1215177529797558,-95.06591132502334
0.22,-94.9465063680929,-102.8201009853462,-95.72013439555427,1.154973069547759,-95.02360028034563
0.225,-94.99985120620848,-102.26010316648156,-95.90386722432078,1.1224251337338038,-94.98196344705681
0.23,-94.69868743862617,-102.66114043829461,-95.45519914978962,1.1594629766207112,-94.94106687705506
0.23500000000000001,-95.019047750719,-102.75447658246308,-95.82013591767324,1.1478816898727946,-94.90097540178957
0.24,-94.65236707663624,-102.1027823256936,-95.51353952245697,1.132816648253196,-94.86175252536536
0.245,-94.85681162711384,-102.96319467083765,-95.5864675921469,1.166620669136415,-94.82346031983629
0.25,-94.83805193430562,-102.51151797253988,-95.65180003955726,1.1446571656296682,-94.7861593228585
0.255,-94.79206791063574,-102.34615363113548,-95.63083062704683,1.1383658143388558,-94.74990843787344
0.26,-94.70892598693615,-102.78632389480885,-95.44390571671781,1.165190516111807,-94.71476483698488
0.265,-94.60166161021782,-102.49421481189802,-95.37160260235245,1.1559356281351025,-94.68078386669009
0.27,-94.78304434318595,-101.80745738233412,-95.74350940479562,1.1091419788559713,-94.64801895662083
0.275,-94.62035283953873,-102.52671804409388,-95.3876197706608,1.1566353083830945,-94.6165215314445
0.28,-94.35042771665111,-102.07810032365367,-95.15308871737936,1.1474795730174503,-94.58634092607075
0.28500000000000003,-94.78061600142524,-102.64734308705326,-95.55558436724343,1.1546237738520628,-94.55752430430348
0.29,-94.55922390710576,-102.07991931561395,-95.40513349638121,1.1365873155832062,-94.53011658107246
0.295,-94.6064030469613,-102.56797375711156,-95.36308266539515,1.1594186641461328,-94.50416034837258
0.3,-94.46724442465103,-102.55262535941446,-95.20075369462246,1.1655849698237302,-94.47969580503323
0.305,-94.51404389619982,-103.03375356341049,-95.17216192181336,1.1864151546084225,-94.45676069043334
0.31,-94.4622905849499,-102.78187383618574,-95.15404977121058,1.1769688862221799,-94.43539022227178
0.315,-94.2525060935017,-102.49055429633427,-94.95850025157668,1.173046648017698,-94.41561703849533
0.32,-94.40568981867483,-101.86643654905123,-95.2645996596773,1.1333732842732163,-94.39747114348032
0.325,-94.59882730678062,-102.9652614175289,-95.28254766542518,1.1792031791438302,-94.3809798585568
0.33,-94.28530435170694,-102.58842465055871,-94.97991252954306,1.1761804164521208,-94.3661677769566
0.335,-94.29847687742699,-102.51040281499635,-95.00909850486008,1.1717808551049644,-94.35305672325958
0.34,-94.42229011250924,-102.8964097619169,-95.08791342510071,1.1842855275841493,-94.34166571740553
0.34500000000000003,-94.23893454380406,-102.3037413471913,-94.9762400502089,1.164567496734912,-94.33201094333027
0.35000000000000003,-94.3864931935752,-102.63217710975928,-95.0911408863763,1.1734158024272807,-94.32410572227846
0.355,-94.26347292081786,-102.07081892709292,-95.05013706986092,1.1515897207318384,-94.3179604908367
0.36,-94.46543359974319,-102.27202704226619,-95.25224720714617,1.1515511091630757,-94.31358278372342
0.365,-94.2754351272348,-101.94473615120573,-95.09004204014117,1.144439423790517,-94.31097722136377
0.37,-94.22846487560732,-102.26536982269224,-94.97095286525064,1.1631830669557188,-94.31014550227034
0.375,-94.34347606960912,-102.23749035493105,-95.11313370951198,1.1560097056748757,-94.31108640024198
0.38,-94.51000902225078,-103.2695058408508,-95.13012290373659,1.1974051021011043,-94.31379576638554
0.385,-94.43671569558491,-102.60388574178869,-95.15534229255168,1.1696016908197076,-94.3182665359574
0.39,-94.51423193358107,-102.66009309111544,-95.23670413490828,1.1685594976028155,-94.32448874001308
0.395,-94.07875601869166,-102.7748785771635,-94.70867918956158,1.194534588341774,-94.33244952184621
0.4,-94.66936396254948,-102.90056528116989,-95.37656785620341,1.1727153053259134,-94.34213315818968
0.405,-94.27294215990372,-102.35935645894925,-95.00626131981159,1.1656359985783489,-94.35352108514367
0.41000000000000003,-94.33673564682749,-102.71401142090077,-95.0186101815228,1.1797182046659285,-94.36659192878847
0.41500000000000004,-94.52061939973942,-102.88063878507677,-95.20543442583127,1.1788980976834922,-94.38132154043103
0.42,-94.35980981654816,-102.45748248486768,-95.09106121809013,1.1661914847965784,-94.39768303642757
0.425,-94.40678640460393,-102.78857206834367,-95.0878947042638,1.1799322223439217,-94.41564684251634
0.43,-94.21233786985697,-102.28048710218685,-94.94902519756658,1.1647329875129238,-94.43518074258759
0.435,-94.48602288196957,-102.32480766959029,-95.26647096402075,1.1531991653898148,-94.4562499318102
0.44,-94.36264429307309,-102.65120773233926,-95.05978218247574,1.175481773998046,-94.4788170740277
0.445,-94.44601247871988,-102.38601675614382,-95.20680903019965,1.1583338343768232,-94.50284236332847
0.45,-94.4426452807352,-103.30200058844021,-95.04763376286908,1.2018794365349665,-94.52828358968934
0.455,-94.56368090110803,-101.908771866106,-95.4482984864781,1.1270956424956744,-94.55509620858362
0.46,-94.57487833657476,-103.20782162809289,-95.21474673221906,1.1916487034576881,-94.58323341443932
0.465,-94.65389594497807,-102.89841689955126,-95.35874853220841,1.1733596027971358,-94.61264621782618
0.47000000000000003,-94.61187729433885,-102.33098354587176,-95.41627934156088,1.1470349531161161,-94.64328352624425
0.47500000000000003,-94.97257706236512,-102.75019533290062,-95.76516878870288,1.1500614337389503,-94.67509222838075
0.48,-94.59379287793438,-102.21173973170131,-95.41907091051606,1.1417443067895383,-94.70801728169658
0.485,-94.61649680290839,-101.85113008197384,-95.52646275575297,1.1210037218579914,-94.74200180319747
0.49,-94.93373912525374,-102.75746434101464,-95.71715805703283,1.152429091727657,-94.77698716324059
0.495,-94.44681626554083,-102.28025738717216,-95.22831709815165,1.1529260991086012,-94.81291308222173
0.5,-94.81317487596614,-102.31855999975946,-95.66238386838607,1.1357690487741259,-94.84971772998344
0.505,-94.84782556019744,-102.38248907379483,-95.69073729330444,1.137332321577496,-94.88733782778048
