DriveAmplitude,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(A)
0.075,-103.65798782242356,-112.82587239763139,-104.21868605266178,1.9262559119926297,-103.97051755801628
0.0775,-103.45585019730035,-114.77229357142717,-103.78904100356054,1.8460127067894747,-103.84597539070637
0.08,-103.11995589703194,-112.06456555958907,-103.71234369985157,1.9359397665144862,-103.6524386280661
0.0825,-103.45315854817474,-116.01409251064615,-103.70091199114667,1.8085083492802962,-103.39869692498905
0.085,-102.56123360031252,-113.5053355248804,-102.92553589934144,1.8584028912801687,-103.09625996687186
0.08750000000000001,-102.83735939566428,-115.76368589925936,-103.06458829768778,1.7985390062363624,-102.7588216827592
0.09,-101.81579173546113,-113.87369419308868,-102.09496774339463,1.8229805842370321,-102.40162666453688
0.0925,-102.1295961319708,-116.08827918241522,-102.30774915977958,1.7726417169779347,-102.04076811085747
0.095,-101.53896768943191,-116.18331113735222,-101.69064185121903,1.7571332695030744,-101.69244963279871
0.0975,-100.87634297301356,-113.67032835886158,-101.11079591349107,1.802098747598572,-101.37224478699947
0.1,-101.29277284342535,-117.19258526784408,-101.40586840873438,1.7318192708728972,-101.09438817705266
0.10250000000000001,-100.6019654434691,-119.25524419382982,-100.66159125678416,1.6878346274164737,-100.87113039239051
0.105,-100.76600763247846,-118.01918665020936,-100.84853274616142,1.7084262868903506,-100.7121860135837
0.1075,-100.93017111819954,-118.01546323631368,-101.0159812445265,1.7111299687852697,-100.6242995485453
0.11,-100.66129783874916,-118.48718725407801,-100.73354196933012,1.6995936769924795,-100.6109486801927
0.1125,-100.23862955270121,-114.95244827922788,-100.38785481035393,1.7556315615078546,-100.6721978576726
0.115,-100.70793741393564,-117.1635561884118,-100.80729032790187,1.721759110049026,-100.80470834380107
0.11750000000000001,-101.05879158229534,-125.86381012943522,-101.07317962307349,1.6283388322291763,-101.00190365938226
0.12,-100.9552989210909,-117.68193959518734,-101.0485761765618,1.7170875046966132,-101.25428226929813
0.1225,-101.67254235124572,-115.00908986186685,-101.87879589754556,1.7878606422852719,-101.54986265969839
0.125,-101.32762650754371,-115.39893003264177,-101.50112675194642,1.7700063112285966,-101.87473996468152
0.1275,-101.85341056571207,-113.70814060059493,-102.14641847075413,1.8290836444269065,-102.21372828556737
0.13,-102.75054927048541,-115.14863916379522,-103.00805505864935,1.813096303267072,-102.5510590315784
0.1325,-103.02576924432651,-114.45812449721629,-103.34984908603917,1.842271358882958,-102.87110316705629
0.135,-103.36457806597681,-114.7807246846163,-103.68991623168898,1.8427913010871946,-103.15908428351999
0.1375,-103.3169404227224,-112.49853051488236,-103.87575327937212,1.925670674616164,-103.40174996328395
0.14,-103.77919569178749,-113.48873857816075,-104.27027620552722,1.9039037937759304,-103.58797093396842
0.14250000000000002,-103.5890975557773,-112.84822020470821,-104.13737119281717,1.9223796577153553,-103.70924093131201
0.145,-103.71815760127532,-113.04879370632233,-104.2568976732623,1.9193735421777667,-103.76005482958573
0.1475,-103.98665510700413,-112.88253552201547,-104.58621035835428,1.9380913692498853,-103.73814824767024
0.15,-103.06914984110493,-112.51855559340336,-103.5924438294788,1.91444244800741,-103.64458823241324
0.1525,-103.43248556240836,-111.62264888436617,-104.14698747144755,1.9708697669027302,-103.4837114641605
0.155,-102.9960323067369,-112.48849732449864,-103.5138431458296,1.912673425040456,-103.26291340790898
0.1575,-102.71687088020525,-113.50871501125792,-103.09475360996737,1.8636379991520218,-102.99229862799834
0.16,-102.17637228894118,-112.98054499174533,-102.55313598184556,1.8632103730279757,-102.68420878495549
0.1625,-102.66218055061209,-115.94807470061838,-102.87091287660931,1.7891506969490594,-102.35265035416141
0.165,-101.90247251718397,-114.72179115356676,-102.13552457557842,1.8014128934481906,-102.0126485983091
0.1675,-101.19024655351018,-116.49684668664527,-101.32014471900709,1.7433111164559372,-101.67955758805871
0.17,-101.15467344679854,-115.5249215527126,-101.31641495099379,1.7631807513592754,-101.36835795376666
0.17250000000000001,-101.15803523563393,-119.28566509034191,-101.22539256185087,1.6951729633954258,-101.09297448491127
0.17500000000000002,-101.2869360545504,-118.48941592634758,-101.37043957984002,1.7092371474413652,-100.86564465889396
0.1775,-100.50184759358152,-120.30019470947511,-100.54758107544754,1.673324636799367,-100.69636673044964
0.18,-100.56132238017696,-116.26503628285249,-100.67971347267999,1.7355292180511097,-100.59245226459109
0.1825,-100.24938232654006,-116.35656812424708,-100.35713856015587,1.7279884240445114,-100.5582031262982
0.185,-100.4953421210204,-116.50749170935151,-100.605512855385,1.7297324046074034,-100.59472717601618
0.1875,-100.615294419042,-117.14022320408596,-100.71305648406978,1.7205501917787247,-100.699900528357
0.19,-100.98750277774869,-119.87968522622454,-101.0439163618355,1.6846453937907442,-100.86847750670333
0.1925,-100.60880524532334,-115.89351667547747,-100.73936972344406,1.74375079432457,-101.09234267720393
0.195,-101.08319565279362,-116.65699658046321,-101.2052327260728,1.738034836083688,-101.36089288029923
0.1975,-101.48646588108399,-114.40679429259552,-101.71401720121806,1.7986991101551846,-101.66153129058078
0.2,-102.27462081745136,-121.9973502213549,-102.32116188557356,1.6742243218786432,-101.98025049301387
0.2025,-102.36023489694644,-113.83012437091381,-102.68142019721606,1.8410713377593988,-102.30227759222498
0.20500000000000002,-102.79214657393588,-113.3678781379393,-103.19021963492622,1.8712427332482677,-102.61275164868576
0.20750000000000002,-102.27056590427154,-114.17152301494343,-102.5603656606277,1.827681603917877,-102.89740238047295
0.21,-103.4384031750719,-114.6556036071816,-103.77960608414278,1.8492591365112019,-103.14319913815177
0.2125,-103.87490494228645,-114.59958500008868,-104.25894526904227,1.8659793071443098,-103.3389406442399
0.215,-103.46967936031416,-113.89343510092903,-103.8826245453393,1.8767160775455087,-103.47575881408876
0.2175,-103.90424373877471,-112.29092077395917,-104.58452204078733,1.961428457178285,-103.54751400732606
0.22,-104.23959521501091,-112.94407844705535,-104.86821480440193,1.9466779849174654,-103.55106410912424
0.2225,-103.18003963179402,-113.09520361377798,-103.64714387804784,1.895820326739426,-103.48639567366834
0.225,-103.16526547635803,-112.94483740353758,-103.64803754594334,1.9011267472071274,-103.35661170867907
0.2275,-102.99607882554838,-114.05933041806662,-103.3501091175185,1.8543752039548862,-103.16777724774994
0.23,-102.94689690159095,-112.2660297288668,-103.48715851356079,1.9198551994706072,-102.92863034572419
0.2325,-102.26097444140295,-113.36525502053186,-102.61153780022158,1.8530021002239314,-102.65017224538494
0.23500000000000001,-102.8463733718333,-114.27997553707284,-103.17035662153418,1.842231403595319,-102.34515592374564
0.23750000000000002,-102.20268801082486,-116.58349879850181,-102.36402922432632,1.7629440174288502,-102.02749678657398
0.24,-101.24848187796272,-117.16752811613358,-101.36107114427193,1.7314600001420513,-101.71163273593545
0.2425,-101.50757888029085,-117.66372910383092,-101.61411210213636,1.7270974998760389,-101.41186303425573
0.245,-101.74666647013788,-115.94013050349822,-101.91525976689431,1.7671875846663458,-101.14169623449526
0.2475,-100.76260021374894,-116.63561053313971,-100.87640515014184,1.7323212743259908,-100.91323690649051
0.25,-100.97794162456881,-115.67791414224854,-101.12765171086141,1.7559298559873922,-100.73663899474937
0.2525,-100.41914271383105,-122.124403517438,-100.44856854179733,1.6530635705752934,-100.61965048516534
0.255,-100.93499023291673,-121.77486450019205,-100.97093144389063,1.6617048590324497,-100.56726978669812
0.2575,-100.88646277014132,-121.54458229939476,-100.92394670782875,1.663632672478438,-100.58152904875583
0.26,-100.72920323957459,-114.83335617942926,-100.90136984220719,1.7692442869197462,-100.66141377639899
0.2625,-100.36590921895504,-116.57798177286037,-100.47106281451151,1.7260862505002423,-100.80292184390436
0.265,-101.12615530969364,-117.36522529616394,-101.23064935419583,1.7256004354648788,-100.99925863027875
0.2675,-101.19096590866812,-115.8753359869549,-101.34122423913887,1.7562665759750964,-101.24115879966645
0.27,-101.64675534011437,-117.4640194015055,-101.76205018628363,1.7333705092855116,-101.51731950763357
0.2725,-102.16733883756115,-119.01385799120345,-102.25804985799839,1.715068204326708,-101.81492479129616
0.275,-101.68878726376845,-114.58658895825263,-101.91755367200972,1.7993014455646121,-102.1202368235159
0.2775,-102.03906548930942,-114.75509234590533,-102.27788391383797,1.8042226379357562,-102.41922676112756
0.28,-102.26120192235419,-112.16810211815812,-102.72924553132705,1.8961410953541327,-102.69821622434762
0.28250000000000003,-102.7593430017599,-114.67111705015535,-103.04839732173119,1.8273546826917297,-102.94450008113026
0.28500000000000003,-103.55471055438704,-111.88297539911908,-104.24497244291888,1.9642086800403304,-103.14692218727183
0.28750000000000003,-103.65324225540404,-111.32807154280064,-104.46670948038079,1.996864246316123,-103.2963780002416
0.29,-103.40823181889155,-112.53050747912735,-103.97525314350514,1.9282110379802737,-103.38622143306846
0.2925,-103.19955426903635,-114.07130251683625,-103.57024541896115,1.8608781801262446,-103.41255778169572
0.295,-102.93148469611863,-116.62852374394974,-103.12094533642266,1.7789036537056613,-103.37440983676169
0.2975,-103.28086819625565,-113.8819551758215,-103.67651511413108,1.8703397512711621,-103.2737501343749
0.3,-103.40598868487193,-112.97901064172025,-103.91370441376993,1.9093902749890719,-103.1153984409311
0.3025,-102.96315414194214,-114.75332328476911,-103.26070414433411,1.8310551478161818,-102.90678972274927
0.305,-102.13675204736133,-114.3616448763145,-102.40506498090598,1.8180771517712322,-102.65762374117384
0.3075,-102.88225527079476,-116.22809917795826,-103.08805717134794,1.7876247346741514,-102.37941277002625
0.31,-102.33516238457028,-117.45739806277071,-102.47078249792408,1.7470503928815133,-102.08494851261936
0.3125,-101.4312988793671,-115.70961337290966,-101.59656737814205,1.7652538647941818,-101.7877128941644
0.315,-101.71639328070476,-122.04925323771427,-101.7568059355298,1.6671858231056715,-101.50125986219724
0.3175,-101.55085414694454,-117.60915892280167,-101.65984548993264,1.7288829808774016,-101.23859653533435
0.32,-101.11908811051684,-117.74441891829845,-101.21459124743728,1.7188163654203261,-101.01159194944603
0.3225,-100.87159552713456,-117.90797754809789,-100.95838728206957,1.71192770252759,-100.83044026991845
0.325,-100.88597082133938,-118.36135209171665,-100.96434245015664,1.7049288172839618,-100.7032027376102
0.3275,-100.43619836366496,-118.32253221569502,-100.50743574166661,1.698695577749994,-100.63544891836536
0.33,-100.74250343488465,-117.30026012366088,-100.83952102701177,1.7199810356127407,-100.63001320504192
0.3325,-100.81308365428103,-116.11104527166907,-100.94324437100806,1.7434845017531904,-100.68687719186681
0.335,-101.2173548187701,-119.2558169737289,-101.286120514905,1.696463130240278,-100.80318274986895
0.3375,-101.23201295173105,-115.059588820317,-101.41574328159618,1.7757549134960424,-100.9733746455299
0.34,-101.4455317069629,-117.8504149493409,-101.54606571348678,1.722650326352674,-101.189465636768
0.3425,-101.32749557584643,-113.88762377040408,-101.57529632681657,1.8085308272956524,-101.4414114203128
0.34500000000000003,-101.8083118056525,-114.09890248150084,-102.07247133010908,1.8161753622700887,-101.71757784475486
0.34750000000000003,-102.47173298909202,-115.08966959574772,-102.71616317633848,1.8069237691644202,-102.00527866790654
0.35000000000000003,-102.17052055517041,-114.04154752671354,-102.46239328627209,1.8285884567649622,-102.29135901082174
0.3525,-102.73236460542007,-114.57741082078152,-103.02604920487241,1.8293783615066492,-102.5627976822555
0.355,-103.23339498833937,-116.98495945287122,-103.42044018473766,1.7775824101254272,-102.8073008018626
0.3575,-103.11358016615914,-112.52426789769608,-103.64185712640915,1.9160415863156575,-103.0138596667363
0.36,-103.4402634507114,-114.44018855874886,-103.79971505538465,1.8565083936554103,-103.17324755494425
0.3625,-103.2537683507198,-112.9322770746031,-103.74857907136372,1.9051425101511739,-103.27843305634654
0.365,-103.88453959186556,-114.67844331608765,-104.26223513579843,1.863566514485234,-103.32489142797688
0.3675,-104.00270977114303,-113.02135426900095,-104.58438283491645,1.932697170632646,-103.31080020589859
0.37,-103.69028359150924,-113.02019958221763,-104.22911877928571,1.91940367312124,-103.23711064798948
0.3725,-102.91983223449103,-114.95996513102257,-103.2001906084824,1.8235082998390204,-103.10749228604175
0.375,-102.59853396382681,-113.45742889801939,-102.9703722356573,1.8613202571916336,-102.9281536689377
0.3775,-102.5686264999215,-113.06782995312327,-102.97411706832399,1.8739857186323248,-102.70754801613467
0.38,-102.81621965642134,-114.22803521643353,-103.14189491273393,1.842930410347213,-102.45597771564104
0.3825,-102.26517481391957,-116.29580145540686,-102.44034110082211,1.7709540794381406,-102.18511615688452
0.385,-101.71188253177124,-115.01062368431545,-101.91998330177995,1.7888227583906635,-101.90746908124987
0.3875,-101.11510404958284,-114.84001730708721,-101.30332592234667,1.7782271320867618,-101.63580029682086
0.39,-101.1852030142201,-115.59115065834534,-101.34559567747212,1.7623818428753877,-101.38254812189565
0.3925,-100.84542189601254,-115.33363513213214,-101.00274975535262,1.7605537662023758,-101.15925922986881
0.395,-101.2568067288671,-116.51881138202101,-101.38806608949155,1.7442081130637834,-100.976065657315
0.3975,-101.09146771170893,-117.42729591784313,-101.19363213742615,1.723871934197598,-100.84122865447631
0.4,-100.81415045118872,-117.89744822204683,-100.90000038404304,1.7111624074693526,-100.76076990303827
0.4025,-100.84903865241685,-116.89155939578993,-100.95843187518619,1.7291729439491446,-100.73820654875968
0.405,-100.74640942873843,-124.84189304902513,-100.76335604535701,1.633242828748999,-100.77440168635556
0.40750000000000003,-101.15066695329537,-121.53869593344174,-101.1905671369851,1.6665736597895813,-100.86753661379976
0.41000000000000003,-100.96328576436312,-116.86415039074484,-101.07635357261466,1.7317995955458945,-101.01320558799716
0.41250000000000003,-100.79175585626473,-121.30738732549705,-100.83049559715008,1.6651727080999656,-101.20462821968046
0.41500000000000004,-101.22735077032263,-117.8256211450015,-101.32345748868615,1.7192816523153087,-101.43296929779085
0.4175,-101.75757456950768,-118.05062443491586,-101.86076240461969,1.7246337007507782,-101.68775097551773
0.42,-101.48089793938652,-120.5481265187014,-101.53506898146165,1.6823643968326012,-101.95733810118584
0.4225,-102.68029043714444,-116.01275517005169,-102.88674265716607,1.7879643315441047,-102.22947422354804
0.425,-102.16271485921256,-115.38867192356224,-102.37441972967315,1.7906874239946045,-102.49184358733204
0.4275,-102.45422647201246,-115.00330000485242,-102.70267720009144,1.8088394354659754,-102.73263335755388
0.43,-103.12301051110923,-115.26061708442158,-103.39694608880471,1.8206276607323848,-102.9410704143125
0.4325,-103.20227557706096,-115.25354846110181,-103.48189210587361,1.8231773328717844,-103.10790833359418
0.435,-102.83209756714811,-114.1401817001306,-103.16595563017779,1.8462846107882611,-103.2258425507264
0.4375,-103.24051097313514,-114.8073239392836,-103.55434514741361,1.8379982529564678,-103.28983507795478
0.44,-103.7042202330066,-114.59886256355502,-104.07287728607635,1.8600925231299632,-103.29733435773595
0.4425,-103.81980721953002,-113.42810125743537,-104.32316862868706,1.907963481836047,-103.2483806828841
0.445,-102.71864992400106,-114.09326055061354,-103.04723585454717,1.8441284808437706,-103.14559287950077
0.4475,-102.91890726679983,-116.05629089793298,-103.13508451067642,1.792978842333673,-102.99403738651544
0.45,-102.70495553852312,-118.16248681006653,-102.8303521874393,1.7403102356244786,-102.80098622770166
0.4525,-102.59120267068226,-114.63112556759773,-102.87157504867835,1.8235145432376936,-102.57557541381007
0.455,-101.85804021741166,-114.15834118695324,-102.12159150405796,1.8158955681668898,-102.32837980528178
0.4575,-101.97432431617051,-115.62320903402363,-102.16594466640862,1.7800777412237763,-102.07092420724732
0.46,-101.71351036012516,-118.12627517466053,-101.81385996079956,1.722511529553159,-101.81515329076687
0.4625,-101.91432042980915,-118.89961296234398,-102.00214966867584,1.7127658906607106,-101.57288471279766
0.465,-102.02373616874773,-115.99043499723774,-102.2015538644115,1.7724529630007069,-101.35527046565798
0.4675,-100.80169329013626,-116.99738460527583,-100.90724913404729,1.7263817836032909,-101.17229099974026
0.47000000000000003,-100.58994940163757,-117.9101411050715,-100.67119901218446,1.7073618893757747,-101.03230505823434
0.47250000000000003,-100.83939829731669,-118.42247659551163,-100.91583336059941,1.7032661675456884,-100.94167551790233
0.47500000000000003,-100.71057950750385,-113.66851420652688,-100.936117088993,1.7976972269423193,-100.90448797083904
0.47750000000000004,-101.27165140946681,-120.73321859472101,-101.32109356028151,1.6773931902360382,-100.92237447518187
0.48,-101.43669230952027,-118.95119779901562,-101.51435476154236,1.7043223806729686,-100.9944500478132
0.4825,-101.49901213988733,-117.54982879822543,-101.60819395230948,1.7290204751635099,-101.11736429325806
0.485,-101.0015410104292,-115.84373556085609,-101.1463464956395,1.7528892105092941,-101.2854652980289
0.4875,-101.63290805690772,-115.65766703818822,-101.80831601474408,1.771091177202311,-101.49106780929019
0.49,-101.48662745515963,-115.33190361070253,-101.66959452436927,1.7753317460962896,-101.7248129934499
0.4925,-101.81476293984248,-114.02275388215045,-102.08415525876809,1.818568898493391,-101.97610294796819
0.495,-101.76256341299064,-116.85337582629128,-101.89918401434461,1.7476959237822294,-102.23358980375636
0.4975,-101.72382987112597,-115.7516977687875,-101.89910973988482,1.7710185254221646,-102.4856968547382
0.5,-102.90685181559736,-116.0454806884949,-103.12296551649052,1.7929464571523848,-102.72114779084185
