DriveAmplitude,Amplitude_AU,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(AU)
0.09,3.444297711389784e-06,-96.24768638153867,-103.59973579799023,-97.13073346358425,1.127476236030365,3.479258738974238e-06
0.095,3.415526177419415e-06,-96.32054767892782,-103.35370789639683,-97.27885038165559,1.1096426857162924,3.4949994056977166e-06
0.1,3.610304521314768e-06,-95.83882333849418,-102.65616909493892,-96.85210241836975,1.097102717504375,3.5114110304756695e-06
0.105,3.5385305524441544e-06,-96.01324104834632,-103.43086432300858,-96.88163861512633,1.1310445342672109,3.528463986684694e-06
0.11,3.5413541187290073e-06,-96.00631291672401,-103.0342293862966,-96.96591125557056,1.1093425980763676,3.5461274899558834e-06
0.115,3.6347108902931365e-06,-95.7803025991222,-102.77430564694524,-96.74832764391836,1.1073963419698887,3.564369653747444e-06
0.12,3.5575967623652105e-06,-95.96656561923996,-103.20810857369672,-96.87492253882807,1.1213876032035999,3.5831575469069743e-06
0.125,3.5128171110112147e-06,-96.07658925216657,-103.61188657903007,-96.91936523282587,1.1373660922873787,3.6024572531195024e-06
0.13,3.6511773809959883e-06,-95.74104139742258,-104.08146734477624,-96.42921177489833,1.177964607202139,3.622233932133958e-06
0.135,3.6267022794522142e-06,-95.79946193808203,-103.17604040753984,-96.67699740272329,1.1288148809646392,3.6424518826575517e-06
0.14,3.64773830666641e-06,-95.74922656452756,-103.35158025080985,-96.57777507235771,1.140922143250745,3.6630746068045328e-06
0.145,3.6267100818808736e-06,-95.79944325141958,-102.51172672033019,-96.84075761137471,1.0908544830124725,3.684064875982966e-06
0.15,3.6458517471917213e-06,-95.75371994779623,-103.58633479665357,-96.535383702085,1.1528838578498455,3.7053847981006002e-06
0.155,3.7238490999180598e-06,-95.5698585649545,-103.00344251870372,-96.43473116725474,1.1319080865911813,3.7269958859685007e-06
0.16,3.7206286054953105e-06,-95.57737362833112,-102.77976436716759,-96.49488968793776,1.1192074317229157,3.748859126778962e-06
0.165,3.735188283928767e-06,-95.54345006967424,-102.73691530439324,-96.4630684392496,1.1187087190365672,3.770935052532281e-06
0.17,3.820236867489152e-06,-95.34789421416127,-102.8235670242548,-96.20354679007802,1.134176043016115,3.7931838112852517e-06
0.17500000000000002,3.823120285492334e-06,-95.34134079758192,-102.43057216552796,-96.28591047115412,1.1128374397630207,3.815565239092764e-06
0.18,3.882166050934778e-06,-95.20821789494397,-102.88365486586713,-96.0215599486634,1.1447601596864667,3.838038932512632e-06
0.185,3.6963980857687616e-06,-95.63412531002429,-103.36550835390163,-96.4360334741333,1.1476719922950425,3.860564321542773e-06
0.19,3.7592379887412628e-06,-95.48770362791149,-103.0150062851323,-96.33219369960925,1.136939902661762,3.883100742859061e-06
0.195,3.8133912148267557e-06,-95.36347280898525,-103.10171703157393,-96.16399089652194,1.148027545341743,3.905607513221644e-06
0.2,3.902006777078978e-06,-95.16393965636013,-103.27475628670341,-95.89278499582565,1.166838928776173,3.928044002917219e-06
0.20500000000000002,3.9136569782115066e-06,-95.13804487904751,-102.88192294127336,-95.93742352193723,1.1483192440720507,3.9503697091046785e-06
0.21,4.017886531993427e-06,-94.90974668742494,-102.6897014685379,-95.70187075950379,1.1501817798369842,3.972544328931724e-06
0.215,3.9686869734453715e-06,-95.01676312980004,-102.99115269952347,-95.77100719451919,1.1600619576832825,3.9945278322904525e-06
0.22,3.96655184999241e-06,-95.02143732991834,-103.2110102336179,-95.73604483033095,1.1706941405294844,4.016280534080582e-06
0.225,4.0021840402168295e-06,-94.94375892800674,-103.08145716311073,-95.66771020003915,1.1681594580130632,4.0377631658498635e-06
0.23,4.131058219207205e-06,-94.66847373229487,-102.67605431914222,-95.41645116565407,1.161722357489973,4.058936946682346e-06
0.23500000000000001,4.35723761314581e-06,-94.20547516429505,-102.93130705290389,-94.83077923557565,1.1958832732668712,4.0797636532065325e-06
0.24,4.005778613104159e-06,-94.93596117298615,-103.41690864099455,-95.60045459991188,1.1846053021474778,4.100205688597048e-06
0.245,4.2569019937481535e-06,-94.40782701193085,-101.98481619858177,-95.24172586878579,1.1395809552066347,4.120226150445245e-06
0.25,4.174331567481943e-06,-94.57796120047847,-102.9175807659668,-95.2662700501053,1.1779261358643685,4.139788897376241e-06
0.255,4.127534587808084e-06,-94.6758856185642,-102.61361976242026,-95.4371169463699,1.1582194558915997,4.158858614292116e-06
0.26,4.180740329298124e-06,-94.56463616642563,-102.3335689036841,-95.35896895875928,1.1496137291684427,4.177400876123502e-06
0.265,4.274611367154006e-06,-94.37176731715363,-102.20623029733053,-95.15306671446034,1.1529783325785397,4.19538220997446e-06
0.27,4.272287637719677e-06,-94.37649035363764,-102.3143347777789,-95.13770055428785,1.158225013080347,4.212770155548496e-06
0.275,4.301318233559369e-06,-94.31766854188993,-102.67110355222741,-95.00360915651443,1.1785846732948777,4.229533323746586e-06
0.28,4.204957062114722e-06,-94.51446873405541,-102.77543860103371,-95.21642928621415,1.1741536676524484,4.245641453331469e-06
0.28500000000000003,4.254211912371702e-06,-94.4133176565137,-103.14886959324554,-95.03711839700271,1.196323368988696,4.261065465555893e-06
0.29,4.353911798936861e-06,-94.21210750526699,-102.60413924406132,-94.89147844131048,1.1804179689626666,4.275777516656198e-06
0.295,4.311114487957677e-06,-94.29790891670208,-102.48642590815558,-95.01270530039966,1.1706427247564735,4.289751048116499e-06
0.3,4.261495533295372e-06,-94.39845929193517,-103.01808447412633,-95.04044559539398,1.1910372541605603,4.302960834612683e-06
0.305,4.384731804082741e-06,-94.15083935303184,-102.80539092197985,-94.7872874686324,1.1926384555979925,4.315383029549729e-06
0.31,4.264070153236848e-06,-94.39321322002071,-103.06560355884024,-95.02685252488621,1.1934534024385632,4.326995208110092e-06
0.315,4.312668216274337e-06,-94.29477908069046,-102.57788952952887,-94.99286716427575,1.175219708870298,4.337776407735479e-06
0.32,4.30847318625329e-06,-94.30323215412139,-102.20097928564329,-95.07216638881411,1.156198894967211,4.3477071659689154e-06
0.325,4.3639322865492385e-06,-94.19213997958116,-102.68790913458871,-94.85418778596684,1.1852984549396193,4.356769555588796e-06
0.33,4.40539979734441e-06,-94.10999349372588,-102.25473138382769,-94.83266902933343,1.168504476083584,4.364947216971497e-06
0.335,4.442241375441027e-06,-94.03765698624271,-102.57662490737552,-94.69263205781533,1.1873108555736014,4.37222538762413e-06
0.34,4.424815440662935e-06,-94.07179682414429,-102.39507475692967,-94.7629183668098,1.1771455970638098,4.3785909288341115e-06
0.34500000000000003,4.352465695696939e-06,-94.21499290583007,-102.89650872845102,-94.84720050743606,1.193869543070572,4.384032349387454e-06
0.35000000000000003,4.357305435522774e-06,-94.20533996554096,-103.08878910832772,-94.8067385207588,1.2029501697610028,4.38853982631296e-06
0.355,4.494050934978256e-06,-93.93694023641702,-102.4460053446591,-94.59680242896965,1.1859190839759959,4.39210522261486e-06
0.36,4.3426973100248085e-06,-94.23450884947121,-102.10354378645953,-95.0090265085634,1.1547411923790603,4.3947221019619e-06
0.365,4.4535117576221e-06,-94.01564797886208,-102.29523643330951,-94.71435052193968,1.1750503427076493,4.39638574030634e-06
0.37,4.4589945435192975e-06,-94.00496122530237,-102.9901193622946,-94.59145473486953,1.207432757164821,4.397093134411916e-06
0.375,4.47855608905365e-06,-93.96693969032998,-102.65924251118452,-94.59745939412629,1.1943608003901984,4.3968430072753414e-06
0.38,4.221727330163363e-06,-94.47989644369784,-102.62724717934373,-95.20209909682748,1.1686324493250868,4.395635810431586e-06
0.385,4.37856372267906e-06,-94.16306655295557,-102.19732962534502,-94.90604729330705,1.1630517092886272,4.393473723138751e-06
0.39,4.305937419102845e-06,-94.30834577019144,-102.95527205434911,-94.94599860900314,1.1922895103025206,4.390360648444027e-06
0.395,4.341090324602882e-06,-94.23772359832769,-102.63958659548103,-94.91543200843275,1.1808834204590615,4.38630220613783e-06
0.4,4.488685024754222e-06,-93.94731741098084,-102.66718695667325,-94.57354556003165,1.1956130340222644,4.381305722608825e-06
0.405,4.386597364653302e-06,-94.14714457584091,-103.23153915285263,-94.71947545194945,1.21174884430618,4.375380217618183e-06
0.41000000000000003,4.37641741237928e-06,-94.16732529765845,-102.47826719625662,-94.86057833102917,1.1765552394800858,4.368536388016895e-06
0.41500000000000004,4.371160905903301e-06,-94.17776417318868,-102.99179902855214,-94.7895676614754,1.1998561132237584,4.360786588435597e-06
0.42,4.468750489143481e-06,-93.9859779097111,-102.74899836365087,-94.60555122427776,1.1975639955164101,4.352144808981711e-06
0.425,4.382239968274953e-06,-94.15577693284104,-102.67619619872247,-94.81377886376755,1.1864481990382003,4.342626649984207e-06
0.43,4.270611466691329e-06,-94.37989880703869,-102.7874385988929,-95.05664923807291,1.1811519025288366,4.332249293831536e-06
0.435,4.378398963381891e-06,-94.16339339711912,-102.58853105484673,-94.83718340738972,1.1819828858634744,4.32103147395362e-06
0.44,4.226515079501808e-06,-94.47005158726405,-102.99730289491339,-95.12693688279805,1.1867661913563872,4.308993441003848e-06
0.445,4.308559965780512e-06,-94.30305720820137,-102.85612744642131,-94.95574103388833,1.1879652908711626,4.2961569263021556e-06
0.45,4.288847748391176e-06,-94.34288745715278,-102.61316479014283,-95.04321727316437,1.1746021994562916,4.2825451026051724e-06
0.455,4.11801778069858e-06,-94.69593569387045,-103.56829128050512,-95.2989843215795,1.202457594541976,4.268182542274255e-06
0.46,4.160443631690131e-06,-94.60690719754388,-102.4677521261402,-95.38302560187415,1.1543243335995041,4.253095172916925e-06
0.465,4.229646351357153e-06,-94.46361890897904,-102.55119435506934,-95.19672451426588,1.1656933288223148,4.237310230581784e-06
0.47000000000000003,4.227608749353612e-06,-94.4678042826637,-102.81962134080025,-95.15402178966056,1.1785076141772368,4.220856210591406e-06
0.47500000000000003,4.241011489594873e-06,-94.4403110626362,-102.5980823299402,-95.16063110727599,1.1691423793707276,4.2037628161019575e-06
0.48,4.162713770080128e-06,-94.60216905045479,-102.55098064923553,-95.36128138292442,1.158777245793246,4.18606090448241e-06
0.485,4.27523260867859e-06,-94.37050506363278,-103.21403148992044,-94.97786450327068,1.2011741386015102,4.167782431610149e-06
0.49,4.072477625908844e-06,-94.7925259036806,-102.79824954956645,-95.54085243562284,1.1616296619618731,4.148960394183519e-06
0.495,4.196945624525378e-06,-94.53103319247113,-102.15979344649838,-95.35405157153906,1.1423134056514093,4.129628770155468e-06
0.5,4.23026232774667e-06,-94.46235404829287,-102.27286073623455,-95.24839082815818,1.151751841128404,4.109822457395807e-06
0.505,4.075715080689212e-06,-94.78562371630657,-102.92156384387346,-95.50989397652371,1.168073240456932,4.089577210692807e-06
0.51,4.0264089494632265e-06,-94.89134238950771,-103.68302259916548,-95.50653769505608,1.1988536102889595,4.068929577207877e-06
0.515,4.028999435685242e-06,-94.88575591216647,-102.801167755601,-95.65127686888627,1.1570928685698012,4.047916830499836e-06
0.52,4.052650131919815e-06,-94.83491779500163,-102.62722408942932,-95.62457471280737,1.1508173212853299,4.026576903237859e-06
0.525,4.0891735569132455e-06,-94.7569891689811,-102.8829459495862,-95.48307368763301,1.1675832661384393,4.004948318724607e-06
0.53,3.844724810950369e-06,-95.29239483740055,-102.95523298538802,-96.10833633556291,1.144101303097135,3.98307012135311e-06
0.535,3.968627211014699e-06,-95.01689392716179,-103.15812323046003,-95.74020498860035,1.1683325592493228,3.960981806122982e-06
0.54,3.931666232892441e-06,-95.09816719162092,-102.77987968408155,-95.91021784165152,1.145087908858175,3.938723247343182e-06
0.545,3.88283825390966e-06,-95.20671405009352,-103.28673097200975,-95.94121100915052,1.1653199729714039,3.916334626650045e-06
0.55,3.936445917770448e-06,-95.08761426109147,-102.50529587110506,-95.95599891550974,1.1310476940297363,3.893856360470509e-06
0.555,3.835922377927035e-06,-95.31230383553073,-102.67753961624457,-96.19238323606368,1.1281964421551156,3.871329027061503e-06
0.56,3.803127316827378e-06,-95.38688275379772,-102.63953210372229,-96.29265996665508,1.1220038538434622,3.848793293257189e-06
0.5650000000000001,3.705270820481369e-06,-95.61330091693323,-102.33956298320646,-96.65083538886532,1.0916913508596662,3.826289841056307e-06
0.5700000000000001,3.839520051329207e-06,-95.30416124395985,-103.27305706920339,-96.05944806002292,1.159786401418021,3.8038592941821418e-06
0.5750000000000001,3.863944355321568e-06,-95.24908277312252,-102.93514913605877,-96.06023878603534,1.145315129035947,3.7815421447476884e-06
0.58,3.7411476721392406e-06,-95.52960301957552,-103.68187594761275,-96.25091574814388,1.168873407449413,3.7593786801584105e-06
0.585,3.7430492059496125e-06,-95.5251893160227,-103.35327879462048,-96.30774602607367,1.1526524235537325,3.737408910384531e-06
0.59,3.661044197375575e-06,-95.7176006060712,-103.38571681969907,-96.53245200323049,1.1443774603453105,3.715672495734164e-06
0.595,3.677042143722449e-06,-95.67972789373263,-103.51424306985484,-96.46101700336318,1.1529810004365957,3.6942086752576593e-06
0.6,3.629771576171485e-06,-95.79211413398589,-102.84773864818972,-96.74488832937627,1.11092571291739,3.6730561959124117e-06
0.605,3.5411202036549246e-06,-96.00688665986135,-104.03867099343088,-96.75033004706347,1.1629284198485492,3.6522532426160066e-06
0.61,3.639803061687828e-06,-95.76814232387395,-102.42478517472429,-96.82465655151574,1.0875063680180344,3.6318373693139752e-06
0.615,3.608442764318257e-06,-95.84330362171322,-103.02385624258184,-96.76597289010105,1.1179861046300397,3.6118454311865912e-06
0.62,3.723915291729624e-06,-95.56970417371977,-102.8404531719694,-96.47129471490015,1.1230060554496484,3.592313518117093e-06
0.625,3.5795250954483297e-06,-95.91319181275848,-103.36515691458025,-96.77402442078231,1.1329002021584091,3.5732768895414396e-06
0.63,3.528958386287069e-06,-96.03676930014751,-103.641311030357,-96.86485803532862,1.1410376175341572,3.5547699107972085e-06
0.635,3.5762739781651462e-06,-95.92108438983468,-102.78134966890248,-96.92315507372122,1.0996278499646939,3.536825991086535e-06
0.64,3.521182994844194e-06,-96.05592812709764,-103.17209448452542,-96.99397883643391,1.114363013237657,3.5194775231650933e-06
0.645,3.6049812232516717e-06,-95.85163990308021,-102.7796695450484,-96.83629544418706,1.1035828651223594,3.502755824865985e-06
0.65,3.524336459867138e-06,-96.04815278812598,-102.84526322741718,-97.06676499758024,1.0959067163138803,3.486691082564104e-06
0.655,3.433457716846247e-06,-96.27506597513651,-102.98450167050785,-97.31715228573393,1.0906837831459524,3.4713122966830336e-06
0.66,3.373088698990252e-06,-96.42914481177581,-103.02518836636317,-97.50249856727889,1.0838286112745503,3.4566472293428478e-06
0.665,3.4846715552687213e-06,-96.14646303718453,-102.93994827636567,-97.16603400987225,1.0956920779417132,3.4427223542433255e-06
0.67,3.430803125605028e-06,-96.28178410203586,-103.05692288258302,-97.3062227525525,1.0946040937128607,3.429562808873052e-06
0.675,3.351823583396248e-06,-96.48407699678357,-102.91618663988288,-97.604525765486,1.0737128895423689,3.4171923491306732e-06
0.68,3.405590984333462e-06,-96.3458502942199,-103.00643803602236,-97.4012786699084,1.0877446485147337,3.4056333064402292e-06
0.685,3.372714263829742e-06,-96.43010905650755,-103.1049361660507,-97.48162841545721,1.0886035922809683,3.394906547437981e-06
0.6900000000000001,3.414353997862551e-06,-96.3235291140645,-103.21093048625366,-97.3185849062364,1.1012162853729328,3.385031436303502e-06
0.6950000000000001,3.379664965788541e-06,-96.41222704799112,-102.7873871570853,-97.54958099127711,1.0701406604567731,3.3760257998030394e-06
0.7000000000000001,3.350906609715879e-06,-96.48645356036555,-103.38449104382016,-97.47877484021942,1.1018371787511174,3.3679058951082443e-06
0.705,3.248892863078519e-06,-96.75499224145887,-103.49389930735099,-97.78912072115345,1.0924469072245275,3.3606863804483735e-06
0.71,3.3555930151536178e-06,-96.47431440899483,-103.37531019254948,-97.46587661374616,1.102009702615456,3.354380288648932e-06
0.715,3.4450004450958514e-06,-96.24591439626576,-102.90010149010463,-97.30310521948286,1.0873579649212284,3.348999003604531e-06
0.72,3.3100148680797416e-06,-96.59310115207248,-103.82304067651434,-97.50416192586458,1.1207427357293909,3.3445522397284363e-06
0.725,3.3341877882295247e-06,-96.52989891279387,-103.07731038134997,-97.61698594831118,1.0808532935663093,3.3410480244158928e-06
0.73,3.2587098718564953e-06,-96.72878611825882,-103.56989272039917,-97.73584281756649,1.0985026100765207,3.3384926835528988e-06
0.735,3.3678908532276246e-06,-96.44253987498523,-103.41363344671278,-97.41630410528508,1.1060762073930936,3.336890830096577e-06
0.74,3.339172679068016e-06,-96.5169224761256,-103.21216707006577,-97.56286520134141,1.0898320853424108,3.336245355747764e-06
0.745,3.3563176680363145e-06,-96.47243886109601,-103.91135261762818,-97.33613787755688,1.132196024391674,3.336557425730848e-06
0.75,3.413678246756416e-06,-96.32524835010193,-102.77665564942362,-97.44003354267213,1.0749164923654704,3.337826476690282e-06
0.755,3.4370266841079485e-06,-96.26604196555108,-103.31951674789977,-97.21934367389247,1.1108031118078563,3.340050217707563e-06
0.76,3.365561523053109e-06,-96.44854936447231,-102.66213176877056,-97.63546894287745,1.0598378418074055,3.343224634436851e-06
0.765,3.3764791218696332e-06,-96.4204186704242,-103.07460068430152,-97.47761089374796,1.0873576578801611,3.347343996351752e-06
0.77,3.4334567885911225e-06,-96.27506832341726,-103.37471307770284,-97.21711173186247,1.1134279414014527,3.352400867090189e-06
0.775,3.311215272375309e-06,-96.58995171333515,-103.359267626829,-97.61594073455684,1.0942581767222512,3.358386117878686e-06
0.78,3.398713798822602e-06,-96.36340814814085,-103.42044357911325,-97.31583630176742,1.1110061582123352,3.36528894401183e-06
0.785,3.4057809894382396e-06,-96.34536570363301,-103.34192126122183,-97.31275364471452,1.1075431583342614,3.3730968843571596e-06
0.79,3.4790084409596402e-06,-96.16059039420463,-102.82469181023517,-97.21505267101253,1.0879567663685248,3.381795843850274e-06
0.795,3.4616365765352496e-06,-96.20407062173598,-103.4120471345296,-97.12027372289859,1.119519215023581,3.3913701189395515e-06
0.8,3.4357872194467325e-06,-96.2691748463552,-103.68873613077055,-97.13714355362278,1.131149493632216,3.4018024259345425e-06
0.805,3.364843701494961e-06,-96.45040212627477,-104.09045871656004,-97.27106718494932,1.1429070071426233,3.413073932206867e-06
0.81,3.529779734511725e-06,-96.03474793600455,-102.82250893452041,-97.05583487132822,1.095352930245404,3.4251642901872846e-06
0.8150000000000001,3.4207317999410307e-06,-96.30731954400105,-103.43225110932579,-97.24325964847009,1.1148582013872634,3.4380516740975714e-06
0.8200000000000001,3.4722787451428416e-06,-96.17740840556269,-103.5105484860679,-97.06473048236367,1.1264411141326123,3.4517128193508922e-06
0.8250000000000001,3.5144187931532122e-06,-96.07262979079336,-103.65428141467098,-96.9055423192299,1.1398278448983508,3.466123064549539e-06
0.8300000000000001,3.5031785475663275e-06,-96.10045458934593,-102.92678061451652,-97.1113769063617,1.0976323666442118,3.481256396004226e-06
0.835,3.606251360757775e-06,-95.84858015589033,-102.80490429136825,-96.82606449512774,1.1052228216184765,3.49708549469457e-06
0.84,3.5352297307099666e-06,-96.02134722504198,-103.01757938419513,-96.98881586014467,1.1075245599451637,3.513581785585981e-06
0.845,3.5512865045924326e-06,-95.98198582377547,-103.19317309902675,-96.89743516575123,1.1196983193540682,3.530715489213938e-06
0.85,3.479724711280958e-06,-96.15880229719104,-102.74900160066046,-97.23379601599531,1.0834721870784936,3.548455675442533e-06
0.855,3.5997346478434784e-06,-95.86429027926273,-102.94500434517268,-96.81093183667736,1.1123538029039215,3.5667703193002214e-06
0.86,3.4975895097322576e-06,-96.11432328938741,-103.27503955486969,-97.04170125921381,1.1168734328693293,3.5856263587920043e-06
0.865,3.5750303640598934e-06,-95.92410534782012,-104.0275667296882,-96.65429603733702,1.166476767510677,3.6049897545836626e-06
0.87,3.538877140205523e-06,-96.0123903348709,-102.83689230193568,-97.02379085611737,1.0975248410792355,3.624825551450307e-06
0.875,3.621951397174266e-06,-95.81084767863453,-103.20676077854715,-96.68406547471727,1.1298667899074586,3.645097941378311e-06
0.88,3.5502429187721183e-06,-95.98453864607274,-103.80500103651384,-96.76860287331425,1.15226203579363,3.665770328206722e-06
0.885,3.751211400108105e-06,-95.50626925187656,-103.14534748812092,-96.32713783471758,1.142855633340734,3.686805393691448e-06
0.89,3.6819732778938e-06,-95.66808739805231,-103.3644369001081,-96.47713470910318,1.1458512417449227,3.708165164872967e-06
0.895,3.671624010455675e-06,-95.69253601840173,-103.06417126596156,-96.57117914788772,1.1285454826196262,3.729811082625945e-06
0.9,3.6949688933239993e-06,-95.63748431196173,-103.0787205387578,-96.50067248591576,1.1323214263405397,3.7517040712670064e-06
0.905,3.914435818744858e-06,-95.1363165083917,-102.74384295801964,-95.96377851766584,1.1411950797175747,3.7738046090950158e-06
0.91,3.773051093862401e-06,-95.45584631605772,-103.02374467758133,-96.29167201103228,1.1390991073510326,3.7960727997365117e-06
0.915,3.945693049462881e-06,-95.06723410729514,-102.684370504265,-95.89268177352096,1.141701618709398,3.8184684441675146e-06
0.92,3.745158307419315e-06,-95.52029644331505,-103.11390382130406,-96.3506856116011,1.14046020396556,3.84095111328168e-06
0.925,3.751798223336784e-06,-95.50491057527408,-102.75260642753733,-96.41183734357813,1.1217291235013278,3.863480220873806e-06
0.93,3.917768548110402e-06,-95.12892453549264,-102.53419641709908,-96.00006082468937,1.1303749309169842,3.886015096906936e-06
0.935,3.814742461389245e-06,-95.36039557433348,-103.18188764589024,-96.14425609677471,1.152314763356502,3.908515060930798e-06
0.9400000000000001,3.985440867115031e-06,-94.98017264758842,-102.46381705137311,-95.83409118830984,1.13460408582158,3.93093949551904e-06
0.9450000000000001,3.938179665680133e-06,-95.08378953492831,-103.34115301108817,-95.78638305812264,1.173979721830501,3.953247919592699e-06
0.9500000000000001,4.025303773766412e-06,-94.89372683478624,-103.01828877818417,-95.62006522773575,1.1675147556882053,3.975400061497523e-06
0.9550000000000001,3.921059458175093e-06,-95.12163148523382,-102.56525651018443,-95.98429457497542,1.1324503670034767,3.997355931703246e-06
0.96,4.081871903929012e-06,-94.77251260944695,-102.72207926912924,-95.53148074130804,1.158815235000464,4.019075894993557e-06
0.965,4.099237337243817e-06,-94.73563876767963,-102.7968893598183,-95.47360261092784,1.1643913382587545,4.040520742016463e-06
0.97,4.019774095161034e-06,-94.90566710098291,-102.70674950334347,-95.69357614169922,1.1512682335926971,4.061651760065861e-06
0.975,4.015539059021189e-06,-94.91482295072372,-103.18593615726002,-95.61500651644945,1.1746424530209196,4.082430802966564e-06
0.98,4.046635837223848e-06,-94.8478175764838,-102.72329460243586,-95.62107865571491,1.1550687548099248,4.1028203599366115e-06
0.985,4.0570105057627275e-06,-94.82557739684638,-102.87372672887454,-95.56597210688003,1.1637416234740448,4.122783623302546e-06
0.99,4.2490003570376445e-06,-94.42396469170653,-102.92744919615812,-95.0847432857299,1.185658727031234,4.142284554945434e-06
0.995,4.18860665333025e-06,-94.54830847857566,-102.97338993767914,-95.2221079206379,1.1819802352546807,4.161287951357664e-06
1.0,4.096157795044883e-06,-94.74216647366644,-103.48564258728064,-95.36474450896358,1.1966817323750012,4.179759507193088e-06
