DriveAmplitude,Amplitude_AU,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(AU)
0.0,2.8436925260498692e-06,-97.91204731232375,-148.84635213638632,-97.91208233550407,1.5736361110209638,2.832478369901514e-06
0.005,2.7789342340068212e-06,-98.11213466481817,-139.43670761917096,-98.11245480709027,1.5622106074492985,2.833051767656665e-06
0.01,2.7312278447761325e-06,-98.26254141514254,-139.9146479436624,-98.26283830031142,1.562528342907314,2.838815770036759e-06
0.015,2.952886342986745e-06,-97.58476541874622,-130.7843290660001,-97.58684478940233,1.54891586560934,2.8497276745508766e-06
0.02,2.7804759687017413e-06,-98.10731712581088,-125.43143566095932,-98.11536673649016,1.5277507828384354,2.8657066405829466e-06
0.025,2.8631671870776954e-06,-97.85276587855967,-125.73349706985668,-97.85984639882429,1.5304242190659625,2.8866342882977603e-06
0.03,2.782608795822663e-06,-98.10065697135298,-128.68195957856324,-98.10445750046154,1.5412163244287573,2.9123555756554986e-06
0.035,2.813876700103259e-06,-98.00359877582747,-133.3354649180679,-98.00487128617064,1.5536793169455887,2.9426799470374397e-06
0.04,2.862279715375567e-06,-97.85545858760217,-126.21774821692003,-97.86179541898944,1.5326026813799287,2.977382744973268e-06
0.045,2.9396010297935733e-06,-97.62393222638865,-132.12111605229228,-97.6254744346912,1.551952612498244,3.016206874511239e-06
0.05,2.90023362727569e-06,-97.7410403684853,-136.30258890561623,-97.74164523521988,1.5589949506165899,3.0588647079007446e-06
0.055,3.056091649207306e-06,-97.28637256002422,-136.6898940450854,-97.28687082123109,1.581507381316585,3.1050402154764795e-06
0.06,3.062800865746187e-06,-97.26732481972603,-132.54297324082296,-97.26861391175268,1.5880244934001322,3.154391306957598e-06
0.065,3.1580105601632388e-06,-97.00142848486747,-127.2421408918591,-97.00553921144319,1.6015596241330914,3.2065523658163977e-06
0.07,3.1076079683461076e-06,-97.14117551596107,-166.92059066039212,-97.14117597288386,1.5704719653320451,3.2611369579407047e-06
0.075,3.2566016173163237e-06,-96.73440735891155,-126.33457870291677,-96.73917172772919,1.603914839667183,3.3177406945229027e-06
0.08,3.3219500036415213e-06,-96.56183820535126,-122.42642872823787,-96.57310728870775,1.6217245150843358,3.3759442279659464e-06
0.085,3.4092944484640926e-06,-96.33640981742802,-126.0578050488609,-96.34104296811309,1.6034556700001865,3.435316358611249e-06
0.09,3.418220677108094e-06,-96.31369810470838,-119.37794728073983,-96.33519788090042,1.641127139238028,3.4954172292723242e-06
0.095,3.6631069594213896e-06,-95.71270804621827,-119.17684119013722,-95.73231232375,1.6379577489957036,3.555801583907542e-06
0.1,3.7425424709327436e-06,-95.526365293722,-121.12277468759599,-95.53835318038567,1.6233229225216446,3.616022066290185e-06
