DriveAmplitude,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(A)
0.625,-93.9378254867931,-97.42338192150353,-96.5197852043684,0.8373198037791855,-94.45509362062585
0.63,-94.33254470555252,-97.86364460699394,-96.87786421497576,0.8420228157262446,-94.43175491926853
0.635,-94.56497695145325,-98.04911149767847,-97.1480918092807,0.8371722549326172,-94.40813533601535
0.64,-93.99798115561492,-97.67259256846317,-96.43223299429955,0.8565575584833599,-94.38460052353422
0.645,-94.42746359318923,-97.9442093077659,-96.98425649923695,0.8405453383675207,-94.36148733052799
0.65,-94.08545812475433,-97.80577305143962,-96.48567481933888,0.8610982579722459,-94.33904119531347
0.655,-94.19993956185722,-97.9040450546228,-96.61215590683673,0.8594925974749028,-94.31737296988656
0.66,-94.06130926259088,-97.45450687449399,-96.71975170751534,0.827643717479136,-94.29644264296729
0.665,-94.23327850294885,-97.82188859449766,-96.73330535244057,0.847898649119488,-94.27607210178465
0.67,-93.9636696700779,-97.48511267931275,-96.51670048282978,0.8410293149612006,-94.25598352452171
0.675,-93.87551979992479,-97.58703930582244,-96.28223796621354,0.8602276557204525,-94.23585528039087
0.68,-93.69217952780963,-97.51904486784804,-96.01541690847041,0.8715248457005451,-94.21538419144285
0.685,-93.79967114838892,-97.71019820066955,-96.06468837867678,0.8795597535538799,-94.19434219085214
0.6900000000000001,-93.9481451764891,-97.37865425609235,-96.57533123108479,0.83157537013357,-94.1726168758681
0.6950000000000001,-94.09301506409847,-97.56849086779609,-96.6831790966794,0.8362727942474965,-94.15022884681048
0.7000000000000001,-93.96961925518445,-97.8575667724523,-96.2501628423519,0.8774041066533036,-94.12732334202289
0.705,-94.08779912945987,-97.72104725703413,-96.55339936604945,0.8524118418609266,-94.1041386112209
0.71,-93.75545747648889,-97.47361162509202,-96.15726927189499,0.8608845184462278,-94.08095777629846
0.715,-93.89466787658927,-97.57304274000566,-96.3260933988891,0.856933040532041,-94.05805381880526
0.72,-93.762063741343,-97.37249398393969,-96.24518371902343,0.8501099398200967,-94.03563830952615
0.725,-93.95728372351437,-97.71623736057613,-96.32920820518052,0.8649047891286529,-94.01382343744424
0.73,-93.79841984744489,-97.45556304795328,-96.24584650893951,0.8548110041903435,-93.99260406962966
0.735,-93.89454802361223,-97.36840539535211,-96.48603247047022,0.8361044927347908,-93.97186257123887
0.74,-93.92961155578922,-97.74434220355329,-96.2614529875087,0.8703484553240765,-93.95139472907164
0.745,-93.54663947406723,-96.95008545641315,-96.1964474589056,0.828726722844703,-93.93095119249185
0.75,-93.80274848811231,-97.70502862595268,-96.07342075785024,0.8787735242788893,-93.91028609808117
0.755,-93.76915094649445,-97.33945315870285,-96.28348024337691,0.8460356629181376,-93.88920345881549
0.76,-93.85872467630257,-97.72323234490386,-96.15553123211477,0.8751562809703949,-93.86759262567882
0.765,-93.71279013321193,-97.33473949615744,-96.18704530674825,0.8512733418672838,-93.84544647371112
0.77,-93.61469237347984,-97.65427592245167,-95.79351596124825,0.8917020863928218,-93.82285943124693
0.775,-93.77666185443957,-97.38010130875989,-96.26518209242212,0.849402554443099,-93.80000637046663
0.78,-93.48129623872366,-97.435880276832,-95.7164068976971,0.8837387796620658,-93.77710695980763
0.785,-93.5153034003426,-97.25958157819426,-95.89792230543345,0.8634624742751831,-93.75438267842037
0.79,-93.50768882382556,-97.2275785500369,-95.9082192952362,0.861056205358351,-93.73201485040718
0.795,-93.33201506014714,-96.9024361815575,-95.84625111589162,0.8460477855581261,-93.7101115993173
0.8,-93.77454715588146,-97.37385271414595,-96.26626801569523,0.8489837776200347,-93.68868968864007
0.805,-93.69837648381795,-97.43763614951132,-96.08466688918504,0.8629682831432898,-93.66767421357504
0.81,-93.66829402132893,-97.29412684875942,-96.13956994595512,0.8516649473334533,-93.64691564303551
0.8150000000000001,-93.55181031848956,-97.36388012868903,-95.88554390688586,0.8700901261729227,-93.6262204476331
0.8200000000000001,-93.59450784277581,-97.58715086342812,-95.80418909749696,0.8873204153278603,-93.6053890990428
0.8250000000000001,-93.69304223598431,-97.43609972713779,-96.07655350897232,0.8633423143173913,-93.584254026023
0.8300000000000001,-93.75712479377314,-97.6690122534261,-96.02121090885441,0.8796893287544888,-93.56271035028414
0.835,-93.41598622489687,-97.15787613556716,-95.80035144953543,0.8632273545843426,-93.54073381194344
0.84,-93.62137774108052,-97.51396440722765,-95.89872017907251,0.8778477743303983,-93.51838288824385
0.845,-93.26242985918724,-96.93443833221131,-95.69863899241433,0.856297694647595,-93.49578518964263
0.85,-93.50632322327526,-97.30607630005125,-95.84884131178752,0.8688925810576157,-93.47311118752356
0.855,-93.68896759911883,-97.65720848091692,-95.91491052691035,0.8850270045123881,-93.45054062995999
0.86,-93.46354832233959,-97.36066902008272,-95.73776772227617,0.8782810024006829,-93.4282282216023
0.865,-93.59880903704453,-97.51416450723313,-95.86052373305357,0.880019493002071,-93.40627508335945
0.87,-93.36010527904902,-97.21377962010234,-95.66447862739625,0.8741139096293999,-93.38471121729722
0.875,-93.2331002819999,-96.9570318869346,-95.63065020459811,0.8614558053216981,-93.36349196305189
0.88,-93.25530099228466,-97.05145099018439,-95.6003969407731,0.8685417062152847,-93.34250869577663
0.885,-93.28340029241667,-96.9899764579395,-95.69378258778892,0.8597376723787887,-93.32161131424847
0.89,-93.41577876191381,-97.2161040433578,-95.75788779812984,0.8689482804950064,-93.300637910769
0.895,-93.33997113378129,-96.96047561828743,-95.81533596652048,0.8511275624679686,-93.27944579331925
0.9,-93.40906947653579,-97.24332239766898,-95.7270887955041,0.8722396569690598,-93.25793794802043
0.905,-93.3349351513464,-97.236044887176,-95.60641145245677,0.8786618405979869,-93.23608006804781
0.91,-93.33447460509908,-97.10544720853645,-95.69768688926148,0.8660828914348896,-93.21390520429789
0.915,-93.23289404575824,-97.33852534074066,-95.3692207360227,0.897801533652562,-93.19150552225862
0.92,-93.1761183821621,-96.93648176527054,-95.54701882533598,0.8650431184591714,-93.1690131046704
0.925,-93.12941271370745,-97.065091918097,-95.37729391907911,0.8819499185505629,-93.14657375569354
0.93,-93.09618562593299,-96.76657765715419,-95.53361128626241,0.8561362488956417,-93.12431897105215
0.935,-93.21366589187798,-97.01705313717925,-95.55358758970647,0.8692462307105159,-93.10234143501506
0.9400000000000001,-93.32596045494105,-96.99779212838259,-95.76230260812183,0.8562800389571102,-93.08067858147848
0.9450000000000001,-93.34350646809511,-97.10239143990279,-95.71548084281014,0.8648980504580076,-93.05930709825486
0.9500000000000001,-93.2372551892467,-97.35367547274635,-95.36674010433472,0.8987906796168407,-93.03814909877747
0.9550000000000001,-93.44600931274653,-97.20370098908549,-95.81885096871935,0.8647809281374874,-93.01708845577308
0.96,-93.25014178538011,-97.11860912634677,-95.54419060144595,0.8755367260291118,-92.99599391096477
0.965,-93.38463711002993,-97.26134236932043,-95.67296221662204,0.8763272830099084,-92.97474438923831
0.97,-93.20891808964822,-97.19674756828107,-95.42179506691339,0.8868688687091829,-92.95325165930637
0.975,-93.35655952530173,-97.1093237452925,-95.7329867945572,0.8642970023199107,-92.93147612417737
0.98,-93.69102575739336,-97.50980710596619,-96.0199904870635,0.8707414604421873,-92.90943294586421
0.985,-93.32571326267691,-96.97611372491886,-95.7782503527716,0.8541351819607276,-92.88718761863672
0.99,-93.16580341532473,-96.94811145214358,-95.52083695863813,0.8671914225554079,-92.86484212844424
0.995,-93.20636868620907,-96.88161017620368,-95.64014704385427,0.8566204415702355,-92.84251458680299
1.0,-93.22709600632174,-97.41969811458065,-95.3090500692229,0.905718482274955,-92.82031638184613
