DriveAmplitude,Amplitude_dBm,Real_dBm,Imag_dBm,Phase_rad,Fit_y(A)
0.0,-96.88803462037288,-102.15848905212766,-98.41931859669343,0.9942862963347259,-96.64366946552498
0.0034999999999999996,-96.45235670701793,-101.51382578853674,-98.07510573690803,0.9783697235052672,-96.63301752731184
0.006999999999999999,-96.47875535394127,-102.35898335410455,-97.77596002948103,1.0377654190603744,-96.63137606688444
0.010499999999999999,-96.59381459878807,-102.19633722759642,-97.99200987338816,1.0184864452783307,-96.62914621811215
0.013999999999999999,-96.55999247803754,-101.62398779234823,-98.18159752944084,0.9785654417456692,-96.62545723794663
0.017499999999999998,-96.76151860907328,-101.8973012371245,-98.35101532080907,0.9840927779232052,-96.619998731388
0.020999999999999998,-96.74488779231139,-102.08895556164428,-98.24542314666759,0.9997636926294702,-96.61263502809098
0.024499999999999997,-96.73031441365762,-101.63252952174656,-98.42717838666894,0.9658622192559636,-96.60330746057147
0.027999999999999997,-96.64841322474354,-102.10698063913755,-98.10255936985635,1.0081542350894241,-96.59199879508637
0.0315,-96.40261937347876,-101.31516373807497,-98.09455420700324,0.966683715765495,-96.57871740738645
0.034999999999999996,-96.54419982784658,-101.74646572735259,-98.10463557610294,0.9891532927158311,-96.56348923590053
0.03849999999999999,-96.48025859274651,-101.84257343890705,-97.97328545814905,1.0011112847324957,-96.54635326277747
0.041999999999999996,-96.50403026909063,-102.051867457562,-97.92317743790778,1.0145894325529319,-96.52735876436208
0.0455,-96.32044214222518,-102.04246881434982,-97.6740964732749,1.0268858835873833,-96.50656351832627
0.048999999999999995,-96.700348178033,-102.60149322971361,-97.99029530797738,1.0391839232477011,-96.48403255873347
0.05249999999999999,-96.66582608889398,-102.35986572161505,-98.02976138244972,1.024932980423276,-96.45983725938777
0.055999999999999994,-96.33778196056986,-101.63254949333135,-97.85882838201763,0.9961026637620811,-96.434054620935
0.0595,-96.47720681761464,-102.51546289650997,-97.72072471050743,1.0483695665982349,-96.40676668794968
0.063,-96.67844308648816,-102.10819181436896,-98.144103845778,1.0060570001249547,-96.37806005071073
0.06649999999999999,-96.22231729940933,-102.21067039425444,-97.48250703335488,1.045048789934148,-96.34802540301946
0.06999999999999999,-96.0769518648418,-101.6194132288846,-97.49817848547649,1.0142045017648194,-96.31675713750883
0.0735,-96.22070523595112,-102.23850089220292,-97.47102775690335,1.047011112366998,-96.28435296621038
0.07699999999999999,-96.04832436400014,-101.5410736922619,-97.48895071404242,1.0106291962580642,-96.25091355821188
0.08049999999999999,-96.31468480543815,-102.09284173260586,-97.64799035280899,1.0307768011137128,-96.21654218891778
0.08399999999999999,-96.06665612948754,-102.0760180670128,-97.31979595897634,1.046449919135187,-96.18134439723252
0.0875,-96.13559564201601,-101.66464021657056,-97.56202768999222,1.0132423621264717,-96.14542764822862
0.091,-96.37795931328282,-102.04387269782708,-97.75231848992922,1.0229616655219416,-96.10890099973089
0.09449999999999999,-96.08900929751513,-102.10491872012709,-97.33996128690745,1.04688566243946,-96.07187477186518
0.09799999999999999,-95.94200463064641,-101.38584172625437,-97.40202296873868,1.0070834758665694,-96.0344602190655
0.10149999999999999,-95.84223084204993,-101.76294824362145,-97.12542946876633,1.0405070783087955,-95.99676920435674
0.10499999999999998,-95.92585706843641,-102.51116097543198,-97.00222666831641,1.0831733943201196,-95.95891387596951
0.10849999999999999,-95.82009971185185,-102.30028039317111,-96.92650051311561,1.0767046944100533,-95.92100634651888
0.11199999999999999,-96.10779567416587,-101.87540691229114,-97.44489705361988,1.0300483899043262,-95.88315837511031
0.11549999999999999,-95.69932991399385,-102.27442580338648,-96.77857494019456,1.0825496487431472,-95.8454810528332
0.119,-95.7015891011556,-102.01458052623983,-96.85772938445602,1.0662061468873325,-95.80808449217342
0.12249999999999998,-95.58634160184509,-101.99372878808548,-96.71409380894148,1.0721658730415249,-95.77107752092802
0.126,-95.77809893193796,-101.88108361587663,-97.00036837933942,1.0526392495310013,-95.73456738124199
0.12949999999999998,-95.81227094581172,-102.49960922777535,-96.86036916546387,1.0893568091112926,-95.69865943441035
0.13299999999999998,-95.61892644822274,-101.53822985224667,-96.9026112490057,1.0404116217190578,-95.66345687210392
0.13649999999999998,-95.53051037386862,-102.5692753932932,-96.48743038547642,1.1099631859893917,-95.62906043468259
0.13999999999999999,-95.66395539521416,-102.13799729775742,-96.7721389861375,1.0763238244479756,-95.59556813725999
