Delay_us,I,Q,Magnitude_linear,Phase_rad,Fit_on_data,A_fit,T2_echo_fit_us,C_fit,p_fit
7.75845,-1.8615593762454747e-06,-2.098746474903733e-06,2.80537699377611e-06,-2.2963748388794145,3.024557717013147e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
8.0084,-1.7592748385582373e-06,-2.0889795808907588e-06,2.7310956861601614e-06,-2.270726765434643,3.0245576281605e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
8.258349999999998,-1.8441681347472828e-06,-2.2291341555675484e-06,2.893094397480856e-06,-2.2619648166654667,3.02455753970263e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
8.5083,-1.7343735091822758e-06,-2.084734407872765e-06,2.711857116575623e-06,-2.2647116211765166,3.024557451637783e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
8.758249999999999,-1.7358771168743508e-06,-2.1112041811306655e-06,2.7332128455924566e-06,-2.258940761628537,3.024557363964213e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
9.0082,-1.7543519801892614e-06,-2.1610910032897387e-06,2.783534658468228e-06,-2.2526850386360975,3.0245572766801817e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
9.258149999999999,-1.8405555490230092e-06,-2.220149926641664e-06,2.8838707366673664e-06,-2.2629854537596197,3.024557189783958e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
9.508099999999999,-1.759999920739523e-06,-2.236344102867332e-06,2.8458451587239633e-06,-2.2375592229387617,3.024557103273819e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
9.758049999999999,-1.8090734112786001e-06,-2.2535165240501227e-06,2.8898241004535447e-06,-2.2472288567640675,3.024557017148049e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
10.008,-1.890684619349442e-06,-2.272150850496655e-06,2.9559022002186098e-06,-2.2648135470767032,3.024556931404941e-06,2.2962373878917487e-11,56.131273544171606,3.024537718914154e-06,1.0
