Delay_us,I,Q,Magnitude_linear,Phase_rad,Fit_on_data,A_fit,T2_echo_fit_us,C_fit,p_fit
0.01,-2.351917761109222e-06,2.790138432344251e-06,3.649162866557952e-06,2.2711770707755248,3.550521453604434e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
0.25995,-2.336155874285492e-06,3.052166201083969e-06,3.8436106446930805e-06,2.2240865591954635,3.5505214492529638e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
0.5099,-2.358081866868416e-06,2.81756160255478e-06,3.6741262192587635e-06,2.267649307669423,3.5505214449188935e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
0.7598499999999999,-2.266958635313129e-06,2.8223855374222555e-06,3.620077564924691e-06,2.2474894447546396,3.550521440602153e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
1.0097999999999998,-2.2501624442177105e-06,2.8504535635678774e-06,3.631572186178409e-06,2.2390434641012056,3.5505214363026736e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
1.25975,-2.1507401718413927e-06,2.811366648535077e-06,3.539698535082853e-06,2.223838547753084,3.550521432020386e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
1.5096999999999996,-2.236350829222473e-06,2.790913608874939e-06,3.5763757917153195e-06,2.246327650218412,3.5505214277552214e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
1.7596499999999997,-2.2988930427603346e-06,2.8712489240805754e-06,3.6781761249409647e-06,2.2459393406315624,3.5505214235071115e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
2.0096,-2.2427008918072534e-06,2.758689242057544e-06,3.5552881211453276e-06,2.2533892219309517,3.550521419275988e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
2.25955,-2.161103200538125e-06,2.619427263875476e-06,3.3958454373116405e-06,2.2606135687203364,3.550521415061783e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
2.5095,-2.02394369348542e-06,2.816474431370827e-06,3.468267045220859e-06,2.1939026370733266,3.550521410864429e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
2.7594499999999997,-2.271110629531197e-06,2.729896531665409e-06,3.551095403557671e-06,2.2647118544190326,3.5505214066838585e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
3.0093999999999994,-2.2425460955864925e-06,2.8202386708075222e-06,3.6031596066714e-06,2.2425801848244173,3.550521402520004e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
3.2593499999999995,-2.1672047903795216e-06,2.8031392513874444e-06,3.5432141151944104e-06,2.228940111349491,3.5505213983727996e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
3.5092999999999996,-2.2306552549469974e-06,2.739079921468634e-06,3.532475291154246e-06,2.2542449987545488,3.5505213942421778e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
3.7592499999999998,-2.0521702968406017e-06,2.8709625286807317e-06,3.5289982669765797e-06,2.1913877185203927,3.5505213901280727e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
4.0092,-2.1073653567106493e-06,2.6805579403073274e-06,3.4097477352450667e-06,2.2370452211876772,3.5505213860304182e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
4.25915,-2.02612317493144e-06,2.638700314573088e-06,3.326847527333102e-06,2.225623219660157,3.5505213819491484e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
4.5091,-2.0387964920345097e-06,2.6169248654605146e-06,3.317376506729038e-06,2.232651002760694,3.5505213778841983e-06,1.0884262394203348e-12,62.384511165643126,3.5505203653526514e-06,1.0
