Delay_us,I,Q,Magnitude_linear,Phase_rad,Fit_on_data,A_fit,T2_echo_fit_us,C_fit,p_fit
0.01,6.578016375334548e-08,3.0388671727242074e-06,3.0395790372030526e-06,1.5491534286725528,3.30002535936859e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
0.25995,6.070162770360882e-08,3.0859928054101535e-06,3.086589749650753e-06,1.5511288147031799,3.300025275846159e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
0.5099,9.303810503729608e-08,2.9759761087150005e-06,2.9774300812330436e-06,1.5395434510152701,3.3000251926993876e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
0.7598499999999999,2.1419236645119904e-08,2.9757633044756516e-06,2.9758403902027925e-06,1.5635985544733495,3.3000251099265864e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
1.0097999999999998,5.425650089502725e-08,3.0511817514272782e-06,3.051664111289479e-06,1.5530160738662706,3.300025027526073e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
1.25975,3.940142020421615e-09,2.920333493513128e-06,2.920336151550662e-06,1.5694471180013319,3.300024945496174e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
1.5096999999999996,-4.117133266066144e-08,2.947411018635156e-06,2.9476985584358834e-06,1.5847640614913163,3.3000248638352218e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
1.7596499999999997,3.026436323240803e-09,2.893396163934805e-06,2.893397746731248e-06,1.5697503465529759,3.3000247825415565e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
2.0096,3.7941526113360277e-08,3.0389318121777156e-06,3.0391686558119056e-06,1.5583118232873394,3.300024701613527e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
2.25955,3.271186693089832e-08,2.985183045223281e-06,2.9853622694283933e-06,1.5598386879538035,3.3000246210494888e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
2.5095,-2.4823831883298696e-08,3.1111867665256005e-06,3.1112857983209113e-06,1.5787750522722401,3.300024540847804e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
2.7594499999999997,9.108877835459304e-09,3.099650324728312e-06,3.099663708734183e-06,1.5678576560867834,3.3000244610068435e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
3.0093999999999994,-4.526180356683174e-08,3.1431585656439278e-06,3.1434844360427357e-06,1.5851954334484986,3.3000243815249847e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
3.2593499999999995,3.8526653296629565e-08,3.0930633704783817e-06,3.0933033017810145e-06,1.5583411467907937,3.3000243024006123e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
3.5092999999999996,1.6431727464660428e-08,3.1080441235134576e-06,3.108087559154988e-06,1.5655095375082309,3.3000242236321187e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
3.7592499999999998,-1.0642322238663826e-07,3.2221416104691745e-06,3.2238986429756194e-06,1.6038130472403727,3.3000241452179026e-06,1.8573331551423112e-11,55.44763133946673,3.3000067893864437e-06,1.0
