Delay_us,I,Q,Magnitude_linear,Phase_rad,Fit_on_data,A_fit,T2_echo_fit_us,C_fit,p_fit
0.01,42.0,42.0,59.396969619669996,0.7853981633974483,59.396969620669594,1e-09,25.005000000000003,59.396969619669996,1.0
5.564444444444445,42.0,42.0,59.396969619669996,0.7853981633974483,59.396969620470486,1e-09,25.005000000000003,59.396969619669996,1.0
11.11888888888889,42.0,42.0,59.396969619669996,0.7853981633974483,59.39696962031103,1e-09,25.005000000000003,59.396969619669996,1.0
16.673333333333336,42.0,42.0,59.396969619669996,0.7853981633974483,59.39696962018334,1e-09,25.005000000000003,59.396969619669996,1.0
22.22777777777778,42.0,42.0,59.396969619669996,0.7853981633974483,59.39696962008109,1e-09,25.005000000000003,59.396969619669996,1.0
27.782222222222224,42.0,42.0,59.396969619669996,0.7853981633974483,59.396969619999204,1e-09,25.005000000000003,59.396969619669996,1.0
33.336666666666666,42.0,42.0,59.396969619669996,0.7853981633974483,59.39696961993363,1e-09,25.005000000000003,59.396969619669996,1.0
38.891111111111115,42.0,42.0,59.396969619669996,0.7853981633974483,59.39696961988111,1e-09,25.005000000000003,59.396969619669996,1.0
44.44555555555556,42.0,42.0,59.396969619669996,0.7853981633974483,59.39696961983906,1e-09,25.005000000000003,59.396969619669996,1.0
50.0,42.0,42.0,59.396969619669996,0.7853981633974483,59.39696961980538,1e-09,25.005000000000003,59.396969619669996,1.0
