Delay_us,I,Q,Magnitude_linear,Phase_rad,Fit_on_data,A_fit,T2_echo_fit_us,C_fit,p_fit
0.01,1.5816534682723863e-06,3.904969622194729e-06,4.213124190427065e-06,1.185956081143963,4.089207804057338e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
0.25995,1.5470618341437434e-06,3.891442334636573e-06,4.187687161484959e-06,1.1923995998320156,4.089207799693369e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
0.5099,1.3803202070027836e-06,3.6776324228487713e-06,3.928137486322078e-06,1.2117377004594707,4.089207797594672e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
0.7598499999999999,1.6783139410900546e-06,3.9186763681941155e-06,4.262952282573692e-06,1.1661457650173028,4.089207796008306e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
1.0097999999999998,1.5993857045795392e-06,3.865628637776289e-06,4.183433924087909e-06,1.1784969928573947,4.089207794690068e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
1.25975,1.6882958237243843e-06,3.5950201070281123e-06,3.9717140328001485e-06,1.1317461654044263,4.089207793543865e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
1.5096999999999996,1.595369344461227e-06,3.7938595342016592e-06,4.115649828459592e-06,1.1727318708415004,4.089207792520069e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
1.7596499999999997,1.5256555338266781e-06,3.7941508816786687e-06,4.089401633593721e-06,1.188474685718749,4.0892077915890815e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
2.0096,1.6861764036566025e-06,3.7000486475438643e-06,4.066146930257131e-06,1.1431980253686835,4.089207790731572e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
2.25955,1.5849526963863762e-06,3.746844148512797e-06,4.068281716281092e-06,1.1706123993201367,4.089207789934091e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
2.5095,1.6258359372524766e-06,3.751208249266026e-06,4.088386701893929e-06,1.1618183943887794,4.089207789186835e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
2.7594499999999997,1.4968699392059746e-06,3.6431249675416737e-06,3.938651945021801e-06,1.1809500187982647,4.089207788482399e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
3.0093999999999994,1.5032024873874306e-06,3.785530545239649e-06,4.073065089957458e-06,1.1927996785577604,4.089207787815028e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
3.2593499999999995,1.6490594186734284e-06,3.6939943778664393e-06,4.045366662000418e-06,1.150926575559789,4.089207787180141e-06,9.565982977252146e-14,75.24893950360469,4.0892077094939325e-06,0.5000000000000001
