# freq_Hz, abs_amp(|S21|), amplitude_dBm
6.777294508623007774e+09,2.590401647061117610e-06,-9.872235789240301074e+01
6.777296908623007774e+09,2.641547986927390790e-06,-9.855252995173333375e+01
6.777299308623007774e+09,2.633074162146346451e-06,-9.858043821439235899e+01
6.777301708623007774e+09,2.559138823020785021e-06,-9.882782313814784914e+01
6.777304108623007774e+09,2.614804838227733611e-06,-9.864091444578561152e+01
6.777306508623007774e+09,2.625291916312972308e-06,-9.860614801731919954e+01
6.777308908623007774e+09,2.627569139343912333e-06,-9.859861699414628333e+01
6.777311308623007774e+09,2.628336011684147001e-06,-9.859608233327641358e+01
6.777313708623007774e+09,2.649640101296611983e-06,-9.852596228262885347e+01
6.777316108623007774e+09,2.614281771891952957e-06,-9.864265214753730504e+01
6.777318508623007774e+09,2.677604387648540861e-06,-9.843477182324664909e+01
6.777320908623007774e+09,2.604725773134642264e-06,-9.867445989743163182e+01
6.777323308623007774e+09,2.614726750868979549e-06,-9.864117384117074039e+01
6.777325708623007774e+09,2.618441162521166475e-06,-9.862884365202597792e+01
6.777328108623007774e+09,2.585590658359551574e-06,-9.873850464320169351e+01
6.777330508623007774e+09,2.621714388206184678e-06,-9.861799249293994762e+01
6.777332908623007774e+09,2.579319939388798745e-06,-9.875959573419447679e+01
6.777335308623007774e+09,2.541729709369096128e-06,-9.888711273796783985e+01
6.777337708623007774e+09,2.551593613016992616e-06,-9.885346991571795172e+01
6.777340108623007774e+09,2.551370812326065164e-06,-9.885422838552202052e+01
6.777342508623007774e+09,2.583178201595793776e-06,-9.874661269960580512e+01
6.777344908623007774e+09,2.550044343172899503e-06,-9.885874539289395102e+01
6.777347308623007774e+09,2.493677234769600317e-06,-9.905289523236052673e+01
6.777349708623007774e+09,2.616903495046301322e-06,-9.863394589886716801e+01
6.777352108623007774e+09,2.547786506684792631e-06,-9.886643937898978152e+01
6.777354508623007774e+09,2.535719390658878086e-06,-9.890767620925490178e+01
6.777356908623007774e+09,2.619114674222173056e-06,-9.862660976716844630e+01
6.777359308623007774e+09,2.565747624478692431e-06,-9.880542133373295144e+01
6.777361708623007774e+09,2.589457105648380939e-06,-9.872552561683420436e+01
6.777364108623007774e+09,2.554714163073952009e-06,-9.884285372963299210e+01
6.777366508623007774e+09,2.568247061055190302e-06,-9.879696404723159731e+01
6.777368908623007774e+09,2.534290156183659084e-06,-9.891257330979597384e+01
6.777371308623007774e+09,2.535475372363410311e-06,-9.890851211325181680e+01
6.777373708623007774e+09,2.539915247299056800e-06,-9.889331553965783428e+01
