# measure_amp_linear
1.000000000000000021e-02
1.211527658628588217e-02
1.467799267622069831e-02
1.778279410038922925e-02
2.154434690031883232e-02
2.610157215682535822e-02
3.162277660168379134e-02
3.831186849557287333e-02
4.641588833612777382e-02
5.623413251903491145e-02
6.812920690579611638e-02
8.254041852680181479e-02
1.000000000000000056e-01
1.211527658628588217e-01
1.467799267622069137e-01
1.778279410038922925e-01
2.154434690031883370e-01
2.610157215682535892e-01
3.162277660168379412e-01
3.831186849557287055e-01
4.641588833612777520e-01
5.623413251903490728e-01
6.812920690579611360e-01
8.254041852680181757e-01
1.000000000000000000e+00
