# freq_Hz, amplitude_dBm
7.125000000000000000e+09,-9.013049267725321556e+01
7.125063333333333015e+09,-8.986077746944991418e+01
7.125126666666666985e+09,-8.926099138179255021e+01
7.125190000000000000e+09,-8.938024024596801098e+01
7.125253333333333015e+09,-8.984477168197790320e+01
7.125316666666666985e+09,-8.988676427927717327e+01
7.125380000000000000e+09,-8.986283075867990533e+01
7.125443333333333015e+09,-8.995346810736316456e+01
7.125506666666666985e+09,-8.927383488594668393e+01
7.125570000000000000e+09,-9.001694279137089438e+01
7.125633333333333015e+09,-9.066584308942738346e+01
7.125696666666666985e+09,-9.060448918064010115e+01
7.125760000000000000e+09,-9.073502719495648705e+01
7.125823333333333015e+09,-8.968758238957340723e+01
7.125886666666666985e+09,-9.056715547810102862e+01
7.125950000000000000e+09,-8.981430263653911084e+01
7.126013333333333015e+09,-8.978537588692918803e+01
7.126076666666666985e+09,-8.963131610753609380e+01
7.126140000000000000e+09,-8.987562073725516143e+01
7.126203333333333015e+09,-9.035435717344512341e+01
7.126266666666666985e+09,-8.900734700521894638e+01
7.126330000000000000e+09,-9.012757134165411799e+01
7.126393333333333015e+09,-9.026890880785587967e+01
7.126456666666666985e+09,-8.981959129856606694e+01
7.126520000000000000e+09,-8.997248832730437584e+01
7.126583333333333015e+09,-9.011081080923162290e+01
7.126646666666666985e+09,-9.024736270564254426e+01
7.126710000000000000e+09,-8.938818193551462343e+01
7.126773333333333015e+09,-8.952885404699345884e+01
7.126836666666666985e+09,-8.964935938312854091e+01
7.126900000000000000e+09,-9.001564401538766447e+01
7.126963333333333015e+09,-9.026406219848635715e+01
7.127026666666666985e+09,-9.082838295334225620e+01
7.127090000000000000e+09,-9.045908068644760647e+01
7.127153333333333015e+09,-8.939345665171285304e+01
7.127216666666666985e+09,-8.993161365732532886e+01
7.127280000000000000e+09,-9.032197002528015162e+01
7.127343333333333015e+09,-8.956222750769120466e+01
7.127406666666666985e+09,-8.962341659544776462e+01
7.127470000000000000e+09,-8.974320935671450172e+01
7.127533333333333015e+09,-8.984362851226848079e+01
7.127596666666666985e+09,-8.969936261456949467e+01
7.127660000000000000e+09,-8.972346474811419625e+01
7.127723333333333015e+09,-8.986055371404600578e+01
7.127786666666666985e+09,-9.034049508417596996e+01
7.127850000000000000e+09,-8.965383410490333915e+01
7.127913333333333015e+09,-8.950771409679865087e+01
7.127976666666666985e+09,-8.999100468067769043e+01
7.128040000000000000e+09,-8.959204401669026652e+01
7.128103333333333015e+09,-8.962492288136263596e+01
7.128166666666666985e+09,-9.014826024783144476e+01
7.128230000000000000e+09,-8.979993511014022545e+01
7.128293333333333015e+09,-9.050827756625993459e+01
7.128356666666666985e+09,-9.041036711042451657e+01
7.128420000000000000e+09,-9.072743417967701873e+01
7.128483333333333015e+09,-8.993891048913050668e+01
7.128546666666666985e+09,-9.084943075439348092e+01
7.128610000000000000e+09,-9.015611935468973570e+01
7.128673333333333015e+09,-9.054505748751333272e+01
