# freq_Hz, abs_amp(|S21|), amplitude_dBm
7.261404942090850830e+09,3.941390681850114076e-06,-9.507671033329870625e+01
7.261408942090850830e+09,4.139563925980405526e-06,-9.465060817029113593e+01
7.261412942090850830e+09,4.116133223262815045e-06,-9.469991158845428458e+01
7.261416942090850830e+09,4.007010030705936834e-06,-9.493329145138307013e+01
7.261420942090850830e+09,4.005761671303666630e-06,-9.493599790864600152e+01
7.261424942090850830e+09,3.919566055857885902e-06,-9.512494028447341066e+01
7.261428942090850830e+09,3.895651703083641602e-06,-9.517809762024818099e+01
7.261432942090850830e+09,3.982094128770769744e-06,-9.498746960998153099e+01
7.261436942090850830e+09,4.027311682763431843e-06,-9.488939520454586329e+01
7.261440942090850830e+09,4.095951930804811054e-06,-9.474260301910587145e+01
7.261444942090850830e+09,4.089905246873174270e-06,-9.475543511175516187e+01
7.261448942090850830e+09,4.108137129940406478e-06,-9.471680140433717554e+01
7.261452942090850830e+09,4.072056555696731609e-06,-9.479342401996667888e+01
7.261456942090850830e+09,4.157715665638262607e-06,-9.461260432645556762e+01
7.261460942090850830e+09,4.187010389599248061e-06,-9.455161927244255082e+01
7.261464942090850830e+09,3.887137530081726819e-06,-9.519710191147086675e+01
7.261468942090850830e+09,4.044584018712851534e-06,-9.485222281323258642e+01
7.261472942090850830e+09,3.882510003280715679e-06,-9.520744837613889899e+01
7.261476942090850830e+09,4.064548483195358421e-06,-9.480945387697440196e+01
7.261480942090850830e+09,4.106088360848165090e-06,-9.472113422490998857e+01
7.261484942090850830e+09,4.065544168159148596e-06,-9.480732637114540751e+01
7.261488942090850830e+09,4.049626960239466924e-06,-9.484139966089990992e+01
7.261492942090850830e+09,3.910063629578581250e-06,-9.514602354633792913e+01
7.261496942090850830e+09,4.035943005168727920e-06,-9.487079955170342771e+01
7.261500942090850830e+09,4.107068188591139464e-06,-9.471906177551031192e+01
7.261504942090850830e+09,3.892446929284253750e-06,-9.518524604361097374e+01
7.261508942090850830e+09,4.129617036410820923e-06,-9.467150446633473848e+01
7.261512942090850830e+09,4.024267041915257146e-06,-9.489596420587083969e+01
7.261516942090850830e+09,4.095647367466748818e-06,-9.474324890117287623e+01
7.261520942090850830e+09,4.060538081819090908e-06,-9.481802828570437214e+01
7.261524942090850830e+09,3.831126933770144187e-06,-9.532316921605729476e+01
7.261528942090850830e+09,3.949382586474105492e-06,-9.505911590422635982e+01
7.261532942090850830e+09,3.842748382527897220e-06,-9.529686107464165445e+01
7.261536942090850830e+09,3.789760005119329354e-06,-9.541746587963218929e+01
7.261540942090850830e+09,3.964724157923656170e-06,-9.502544050213595028e+01
