# freq_Hz, amplitude_dBm
7.205403464677845001e+09,-9.120614290015966219e+01
7.205405964677845001e+09,-9.105872046516481078e+01
7.205408464677845001e+09,-9.110857006004584946e+01
7.205410964677845001e+09,-9.117266139138195058e+01
7.205413464677845001e+09,-9.114068252784113611e+01
7.205415964677845001e+09,-9.118823028534930586e+01
7.205418464677845001e+09,-9.123647455661476613e+01
7.205420964677845001e+09,-9.114407723780480808e+01
7.205423464677845001e+09,-9.108501480103610959e+01
7.205425964677845001e+09,-9.122146768589794874e+01
7.205428464677845001e+09,-9.117837816694199660e+01
7.205430964677845001e+09,-9.123415401626081689e+01
7.205433464677845001e+09,-9.124728006765117527e+01
7.205435964677845001e+09,-9.118364357410656851e+01
7.205438464677845001e+09,-9.118862780615737051e+01
7.205440964677845001e+09,-9.128241031199310385e+01
7.205443464677845001e+09,-9.124264580189644391e+01
7.205445964677845001e+09,-9.124458909269608853e+01
7.205448464677845001e+09,-9.133326327752790519e+01
7.205450964677845001e+09,-9.121670523126361729e+01
7.205453464677845001e+09,-9.122082464068853369e+01
7.205455964677845001e+09,-9.127497148649483449e+01
7.205458464677845001e+09,-9.123243975091844504e+01
7.205460964677845001e+09,-9.122710796078757767e+01
7.205463464677845001e+09,-9.126087746621075780e+01
7.205465964677845001e+09,-9.119372440432630356e+01
7.205468464677845001e+09,-9.113459428728333478e+01
7.205470964677845001e+09,-9.122486651423669457e+01
7.205473464677845001e+09,-9.121908896323114391e+01
7.205475964677845001e+09,-9.121594986908743863e+01
7.205478464677845001e+09,-9.123298271993952824e+01
7.205480964677845001e+09,-9.116204475183081968e+01
7.205483464677845001e+09,-9.115193726840732324e+01
7.205485964677845001e+09,-9.126066747058010264e+01
7.205488464677845001e+09,-9.130822731246837520e+01
7.205490964677845001e+09,-9.126229725044863983e+01
7.205493464677845001e+09,-9.129699413294031274e+01
7.205495964677845001e+09,-9.124276461969691354e+01
7.205498464677845001e+09,-9.127120006267782060e+01
7.205500964677845001e+09,-9.126269623706559742e+01
7.205503464677845001e+09,-9.128298008454365231e+01
7.205505964677845001e+09,-9.121614287239125929e+01
7.205508464677845001e+09,-9.127206307085828030e+01
7.205510964677845001e+09,-9.116639706797397480e+01
7.205513464677845001e+09,-9.116673765389427331e+01
7.205515964677845001e+09,-9.118283174787849532e+01
7.205518464677845001e+09,-9.121336776704070815e+01
7.205520964677845001e+09,-9.132597427451813132e+01
7.205523464677845001e+09,-9.119717431940125607e+01
7.205525964677845001e+09,-9.114733867988219629e+01
7.205528464677845001e+09,-9.133393676963727614e+01
7.205530964677845001e+09,-9.117899322045408894e+01
7.205533464677845001e+09,-9.125891561555521037e+01
7.205535964677845001e+09,-9.125564758839892932e+01
7.205538464677845001e+09,-9.130650527706538355e+01
7.205540964677845001e+09,-9.131643110024086241e+01
7.205543464677845001e+09,-9.127110344043865098e+01
7.205545964677845001e+09,-9.128186274760331287e+01
7.205548464677845001e+09,-9.125928332512179963e+01
7.205550964677845001e+09,-9.127852954562081322e+01
7.205553464677845001e+09,-9.128674051086596819e+01
7.205555964677845001e+09,-9.127403458905703815e+01
7.205558464677845001e+09,-9.137261638814496223e+01
7.205560964677845001e+09,-9.131297161925432704e+01
7.205563464677845001e+09,-9.133154570743653267e+01
7.205565964677845001e+09,-9.128370967063140995e+01
7.205568464677845001e+09,-9.136747890020119200e+01
7.205570964677845001e+09,-9.128561400027334116e+01
7.205573464677845001e+09,-9.135114243821946900e+01
7.205575964677845001e+09,-9.137153244288504084e+01
7.205578464677845001e+09,-9.126457270084063111e+01
7.205580964677845001e+09,-9.128816797049307752e+01
7.205583464677845001e+09,-9.134756854429761574e+01
7.205585964677845001e+09,-9.147754635985299387e+01
7.205588464677845001e+09,-9.141183824762882182e+01
7.205590964677845001e+09,-9.136064413471197554e+01
7.205593464677845001e+09,-9.132588097575788311e+01
7.205595964677845001e+09,-9.138018286136096435e+01
7.205598464677845001e+09,-9.145206772096864256e+01
7.205600964677845001e+09,-9.141849737395303066e+01
7.205603464677845001e+09,-9.136082736742397969e+01
7.205605964677845001e+09,-9.145641310747149078e+01
7.205608464677845001e+09,-9.128630198235585169e+01
7.205610964677845001e+09,-9.133364804467767328e+01
7.205613464677845001e+09,-9.149426967966066115e+01
7.205615964677845001e+09,-9.147423419691082813e+01
7.205618464677845001e+09,-9.136663686035342380e+01
7.205620964677845001e+09,-9.156510300572924166e+01
7.205623464677845001e+09,-9.142506194530666619e+01
7.205625964677845001e+09,-9.138303790779244196e+01
7.205628464677845001e+09,-9.132978601045303435e+01
7.205630964677845001e+09,-9.132400482881676851e+01
7.205633464677845001e+09,-9.132575059840205256e+01
7.205635964677845001e+09,-9.143627000017110618e+01
7.205638464677845001e+09,-9.137868264197480528e+01
7.205640964677845001e+09,-9.141032526362226918e+01
7.205643464677845001e+09,-9.159290380214150673e+01
7.205645964677845001e+09,-9.129120379959628906e+01
7.205648464677845001e+09,-9.148922602643126822e+01
7.205650964677845001e+09,-9.147341944068915609e+01
7.205653464677845001e+09,-9.147955994083552866e+01
7.205655964677845001e+09,-9.149369003878811668e+01
7.205658464677845001e+09,-9.138124505151833432e+01
7.205660964677845001e+09,-9.142179260634485161e+01
7.205663464677845001e+09,-9.136842862521493203e+01
7.205665964677845001e+09,-9.146517563227378389e+01
7.205668464677845001e+09,-9.155873312508029471e+01
7.205670964677845001e+09,-9.150390633947702668e+01
7.205673464677845001e+09,-9.146911355118709253e+01
7.205675964677845001e+09,-9.152783935258021586e+01
7.205678464677845001e+09,-9.163617122070940013e+01
7.205680964677845001e+09,-9.159397373142698484e+01
7.205683464677845001e+09,-9.149821094646136999e+01
7.205685964677845001e+09,-9.160630868602922305e+01
