# freq_Hz, phase_rad_detrended, phase_rad
7.125000000000000000e+09,-6.119234914928295410e-02,-2.320856466368961257e+00
7.125095000000000000e+09,-6.383828041318073687e-02,-2.359314689757199712e+00
7.125190000000000000e+09,-1.244010092420344549e-02,-2.343728802392555988e+00
7.125285000000000000e+09,-3.537329867004235240e-02,-2.402474292262728461e+00
7.125380000000000000e+09,-5.873056769953644007e-02,-2.461643853416556116e+00
7.125475000000000000e+09,-2.283016618255961916e-02,-2.461555744023912862e+00
7.125570000000000000e+09,-5.792439859446485428e-02,-2.532462268560151664e+00
7.125665000000000000e+09,-1.605301772986589270e-02,-2.526403179819886269e+00
7.125760000000000000e+09,-2.176710717860830258e-02,-2.567929561392962245e+00
7.125855000000000000e+09,-3.457383321902440798e-02,-2.616548579557711918e+00
7.125950000000000000e+09,-4.211554187649158010e-02,-2.659902580339512657e+00
7.126045000000000000e+09,-1.708319108033817812e-02,-2.670682521668026776e+00
7.126140000000000000e+09,-3.493063593572109937e-02,-2.724342258647743265e+00
7.126235000000000000e+09,-2.320334575169979985e-02,-2.748427260588055532e+00
7.126330000000000000e+09,-4.539966245224746899e-02,-2.806435869412943873e+00
7.126425000000000000e+09,-3.005772499215320082e-02,-2.826906224077183172e+00
7.126520000000000000e+09,-4.749610424157602040e-02,-2.880156895450939558e+00
7.126615000000000000e+09,-4.513534277014041862e-02,-2.913608426103837523e+00
7.126710000000000000e+09,-3.383072831345446119e-02,-2.938116103771485133e+00
7.126805000000000000e+09,-2.985396958236785636e-02,-2.969951637164732094e+00
7.126900000000000000e+09,-4.992370261779788265e-02,-3.025833662324495688e+00
7.126995000000000000e+09,-2.775724111354493928e-02,-3.039479492944576311e+00
7.127090000000000000e+09,-7.181608929818494857e-02,-3.119350633253549887e+00
7.127185000000000000e+09,-1.600857285004764208e-02,-3.099355408929746147e+00
7.127280000000000000e+09,-3.223555934625155217e-02,-3.151394687550283624e+00
7.127375000000000000e+09,-1.079760169073873399e-02,-3.165769022019104373e+00
7.127470000000000000e+09,-3.228541348199120975e-02,-3.223069125934690415e+00
7.127565000000000000e+09,-3.997595811084675432e-02,-3.266571962687879527e+00
7.127660000000000000e+09,8.967254116508893702e-03,-3.253441042584857446e+00
7.127755000000000000e+09,-2.889075267067342523e-02,-3.327111341496380437e+00
7.127850000000000000e+09,-1.660597442231237508e-02,-3.350638855372352953e+00
7.127945000000000000e+09,-4.393049056470310632e-04,-3.370284477980355131e+00
7.128040000000000000e+09,-1.885351142890545617e-02,-3.424510976627947123e+00
7.128135000000000000e+09,-5.866460509074267193e-02,-3.500134362414117906e+00
7.128230000000000000e+09,-4.181630868789598665e-02,-3.519098358135604787e+00
7.128325000000000000e+09,-1.429908119797262955e-02,-3.527393422770014997e+00
7.128420000000000000e+09,-3.134956440377889564e-02,-3.580256198100154830e+00
7.128515000000000000e+09,-1.743121219742960193e-02,-3.602150138018139103e+00
7.128610000000000000e+09,-3.906566772243902363e-02,-3.659596885667482091e+00
7.128705000000000000e+09,-1.361520169421881477e-02,-3.669958711763595449e+00
7.128800000000000000e+09,-4.148615758386764441e-02,-3.733641959777577846e+00
7.128895000000000000e+09,-2.491244602246478479e-03,-3.730459338920290246e+00
7.128990000000000000e+09,-1.997951076022097538e-02,-3.783759897202605416e+00
7.129085000000000000e+09,-3.929455222435196404e-02,-3.838887230791069971e+00
7.129180000000000000e+09,-3.367190773111694568e-02,-3.869076878422168519e+00
7.129275000000000000e+09,-3.230338870343274493e-02,-3.903520651518817886e+00
7.129370000000000000e+09,-1.764807771729381969e-02,-3.924677632657012527e+00
7.129465000000000000e+09,-4.408827556580474649e-02,-3.986930122629857021e+00
7.129560000000000000e+09,-2.440270827674417831e-02,-4.003056847465130019e+00
7.129655000000000000e+09,1.469529425026649960e-04,-4.014319478370216743e+00
7.129750000000000000e+09,-4.111090868259736908e-02,-4.091389632119650344e+00
7.129845000000000000e+09,-1.897942778006278530e-02,-4.105070443341783282e+00
7.129940000000000000e+09,-9.490101027068043038e-03,-4.131393408713122106e+00
7.130035000000000000e+09,-3.272421806029957025e-02,-4.190439817870687200e+00
7.130130000000000000e+09,-6.067334451874017986e-03,-4.199595226386595215e+00
7.130225000000000000e+09,1.620014675104286539e-02,-4.213140037308019004e+00
7.130320000000000000e+09,-1.673861437524593043e-02,-4.281891090558641366e+00
7.130415000000000000e+09,-4.888178321944636195e-02,-4.349846551527175365e+00
7.130510000000000000e+09,-1.067996744573829204e-02,-4.347457027877800861e+00
7.130605000000000000e+09,-2.682654765198932978e-02,-4.399415900208385466e+00
7.130700000000000000e+09,-2.669107524610492277e-02,-4.435092719926834626e+00
7.130795000000000000e+09,-1.524003889058000993e-02,-4.459453975695643280e+00
7.130890000000000000e+09,-1.938389821560804194e-02,-4.499410127145004878e+00
7.130985000000000000e+09,-9.707102203754480740e-03,-4.525545623257484884e+00
7.131080000000000000e+09,-3.287035561631501679e-02,-4.584521168794378987e+00
7.131175000000000000e+09,-1.651735616825611430e-02,-4.603980461470653651e+00
