# freq_Hz, amplitude_dBm
# # measure_total_dBm=-10.000000
6.750000000000000000e+09,-6.686307672000020830e+01
6.750150000000000000e+09,-6.685011180819967080e+01
6.750300000000000000e+09,-6.684823749963879891e+01
6.750450000000000000e+09,-6.685440617012686459e+01
6.750600000000000000e+09,-6.686144528662399011e+01
6.750750000000000000e+09,-6.686347570398615403e+01
6.750900000000000000e+09,-6.687679398836040434e+01
6.751050000000000000e+09,-6.687323259736476189e+01
6.751200000000000000e+09,-6.687170457294664061e+01
6.751350000000000000e+09,-6.687062980695108649e+01
6.751500000000000000e+09,-6.687557523081396482e+01
6.751650000000000000e+09,-6.687731653862732628e+01
6.751800000000000000e+09,-6.687622358822886781e+01
6.751950000000000000e+09,-6.687766720118412422e+01
6.752100000000000000e+09,-6.686516448804596280e+01
6.752250000000000000e+09,-6.686742660742007160e+01
6.752400000000000000e+09,-6.685658442298429804e+01
6.752550000000000000e+09,-6.685945053795299486e+01
6.752700000000000000e+09,-6.685537101932007431e+01
6.752850000000000000e+09,-6.684432398662268326e+01
6.753000000000000000e+09,-6.684273007521048271e+01
6.753150000000000000e+09,-6.683567945108529784e+01
6.753300000000000000e+09,-6.682173543214666722e+01
6.753450000000000000e+09,-6.681659028921119159e+01
6.753600000000000000e+09,-6.680643229592335786e+01
6.753750000000000000e+09,-6.679486123592756996e+01
6.753900000000000000e+09,-6.678930724570783184e+01
6.754050000000000000e+09,-6.677499439095426226e+01
6.754200000000000000e+09,-6.676580861808363920e+01
6.754350000000000000e+09,-6.675315874688442364e+01
6.754500000000000000e+09,-6.674366107471824705e+01
6.754650000000000000e+09,-6.672819131192190412e+01
6.754800000000000000e+09,-6.671541854311283259e+01
6.754950000000000000e+09,-6.670176752563627076e+01
6.755100000000000000e+09,-6.669313668481260038e+01
6.755250000000000000e+09,-6.667598114967508138e+01
6.755400000000000000e+09,-6.665839805368585758e+01
6.755550000000000000e+09,-6.663950241451388479e+01
6.755700000000000000e+09,-6.663535728834719407e+01
6.755850000000000000e+09,-6.661291415854935849e+01
6.756000000000000000e+09,-6.659449321763726459e+01
6.756150000000000000e+09,-6.658416352547278905e+01
6.756300000000000000e+09,-6.656443708873014486e+01
6.756450000000000000e+09,-6.654735720442968727e+01
6.756600000000000000e+09,-6.653098595508663493e+01
6.756750000000000000e+09,-6.651920562994709485e+01
6.756900000000000000e+09,-6.650585084051166973e+01
6.757050000000000000e+09,-6.648399496209040649e+01
6.757200000000000000e+09,-6.646701399713271030e+01
6.757350000000000000e+09,-6.646061786090088219e+01
6.757500000000000000e+09,-6.643618140187430754e+01
6.757650000000000000e+09,-6.641034163700025772e+01
6.757800000000000000e+09,-6.639327711183702263e+01
6.757950000000000000e+09,-6.638170884565401764e+01
6.758100000000000000e+09,-6.635969439521426239e+01
6.758250000000000000e+09,-6.633598769324871114e+01
6.758400000000000000e+09,-6.632541347300289658e+01
6.758550000000000000e+09,-6.630494971065641607e+01
6.758700000000000000e+09,-6.628523347305250013e+01
6.758850000000000000e+09,-6.626573095801686009e+01
6.759000000000000000e+09,-6.624042392903325549e+01
6.759150000000000000e+09,-6.622893889170644854e+01
6.759300000000000000e+09,-6.620600771136889762e+01
6.759450000000000000e+09,-6.618331413880012803e+01
6.759600000000000000e+09,-6.616382093330885539e+01
6.759750000000000000e+09,-6.614913818308751559e+01
6.759900000000000000e+09,-6.613119262631930440e+01
6.760050000000000000e+09,-6.610775554765430684e+01
6.760200000000000000e+09,-6.609329149888573340e+01
6.760350000000000000e+09,-6.607850546616636223e+01
6.760500000000000000e+09,-6.606125301495056590e+01
6.760650000000000000e+09,-6.604332780876022468e+01
6.760800000000000000e+09,-6.602409128631084911e+01
6.760950000000000000e+09,-6.600403612662255171e+01
6.761100000000000000e+09,-6.598821458590981592e+01
6.761250000000000000e+09,-6.597645611855138270e+01
6.761400000000000000e+09,-6.595062989301686684e+01
6.761550000000000000e+09,-6.594451193551117285e+01
6.761700000000000000e+09,-6.592010305851738394e+01
6.761850000000000000e+09,-6.590670454410461332e+01
6.762000000000000000e+09,-6.589183565979207913e+01
6.762150000000000000e+09,-6.587743493606348011e+01
6.762300000000000000e+09,-6.586559070679504657e+01
6.762450000000000000e+09,-6.585222476595392038e+01
6.762600000000000000e+09,-6.584478382148321884e+01
6.762750000000000000e+09,-6.582390976677436356e+01
6.762900000000000000e+09,-6.581406521834115608e+01
6.763050000000000000e+09,-6.580594145319918198e+01
6.763200000000000000e+09,-6.578957008991244493e+01
6.763350000000000000e+09,-6.577796272709771586e+01
6.763500000000000000e+09,-6.576929001876149528e+01
6.763650000000000000e+09,-6.575441199066129627e+01
6.763800000000000000e+09,-6.575118676813191598e+01
6.763950000000000000e+09,-6.573853835290728398e+01
6.764100000000000000e+09,-6.573417861292126929e+01
6.764250000000000000e+09,-6.572430473769587422e+01
6.764400000000000000e+09,-6.571754032681315039e+01
6.764550000000000000e+09,-6.570579016106186998e+01
6.764700000000000000e+09,-6.570469088634158084e+01
6.764850000000000000e+09,-6.569167765052058883e+01
6.765000000000000000e+09,-6.569006840592970775e+01
6.765150000000000000e+09,-6.568729831380403539e+01
6.765300000000000000e+09,-6.568669761937604790e+01
6.765450000000000000e+09,-6.568203078921717974e+01
6.765600000000000000e+09,-6.567809252022574640e+01
6.765750000000000000e+09,-6.567747889443973008e+01
6.765900000000000000e+09,-6.568403408514232922e+01
6.766050000000000000e+09,-6.567559995421609642e+01
6.766200000000000000e+09,-6.567242142752539280e+01
6.766350000000000000e+09,-6.568589214575303004e+01
6.766500000000000000e+09,-6.568307852192370433e+01
6.766650000000000000e+09,-6.568844658154931437e+01
6.766800000000000000e+09,-6.569402580973954286e+01
6.766950000000000000e+09,-6.569331829839292425e+01
6.767100000000000000e+09,-6.569672547693498643e+01
6.767250000000000000e+09,-6.570246569758155886e+01
6.767400000000000000e+09,-6.570744605189074150e+01
6.767550000000000000e+09,-6.571271107612093942e+01
6.767700000000000000e+09,-6.572002927584560439e+01
6.767850000000000000e+09,-6.572613868507093571e+01
6.768000000000000000e+09,-6.574024663755994879e+01
6.768150000000000000e+09,-6.574093663675790822e+01
6.768300000000000000e+09,-6.575147990867529302e+01
6.768450000000000000e+09,-6.576051647873519812e+01
6.768600000000000000e+09,-6.577169437999559420e+01
6.768750000000000000e+09,-6.578043122725460989e+01
6.768900000000000000e+09,-6.578884574888499515e+01
6.769050000000000000e+09,-6.580410085425259581e+01
6.769200000000000000e+09,-6.582081498994747903e+01
6.769350000000000000e+09,-6.582514540593972185e+01
6.769500000000000000e+09,-6.584062255173026301e+01
6.769650000000000000e+09,-6.586020006189787068e+01
6.769800000000000000e+09,-6.586977646450793600e+01
6.769950000000000000e+09,-6.588319304551858124e+01
6.770100000000000000e+09,-6.589227057309213365e+01
6.770250000000000000e+09,-6.590642056699847728e+01
6.770400000000000000e+09,-6.592350353067031676e+01
6.770550000000000000e+09,-6.594273140558419755e+01
6.770700000000000000e+09,-6.595000595449494085e+01
6.770850000000000000e+09,-6.597045682681444134e+01
6.771000000000000000e+09,-6.598418305678231377e+01
6.771150000000000000e+09,-6.599352208873547454e+01
6.771300000000000000e+09,-6.601435313490661372e+01
6.771450000000000000e+09,-6.603059176458170043e+01
6.771600000000000000e+09,-6.604697987123827829e+01
6.771750000000000000e+09,-6.606531554738195666e+01
6.771900000000000000e+09,-6.608345526096492506e+01
6.772050000000000000e+09,-6.609667879525945011e+01
6.772200000000000000e+09,-6.611669961606095569e+01
6.772350000000000000e+09,-6.613711144737793290e+01
6.772500000000000000e+09,-6.615405292898748257e+01
6.772650000000000000e+09,-6.618287204071117458e+01
6.772800000000000000e+09,-6.620635986986673061e+01
6.772950000000000000e+09,-6.624183501120732842e+01
6.773100000000000000e+09,-6.626657285041416401e+01
6.773250000000000000e+09,-6.629635847378989411e+01
6.773400000000000000e+09,-6.631313606876165068e+01
6.773550000000000000e+09,-6.633836773910626050e+01
6.773700000000000000e+09,-6.639686520472611164e+01
6.773850000000000000e+09,-6.646312844310843104e+01
6.774000000000000000e+09,-6.655428338896331297e+01
6.774150000000000000e+09,-6.666822504075663858e+01
6.774300000000000000e+09,-6.685249246351312991e+01
6.774450000000000000e+09,-6.706225587910628860e+01
6.774600000000000000e+09,-6.735516897923916702e+01
6.774750000000000000e+09,-6.789151260717098069e+01
6.774900000000000000e+09,-6.889447926885166851e+01
6.775050000000000000e+09,-7.111838257811621133e+01
6.775200000000000000e+09,-7.813462268484965989e+01
6.775350000000000000e+09,-8.158073355733202447e+01
6.775500000000000000e+09,-7.175870184702577603e+01
6.775650000000000000e+09,-6.895446649658539684e+01
6.775800000000000000e+09,-6.786064641622894555e+01
6.775950000000000000e+09,-6.735833915018868367e+01
6.776100000000000000e+09,-6.712528402303664166e+01
6.776250000000000000e+09,-6.698472787191474254e+01
6.776400000000000000e+09,-6.688658169913045981e+01
6.776550000000000000e+09,-6.683064128212329535e+01
6.776700000000000000e+09,-6.679398982726317513e+01
6.776850000000000000e+09,-6.677817162626128322e+01
6.777000000000000000e+09,-6.676799343198047154e+01
6.777150000000000000e+09,-6.676192540332658609e+01
6.777300000000000000e+09,-6.675613023898432630e+01
6.777450000000000000e+09,-6.675300305541782109e+01
6.777600000000000000e+09,-6.674937596787127347e+01
6.777750000000000000e+09,-6.675862590752275594e+01
6.777900000000000000e+09,-6.675333111008058040e+01
6.778050000000000000e+09,-6.675744463902758241e+01
6.778200000000000000e+09,-6.676271486845448067e+01
6.778350000000000000e+09,-6.677470213310263603e+01
6.778500000000000000e+09,-6.677904816297973412e+01
6.778650000000000000e+09,-6.678195022546297821e+01
6.778800000000000000e+09,-6.679336742299967966e+01
6.778950000000000000e+09,-6.680042039662039599e+01
6.779100000000000000e+09,-6.681353518125315816e+01
6.779250000000000000e+09,-6.682021914672988316e+01
6.779400000000000000e+09,-6.681807211349494935e+01
6.779550000000000000e+09,-6.682529848190458210e+01
6.779700000000000000e+09,-6.683596459000349910e+01
6.779850000000000000e+09,-6.683752855915808766e+01
6.780000000000000000e+09,-6.684108938080780149e+01
6.780150000000000000e+09,-6.685112649079673020e+01
6.780300000000000000e+09,-6.686272769893608370e+01
6.780450000000000000e+09,-6.687134193201264054e+01
6.780600000000000000e+09,-6.687429485740457835e+01
6.780750000000000000e+09,-6.687259713498653468e+01
6.780900000000000000e+09,-6.688647991425993666e+01
6.781050000000000000e+09,-6.689153535741476730e+01
6.781200000000000000e+09,-6.688974334148755929e+01
6.781350000000000000e+09,-6.689383209651560946e+01
6.781500000000000000e+09,-6.690270772376939590e+01
6.781650000000000000e+09,-6.690485476374472285e+01
6.781800000000000000e+09,-6.690245952007958863e+01
6.781950000000000000e+09,-6.689866404752351059e+01
6.782100000000000000e+09,-6.689802799728494165e+01
6.782250000000000000e+09,-6.690116237394941834e+01
6.782400000000000000e+09,-6.690656139382842582e+01
6.782550000000000000e+09,-6.690457182404165337e+01
6.782700000000000000e+09,-6.690336453986017773e+01
6.782850000000000000e+09,-6.690209698983576914e+01
6.783000000000000000e+09,-6.690125125903819026e+01
6.783150000000000000e+09,-6.689791366092623548e+01
6.783300000000000000e+09,-6.690313491568420545e+01
6.783450000000000000e+09,-6.688939949154082854e+01
6.783600000000000000e+09,-6.689867452456282138e+01
6.783750000000000000e+09,-6.689376585984462054e+01
6.783900000000000000e+09,-6.688648213806389720e+01
6.784050000000000000e+09,-6.688703826712499279e+01
6.784200000000000000e+09,-6.687518784626560375e+01
6.784350000000000000e+09,-6.687897928538889403e+01
6.784500000000000000e+09,-6.686584381671889332e+01
6.784650000000000000e+09,-6.686071588505561181e+01
6.784800000000000000e+09,-6.685828466631318179e+01
6.784950000000000000e+09,-6.685042233529253508e+01
6.785100000000000000e+09,-6.684695150060171898e+01
6.785250000000000000e+09,-6.684594825690616915e+01
6.785400000000000000e+09,-6.683314467780208190e+01
6.785550000000000000e+09,-6.682317083221089149e+01
6.785700000000000000e+09,-6.681546624191082628e+01
6.785850000000000000e+09,-6.681479748714194500e+01
6.786000000000000000e+09,-6.680541464479534852e+01
6.786150000000000000e+09,-6.679641743655501784e+01
6.786300000000000000e+09,-6.679056674541654104e+01
6.786450000000000000e+09,-6.678795463927167475e+01
6.786600000000000000e+09,-6.677572911267148470e+01
6.786750000000000000e+09,-6.676453927192115145e+01
6.786900000000000000e+09,-6.675127037477008685e+01
6.787050000000000000e+09,-6.674148826171239079e+01
6.787200000000000000e+09,-6.672943475559678461e+01
6.787350000000000000e+09,-6.672499138756056425e+01
6.787500000000000000e+09,-6.671702009964751312e+01
6.787650000000000000e+09,-6.669711923697578015e+01
6.787800000000000000e+09,-6.668649833663829440e+01
6.787950000000000000e+09,-6.668156021164648450e+01
6.788100000000000000e+09,-6.666836516315672156e+01
6.788250000000000000e+09,-6.665134053957805804e+01
6.788400000000000000e+09,-6.664036267895254184e+01
6.788550000000000000e+09,-6.662260150866494257e+01
6.788700000000000000e+09,-6.660822895016740119e+01
6.788850000000000000e+09,-6.660352602271565559e+01
6.789000000000000000e+09,-6.659396345088991609e+01
6.789150000000000000e+09,-6.658913689285633097e+01
6.789300000000000000e+09,-6.656374605378958620e+01
6.789450000000000000e+09,-6.655029928419776297e+01
6.789600000000000000e+09,-6.653820112064072134e+01
6.789750000000000000e+09,-6.652586952829366851e+01
6.789900000000000000e+09,-6.651419544291726993e+01
6.790050000000000000e+09,-6.649924950785043620e+01
6.790200000000000000e+09,-6.648753331106181008e+01
6.790350000000000000e+09,-6.647422666349278586e+01
6.790500000000000000e+09,-6.647046294227504859e+01
6.790650000000000000e+09,-6.644802666817841441e+01
6.790800000000000000e+09,-6.644286718707049033e+01
6.790950000000000000e+09,-6.642697082989995749e+01
6.791100000000000000e+09,-6.641963710796309783e+01
6.791250000000000000e+09,-6.641104465093718545e+01
6.791400000000000000e+09,-6.640178973924500383e+01
6.791550000000000000e+09,-6.638836154365036180e+01
6.791700000000000000e+09,-6.638100680229189265e+01
6.791850000000000000e+09,-6.636860199623772871e+01
6.792000000000000000e+09,-6.635819835398834243e+01
6.792150000000000000e+09,-6.635057505949176004e+01
6.792300000000000000e+09,-6.634640645762188171e+01
6.792450000000000000e+09,-6.633363902500532561e+01
6.792600000000000000e+09,-6.632919229278790851e+01
6.792750000000000000e+09,-6.631862780699565008e+01
6.792900000000000000e+09,-6.631554600800492949e+01
6.793050000000000000e+09,-6.630984119921905062e+01
6.793200000000000000e+09,-6.629627143309215853e+01
6.793350000000000000e+09,-6.628658022745545964e+01
6.793500000000000000e+09,-6.628313567818752006e+01
6.793650000000000000e+09,-6.627705690154166973e+01
6.793800000000000000e+09,-6.627239692160313211e+01
6.793950000000000000e+09,-6.626615568914100152e+01
6.794100000000000000e+09,-6.625572781908167030e+01
6.794250000000000000e+09,-6.626149932177531809e+01
6.794400000000000000e+09,-6.625328419707602734e+01
6.794550000000000000e+09,-6.624574412631633891e+01
6.794700000000000000e+09,-6.624473944243135293e+01
6.794850000000000000e+09,-6.624831922530373163e+01
6.795000000000000000e+09,-6.624602498588390631e+01
6.795150000000000000e+09,-6.623752847388050213e+01
6.795300000000000000e+09,-6.624346615608452282e+01
6.795450000000000000e+09,-6.623996756888389825e+01
6.795600000000000000e+09,-6.623069297810120304e+01
6.795750000000000000e+09,-6.624006689025773653e+01
6.795900000000000000e+09,-6.624455771359936307e+01
6.796050000000000000e+09,-6.624403338088433202e+01
6.796200000000000000e+09,-6.624086446391581262e+01
6.796350000000000000e+09,-6.624700498927944636e+01
6.796500000000000000e+09,-6.623952908028488196e+01
6.796650000000000000e+09,-6.624315415943630114e+01
6.796800000000000000e+09,-6.624634176322879853e+01
6.796950000000000000e+09,-6.624766161992278057e+01
6.797100000000000000e+09,-6.625183669423253718e+01
6.797250000000000000e+09,-6.626390741103773507e+01
6.797400000000000000e+09,-6.626751412481073089e+01
6.797550000000000000e+09,-6.627545760827010213e+01
6.797700000000000000e+09,-6.627524045441121814e+01
6.797850000000000000e+09,-6.628402659562107146e+01
6.798000000000000000e+09,-6.628186255374669145e+01
6.798150000000000000e+09,-6.629686474237888660e+01
6.798300000000000000e+09,-6.630688505227399787e+01
6.798450000000000000e+09,-6.631429594288293572e+01
6.798600000000000000e+09,-6.631682382281925925e+01
6.798750000000000000e+09,-6.632642054870562731e+01
6.798900000000000000e+09,-6.633522251630905942e+01
6.799050000000000000e+09,-6.634638250617121003e+01
6.799200000000000000e+09,-6.634968848284955811e+01
6.799350000000000000e+09,-6.635941992823883595e+01
6.799500000000000000e+09,-6.636929986438536844e+01
6.799650000000000000e+09,-6.638074232783610285e+01
6.799800000000000000e+09,-6.639417487911040894e+01
6.799950000000000000e+09,-6.639929264673808973e+01
6.800100000000000000e+09,-6.641071344923612685e+01
6.800250000000000000e+09,-6.641799557507387419e+01
6.800400000000000000e+09,-6.643081442169575723e+01
6.800550000000000000e+09,-6.643940982656513938e+01
6.800700000000000000e+09,-6.644511720291228585e+01
6.800850000000000000e+09,-6.646243175362246802e+01
6.801000000000000000e+09,-6.647563694454117922e+01
6.801150000000000000e+09,-6.649063834852140076e+01
6.801300000000000000e+09,-6.649582067204258351e+01
6.801450000000000000e+09,-6.651063242272408615e+01
6.801600000000000000e+09,-6.652372760458172252e+01
6.801750000000000000e+09,-6.652677756371943474e+01
6.801900000000000000e+09,-6.653835064322608162e+01
6.802050000000000000e+09,-6.655220423169430433e+01
6.802200000000000000e+09,-6.656691845417471143e+01
6.802350000000000000e+09,-6.657712716282233600e+01
6.802500000000000000e+09,-6.659320285386296234e+01
6.802650000000000000e+09,-6.659962140151627352e+01
6.802800000000000000e+09,-6.661233647888840892e+01
6.802950000000000000e+09,-6.662886116015060622e+01
6.803100000000000000e+09,-6.663676836394249392e+01
6.803250000000000000e+09,-6.665290909146288811e+01
6.803400000000000000e+09,-6.666528721560673887e+01
6.803550000000000000e+09,-6.667003809041916895e+01
6.803700000000000000e+09,-6.669498026410485636e+01
6.803850000000000000e+09,-6.670563357229495693e+01
6.804000000000000000e+09,-6.673058687209720574e+01
6.804150000000000000e+09,-6.674075888100973941e+01
6.804300000000000000e+09,-6.675188802209505923e+01
6.804450000000000000e+09,-6.675789851652493212e+01
6.804600000000000000e+09,-6.677662842359170270e+01
6.804750000000000000e+09,-6.679197427035104795e+01
6.804900000000000000e+09,-6.681195520977934166e+01
6.805050000000000000e+09,-6.682723165506712348e+01
6.805200000000000000e+09,-6.686087361107291827e+01
6.805350000000000000e+09,-6.688433956155871840e+01
6.805500000000000000e+09,-6.690287806529087788e+01
6.805650000000000000e+09,-6.694549984775922269e+01
6.805800000000000000e+09,-6.696633714839374818e+01
6.805950000000000000e+09,-6.703731367834407706e+01
6.806100000000000000e+09,-6.715584421598988740e+01
6.806250000000000000e+09,-6.737878759178974519e+01
6.806400000000000000e+09,-6.759534021312379082e+01
6.806550000000000000e+09,-6.778683262491844630e+01
6.806700000000000000e+09,-6.833785115462136162e+01
6.806850000000000000e+09,-6.899918919602403378e+01
6.807000000000000000e+09,-7.018353101825249496e+01
6.807150000000000000e+09,-7.266216231824051874e+01
6.807300000000000000e+09,-8.094991025345622404e+01
6.807450000000000000e+09,-7.899074658925525227e+01
6.807600000000000000e+09,-7.095888527698448911e+01
6.807750000000000000e+09,-6.839612766345840100e+01
6.807900000000000000e+09,-6.739864306256680493e+01
6.808050000000000000e+09,-6.696830516216142826e+01
6.808200000000000000e+09,-6.681179692924509084e+01
6.808350000000000000e+09,-6.672760934117454212e+01
6.808500000000000000e+09,-6.666387056015001633e+01
6.808650000000000000e+09,-6.663347849617403540e+01
6.808800000000000000e+09,-6.661291271798485525e+01
6.808950000000000000e+09,-6.660771452368001633e+01
6.809100000000000000e+09,-6.660439346985890552e+01
6.809250000000000000e+09,-6.660264600050324191e+01
6.809400000000000000e+09,-6.660231862550561743e+01
6.809550000000000000e+09,-6.660378496429314055e+01
6.809700000000000000e+09,-6.660257394962796695e+01
6.809850000000000000e+09,-6.660243089981395315e+01
6.810000000000000000e+09,-6.660513198891902675e+01
6.810150000000000000e+09,-6.660253553545349803e+01
6.810300000000000000e+09,-6.660655082681432759e+01
6.810450000000000000e+09,-6.660639541819269027e+01
6.810600000000000000e+09,-6.659968171998772846e+01
