# freq_Hz, phase_rad_detrended, phase_rad
7.125000000000000000e+09,-3.291640279427837656e-02,-4.477454041454367872e-01
7.125095000000000000e+09,-3.773815902295651892e-02,-4.882778992671522600e-01
7.125190000000000000e+09,-3.508194333479397464e-02,-5.213324224720270461e-01
7.125285000000000000e+09,-3.238957601120850960e-02,-5.543507940414789115e-01
7.125380000000000000e+09,-3.595833292516115165e-02,-5.936302898484688839e-01
7.125475000000000000e+09,-3.629047591030853948e-02,-6.296731717266536021e-01
7.125570000000000000e+09,-3.624105548329781268e-02,-6.653344901926802057e-01
7.125665000000000000e+09,-3.539206769317293499e-02,-7.001962412955926585e-01
7.125760000000000000e+09,-3.271718186247407623e-02,-7.332320943579311301e-01
7.125855000000000000e+09,-3.721248880021454930e-02,-7.734381401887089336e-01
7.125950000000000000e+09,-3.548474658209532784e-02,-8.074211368636270425e-01
7.126045000000000000e+09,-3.249824861122563302e-02,-8.401453777861286332e-01
7.126140000000000000e+09,-3.671181639962461940e-02,-8.800696844675578445e-01
7.126235000000000000e+09,-3.321992242472515677e-02,-9.122885293856957123e-01
7.126330000000000000e+09,-3.544458615413836888e-02,-9.502239320081462548e-01
7.126425000000000000e+09,-3.423729387505758393e-02,-9.847273786221028002e-01
7.126520000000000000e+09,-3.490512157030312146e-02,-1.021105945210385668e+00
7.126615000000000000e+09,-3.581746279398201338e-02,-1.057729025327101890e+00
7.126710000000000000e+09,-3.442199483717178765e-02,-1.092044296263328995e+00
7.126805000000000000e+09,-3.338084188157508514e-02,-1.126713882200769623e+00
7.126900000000000000e+09,-3.708165492237003313e-02,-1.166125434134601901e+00
7.126995000000000000e+09,-3.612009443320873814e-02,-1.200874612538477937e+00
7.127090000000000000e+09,-3.475602580505476880e-02,-1.235221282803361298e+00
7.127185000000000000e+09,-3.634792688362842306e-02,-1.272523922774972283e+00
7.127280000000000000e+09,-3.401506676570664744e-02,-1.305901801550087837e+00
7.127375000000000000e+09,-3.593803519834626314e-02,-1.343535508875764783e+00
7.127470000000000000e+09,-3.239762424577197208e-02,-1.375705836816227823e+00
7.127565000000000000e+09,-3.601221041136026813e-02,-1.415031161874853449e+00
7.127660000000000000e+09,-3.386080030766280835e-02,-1.448590490664193320e+00
7.127755000000000000e+09,-3.428870498829694746e-02,-1.484729134237864789e+00
7.127850000000000000e+09,-3.235731521136187006e-02,-1.518508483353967042e+00
7.127945000000000000e+09,-3.522679777130743872e-02,-1.557088704807283897e+00
7.128040000000000000e+09,-3.435161881142501095e-02,-1.591924264740438799e+00
7.128135000000000000e+09,-3.489190984112799931e-02,-1.628175294663179118e+00
7.128230000000000000e+09,-3.176526191636797058e-02,-1.660759385631456420e+00
7.128325000000000000e+09,-3.066442855032414094e-02,-1.695369291158449920e+00
7.128420000000000000e+09,-3.380842154758489926e-02,-1.734224023048748009e+00
7.128515000000000000e+09,-3.270308450362069408e-02,-1.768829424897821134e+00
7.128610000000000000e+09,-3.307990487752410225e-02,-1.804916984164761873e+00
7.128705000000000000e+09,-2.882754884843330423e-02,-1.836375367028701300e+00
7.128800000000000000e+09,-3.155030247325840698e-02,-1.874808859546563733e+00
7.128895000000000000e+09,-3.096895902471885620e-02,-1.909938254991061513e+00
7.128990000000000000e+09,-3.372373707281650645e-02,-1.948403771932196493e+00
7.129085000000000000e+09,-3.537765526649083725e-02,-1.985768429018908154e+00
7.129180000000000000e+09,-3.371114403883934685e-02,-2.019812656684293994e+00
7.129275000000000000e+09,-3.320971257488336548e-02,-2.055021964113375343e+00
7.129370000000000000e+09,-3.172207268168314442e-02,-2.089245063113212453e+00
7.129465000000000000e+09,-3.193838770630330615e-02,-2.125172117030869945e+00
7.129560000000000000e+09,-3.166074316415601331e-02,-2.160605211381759982e+00
7.129655000000000000e+09,-3.332800400915925110e-02,-2.197983211119800551e+00
7.129750000000000000e+09,-3.254337485717462286e-02,-2.232909320860853253e+00
7.129845000000000000e+09,-3.035957834977498493e-02,-2.266436263246824900e+00
7.129940000000000000e+09,-3.116056022280355720e-02,-2.302947984012890803e+00
7.130035000000000000e+09,-3.028704236359436308e-02,-2.337785205046718939e+00
7.130130000000000000e+09,-3.088129781260207096e-02,-2.374090199388763978e+00
7.130225000000000000e+09,-2.995119380465016690e-02,-2.408870834273849404e+00
7.130320000000000000e+09,-3.368263971632678988e-02,-2.448313019078563357e+00
7.130415000000000000e+09,-3.099677254033172957e-02,-2.481337890795605627e+00
7.130510000000000000e+09,-3.022189320781221156e-02,-2.516273750356123440e+00
7.130605000000000000e+09,-3.100816258611382992e-02,-2.552770758627462389e+00
7.130700000000000000e+09,-2.959479283328914079e-02,-2.587068127767675030e+00
7.130795000000000000e+09,-3.117367938029014240e-02,-2.624357753207713362e+00
7.130890000000000000e+09,-3.007967846597336958e-02,-2.658974491186433919e+00
7.130985000000000000e+09,-3.416975825527224231e-02,-2.698775309868770123e+00
7.131080000000000000e+09,-3.174069418073699467e-02,-2.732056984687272205e+00
7.131175000000000000e+09,-2.983752443181630909e-02,-2.765864553831388850e+00
7.131270000000000000e+09,-2.830219954848489650e-02,-2.800039967841087662e+00
7.131365000000000000e+09,-2.962645927994511652e-02,-2.837074966465585213e+00
7.131460000000000000e+09,-2.761395047767223332e-02,-2.870773196556349660e+00
7.131555000000000000e+09,-2.870149607919847412e-02,-2.907571481050913231e+00
7.131650000000000000e+09,-2.840353939232320712e-02,-2.942984263257075295e+00
7.131745000000000000e+09,-2.647661748815011151e-02,-2.976768080245939530e+00
7.131840000000000000e+09,-2.707578116168063431e-02,-3.013077982812841338e+00
7.131935000000000000e+09,-3.205999861763064729e-02,-3.053772939161828681e+00
