# freq_Hz, amplitude_dBm
7.125000000000000000e+09,-9.017925110407163913e+01
7.125063333333333015e+09,-8.995959878779572705e+01
7.125126666666666985e+09,-8.990085417198430662e+01
7.125190000000000000e+09,-8.995096295993607782e+01
7.125253333333333015e+09,-8.976760243481959378e+01
7.125316666666666985e+09,-8.958418456916430728e+01
7.125380000000000000e+09,-9.029693377463337356e+01
7.125443333333333015e+09,-9.064980838483822367e+01
7.125506666666666985e+09,-8.930519457271992678e+01
7.125570000000000000e+09,-9.022595040203432859e+01
7.125633333333333015e+09,-8.986006085907546037e+01
7.125696666666666985e+09,-9.057156128067771306e+01
7.125760000000000000e+09,-9.160752371224151602e+01
7.125823333333333015e+09,-8.952407874908976737e+01
7.125886666666666985e+09,-8.971145634063148577e+01
7.125950000000000000e+09,-9.034850554440659209e+01
7.126013333333333015e+09,-8.994484544686697802e+01
7.126076666666666985e+09,-9.001055687499642488e+01
7.126140000000000000e+09,-9.040403287096987128e+01
7.126203333333333015e+09,-9.039642046441564105e+01
7.126266666666666985e+09,-9.028355635280485103e+01
7.126330000000000000e+09,-8.946842782459859222e+01
7.126393333333333015e+09,-8.940657136869027966e+01
7.126456666666666985e+09,-9.070632169720150273e+01
7.126520000000000000e+09,-9.002598344164513833e+01
7.126583333333333015e+09,-9.076074143063215161e+01
7.126646666666666985e+09,-9.074754411674652488e+01
7.126710000000000000e+09,-8.998817880015323567e+01
7.126773333333333015e+09,-8.939141440067373878e+01
7.126836666666666985e+09,-8.955591667754364948e+01
7.126900000000000000e+09,-9.038140176152913341e+01
7.126963333333333015e+09,-8.987699564241449934e+01
7.127026666666666985e+09,-9.064230302268924788e+01
7.127090000000000000e+09,-9.007958002051134372e+01
7.127153333333333015e+09,-8.972395063749827671e+01
7.127216666666666985e+09,-9.005139442746853717e+01
7.127280000000000000e+09,-8.944845687555401526e+01
7.127343333333333015e+09,-8.985176749565887633e+01
7.127406666666666985e+09,-8.957387716179654547e+01
7.127470000000000000e+09,-8.985357427798004437e+01
7.127533333333333015e+09,-9.044266347679509011e+01
7.127596666666666985e+09,-9.029122382415243919e+01
7.127660000000000000e+09,-8.977567397298295759e+01
7.127723333333333015e+09,-8.917596271136318364e+01
7.127786666666666985e+09,-8.993767360561952273e+01
7.127850000000000000e+09,-9.018702214609673717e+01
7.127913333333333015e+09,-8.941684062396844013e+01
7.127976666666666985e+09,-8.949206752665675424e+01
7.128040000000000000e+09,-9.013633203350366330e+01
7.128103333333333015e+09,-8.967820219113403368e+01
7.128166666666666985e+09,-9.011895539465183447e+01
7.128230000000000000e+09,-8.973258691458779879e+01
