# freq_Hz, amplitude_dBm
7.125000000000000000e+09,-9.263167160098205954e+01
7.125063333333333015e+09,-9.254911580601375931e+01
7.125126666666666985e+09,-9.258710432223979581e+01
7.125190000000000000e+09,-9.212338997199957191e+01
7.125253333333333015e+09,-9.236690344660036089e+01
7.125316666666666985e+09,-9.260738472497281748e+01
7.125380000000000000e+09,-9.271230428465125328e+01
7.125443333333333015e+09,-9.255006608055821005e+01
7.125506666666666985e+09,-9.237701518280172763e+01
7.125570000000000000e+09,-9.261819697960790165e+01
7.125633333333333015e+09,-9.252698873325840623e+01
7.125696666666666985e+09,-9.277234933135866868e+01
7.125760000000000000e+09,-9.250371495377250142e+01
7.125823333333333015e+09,-9.245744587426565886e+01
7.125886666666666985e+09,-9.224782529237295137e+01
7.125950000000000000e+09,-9.244071426070721031e+01
7.126013333333333015e+09,-9.261466644443123641e+01
7.126076666666666985e+09,-9.246210951666367350e+01
7.126140000000000000e+09,-9.243961000004290440e+01
7.126203333333333015e+09,-9.270824576080079282e+01
7.126266666666666985e+09,-9.247141952275674726e+01
7.126330000000000000e+09,-9.244303008733979254e+01
7.126393333333333015e+09,-9.251717661977005491e+01
7.126456666666666985e+09,-9.250434371578185733e+01
7.126520000000000000e+09,-9.252166132511854357e+01
7.126583333333333015e+09,-9.250519797665359079e+01
7.126646666666666985e+09,-9.212839506706021098e+01
7.126710000000000000e+09,-9.246393247893337275e+01
7.126773333333333015e+09,-9.258849007703419431e+01
7.126836666666666985e+09,-9.234359807900851536e+01
7.126900000000000000e+09,-9.266011486177454515e+01
7.126963333333333015e+09,-9.234124219282659851e+01
7.127026666666666985e+09,-9.239572574769053404e+01
7.127090000000000000e+09,-9.248266283955173606e+01
7.127153333333333015e+09,-9.230696621206806185e+01
7.127216666666666985e+09,-9.245419385399515022e+01
7.127280000000000000e+09,-9.238253979651244663e+01
7.127343333333333015e+09,-9.252176795804123799e+01
7.127406666666666985e+09,-9.227178391566852156e+01
7.127470000000000000e+09,-9.257078799536944302e+01
7.127533333333333015e+09,-9.242073045600095327e+01
7.127596666666666985e+09,-9.239806353808702966e+01
7.127660000000000000e+09,-9.227141982046255464e+01
7.127723333333333015e+09,-9.255758782026529730e+01
7.127786666666666985e+09,-9.228842026958812994e+01
7.127850000000000000e+09,-9.206483140242212926e+01
7.127913333333333015e+09,-9.257195318723142918e+01
7.127976666666666985e+09,-9.241759019851411949e+01
7.128040000000000000e+09,-9.254722540609692771e+01
7.128103333333333015e+09,-9.259945708966469624e+01
7.128166666666666985e+09,-9.226451447038812148e+01
7.128230000000000000e+09,-9.257664509516524731e+01
7.128293333333333015e+09,-9.230545284512862736e+01
7.128356666666666985e+09,-9.242595071045415978e+01
7.128420000000000000e+09,-9.247522769418337418e+01
7.128483333333333015e+09,-9.234647559400269756e+01
7.128546666666666985e+09,-9.227085680107654753e+01
7.128610000000000000e+09,-9.250864972208583481e+01
7.128673333333333015e+09,-9.230189741264698000e+01
7.128736666666666985e+09,-9.251504828729871122e+01
7.128800000000000000e+09,-9.240794645593284429e+01
7.128863333333333015e+09,-9.234346824254157582e+01
7.128926666666666985e+09,-9.238149661215608432e+01
7.128990000000000000e+09,-9.223132149863475604e+01
7.129053333333333015e+09,-9.249701730894506113e+01
7.129116666666666985e+09,-9.241704924243103392e+01
7.129180000000000000e+09,-9.246930901566355487e+01
7.129243333333333015e+09,-9.243046393128946647e+01
7.129306666666666985e+09,-9.250142012588803198e+01
7.129370000000000000e+09,-9.227975981278069639e+01
7.129433333333333015e+09,-9.258241788291812213e+01
7.129496666666666985e+09,-9.257447175998339617e+01
7.129560000000000000e+09,-9.239234204569387998e+01
7.129623333333333015e+09,-9.246801208342981226e+01
7.129686666666666985e+09,-9.231483280470038721e+01
7.129750000000000000e+09,-9.229666248102580539e+01
7.129813333333333015e+09,-9.255257713305176992e+01
7.129876666666666985e+09,-9.251980578704547042e+01
7.129940000000000000e+09,-9.220329600995681574e+01
7.130003333333333015e+09,-9.229919549944608548e+01
7.130066666666666985e+09,-9.261509145389831588e+01
7.130130000000000000e+09,-9.251576210443518278e+01
7.130193333333333015e+09,-9.272596824859223830e+01
7.130256666666666985e+09,-9.231566972756887424e+01
7.130320000000000000e+09,-9.243716355038105803e+01
7.130383333333333015e+09,-9.257706199317560447e+01
7.130446666666666985e+09,-9.248320261177372004e+01
7.130510000000000000e+09,-9.232805571881648632e+01
7.130573333333333015e+09,-9.261682127215465243e+01
7.130636666666666985e+09,-9.246565357688353970e+01
7.130700000000000000e+09,-9.242542381737143842e+01
7.130763333333333015e+09,-9.264415915372370591e+01
7.130826666666666985e+09,-9.269897130169408683e+01
7.130890000000000000e+09,-9.261495969308626286e+01
7.130953333333333015e+09,-9.269871073627825808e+01
7.131016666666666985e+09,-9.254233159678184961e+01
7.131080000000000000e+09,-9.244559953360896998e+01
7.131143333333333015e+09,-9.245452779135797527e+01
7.131206666666666985e+09,-9.242975698616889701e+01
7.131270000000000000e+09,-9.254931845251803679e+01
7.131333333333333015e+09,-9.216551106379688463e+01
7.131396666666666985e+09,-9.239935377935567828e+01
7.131460000000000000e+09,-9.228360333052613385e+01
7.131523333333333015e+09,-9.243233338156838386e+01
7.131586666666666985e+09,-9.236976411480901561e+01
7.131650000000000000e+09,-9.235723081710928284e+01
7.131713333333333015e+09,-9.243690865331879536e+01
7.131776666666666985e+09,-9.251721366542128067e+01
7.131840000000000000e+09,-9.228493925582239399e+01
7.131903333333333015e+09,-9.253106143810950357e+01
7.131966666666666985e+09,-9.258833753994279903e+01
7.132030000000000000e+09,-9.247249416398680921e+01
7.132093333333333015e+09,-9.234750402874146857e+01
7.132156666666666985e+09,-9.252049849549145222e+01
7.132220000000000000e+09,-9.225067395452869334e+01
7.132283333333333015e+09,-9.228728554953052310e+01
7.132346666666666985e+09,-9.246739884693111833e+01
7.132410000000000000e+09,-9.239479224261764045e+01
7.132473333333333015e+09,-9.224251762283836342e+01
7.132536666666666985e+09,-9.232611098240352021e+01
7.132600000000000000e+09,-9.232208949154073707e+01
7.132663333333333015e+09,-9.212284465475096340e+01
7.132726666666666985e+09,-9.262659988995642379e+01
7.132790000000000000e+09,-9.229026486889800651e+01
7.132853333333333015e+09,-9.208757172239944566e+01
7.132916666666666985e+09,-9.251157053508272554e+01
7.132980000000000000e+09,-9.234398953402079258e+01
7.133043333333333015e+09,-9.225963858810665386e+01
7.133106666666666985e+09,-9.237181564068187356e+01
7.133170000000000000e+09,-9.282821291732724944e+01
7.133233333333333015e+09,-9.223710710359915765e+01
7.133296666666666985e+09,-9.233571797816654225e+01
7.133360000000000000e+09,-9.230850029439898208e+01
7.133423333333333015e+09,-9.240949378714185514e+01
7.133486666666666985e+09,-9.239124170329638730e+01
7.133550000000000000e+09,-9.259810966749211047e+01
7.133613333333333015e+09,-9.259700060404954058e+01
7.133676666666666985e+09,-9.234178851997116055e+01
7.133740000000000000e+09,-9.232048308887019061e+01
7.133803333333333015e+09,-9.243474423637918846e+01
7.133866666666666985e+09,-9.257052567566302059e+01
7.133930000000000000e+09,-9.236289477136915593e+01
7.133993333333333015e+09,-9.221924540512864610e+01
7.134056666666666985e+09,-9.246891748359429641e+01
7.134120000000000000e+09,-9.258491566229942293e+01
7.134183333333333015e+09,-9.244075268059282280e+01
7.134246666666666985e+09,-9.237638696463159249e+01
7.134310000000000000e+09,-9.254558576924134172e+01
7.134373333333333015e+09,-9.242980665124011352e+01
7.134436666666666985e+09,-9.243371513985664478e+01
7.134500000000000000e+09,-9.254102440355981685e+01
7.134563333333333015e+09,-9.242861669977949646e+01
7.134626666666666985e+09,-9.232673779175874529e+01
7.134690000000000000e+09,-9.218878570873425815e+01
7.134753333333333015e+09,-9.238558852807196331e+01
7.134816666666666985e+09,-9.235968959710248782e+01
7.134880000000000000e+09,-9.220918549646225415e+01
7.134943333333333015e+09,-9.242742052824907262e+01
7.135006666666666985e+09,-9.226411341397562182e+01
7.135070000000000000e+09,-9.240171315275908626e+01
7.135133333333333015e+09,-9.230330426156962176e+01
7.135196666666666985e+09,-9.220848657078674648e+01
7.135260000000000000e+09,-9.250101576478274978e+01
7.135323333333333015e+09,-9.235214639311259077e+01
7.135386666666666985e+09,-9.245323756626000034e+01
7.135450000000000000e+09,-9.245523307846872285e+01
7.135513333333333015e+09,-9.262472474719197635e+01
7.135576666666666985e+09,-9.215953156430066429e+01
