# freq_Hz, phase_rad_detrended, phase_rad
7.125000000000000000e+09,4.387875153108655724e-02,-2.314749363826403616e+00
7.125066666666666985e+09,5.970126584134005654e-02,-2.324038613450419621e+00
7.125133333333333015e+09,6.241288198880479143e-02,-2.346438761236890436e+00
7.125200000000000000e+09,6.170350428744075799e-02,-2.372259902872523973e+00
7.125266666666666985e+09,7.395205314963648746e-02,-2.385123117944263793e+00
7.125333333333333015e+09,6.778487540076305606e-02,-2.416402059627072774e+00
7.125400000000000000e+09,7.054346545427625514e-02,-2.438755233507829079e+00
7.125466666666666985e+09,5.935251628580573424e-02,-2.475057946610576209e+00
7.125533333333333015e+09,6.632838043528055394e-02,-2.493193846395036939e+00
7.125600000000000000e+09,7.050437358237271468e-02,-2.514129617182214282e+00
7.125666666666666985e+09,8.039803027871972319e-02,-2.529347724419802823e+00
7.125733333333333015e+09,5.695280249446810217e-02,-2.577904716137989993e+00
7.125800000000000000e+09,6.904264815526328647e-02,-2.590926634411464313e+00
7.125866666666666985e+09,5.393328004016328947e-02,-2.631147766460833815e+00
7.125933333333333015e+09,6.554220700914958897e-02,-2.644650603425783064e+00
7.126000000000000000e+09,7.509289919621897624e-02,-2.660211675172983181e+00
7.126066666666666985e+09,6.811456698841134028e-02,-2.692301771314726366e+00
7.126133333333333015e+09,5.455912777930338464e-02,-2.730968974457769871e+00
7.126200000000000000e+09,6.775842525723740906e-02,-2.742881440914112456e+00
7.126266666666666985e+09,7.949716298116804580e-02,-2.756254467124451324e+00
7.126333333333333015e+09,6.154890754453079538e-02,-2.799314486495024124e+00
7.126400000000000000e+09,8.303857950878068550e-02,-2.802936578465043738e+00
7.126466666666666985e+09,5.779325373804367061e-02,-2.853293668170050257e+00
7.126533333333333015e+09,6.579460534100389779e-02,-2.870404080500691624e+00
7.126600000000000000e+09,6.576724151318202871e-02,-2.895543208262782997e+00
7.126666666666666985e+09,8.037424356952760363e-02,-2.906047970140706926e+00
7.126733333333333015e+09,4.664169425086628351e-02,-2.964892283393303796e+00
7.126800000000000000e+09,6.805145969262227368e-02,-2.968594281885824415e+00
7.126866666666666985e+09,6.119701779718234036e-02,-3.000560487715533853e+00
7.126933333333333015e+09,9.938977091341261172e-02,-2.987479498532905176e+00
7.127000000000000000e+09,7.732917556283558369e-02,-3.034651857817751708e+00
7.127066666666666985e+09,8.984938175583279119e-02,-3.047243415559024005e+00
7.127133333333333015e+09,5.938336376604835820e-02,-3.102821197482743987e+00
7.127200000000000000e+09,7.062854688573549922e-02,-3.116687778297326350e+00
7.127266666666666985e+09,5.011666186558150216e-02,-3.162311427251749851e+00
7.127333333333333015e+09,5.701807585726648142e-02,-3.180521777193666466e+00
7.127400000000000000e+09,6.572046349404869758e-02,-3.196931153491153754e+00
7.127466666666666985e+09,6.552974323812543744e-02,-3.222233637681353624e+00
7.127533333333333015e+09,6.949730852951008231e-02,-3.243377836323904528e+00
7.127600000000000000e+09,4.432215127524541387e-02,-3.293664757512438701e+00
7.127666666666666985e+09,7.026760543805377068e-02,-3.292831067283899849e+00
7.127733333333333015e+09,5.737128742815178484e-02,-3.330839149227403428e+00
7.127800000000000000e+09,4.927854642714857292e-02,-3.364043654162676145e+00
7.127866666666666985e+09,7.393537074304878942e-02,-3.364498593781045432e+00
7.127933333333333015e+09,8.388103458749984753e-02,-3.379664693870529923e+00
7.128000000000000000e+09,5.816112258456174189e-02,-3.430496369807737533e+00
7.128066666666666985e+09,7.406156500856653224e-02,-3.439707691318009353e+00
7.128133333333333015e+09,6.702567201709364042e-02,-3.471855348243417794e+00
7.128200000000000000e+09,7.231195342487950484e-02,-3.491680830769567478e+00
7.128266666666666985e+09,7.342887790775698420e-02,-3.515675670220959503e+00
7.128333333333333015e+09,8.012262033188033428e-02,-3.534093691730771702e+00
7.128400000000000000e+09,8.538821015086872634e-02,-3.553939865846052815e+00
7.128466666666666985e+09,5.017089837230015448e-02,-3.614268941558890891e+00
7.128533333333333015e+09,5.779754961386052159e-02,-3.631754054251266073e+00
7.128600000000000000e+09,5.389526798653898609e-02,-3.660768099812523158e+00
7.128666666666666985e+09,8.409201949550748623e-02,-3.655683112237824162e+00
7.128733333333333015e+09,8.334381055292006124e-02,-3.681543085114347136e+00
7.128800000000000000e+09,7.398840981402132755e-02,-3.716010249787522479e+00
7.128866666666666985e+09,6.053772956471270561e-02,-3.754572693971100605e+00
7.128933333333333015e+09,4.796034342458588284e-02,-3.792261844045162977e+00
7.129000000000000000e+09,6.196614395479516091e-02,-3.803367807448889248e+00
7.129066666666666985e+09,6.402562096133879166e-02,-3.826420094376615122e+00
7.129133333333333015e+09,7.692388184102982862e-02,-3.838633597430859634e+00
7.129200000000000000e+09,5.306686805100868654e-02,-3.887602375155150281e+00
7.129266666666666985e+09,6.545478260228199119e-02,-3.900326224538146480e+00
7.129333333333333015e+09,7.482294232286834657e-02,-3.916069828751495674e+00
7.129400000000000000e+09,6.589891230929900701e-02,-3.950105622699341623e+00
7.129466666666666985e+09,5.472704366431413447e-02,-3.986389255278262045e+00
7.129533333333333015e+09,7.744006894048549583e-02,-3.988787993936026233e+00
7.129600000000000000e+09,7.347883946464062177e-02,-4.017860987346140611e+00
7.129666666666666985e+09,5.309320983466037092e-02,-4.063358380910390366e+00
7.129733333333333015e+09,6.358656369290471844e-02,-4.077976790986081568e+00
7.129800000000000000e+09,7.564739232848971540e-02,-4.091027726284766075e+00
7.129866666666666985e+09,6.281860880692224924e-02,-4.128968273740269090e+00
7.129933333333333015e+09,7.059713178260551558e-02,-4.146301514698521373e+00
7.130000000000000000e+09,6.982633937028026594e-02,-4.172184071045116127e+00
7.130066666666666985e+09,5.767422327917870462e-02,-4.209447951070494298e+00
7.130133333333333015e+09,6.083575717042499775e-02,-4.231398181113183554e+00
7.130200000000000000e+09,8.282175027245042287e-02,-4.234523951945427633e+00
7.130266666666666985e+09,6.382997742829932264e-02,-4.278627488723848238e+00
7.130333333333333015e+09,6.114415755471647174e-02,-4.306425072531032683e+00
7.130400000000000000e+09,4.887284677275793854e-02,-4.343808147247260720e+00
7.130466666666666985e+09,7.574629116987274813e-02,-4.342046466784415415e+00
7.130533333333333015e+09,5.972679128174362972e-02,-4.383177730606480083e+00
7.130600000000000000e+09,6.265114334310428745e-02,-4.405365142479388929e+00
7.130666666666666985e+09,6.287693424728146852e-02,-4.430251115509481252e+00
7.130733333333333015e+09,6.734579554419894976e-02,-4.450894018146165365e+00
7.130800000000000000e+09,5.829017413729165042e-02,-4.485061403487349274e+00
7.130866666666666985e+09,5.973679822889366164e-02,-4.508726543330016767e+00
7.130933333333333015e+09,6.755440394117062652e-02,-4.526020701551675351e+00
7.131000000000000000e+09,6.394675179407283139e-02,-4.554740117633042651e+00
7.131066666666666985e+09,5.175584280164180484e-02,-4.592042790559743182e+00
7.131133333333333015e+09,5.823046404549891975e-02,-4.610679933249487661e+00
7.131200000000000000e+09,7.266349525677817667e-02,-4.621358665972477908e+00
7.131266666666666985e+09,7.352540395226903058e-02,-4.645608521211256559e+00
7.131333333333333015e+09,6.550127139127059905e-02,-4.678744417706190539e+00
7.131400000000000000e+09,7.659789663499338985e-02,-4.692759556396744358e+00
7.131466666666666985e+09,6.285558355724418789e-02,-4.731613633408763064e+00
7.131533333333333015e+09,8.072413205576012274e-02,-4.738856848843848724e+00
7.131600000000000000e+09,7.951833818461917502e-02,-4.765174406649259176e+00
7.131666666666666985e+09,8.508290206249213838e-02,-4.784721606705655716e+00
7.131733333333333015e+09,7.524793987140832030e-02,-4.819668332830675084e+00
7.131800000000000000e+09,6.483563510425938148e-02,-4.855192401532093527e+00
7.131866666666666985e+09,5.323831844760906762e-02,-4.891901482123013345e+00
7.131933333333333015e+09,4.404642830713978441e-02,-4.926205136197418177e+00
7.132000000000000000e+09,5.446794467305071663e-02,-4.940895383765442794e+00
7.132066666666666985e+09,7.416808672117003454e-02,-4.946307005651600086e+00
7.132133333333333015e+09,5.807249181470997001e-02,-4.987514364491995700e+00
7.132200000000000000e+09,6.998804628308352704e-02,-5.000710573957891647e+00
7.132266666666666985e+09,7.074131540271455520e-02,-5.025069068772530123e+00
7.132333333333333015e+09,6.581930423810167241e-02,-5.055102843871078555e+00
7.132400000000000000e+09,6.732129332051961512e-02,-5.078712618722596162e+00
7.132466666666666985e+09,6.717370692590929337e-02,-5.103971969051475988e+00
7.132533333333333015e+09,5.553660794743464635e-02,-5.140720831963886184e+00
7.132600000000000000e+09,8.520466034432150337e-02,-5.136164543501268831e+00
7.132666666666666985e+09,8.359182713996737846e-02,-5.162889140639892460e+00
7.132733333333333015e+09,5.485111629726979743e-02,-5.216741615416532696e+00
7.132800000000000000e+09,5.961865652736175747e-02,-5.237085839120376285e+00
7.132866666666666985e+09,7.228263173791926732e-02,-5.249533627844088279e+00
7.132933333333333015e+09,3.666491241401903523e-02,-5.310263111101924061e+00
7.133000000000000000e+09,5.434091280485287001e-02,-5.317698874645359730e+00
7.133066666666666985e+09,6.168280737437825678e-02,-5.335468744010103848e+00
7.133133333333333015e+09,6.553317398352120904e-02,-5.356730141334896445e+00
7.133200000000000000e+09,5.636857654963112196e-02,-5.391006502703056036e+00
7.133266666666666985e+09,4.437141486588824790e-02,-5.428115428320734459e+00
7.133333333333333015e+09,2.744637123065718498e-02,-5.470152235889901071e+00
7.133400000000000000e+09,7.109837659855422487e-02,-5.451611994456280641e+00
7.133466666666666985e+09,8.151428060985654866e-02,-5.466307854379247821e+00
7.133533333333333015e+09,4.761325185132481153e-02,-5.525320647071715108e+00
7.133600000000000000e+09,7.635984143314011874e-02,-5.521685821424169305e+00
7.133666666666666985e+09,5.687430366125578729e-02,-5.566283123129989185e+00
7.133733333333333015e+09,6.625938259460184554e-02,-5.582009808130578676e+00
7.133800000000000000e+09,5.840734388145030209e-02,-5.614973610777999724e+00
7.133866666666666985e+09,6.044614978313767040e-02,-5.638046568810581860e+00
7.133933333333333015e+09,5.839374899309923705e-02,-5.665210733534555843e+00
7.134000000000000000e+09,5.998301158032415259e-02,-5.688733234881600431e+00
7.134066666666666985e+09,5.783221686461637034e-02,-5.715995793531250868e+00
7.134133333333333015e+09,8.065417303439748054e-02,-5.718285601295405307e+00
7.134200000000000000e+09,7.556646866583438538e-02,-5.748485069598237907e+00
7.134266666666666985e+09,6.133557278606449614e-02,-5.787827729412277300e+00
7.134333333333333015e+09,5.019739475195450495e-02,-5.824077671380322840e+00
7.134400000000000000e+09,4.689173590455109064e-02,-5.852495094161995759e+00
7.134466666666666985e+09,5.815503277603273347e-02,-5.866343561224783620e+00
7.134533333333333015e+09,4.127142984816156712e-02,-5.908338928086256381e+00
7.134600000000000000e+09,6.238920143390380701e-02,-5.912332920434783645e+00
7.134666666666666985e+09,6.200528863016696590e-02,-5.937828597172789991e+00
7.134733333333333015e+09,5.445914817304320366e-02,-5.970486501563856407e+00
7.134800000000000000e+09,3.722346068831239307e-02,-6.012833952982856722e+00
7.134866666666666985e+09,7.467061041780631570e-02,-6.000498567187632304e+00
7.134933333333333015e+09,6.440425056295140394e-02,-6.035876690976088810e+00
7.135000000000000000e+09,7.132347023828522481e-02,-6.054069235235024493e+00
7.135066666666666985e+09,6.740567565276922579e-02,-6.083098793754809996e+00
7.135133333333333015e+09,6.933498754357891869e-02,-6.106281245797935853e+00
7.135200000000000000e+09,5.999138734964493125e-02,-6.140736609926139344e+00
7.135266666666666985e+09,6.208356320172203624e-02,-6.163756198008331744e+00
7.135333333333333015e+09,5.114680501700963333e-02,-6.199804720126645741e+00
7.135400000000000000e+09,5.848358316873802920e-02,-6.217579705909193954e+00
7.135466666666666985e+09,6.239508766564760833e-02,-6.238779965346553880e+00
7.135533333333333015e+09,5.362754804569735967e-02,-6.272659268900439677e+00
7.135600000000000000e+09,4.970726696999783201e-02,-6.301691313910408709e+00
7.135666666666666985e+09,5.215045607418744567e-02,-6.324359888740488600e+00
7.135733333333333015e+09,5.448460953113531957e-02,-6.347137499217142320e+00
7.135800000000000000e+09,6.160767240612852191e-02,-6.365126200276418622e+00
7.135866666666666985e+09,6.617457605241217067e-02,-6.385671060564404478e+00
7.135933333333333015e+09,4.935980643948845170e-02,-6.427597594111263746e+00
7.136000000000000000e+09,6.752706202546132630e-02,-6.434542102459560375e+00
7.136066666666666985e+09,7.377871839739302828e-02,-6.453402210021905283e+00
7.136133333333333015e+09,6.531442109250118477e-02,-6.486978271260732676e+00
7.136200000000000000e+09,4.356020664684390198e-02,-6.533844249640325508e+00
7.136266666666666985e+09,4.894589519638348207e-02,-6.553570325025055432e+00
7.136333333333333015e+09,7.129815778382830871e-02,-6.556329826371546154e+00
7.136400000000000000e+09,5.792407893211848346e-02,-6.594815669157525484e+00
7.136466666666666985e+09,5.993261613877631788e-02,-6.617918895885137154e+00
7.136533333333333015e+09,5.972866977441704250e-02,-6.643234606183431978e+00
7.136600000000000000e+09,3.169812529264870449e-02,-6.696376914599135866e+00
7.136666666666666985e+09,4.437180122264638982e-02,-6.708815002603407684e+00
7.136733333333333015e+09,6.625829271689998023e-02,-6.712040275043096749e+00
7.136800000000000000e+09,6.766692660713147234e-02,-6.735743405087134761e+00
7.136866666666666985e+09,4.572084826736055874e-02,-6.782801247361175179e+00
7.136933333333333015e+09,4.669666293051388806e-02,-6.806937196631957399e+00
7.137000000000000000e+09,5.772340869797432106e-02,-6.821022214798432515e+00
7.137066666666666985e+09,5.703552066217998373e-02,-6.846821866768496356e+00
7.137133333333333015e+09,4.436563429657081059e-02,-6.884603517068041079e+00
7.137200000000000000e+09,5.499766510697590149e-02,-6.899083250191905492e+00
7.137266666666666985e+09,2.980749254397085934e-02,-6.949385186689180038e+00
7.137333333333333015e+09,5.182950664303387356e-02,-6.952474936524052573e+00
7.137400000000000000e+09,4.129135225227020811e-02,-6.988124854849092848e+00
7.137466666666666985e+09,4.689257284403680615e-02,-7.007635398191261800e+00
7.137533333333333015e+09,2.797733679469338597e-02,-7.051662398174540769e+00
7.137600000000000000e+09,7.231979787814513116e-02,-7.032431701025358528e+00
7.137666666666666985e+09,4.918735140631902425e-02,-7.080675911431454139e+00
7.137733333333333015e+09,4.784359607437949080e-02,-7.107131430697329222e+00
7.137800000000000000e+09,3.077568396368146608e-02,-7.149311106742296751e+00
7.137866666666666985e+09,5.636207645708335434e-02,-7.148836478182830412e+00
7.137933333333333015e+09,4.160658005195649878e-02,-7.188703738521892816e+00
7.138000000000000000e+09,4.324613909144048307e-02,-7.212175943416678336e+00
7.138066666666666985e+09,4.629204030476063991e-02,-7.234241806137634789e+00
7.138133333333333015e+09,5.802509797673849334e-02,-7.247620512399592485e+00
7.138200000000000000e+09,5.102424505925196030e-02,-7.279733129251348522e+00
7.138266666666666985e+09,6.368785206044336178e-02,-7.292181286184426625e+00
7.138333333333333015e+09,5.346820001312480031e-02,-7.327512702165346781e+00
7.138400000000000000e+09,5.777543306683252666e-02,-7.348317233045908559e+00
7.138466666666666985e+09,4.388607840222835677e-02,-7.387318351644782233e+00
7.138533333333333015e+09,3.282534490486810341e-02,-7.423490849076078035e+00
7.138600000000000000e+09,6.751089901832063589e-02,-7.413917058896895007e+00
7.138666666666666985e+09,4.747223637491160275e-02,-7.459067485474580650e+00
7.138733333333333015e+09,6.074913238967560858e-02,-7.470902353393418238e+00
7.138800000000000000e+09,6.034327007826156830e-02,-7.496419979639101783e+00
7.138866666666666985e+09,5.286572210108708703e-02,-7.529009291550545768e+00
7.138933333333333015e+09,5.223084995252236240e-02,-7.554755927633046042e+00
7.139000000000000000e+09,4.396699106713164440e-02,-7.588131550452706264e+00
7.139066666666666985e+09,6.173250278846964534e-02,-7.595477802665637768e+00
7.139133333333333015e+09,3.866962948772556530e-02,-7.643652439899983442e+00
7.139200000000000000e+09,5.244962180892009940e-02,-7.654984211513058412e+00
7.139266666666666985e+09,5.259127524897166950e-02,-7.679954322007276346e+00
7.139333333333333015e+09,5.017294942954908521e-02,-7.707484411760634480e+00
7.139400000000000000e+09,4.144025445087784476e-02,-7.741328870673582330e+00
7.139466666666666985e+09,5.843146411246813443e-02,-7.749449424946261544e+00
7.139533333333333015e+09,5.822235882688620023e-02,-7.774770294165445073e+00
7.139600000000000000e+09,5.093237423215146720e-02,-7.807172042694449310e+00
7.139666666666666985e+09,6.785483001119274604e-02,-7.815361350849677535e+00
7.139733333333333015e+09,4.916137293852784751e-02,-7.859166571856277983e+00
7.139800000000000000e+09,4.877383544036639762e-02,-7.884665873288708937e+00
7.139866666666666985e+09,4.300890341498053715e-02,-7.915542569248364302e+00
7.139933333333333015e+09,4.908147259593143019e-02,-7.934581764001015003e+00
7.140000000000000000e+09,4.158374348529214615e-02,-7.967191257045923791e+00
7.140066666666666985e+09,4.321294710393619454e-02,-7.990673817361552800e+00
7.140133333333333015e+09,3.915109308271702560e-02,-8.019847435316707518e+00
7.140200000000000000e+09,4.688351483459740621e-02,-8.037226777499100194e+00
7.140266666666666985e+09,5.630947612398173874e-02,-8.052912580143985366e+00
7.140333333333333015e+09,5.521154554350715671e-02,-8.079122274658395497e+00
