# freq_Hz, amplitude_dBm
7.261001987335976601e+09,-9.148371720562805365e+01
7.261004487335976601e+09,-9.155822570328876964e+01
7.261006987335976601e+09,-9.135939371539107867e+01
7.261009487335976601e+09,-9.138698597994223860e+01
7.261011987335976601e+09,-9.149586427448045356e+01
7.261014487335976601e+09,-9.145367342644554753e+01
7.261016987335976601e+09,-9.140071724811866716e+01
7.261019487335976601e+09,-9.147006547028404100e+01
7.261021987335976601e+09,-9.139403953607505571e+01
7.261024487335976601e+09,-9.129429102138698227e+01
7.261026987335976601e+09,-9.140359757084743819e+01
7.261029487335976601e+09,-9.137022780936233346e+01
7.261031987335976601e+09,-9.137945215829530810e+01
7.261034487335976601e+09,-9.135175303981210959e+01
7.261036987335976601e+09,-9.135940601187405719e+01
7.261039487335976601e+09,-9.150309281384079441e+01
7.261041987335976601e+09,-9.145245340712949655e+01
7.261044487335976601e+09,-9.134453962338709232e+01
7.261046987335976601e+09,-9.145666596526582737e+01
7.261049487335976601e+09,-9.137116891743903579e+01
7.261051987335976601e+09,-9.139921061832762916e+01
7.261054487335976601e+09,-9.140407622214246430e+01
7.261056987335976601e+09,-9.140790416690933284e+01
7.261059487335976601e+09,-9.137973962499957281e+01
7.261061987335976601e+09,-9.145777219859523655e+01
7.261064487335976601e+09,-9.148416431562182538e+01
7.261066987335976601e+09,-9.122952168085910785e+01
7.261069487335976601e+09,-9.142528585594092760e+01
7.261071987335976601e+09,-9.137582891518535178e+01
7.261074487335976601e+09,-9.123447620836374483e+01
7.261076987335976601e+09,-9.129792105478800579e+01
7.261079487335976601e+09,-9.132991507394550013e+01
7.261081987335976601e+09,-9.151116037390957558e+01
7.261084487335976601e+09,-9.142286419445892420e+01
7.261086987335976601e+09,-9.144008534448420278e+01
7.261089487335976601e+09,-9.137510609363400249e+01
7.261091987335976601e+09,-9.146512177067870653e+01
7.261094487335976601e+09,-9.146981297832942914e+01
7.261096987335976601e+09,-9.157445554476304039e+01
7.261099487335976601e+09,-9.135700009108796849e+01
7.261101987335976601e+09,-9.133366645751040380e+01
7.261104487335976601e+09,-9.147049138983368266e+01
7.261106987335976601e+09,-9.127803187968738996e+01
7.261109487335976601e+09,-9.143563133257922004e+01
7.261111987335976601e+09,-9.139907495105563839e+01
7.261114487335976601e+09,-9.145858100130722335e+01
7.261116987335976601e+09,-9.151738048747169785e+01
7.261119487335976601e+09,-9.151762778965326106e+01
7.261121987335976601e+09,-9.142970343824158874e+01
7.261124487335976601e+09,-9.149703373162496689e+01
7.261126987335976601e+09,-9.147700430655484638e+01
7.261129487335976601e+09,-9.154094095279145904e+01
7.261131987335976601e+09,-9.155218658509849661e+01
7.261134487335976601e+09,-9.138822367302253724e+01
7.261136987335976601e+09,-9.142694147910967217e+01
7.261139487335976601e+09,-9.154153366295629723e+01
7.261141987335976601e+09,-9.152379775700067910e+01
7.261144487335976601e+09,-9.150066882428927784e+01
7.261146987335976601e+09,-9.142463446021692164e+01
7.261149487335976601e+09,-9.140480009188514998e+01
7.261151987335976601e+09,-9.134007392456673813e+01
7.261154487335976601e+09,-9.148057709082769406e+01
7.261156987335976601e+09,-9.138254097488783145e+01
7.261159487335976601e+09,-9.149346133156426220e+01
7.261161987335976601e+09,-9.144162700651834541e+01
7.261164487335976601e+09,-9.148326683470546072e+01
7.261166987335976601e+09,-9.148068030530012607e+01
7.261169487335976601e+09,-9.146695911465344864e+01
7.261171987335976601e+09,-9.136935437814237559e+01
7.261174487335976601e+09,-9.140692903934747449e+01
7.261176987335976601e+09,-9.131053143085293300e+01
7.261179487335976601e+09,-9.139747062741781747e+01
7.261181987335976601e+09,-9.142177454192720631e+01
7.261184487335976601e+09,-9.141665923020894979e+01
7.261186987335976601e+09,-9.138845689206155498e+01
7.261189487335976601e+09,-9.151056749417034553e+01
7.261191987335976601e+09,-9.147004151093879898e+01
7.261194487335976601e+09,-9.146769129060764669e+01
7.261196987335976601e+09,-9.148212707211897055e+01
7.261199487335976601e+09,-9.157423260705022017e+01
7.261201987335976601e+09,-9.142778527002120370e+01
7.261204487335976601e+09,-9.139727787814571514e+01
7.261206987335976601e+09,-9.147328228335901201e+01
7.261209487335976601e+09,-9.153510428129911247e+01
7.261211987335976601e+09,-9.153402231032083591e+01
7.261214487335976601e+09,-9.160446419198910917e+01
7.261216987335976601e+09,-9.143327621135141214e+01
7.261219487335976601e+09,-9.155291018931352198e+01
7.261221987335976601e+09,-9.148602942701080565e+01
7.261224487335976601e+09,-9.133889047463424049e+01
