# freq_Hz, abs_amp(|S21|), amplitude_dBm
6.900014342011108398e+09,2.517895029340074128e-06,-9.896894763379016524e+01
6.900016742011108398e+09,2.558544555471939328e-06,-9.882984035648129861e+01
6.900019142011108398e+09,2.583346669375757469e-06,-9.874604624823611232e+01
6.900021542011108398e+09,2.652343942612164632e-06,-9.851710323322126328e+01
6.900023942011108398e+09,2.611489699437233233e-06,-9.865193369979955662e+01
6.900026342011108398e+09,2.572220800436131524e-06,-9.878353512616116916e+01
6.900028742011108398e+09,2.519969181488708284e-06,-9.896179545305658110e+01
6.900031142011108398e+09,2.553501919658204384e-06,-9.884697626969426665e+01
6.900033542011108398e+09,2.553734598059423743e-06,-9.884618483624153384e+01
6.900035942011108398e+09,2.594737397721378085e-06,-9.870783181694569919e+01
6.900038342011108398e+09,2.620721164990017050e-06,-9.862128372170461432e+01
6.900040742011108398e+09,2.503006451609387062e-06,-9.902046066290370163e+01
6.900043142011108398e+09,2.540601783570230714e-06,-9.889096807057781291e+01
6.900045542011108398e+09,2.558458845674533252e-06,-9.883013133375173709e+01
6.900047942011108398e+09,2.559556085720216727e-06,-9.882640703586787367e+01
6.900050342011108398e+09,2.563887827497102590e-06,-9.881171963394953650e+01
6.900052742011108398e+09,2.575443964425092979e-06,-9.877265794140615185e+01
6.900055142011108398e+09,2.510694792730827766e-06,-9.899382160661731689e+01
6.900057542011108398e+09,2.532786451472594622e-06,-9.891772855593225700e+01
6.900059942011108398e+09,2.500714527814407264e-06,-9.902841770072262761e+01
6.900062342011108398e+09,2.515077207148214539e-06,-9.897867361437796774e+01
6.900064742011108398e+09,2.546652302329121947e-06,-9.887030695867517238e+01
6.900067142011108398e+09,2.521075293375504468e-06,-9.895798371682685968e+01
6.900069542011108398e+09,2.515360724557634319e-06,-9.897769453424031383e+01
6.900071942011108398e+09,2.505223258561435509e-06,-9.901277134236283928e+01
6.900074342011108398e+09,2.496149639507384047e-06,-9.904428770468811649e+01
6.900076742011108398e+09,2.560903318924511773e-06,-9.882183638379370905e+01
6.900079142011108398e+09,2.530508901333161513e-06,-9.892554265687326165e+01
6.900081542011108398e+09,2.542435232439588828e-06,-9.888470207834649273e+01
6.900083942011108398e+09,2.441009632595599059e-06,-9.923831017910603691e+01
6.900086342011108398e+09,2.521861683721633923e-06,-9.895527477961614693e+01
6.900088742011108398e+09,2.464469438158216190e-06,-9.915523130644076844e+01
6.900091142011108398e+09,2.512318674660036707e-06,-9.898820551189437822e+01
6.900093542011108398e+09,2.488120006803640181e-06,-9.907227357575217752e+01
6.900095942011108398e+09,2.508969618173077356e-06,-9.899979199633996529e+01
6.900098342011108398e+09,2.531667853765168488e-06,-9.892156550096461842e+01
6.900100742011108398e+09,2.555423615467463011e-06,-9.884044196482346933e+01
6.900103142011108398e+09,2.508771300345130022e-06,-9.900047858689761426e+01
6.900105542011108398e+09,2.474471757620582205e-06,-9.912005001623832356e+01
6.900107942011108398e+09,2.498048155928367945e-06,-9.903768391942429616e+01
6.900110342011108398e+09,2.477638976028991120e-06,-9.910893955656335663e+01
6.900112742011108398e+09,2.414751159610265337e-06,-9.933225237743781122e+01
6.900115142011108398e+09,2.532267025741865348e-06,-9.891951004732554509e+01
6.900117542011108398e+09,2.490966696919000946e-06,-9.906234161821006978e+01
6.900119942011108398e+09,2.539668509292772300e-06,-9.889415936434760113e+01
6.900122342011108398e+09,2.472367881515832575e-06,-9.912743818245873229e+01
6.900124742011108398e+09,2.449074080386763690e-06,-9.920966160328649153e+01
6.900127142011108398e+09,2.386355017506379078e-06,-9.943499896267029214e+01
6.900129542011108398e+09,2.449118341624632926e-06,-9.920950462773541290e+01
6.900131942011108398e+09,2.459686529498409518e-06,-9.917210478896480197e+01
6.900134342011108398e+09,2.437054747392716863e-06,-9.925239433267769584e+01
