# freq_Hz, amplitude_dBm
7.125000000000000000e+09,-9.000693023565460749e+01
7.125065000000000000e+09,-8.988513024495914294e+01
7.125130000000000000e+09,-9.012266824312801816e+01
7.125195000000000000e+09,-8.989852543551684505e+01
7.125260000000000000e+09,-8.986134285364587981e+01
7.125325000000000000e+09,-9.004574004138089549e+01
7.125390000000000000e+09,-8.995345734937251336e+01
7.125455000000000000e+09,-8.998968975248556035e+01
7.125520000000000000e+09,-8.997801384173526174e+01
7.125585000000000000e+09,-9.000677758427839592e+01
7.125650000000000000e+09,-8.996364118612233085e+01
7.125715000000000000e+09,-8.982137020184083553e+01
7.125780000000000000e+09,-8.986055607786477140e+01
7.125845000000000000e+09,-8.989805754891736456e+01
7.125910000000000000e+09,-9.003430109645290713e+01
7.125975000000000000e+09,-8.996475234026243584e+01
7.126040000000000000e+09,-9.008174820864921628e+01
7.126105000000000000e+09,-9.007161473902397120e+01
7.126170000000000000e+09,-8.997744008084985978e+01
7.126235000000000000e+09,-9.014353523955320213e+01
7.126300000000000000e+09,-8.995292806686897791e+01
7.126365000000000000e+09,-8.979584859354807236e+01
7.126430000000000000e+09,-9.010095230458472315e+01
7.126495000000000000e+09,-9.010320690741720284e+01
7.126560000000000000e+09,-8.971005815170373410e+01
7.126625000000000000e+09,-9.006327746229651154e+01
7.126690000000000000e+09,-8.995155139527230403e+01
7.126755000000000000e+09,-8.980438804998220803e+01
7.126820000000000000e+09,-8.979672447737293339e+01
7.126885000000000000e+09,-9.005111627820532760e+01
7.126950000000000000e+09,-8.984789103858956594e+01
7.127015000000000000e+09,-9.005128886428647661e+01
7.127080000000000000e+09,-8.993035068547700916e+01
7.127145000000000000e+09,-8.985152544113468309e+01
7.127210000000000000e+09,-9.021110584877425254e+01
7.127275000000000000e+09,-8.982968434937930624e+01
7.127340000000000000e+09,-9.006962429729364317e+01
7.127405000000000000e+09,-8.987879514306291640e+01
7.127470000000000000e+09,-9.010117886493019057e+01
7.127535000000000000e+09,-8.998550138043803770e+01
7.127600000000000000e+09,-8.996484645358604837e+01
7.127665000000000000e+09,-8.997668956910480631e+01
7.127730000000000000e+09,-9.008892393591663961e+01
7.127795000000000000e+09,-8.987730011338305758e+01
7.127860000000000000e+09,-8.991319538187349281e+01
7.127925000000000000e+09,-8.979981640130230858e+01
7.127990000000000000e+09,-8.997879658709172190e+01
7.128055000000000000e+09,-8.997665256950973856e+01
7.128120000000000000e+09,-8.998575535285664273e+01
7.128185000000000000e+09,-8.992041712557211497e+01
7.128250000000000000e+09,-9.000447365110446185e+01
7.128315000000000000e+09,-9.007814413872891635e+01
7.128380000000000000e+09,-8.978663673535288581e+01
7.128445000000000000e+09,-8.984973537063885374e+01
7.128510000000000000e+09,-8.990148568840217536e+01
7.128575000000000000e+09,-8.994707356050837177e+01
7.128640000000000000e+09,-8.994118348192313306e+01
7.128705000000000000e+09,-8.969521044208173066e+01
7.128770000000000000e+09,-9.004887929411097502e+01
7.128835000000000000e+09,-8.981794667848291169e+01
7.128900000000000000e+09,-9.008869123535600920e+01
7.128965000000000000e+09,-8.997083404566127740e+01
7.129030000000000000e+09,-8.986345787144090025e+01
7.129095000000000000e+09,-8.984411078239392623e+01
7.129160000000000000e+09,-8.992958016478802108e+01
7.129225000000000000e+09,-8.984934602995168973e+01
7.129290000000000000e+09,-9.000212575681015892e+01
7.129355000000000000e+09,-9.008628105542538833e+01
7.129420000000000000e+09,-8.983082317619314949e+01
7.129485000000000000e+09,-9.004832044376591682e+01
7.129550000000000000e+09,-8.989445348124189650e+01
