# freq_Hz, phase_rad_detrended, phase_rad
7.125000000000000000e+09,6.703638298424019482e-02,-2.180932499622927789e+00
7.125065000000000000e+09,7.094035683637400780e-02,-2.201514732723012457e+00
7.125130000000000000e+09,5.181677179316146464e-02,-2.245124524718443482e+00
7.125195000000000000e+09,6.744014302826695229e-02,-2.253987360435222520e+00
7.125260000000000000e+09,6.642839565473446228e-02,-2.279485314760973491e+00
7.125325000000000000e+09,6.934103861874962860e-02,-2.301058878749176806e+00
7.125390000000000000e+09,4.262604040283424212e-02,-2.352260083917310673e+00
7.125455000000000000e+09,6.176419705701130525e-02,-2.357608134215011031e+00
7.125520000000000000e+09,7.102195624530693863e-02,-2.372836581978933879e+00
7.125585000000000000e+09,6.533558150676554988e-02,-2.403009163669693748e+00
7.125650000000000000e+09,8.652442573675545034e-02,-2.406306526391922329e+00
7.125715000000000000e+09,6.104915494240081841e-02,-2.456268004138161487e+00
7.125780000000000000e+09,6.477466657622121815e-02,-2.477028699456559568e+00
7.125845000000000000e+09,6.516733165998678246e-02,-2.501122241325012485e+00
7.125910000000000000e+09,6.869723909148373053e-02,-2.522078540845734018e+00
7.125975000000000000e+09,6.296159157525993422e-02,-2.552300395314169190e+00
7.126040000000000000e+09,4.624204570795598102e-02,-2.593506148133357669e+00
7.126105000000000000e+09,7.425363880009561157e-02,-2.589980761993436520e+00
7.126170000000000000e+09,5.507420431686282924e-02,-2.633646403428887783e+00
7.126235000000000000e+09,5.655615424371518429e-02,-2.656650660454253909e+00
7.126300000000000000e+09,6.561902239313566199e-02,-2.672073999256717958e+00
7.126365000000000000e+09,7.453930341465664355e-02,-2.687639925187415457e+00
7.126430000000000000e+09,6.260248638794330134e-02,-2.724062949166340175e+00
7.126495000000000000e+09,7.653898188660646085e-02,-2.734612660619895497e+00
7.126560000000000000e+09,5.670627647639658875e-02,-2.778931572981989895e+00
7.126625000000000000e+09,4.280608514531314412e-02,-2.817317971265291821e+00
7.126690000000000000e+09,8.969097673561776674e-02,-2.794919286627205679e+00
7.126755000000000000e+09,6.878050556213199940e-02,-2.840315964752909927e+00
7.126820000000000000e+09,7.122426668586578913e-02,-2.862358410581394619e+00
7.126885000000000000e+09,6.050290770341471003e-02,-2.897565976515723118e+00
7.126950000000000000e+09,7.991435357354248481e-02,-2.902640737597813825e+00
7.127015000000000000e+09,6.453344482289091744e-02,-2.942507853300683873e+00
7.127080000000000000e+09,4.872802693303013299e-02,-2.982799478142763139e+00
7.127145000000000000e+09,7.814266771605860029e-02,-2.977871044311619197e+00
7.127210000000000000e+09,6.524181447516053112e-02,-3.015258104504735748e+00
7.127275000000000000e+09,6.652819272050392030e-02,-3.038457933211610840e+00
7.127340000000000000e+09,6.991254516871769908e-02,-3.059559787715615542e+00
7.127405000000000000e+09,5.366635522819951376e-02,-3.100292184608345103e+00
7.127470000000000000e+09,5.985857189342080886e-02,-3.118586174895008334e+00
7.127535000000000000e+09,5.106020572346725572e-02,-3.151870748017180368e+00
7.127600000000000000e+09,7.283549318956694663e-02,-3.154581667503299158e+00
7.127665000000000000e+09,6.385640122941360630e-02,-3.188046966415670980e+00
7.127730000000000000e+09,3.972175191818694273e-02,-3.236667822678782169e+00
7.127795000000000000e+09,5.488442720060904279e-02,-3.245991354348578550e+00
7.127860000000000000e+09,6.154424315659401401e-02,-3.263817745344812060e+00
7.127925000000000000e+09,7.096099337224925918e-02,-3.278887202081368191e+00
7.127990000000000000e+09,4.187149858487648757e-02,-3.332462903820625488e+00
7.128055000000000000e+09,6.871938004104594100e-02,-3.330101229316674516e+00
7.128120000000000000e+09,6.153760050700363138e-02,-3.361769215802935307e+00
7.128185000000000000e+09,7.096288221706892330e-02,-3.376830141045088496e+00
7.128250000000000000e+09,4.069774862207653499e-02,-3.431581481592299365e+00
7.128315000000000000e+09,6.104158655371838549e-02,-3.435723850612542041e+00
7.128380000000000000e+09,4.457808423947495768e-02,-3.476673559878996844e+00
7.128445000000000000e+09,6.022696529484639072e-02,-3.485510885775843892e+00
7.128510000000000000e+09,5.533768417424234087e-02,-3.514886373848666423e+00
7.128575000000000000e+09,6.498577836637853267e-02,-3.529724486608414757e+00
7.128640000000000000e+09,7.154987989767347401e-02,-3.547646592029338297e+00
7.128705000000000000e+09,5.712353518060186985e-02,-3.586559143698628382e+00
7.128770000000000000e+09,6.684721088859157945e-02,-3.601321674942857154e+00
7.128835000000000000e+09,7.752521710371640395e-02,-3.615129875679616855e+00
7.128900000000000000e+09,6.368203418665574489e-02,-3.653459265548888890e+00
7.128965000000000000e+09,5.013067217404287845e-02,-3.691496834513720238e+00
7.129030000000000000e+09,7.251851135514186808e-02,-3.693595202284839729e+00
7.129095000000000000e+09,5.493928945980641743e-02,-3.735660631132393661e+00
7.129160000000000000e+09,5.984641257917688861e-02,-3.755239714964907716e+00
7.129225000000000000e+09,6.729208304401135265e-02,-3.772280251452291733e+00
7.129290000000000000e+09,6.962213898519209465e-02,-3.794436402463329472e+00
7.129355000000000000e+09,4.040232657391396032e-02,-3.848142421826826087e+00
7.129420000000000000e+09,5.576130372390863954e-02,-3.857269651628708829e+00
7.129485000000000000e+09,5.987555759832918767e-02,-3.877641604706506762e+00
7.129550000000000000e+09,9.219369197002258431e-02,-3.869809677287031846e+00
7.129615000000000000e+09,5.932236549065317277e-02,-3.927167210718619739e+00
7.129680000000000000e+09,5.843840676758915720e-02,-3.952537376393568280e+00
7.129745000000000000e+09,5.835950300778280919e-02,-3.977102487105593109e+00
7.129810000000000000e+09,6.439273313787330366e-02,-3.995555463927721096e+00
7.129875000000000000e+09,6.566919788200031860e-02,-4.018765206135805457e+00
7.129940000000000000e+09,6.285275635852194398e-02,-4.046067854611502312e+00
7.130005000000000000e+09,6.888976188269158030e-02,-4.064517056039217202e+00
7.130070000000000000e+09,6.112208617095937768e-02,-4.096770938703167886e+00
7.130135000000000000e+09,6.483738148107143218e-02,-4.117541850345274312e+00
7.130200000000000000e+09,6.356684953913216418e-02,-4.143298589239432062e+00
7.130265000000000000e+09,6.288465842260304584e-02,-4.168466987307845706e+00
7.130330000000000000e+09,7.035934797919729533e-02,-4.185478504703462832e+00
7.130395000000000000e+09,5.567804242580276508e-02,-4.224646017209075843e+00
7.130460000000000000e+09,7.705263997145550547e-02,-4.227757626615641584e+00
