# freq_Hz, phase_rad_detrended, phase_rad
7.125000000000000000e+09,4.609330777484910158e-02,-2.305481291097376761e+00
7.125063333333333015e+09,1.398550312957964614e-01,-2.235584029514774418e+00
7.125126666666666985e+09,1.334311199654307778e-01,-2.265872402783478012e+00
7.125190000000000000e+09,8.591027237353321411e-02,-2.337257712313720592e+00
7.125253333333333015e+09,8.656959181540235804e-02,-2.360462854810189359e+00
7.125316666666666985e+09,3.208450097701742720e-02,-2.438812407587253261e+00
7.125380000000000000e+09,-5.814435688751329323e-02,-2.552905727389787938e+00
7.125443333333333015e+09,3.761179547806348111e-02,-2.481014036962556180e+00
7.125506666666666985e+09,4.440723502393684186e-02,-2.498083059355354685e+00
7.125570000000000000e+09,5.593893277016181997e-02,-2.510415823547140768e+00
7.125633333333333015e+09,4.521818960977475044e-02,-2.545001028645865748e+00
7.125696666666666985e+09,9.147065300819967604e-02,-2.522613027186119794e+00
7.125760000000000000e+09,2.356854605738956110e-02,-2.614379596074933865e+00
7.125823333333333015e+09,8.239182272270539897e-02,-2.579420781347955938e+00
7.125886666666666985e+09,1.248145154894269027e-01,-2.560862550519913405e+00
7.125950000000000000e+09,1.235804856680005059e-01,-2.585961042279343758e+00
7.126013333333333015e+09,6.761900248464192131e-02,-2.665786987401047359e+00
7.126076666666666985e+09,6.269029768017464477e-03,-2.751001422056343682e+00
7.126140000000000000e+09,5.789167907896253240e-02,-2.723243234683743630e+00
7.126203333333333015e+09,8.833258116797315651e-02,-2.716666794532736962e+00
7.126266666666666985e+09,1.128983284849960356e-02,-2.817574004790889486e+00
7.126330000000000000e+09,6.959625512264766556e-02,-2.783132044455079335e+00
7.126393333333333015e+09,1.020901599407055826e-01,-2.774502601575032479e+00
7.126456666666666985e+09,4.240434676213045151e-03,-2.896216788778196882e+00
7.126520000000000000e+09,7.560509127986270173e-02,-2.848716594112892242e+00
7.126583333333333015e+09,1.628315044214230234e-01,-2.785354642909335876e+00
7.126646666666666985e+09,4.478179775270474394e-02,-2.927268811516733127e+00
7.126710000000000000e+09,9.008563708213435106e-02,-2.905829434125641431e+00
7.126773333333333015e+09,5.887351536916485273e-02,-2.960906017776955945e+00
7.126836666666666985e+09,5.392877525732409083e-02,-2.989715219827134618e+00
7.126900000000000000e+09,-1.633676007770645811e-04,-3.067671824623580790e+00
7.126963333333333015e+09,4.673060443888576998e-02,-3.044642314522255866e+00
7.127026666666666985e+09,9.932311400961912895e-02,-3.015914266889867523e+00
7.127090000000000000e+09,2.888754085734213106e-02,-3.110214301980482432e+00
7.127153333333333015e+09,6.537236583588379446e-02,-3.097593938940285785e+00
7.127216666666666985e+09,3.374571293083006296e-02,-3.153085053784011382e+00
7.127280000000000000e+09,9.087053766471964167e-02,-3.119824690988132865e+00
7.127343333333333015e+09,1.402445461268841953e-01,-3.094315144464306222e+00
7.127406666666666985e+09,1.613689300854357356e-01,-3.097055222444433653e+00
7.127470000000000000e+09,3.587634771732917116e-02,-3.246412266750544173e+00
7.127533333333333015e+09,5.422447171649746878e-03,-3.300730629234561508e+00
7.127596666666666985e+09,4.858822615180136140e-02,-3.281429312193088865e+00
7.127660000000000000e+09,8.481787578475952216e-02,-3.269064124498134660e+00
7.127723333333333015e+09,2.581418859192963211e-02,-3.351932273629309567e+00
7.127786666666666985e+09,1.509064478916419816e-01,-3.250704476268276188e+00
7.127850000000000000e+09,4.765542945469780634e-02,-3.377819956643224319e+00
7.127913333333333015e+09,3.677901967158181407e-02,-3.412560828364678223e+00
7.127976666666666985e+09,9.236401720853937292e-02,-3.380840292766399635e+00
7.128040000000000000e+09,1.194606771171757842e-02,-3.485122704201559340e+00
7.128103333333333015e+09,1.962420851721935477e-02,-3.501309025334068625e+00
7.128166666666666985e+09,6.867625948834499283e-02,-3.476121436301614853e+00
7.128230000000000000e+09,-2.211869116597187102e-02,-3.590780848894276733e+00
7.128293333333333015e+09,1.263789932268979399e-01,-3.466147626439410878e+00
7.128356666666666985e+09,1.033702642647162939e-01,-3.513020817340271496e+00
7.128420000000000000e+09,-2.385200775706364240e-02,-3.664107551300389343e+00
7.128483333333333015e+09,5.506595249670453995e-02,-3.609054052984632222e+00
7.128546666666666985e+09,3.629696055570752478e-02,-3.651687506864301103e+00
7.128610000000000000e+09,2.535274874471182827e-02,-3.686496180613641815e+00
7.128673333333333015e+09,6.693152662760049054e-02,-3.668781864669091064e+00
7.128736666666666985e+09,6.188324702577485681e-02,-3.697694606209261714e+00
7.128800000000000000e+09,7.275490957637087419e-02,-3.710687405597003607e+00
7.128863333333333015e+09,6.643064961263522861e-02,-3.740876127499084269e+00
7.128926666666666985e+09,3.571059767812956309e-02,-3.795460641371927846e+00
7.128990000000000000e+09,2.433213384503218890e-02,-3.830703567143370236e+00
7.129053333333333015e+09,7.076377686785706445e-02,-3.808136386058883271e+00
7.129116666666666985e+09,-3.250066916852123455e-02,-3.935265294033606587e+00
7.129180000000000000e+09,8.127819881101494559e-02,-3.845350887992408317e+00
7.129243333333333015e+09,5.949198315007420135e-02,-3.891001565591694078e+00
7.129306666666666985e+09,3.168363897044468303e-02,-3.942674371709995462e+00
7.129370000000000000e+09,2.245300343076284122e-02,-3.975769469187681260e+00
7.129433333333333015e+09,1.987825264250697721e-01,-3.823304408131719345e+00
7.129496666666666985e+09,1.202631974583656671e-01,-3.925688199037102422e+00
7.129560000000000000e+09,5.999434248333468389e-02,-4.009821515950137361e+00
7.129623333333333015e+09,1.094511843619887514e-01,-3.984229136009821204e+00
7.129686666666666985e+09,7.430370578423328709e-03,-4.110114411732065598e+00
7.129750000000000000e+09,6.236591664503077226e-02,-4.079043327603462110e+00
7.129813333333333015e+09,1.130765409923881748e-01,-4.052197165194449724e+00
7.129876666666666985e+09,9.029099530532125328e-02,-4.098847172820188511e+00
7.129940000000000000e+09,1.125605399725095879e-01,-4.100442090091345193e+00
7.130003333333333015e+09,2.919168744142908167e-02,-4.207675404560429655e+00
7.130066666666666985e+09,7.902429683435929775e-02,-4.181707257106178410e+00
7.130130000000000000e+09,5.073186031286436304e-02,-4.233864155566011256e+00
7.130193333333333015e+09,4.455874765959766393e-02,-4.263901730157289016e+00
7.130256666666666985e+09,3.995024120029100345e-02,-4.292374698555267543e+00
7.130320000000000000e+09,3.070365358383231325e-02,-4.325485748110071249e+00
7.130383333333333015e+09,9.221855485439078848e-02,-4.287835308777516730e+00
7.130446666666666985e+09,1.121022050541959914e-01,-4.291816120516390498e+00
7.130510000000000000e+09,5.221087297047866116e-02,-4.375571914538445739e+00
7.130573333333333015e+09,-9.205822131921337359e-03,-4.460853071579190754e+00
7.130636666666666985e+09,4.576138032519416754e-02,-4.429750331060413160e+00
7.130700000000000000e+09,5.125757899906702164e-02,-4.448118594324885322e+00
7.130763333333333015e+09,9.183435176398280220e-02,-4.431406283498307452e+00
7.130826666666666985e+09,1.558280734188954852e-03,-4.545546816466446316e+00
7.130890000000000000e+09,5.116529695296812008e-02,-4.519804262186005062e+00
7.130953333333333015e+09,1.247127001325880613e-01,-4.470121320944730137e+00
7.131016666666666985e+09,1.087321296854923958e-01,-4.509966353330163713e+00
7.131080000000000000e+09,3.447196379304084957e-02,-4.608090981160960276e+00
7.131143333333333015e+09,9.807101315564814570e-02,-4.568356393736690890e+00
7.131206666666666985e+09,7.177956949350594584e-02,-4.618512299337512061e+00
7.131270000000000000e+09,-3.643649837208418063e-02,-4.750592829141106144e+00
7.131333333333333015e+09,5.656170720657272000e-03,-4.732364621986702602e+00
7.131396666666666985e+09,9.877409180595542182e-02,-4.663111162840083423e+00
7.131460000000000000e+09,1.491758120154695888e-02,-4.770832135382495842e+00
7.131523333333333015e+09,9.339138643102984361e-02,-4.716222792091357974e+00
7.131586666666666985e+09,1.849513119257473193e-02,-4.814983509268484951e+00
7.131650000000000000e+09,1.448541829977685325e-01,-4.712488919401302212e+00
7.131713333333333015e+09,2.942398708627003145e-02,-4.851783577251138624e+00
7.131776666666666985e+09,4.531608154425370572e-02,-4.859755944731833921e+00
7.131840000000000000e+09,5.623829125925716710e-02,-4.872698196955168370e+00
7.131903333333333015e+09,6.121531031748439489e-02,-4.891585639834952204e+00
7.131966666666666985e+09,7.638291898540305880e-02,-4.900282493105705406e+00
7.132030000000000000e+09,4.803365194613196110e-02,-4.952496222083321520e+00
7.132093333333333015e+09,-9.493524554290644346e-03,-5.033887860521748081e+00
7.132156666666666985e+09,1.785655718433343253e-02,-5.030402240721802976e+00
7.132220000000000000e+09,-3.275066960374406477e-02,-5.104873929448218384e+00
7.132283333333333015e+09,5.534473651777904735e-02,-5.040642985264706333e+00
7.132346666666666985e+09,4.889334979013959526e-02,-5.070958833931017651e+00
7.132410000000000000e+09,-5.621361903505306401e-02,-5.199930264694555326e+00
7.132473333333333015e+09,7.961066937225780293e-02,-5.087970438225582370e+00
7.132536666666666985e+09,9.857952420043680775e-02,-5.092866045335748382e+00
7.132600000000000000e+09,1.604835591167592668e-01,-5.054826472357763834e+00
7.132663333333333015e+09,-1.932190336917116724e-02,-5.258496396782039284e+00
7.132726666666666985e+09,3.544422988472284430e-02,-5.227594725466483183e+00
7.132790000000000000e+09,-5.292848495286506250e-02,-5.339831902242416106e+00
7.132853333333333015e+09,1.188228721640545160e-01,-5.191945007063834439e+00
7.132916666666666985e+09,7.969025011433217287e-02,-5.254942091051901798e+00
7.132980000000000000e+09,5.128054242085333669e-02,-5.307216260683718545e+00
7.133043333333333015e+09,8.421937142837698786e-02,-5.298141893614532805e+00
7.133106666666666985e+09,6.772072363164483022e-02,-5.338505003349943934e+00
7.133170000000000000e+09,2.826194459460396047e-02,-5.401828244324988759e+00
7.133233333333333015e+09,2.771828918303054223e-02,-5.426236361674907194e+00
7.133296666666666985e+09,4.839340586250528986e-02,-5.429425706934111417e+00
7.133360000000000000e+09,5.889458795998958607e-02,-5.442788986774631077e+00
7.133423333333333015e+09,7.192566667463928809e-02,-5.453622369998319286e+00
7.133486666666666985e+09,3.396157849892489367e-02,-5.515450920112712652e+00
7.133550000000000000e+09,1.239204476858724036e-02,-5.560884915781054261e+00
7.133613333333333015e+09,3.548370280818780031e-03,-5.593593052207167737e+00
7.133676666666666985e+09,5.852979630617927143e-02,-5.562476088120479112e+00
7.133740000000000000e+09,1.987114416688839924e-02,-5.624999202198115000e+00
