# freq_Hz, phase_rad_detrended, phase_rad
7.125000000000000000e+09,5.895680916216727852e-02,-2.295868264237499456e+00
7.125065000000000000e+09,5.097278704042640385e-02,-2.328340309188088320e+00
7.125130000000000000e+09,8.820629919254852069e-02,-2.315594819864821297e+00
7.125195000000000000e+09,6.655940933694370898e-02,-2.361729732548947247e+00
7.125260000000000000e+09,4.297909252826670468e-02,-2.409798072186479345e+00
7.125325000000000000e+09,4.062447606081409646e-02,-2.436640711482787047e+00
7.125390000000000000e+09,4.483592154014948150e-02,-2.456917288832306756e+00
7.125455000000000000e+09,5.658926647354522999e-02,-2.469651966727432146e+00
7.125520000000000000e+09,6.750078520059954457e-02,-2.483228470829232926e+00
7.125585000000000000e+09,4.703663442342609358e-02,-2.528180644435261470e+00
7.125650000000000000e+09,4.231657662547450016e-02,-2.557388725062068158e+00
7.125715000000000000e+09,5.865341469622054049e-02,-2.565539909819843256e+00
7.125780000000000000e+09,6.161471478354751952e-02,-2.587066632561371371e+00
7.125845000000000000e+09,6.269048075155803090e-02,-2.610478889422215953e+00
7.125910000000000000e+09,6.458766890981282316e-02,-2.633069724092816255e+00
7.125975000000000000e+09,6.858542532240408107e-02,-2.653559990509080091e+00
7.126040000000000000e+09,5.320316334406882675e-02,-2.693430275315929379e+00
7.126105000000000000e+09,6.347635840734344725e-02,-2.707645103081509852e+00
7.126170000000000000e+09,6.406027740001363213e-02,-2.731549206917694761e+00
7.126235000000000000e+09,5.958339824097436122e-02,-2.760514108905589126e+00
7.126300000000000000e+09,5.588742854673256488e-02,-2.788698101428352061e+00
7.126365000000000000e+09,7.589470061888281549e-02,-2.793178852185056904e+00
7.126430000000000000e+09,7.780009781347718700e-02,-2.815761477819317626e+00
7.126495000000000000e+09,5.223154235311122662e-02,-2.865818056108538681e+00
7.126560000000000000e+09,7.058966282693734939e-02,-2.871947958463233697e+00
7.126625000000000000e+09,7.840822420972326512e-02,-2.888617419909302875e+00
7.126690000000000000e+09,5.460358756270178304e-02,-2.936910079385179451e+00
7.126755000000000000e+09,5.182925307856089958e-02,-2.964172436698175428e+00
7.126820000000000000e+09,6.080450664846193121e-02,-2.979685205957129490e+00
7.126885000000000000e+09,5.008533916157054122e-02,-3.014892396272534913e+00
7.126950000000000000e+09,5.418058098511835396e-02,-3.035285177277842195e+00
7.127015000000000000e+09,6.475396478270667444e-02,-3.049199816309108968e+00
7.127080000000000000e+09,6.062491710698481029e-02,-3.077816886813685926e+00
7.127145000000000000e+09,6.829304291209403743e-02,-3.094636783837097838e+00
7.127210000000000000e+09,6.689216490289462413e-02,-3.120525684675152345e+00
7.127275000000000000e+09,6.652883798864017706e-02,-3.145377034418261886e+00
7.127340000000000000e+09,7.155416610670339850e-02,-3.164839729129053758e+00
7.127405000000000000e+09,4.730847449238018143e-02,-3.213573443572232069e+00
7.127470000000000000e+09,6.813427416861195240e-02,-3.217235666724521437e+00
7.127535000000000000e+09,7.256390450055016927e-02,-3.237294059221438314e+00
7.127600000000000000e+09,5.156871577967825360e-02,-3.282777270771165323e+00
7.127665000000000000e+09,4.523536725687415938e-02,-3.313598642122824511e+00
7.127730000000000000e+09,5.201997640584909988e-02,-3.331302055802370710e+00
