# freq_Hz, phase_rad_detrended, phase_rad
7.125000000000000000e+09,5.045107826252026584e-02,-2.261857404314453479e+00
7.125095000000000000e+09,4.124204438864165212e-02,-2.306862739696410536e+00
7.125190000000000000e+09,4.998216014400469476e-02,-2.333918925449118831e+00
7.125285000000000000e+09,4.638929815881498442e-02,-2.373308088942379879e+00
7.125380000000000000e+09,4.038737628901101218e-02,-2.415106312320262294e+00
7.125475000000000000e+09,5.173442770627900700e-02,-2.439555562411065637e+00
7.125570000000000000e+09,4.648181539612039614e-02,-2.480604476229302691e+00
7.125665000000000000e+09,4.325977924714852207e-02,-2.519622813886345902e+00
7.125760000000000000e+09,7.505229092445864225e-02,-2.523626603717107120e+00
7.125855000000000000e+09,3.241803757327632596e-02,-2.602057158576367879e+00
7.125950000000000000e+09,7.713860125557880920e-02,-2.593132896402136733e+00
7.126045000000000000e+09,5.439428827443526515e-02,-2.651673510891692676e+00
7.126140000000000000e+09,6.209644915665490927e-02,-2.679767651517544369e+00
7.126235000000000000e+09,6.568697385386457199e-02,-2.711973428328406044e+00
7.126330000000000000e+09,4.892583255369231665e-02,-2.764530871136656742e+00
7.126425000000000000e+09,7.789425263422344869e-02,-2.771358752564196948e+00
7.126520000000000000e+09,7.078984307418734190e-02,-2.814259463632311498e+00
7.126615000000000000e+09,5.623277117612168752e-02,-2.864612837038448490e+00
7.126710000000000000e+09,6.977354307046379489e-02,-2.886868366652177720e+00
7.126805000000000000e+09,6.239066363674217186e-02,-2.930047547593977786e+00
7.126900000000000000e+09,6.352502711104524025e-02,-2.964709485627746055e+00
7.126995000000000000e+09,3.105104729987839818e-02,-3.032979766946991340e+00
7.127090000000000000e+09,6.845678118885034635e-02,-3.031370334566090730e+00
7.127185000000000000e+09,2.141947378865127760e-02,-3.114203943474361136e+00
7.127280000000000000e+09,4.728708052942254270e-02,-3.124132638241668314e+00
7.127375000000000000e+09,7.937746274118762102e-02,-3.127838557537974573e+00
7.127470000000000000e+09,4.224904926105699232e-02,-3.200763272526183645e+00
7.127565000000000000e+09,5.229539280415629321e-02,-3.226513230491155682e+00
7.127660000000000000e+09,7.027127512356168282e-02,-3.244333649679821630e+00
7.127755000000000000e+09,5.282379382334845275e-02,-3.297577432488113303e+00
7.127850000000000000e+09,8.486413432801054313e-02,-3.301333393491522550e+00
7.127945000000000000e+09,8.362007955475769805e-02,-3.338373749773187793e+00
7.128040000000000000e+09,7.003571135248032320e-02,-3.387754419483536505e+00
7.128135000000000000e+09,7.362683221035126735e-02,-3.419959600133744004e+00
7.128230000000000000e+09,5.571871449109400132e-02,-3.473664019361072608e+00
7.128325000000000000e+09,5.801311115943175167e-02,-3.507165924200806195e+00
7.128420000000000000e+09,5.004737796496216973e-02,-3.550927958903354220e+00
7.128515000000000000e+09,4.797995768324225807e-02,-3.588791680693145469e+00
7.128610000000000000e+09,6.396104524251233769e-02,-3.608606894641953833e+00
7.128705000000000000e+09,3.410420779385825440e-02,-3.674260033598679254e+00
7.128800000000000000e+09,5.766897025331241267e-02,-3.686491572647296433e+00
7.128895000000000000e+09,6.133532244493400398e-02,-3.718621521963753285e+00
7.128990000000000000e+09,7.614667460677404520e-02,-3.739606471309984581e+00
