# freq_Hz, phase_rad_detrended, phase_rad
6.750000000000000000e+09,1.794469050250534492e-01,-6.309518573438871458e-01
6.750150000000000000e+09,1.810174788553007286e-01,-6.840464291571726196e-01
6.750300000000000000e+09,1.825366263311271053e-01,-7.371924273251987403e-01
6.750450000000000000e+09,1.839333597840338008e-01,-7.904608395158247980e-01
6.750600000000000000e+09,1.857567733005817123e-01,-8.433025716431293839e-01
6.750750000000000000e+09,1.864031225712579065e-01,-8.973213680159859429e-01
6.750900000000000000e+09,1.887409317277347620e-01,-9.496487045030418406e-01
6.751050000000000000e+09,1.902330610051481408e-01,-1.002821720869480959e+00
6.751200000000000000e+09,1.916730294370436738e-01,-1.056046898081118179e+00
6.751350000000000000e+09,1.933235829981843068e-01,-1.109061490163837149e+00
6.751500000000000000e+09,1.948503504534613295e-01,-1.162199868352085774e+00
6.751650000000000000e+09,1.963564515663498433e-01,-1.215358912882730014e+00
6.751800000000000000e+09,1.971951188094982488e-01,-1.269185391283441211e+00
6.751950000000000000e+09,1.992877420254397514e-01,-1.321757913711025356e+00
6.752100000000000000e+09,2.013110500804813352e-01,-1.374399751299843375e+00
6.752250000000000000e+09,2.026359420234047359e-01,-1.427740005000452728e+00
6.752400000000000000e+09,2.036522510309237699e-01,-1.481388841636466447e+00
6.752550000000000000e+09,2.056316084073677164e-01,-1.534074629903874998e+00
6.752700000000000000e+09,2.068056962937501186e-01,-1.587565687661025349e+00
6.752850000000000000e+09,2.083895608367125618e-01,-1.640646968761595659e+00
6.753000000000000000e+09,2.100020868710115174e-01,-1.693699588371149201e+00
6.753150000000000000e+09,2.117925462863734509e-01,-1.746574274599320020e+00
6.753300000000000000e+09,2.133398950121934146e-01,-1.799692071517352554e+00
6.753450000000000000e+09,2.144110798778240401e-01,-1.853286032295254682e+00
6.753600000000000000e+09,2.158614467175399287e-01,-1.906500811099071546e+00
6.753750000000000000e+09,2.174190275152021457e-01,-1.959608375945261827e+00
6.753900000000000000e+09,2.196074481436012249e-01,-2.012085100960395501e+00
6.754050000000000000e+09,2.204630208599525076e-01,-2.065894673887896715e+00
6.754200000000000000e+09,2.212439855765224728e-01,-2.119778854814859503e+00
6.754350000000000000e+09,2.225245261377351014e-01,-2.173163459897179628e+00
6.754500000000000000e+09,2.244581980850490766e-01,-2.225894933593718150e+00
6.754650000000000000e+09,2.252143948458042999e-01,-2.279803882476495680e+00
6.754800000000000000e+09,2.266363409308818078e-01,-2.333047082035277775e+00
6.754950000000000000e+09,2.272695703180120930e-01,-2.387078998291673138e+00
6.755100000000000000e+09,2.282731614342625726e-01,-2.440740552818955411e+00
6.755250000000000000e+09,2.292247338398629708e-01,-2.494454126057214616e+00
6.755400000000000000e+09,2.300987090089696707e-01,-2.548245296531640669e+00
6.755550000000000000e+09,2.316047125494620218e-01,-2.601404438635000815e+00
6.755700000000000000e+09,2.318041684969327498e-01,-2.655870128331062840e+00
6.755850000000000000e+09,2.326510153670544589e-01,-2.709688427104473885e+00
6.756000000000000000e+09,2.341713359467680888e-01,-2.762833252168612752e+00
6.756150000000000000e+09,2.342729353079415766e-01,-2.817396798450972017e+00
6.756300000000000000e+09,2.356466849857414836e-01,-2.870688194417024608e+00
6.756450000000000000e+09,2.352755881560746332e-01,-2.925724436890224212e+00
6.756600000000000000e+09,2.360961897571542956e-01,-2.979568980932677302e+00
6.756750000000000000e+09,2.372764481446227869e-01,-3.033053868189061308e+00
6.756900000000000000e+09,2.368019177710536383e-01,-3.088193544206163210e+00
6.757050000000000000e+09,2.379153862500889005e-01,-3.141745221370660701e+00
6.757200000000000000e+09,2.385094681644752690e-01,-3.195816285100126830e+00
6.757350000000000000e+09,2.388729100674384931e-01,-3.250117988840696359e+00
