# freq_Hz, abs_amp(|S21|), amplitude_dBm
6.964558507568049431e+09,2.744106509952263995e-06,-9.822168076136256332e+01
6.964560907568049431e+09,2.694661565950900815e-06,-9.837961548236366127e+01
6.964563307568049431e+09,2.743562520266327772e-06,-9.822340281652503791e+01
6.964565707568049431e+09,2.744979949460414480e-06,-9.821891651296040493e+01
6.964568107568049431e+09,2.792048707160157716e-06,-9.807124023807429580e+01
6.964570507568049431e+09,2.778131884649515201e-06,-9.811464286532121548e+01
6.964572907568049431e+09,2.775754558539698769e-06,-9.812207880903231683e+01
6.964575307568049431e+09,2.822545459763553957e-06,-9.797688113582772473e+01
6.964577707568049431e+09,2.769281443453113948e-06,-9.814235813229608141e+01
6.964580107568049431e+09,2.764611116256509373e-06,-9.815701904441054637e+01
6.964582507568049431e+09,2.717597083774513099e-06,-9.830599868685460763e+01
6.964584907568049431e+09,2.747909122422271585e-06,-9.820965272657903711e+01
6.964587307568049431e+09,2.826223292298763279e-06,-9.796557061722650417e+01
6.964589707568049431e+09,2.754219827001410584e-06,-9.818972803631720581e+01
6.964592107568049431e+09,2.748476710146259755e-06,-9.820785881891019642e+01
6.964594507568049431e+09,2.725582104320551665e-06,-9.828051466195793751e+01
6.964596907568049431e+09,2.807130046034661143e-06,-9.802444938976660183e+01
6.964599307568049431e+09,2.727039920582075397e-06,-9.827587013262726146e+01
6.964601707568049431e+09,2.783515168231200688e-06,-9.809782819828504330e+01
6.964604107568049431e+09,2.777809017006536869e-06,-9.811565237667758765e+01
6.964606507568049431e+09,2.706517276865818692e-06,-9.834148396886592991e+01
6.964608907568049431e+09,2.752591312957454228e-06,-9.819486534475674944e+01
6.964611307568049431e+09,2.802319486593373689e-06,-9.803934710777069483e+01
6.964613707568049431e+09,2.724937575271180124e-06,-9.828256889111278838e+01
6.964616107568049431e+09,2.733781821868163032e-06,-9.825442301604439876e+01
6.964618507568049431e+09,2.735425956828140961e-06,-9.824920076967144666e+01
6.964620907568049431e+09,2.764358619183111244e-06,-9.815781237908950629e+01
6.964623307568049431e+09,2.701303367626159696e-06,-9.835823284322712823e+01
6.964625707568049431e+09,2.758043707500379995e-06,-9.817767715771785220e+01
6.964628107568049431e+09,2.659727206727042614e-06,-9.849295812794539984e+01
6.964630507568049431e+09,2.730891035996576786e-06,-9.826361260526340402e+01
6.964632907568049431e+09,2.726231691223761667e-06,-9.827844480396575477e+01
6.964635307568049431e+09,2.711535345898041266e-06,-9.832539464330650958e+01
6.964637707568049431e+09,2.717274236328217583e-06,-9.830703062197380859e+01
6.964640107568049431e+09,2.738500490490679405e-06,-9.823944358234108165e+01
6.964642507568049431e+09,2.698112507901216162e-06,-9.836849893840734183e+01
6.964644907568049431e+09,2.661678899588768021e-06,-9.848658680832583912e+01
6.964647307568049431e+09,2.728758754945962284e-06,-9.827039720117480215e+01
6.964649707568049431e+09,2.706746620247779142e-06,-9.834074797987889838e+01
6.964652107568049431e+09,2.708462319664183299e-06,-9.833524408281897422e+01
6.964654507568049431e+09,2.686407249442069201e-06,-9.840626302801943837e+01
6.964656907568049431e+09,2.773479778273888440e-06,-9.812919996854628835e+01
6.964659307568049431e+09,2.690120694729142670e-06,-9.839426473417466923e+01
6.964661707568049431e+09,2.717530224310186616e-06,-9.830621238338663659e+01
6.964664107568049431e+09,2.697167942616438554e-06,-9.837154025942061253e+01
6.964666507568049431e+09,2.651403600528874317e-06,-9.852018320924827322e+01
6.964668907568049431e+09,2.677903995593832357e-06,-9.843379997842296802e+01
6.964671307568049431e+09,2.738567544065855887e-06,-9.823923090652613155e+01
6.964673707568049431e+09,2.662238695420245629e-06,-9.848476021174795392e+01
6.964676107568049431e+09,2.738223426608305980e-06,-9.824032240929801674e+01
6.964678507568049431e+09,2.698367705355658892e-06,-9.836767743370825201e+01
6.964680907568049431e+09,2.722056559825711668e-06,-9.829175714574196832e+01
6.964683307568049431e+09,2.652080983354454629e-06,-9.851796441426371587e+01
6.964685707568049431e+09,2.668007901758144763e-06,-9.846595781369575207e+01
6.964688107568049431e+09,2.679211861462157953e-06,-9.842955889828863292e+01
6.964690507568049431e+09,2.670294773159659854e-06,-9.845851592999800062e+01
6.964692907568049431e+09,2.653713299000301716e-06,-9.851262002537596629e+01
6.964695307568049431e+09,2.621287171533829330e-06,-9.861940800153118403e+01
6.964697707568049431e+09,2.659088318076074421e-06,-9.849504480168475595e+01
6.964700107568049431e+09,2.677491167109557386e-06,-9.843513910748890794e+01
6.964702507568049431e+09,2.633632439989573464e-06,-9.857859678287996985e+01
6.964704907568049431e+09,2.639858049553442532e-06,-9.855808855106273825e+01
6.964707307568049431e+09,2.656314758532881393e-06,-9.850410933881805420e+01
6.964709707568049431e+09,2.669030858545551588e-06,-9.846262814334193081e+01
6.964712107568049431e+09,2.604082018295384923e-06,-9.867660686992137187e+01
6.964714507568049431e+09,2.642767344784943785e-06,-9.854852140670786298e+01
6.964716907568049431e+09,2.577519061738165387e-06,-9.876566232853939198e+01
6.964719307568049431e+09,2.615444979566945180e-06,-9.863878827696132134e+01
6.964721707568049431e+09,2.591173293844535751e-06,-9.871977086474197449e+01
6.964724107568049431e+09,2.593268972947756080e-06,-9.871274876382463503e+01
6.964726507568049431e+09,2.637279399667864785e-06,-9.856657719488508462e+01
6.964728907568049431e+09,2.574787724057136017e-06,-9.877487144626874738e+01
6.964731307568049431e+09,2.571955394388852369e-06,-9.878443139703163922e+01
6.964733707568049431e+09,2.518235641322944751e-06,-9.896777271666009312e+01
6.964736107568049431e+09,2.579630641957130205e-06,-9.875854950272568544e+01
6.964738507568049431e+09,2.571608224822275286e-06,-9.878560392128478895e+01
6.964740907568049431e+09,2.524087833713094505e-06,-9.894761077333495791e+01
6.964743307568049431e+09,2.542027157531105450e-06,-9.888609632354092582e+01
6.964745707568049431e+09,2.558125895917153865e-06,-9.883126176156551423e+01
6.964748107568049431e+09,2.549855120793603561e-06,-9.885938994077807251e+01
6.964750507568049431e+09,2.539670129907018518e-06,-9.889415382170612645e+01
6.964752907568049431e+09,2.500141650328994051e-06,-9.903040774021143022e+01
6.964755307568049431e+09,2.498394221585421507e-06,-9.903648070806613646e+01
6.964757707568049431e+09,2.477682739482178771e-06,-9.910878613583858510e+01
6.964760107568049431e+09,2.460452187671119323e-06,-9.916940144142742497e+01
6.964762507568049431e+09,2.490760785771325023e-06,-9.906305965086490062e+01
6.964764907568049431e+09,2.471984557400993865e-06,-9.912878497599940886e+01
6.964767307568049431e+09,2.526016892305752965e-06,-9.894097503337897592e+01
6.964769707568049431e+09,2.494912239101042627e-06,-9.904859457318592320e+01
6.964772107568049431e+09,2.487250494144534400e-06,-9.907530952697284476e+01
6.964774507568049431e+09,2.471017043776913681e-06,-9.913218522441016489e+01
6.964776907568049431e+09,2.437699379367073951e-06,-9.925009710821325370e+01
6.964779307568049431e+09,2.453478877834527167e-06,-9.919405357411052648e+01
6.964781707568049431e+09,2.451927453413931169e-06,-9.919954771703712026e+01
6.964784107568049431e+09,2.435704829417045433e-06,-9.925720689881080716e+01
6.964786507568049431e+09,2.456994769742384060e-06,-9.918161540357900208e+01
6.964788907568049431e+09,2.469544643622746753e-06,-9.913736241130914095e+01
6.964791307568049431e+09,2.366320529026160973e-06,-9.950822861403069908e+01
6.964793707568049431e+09,2.392991419386983627e-06,-9.941087721626124107e+01
6.964796107568049431e+09,2.364793932712063128e-06,-9.951383399418945430e+01
6.964798507568049431e+09,2.415304149260076911e-06,-9.933026349458529580e+01
6.964800907568049431e+09,2.408110437456868322e-06,-9.935617204215687082e+01
6.964803307568049431e+09,2.320391551186810366e-06,-9.967847453371712163e+01
6.964805707568049431e+09,2.410000214820330170e-06,-9.934935841762813880e+01
6.964808107568049431e+09,2.418132666632046983e-06,-9.932009756360383790e+01
6.964810507568049431e+09,2.356331511819807885e-06,-9.954497221897287318e+01
6.964812907568049431e+09,2.381355426023456104e-06,-9.945321563765004669e+01
6.964815307568049431e+09,2.331064500950462005e-06,-9.963861422958267156e+01
6.964817707568049431e+09,2.367072248847142514e-06,-9.950546976609010130e+01
6.964820107568049431e+09,2.334190225616856443e-06,-9.962697512083296658e+01
6.964822507568049431e+09,2.314182874218149243e-06,-9.970174653682190069e+01
6.964824907568049431e+09,2.342893587565381124e-06,-9.959464876892545249e+01
6.964827307568049431e+09,2.280429941015361251e-06,-9.982936535416094159e+01
6.964829707568049431e+09,2.217605052466492663e-06,-1.000720159952614807e+02
6.964832107568049431e+09,2.293701755869166625e-06,-9.977896110248997275e+01
6.964834507568049431e+09,2.239771301519603156e-06,-9.998562652987953925e+01
6.964836907568049431e+09,2.255559823255062481e-06,-9.992461303946927842e+01
6.964839307568049431e+09,2.251448796830673069e-06,-9.994045855241785148e+01
6.964841707568049431e+09,2.216726987753335910e-06,-1.000754558699591996e+02
6.964844107568049431e+09,2.227349858656094420e-06,-1.000339312684618989e+02
6.964846507568049431e+09,2.230650122914836028e-06,-1.000210709111343306e+02
6.964848907568049431e+09,2.227867776600742748e-06,-1.000319118034223038e+02
6.964851307568049431e+09,2.230543479350932878e-06,-1.000214861785759410e+02
6.964853707568049431e+09,2.165394645511082321e-06,-1.002789588725415513e+02
6.964856107568049431e+09,2.187149174405335403e-06,-1.001921319417141945e+02
6.964858507568049431e+09,2.157597219043325385e-06,-1.003102925698186709e+02
6.964860907568049431e+09,2.198993097541600368e-06,-1.001452227203944858e+02
6.964863307568049431e+09,2.156994659385618161e-06,-1.003127186471250241e+02
6.964865707568049431e+09,2.168913004935773891e-06,-1.002648573869771411e+02
6.964868107568049431e+09,2.127254132130321949e-06,-1.004333125246751308e+02
6.964870507568049431e+09,2.095014375095899382e-06,-1.005659598982360308e+02
6.964872907568049431e+09,2.078668649573515196e-06,-1.006339947216724084e+02
6.964875307568049431e+09,2.045409702944630387e-06,-1.007740938071854089e+02
6.964877707568049431e+09,2.075143613748172306e-06,-1.006487368802285687e+02
6.964880107568049431e+09,2.095349056369382329e-06,-1.005645724268822363e+02
6.964882507568049431e+09,2.013101218489198179e-06,-1.009123878091122890e+02
6.964884907568049431e+09,2.044649517211996071e-06,-1.007773225572345979e+02
6.964887307568049431e+09,1.983574002339853632e-06,-1.010407318916153088e+02
6.964889707568049431e+09,1.997781948204800614e-06,-1.009787383521402262e+02
6.964892107568049431e+09,2.000190315985405570e-06,-1.009682736375808219e+02
6.964894507568049431e+09,2.003053933903009549e-06,-1.009558471794944836e+02
6.964896907568049431e+09,2.041520483006666293e-06,-1.007906252103753957e+02
6.964899307568049431e+09,1.903050995517566188e-06,-1.014006915211810735e+02
6.964901707568049431e+09,1.895879530708806695e-06,-1.014334852906042528e+02
6.964904107568049431e+09,1.942250791007339886e-06,-1.012235939035127217e+02
6.964906507568049431e+09,1.833099323301826058e-06,-1.017259801015269431e+02
6.964908907568049431e+09,1.878795535418639805e-06,-1.015121096533888192e+02
6.964911307568049431e+09,1.902240360155753743e-06,-1.014043922046440684e+02
6.964913707568049431e+09,1.854437884715360168e-06,-1.016254542232263844e+02
6.964916107568049431e+09,1.876387650187595174e-06,-1.015232487255515537e+02
6.964918507568049431e+09,1.844446919034838170e-06,-1.016723768179695639e+02
6.964920907568049431e+09,1.869550916701957270e-06,-1.015549540925329381e+02
6.964923307568049431e+09,1.766246696580404666e-06,-1.020486727914733791e+02
6.964925707568049431e+09,1.786223713089082970e-06,-1.019509830320890842e+02
6.964928107568049431e+09,1.776894703762459287e-06,-1.019964661853952634e+02
6.964930507568049431e+09,1.781601985875059910e-06,-1.019734862810477836e+02
6.964932907568049431e+09,1.711928939227110411e-06,-1.023199853732437106e+02
6.964935307568049431e+09,1.721010858600360137e-06,-1.022740278336092103e+02
6.964937707568049431e+09,1.652152503535959894e-06,-1.026286973872169170e+02
6.964940107568049431e+09,1.713204382795024041e-06,-1.023135165082151019e+02
6.964942507568049431e+09,1.663170223097065421e-06,-1.025709660250737159e+02
6.964944907568049431e+09,1.557865948983160544e-06,-1.031390983466111209e+02
6.964947307568049431e+09,1.616775045042782709e-06,-1.028167080990719455e+02
