# q_label, peak_index, center_Hz_request, fr_fit_Hz, Ql, Qc_mag, Qi, phi_rad, a_mag, method
q1,1,6777894508.623008,6777882876.040113,9952.244466290045,10940.352782382417,110025.36573779314,-0.017312110400194983,3.0705912957757206e-06,scipy
q2,2,6809717584.158036,6809821217.900865,10368.630419415753,11822.285108409746,68909.2634506354,-0.25112172564276714,2.959891311439898e-06,scipy
q3,3,6843602540.986814,6843652838.394458,9366.294274982793,9954.045786367873,143134.50841379818,-0.11661246095078957,3.0739267293348793e-06,scipy
q4,4,6869821593.854336,6869641596.371193,14342.177492750721,13722.632405403574,130791.21074805825,0.5512272039553481,2.677205040555175e-06,scipy
q5,5,6900614342.011108,6900456659.626302,10193.691899449772,9822.84283247609,141342.1977302296,0.46432764768583984,2.3870837285112515e-06,scipy
q6,6,6932408173.36688,6932287557.390971,7923.548425082503,7946.102496749586,193147.13879914494,0.27763507776564444,2.4262233165132287e-06,scipy
q7,7,6965158507.568049,6965020898.853142,10549.707695678548,10098.099222672197,308011.6184529761,0.391317067760486,2.6838199267259e-06,scipy
q8,8,7002590975.001969,7002485829.493527,9259.512006654499,9464.583392157589,233414.03242447774,0.19213581131149668,2.9590989557076874e-06,scipy
q9,9,7030072651.274648,7030054702.726647,9627.276438175813,10293.016328129355,138364.6071051517,0.10240785732574557,3.29283530469448e-06,scipy
