# freq_Hz, phase_rad_detrended, phase_rad
6.750000000000000000e+09,1.896333195135849747e-01,-6.455658537317988943e-02
6.750150000000000000e+09,2.068415941436329286e-01,-1.020079746914034080e-01
6.750300000000000000e+09,1.994123853910030053e-01,-1.640968473926316673e-01
6.750450000000000000e+09,2.123335038749377679e-01,-2.058353928569683911e-01
6.750600000000000000e+09,1.847325964475358684e-01,-2.880959642329686266e-01
6.750750000000000000e+09,2.185569820868679125e-01,-3.089312425419080688e-01
6.750900000000000000e+09,2.057994317590828848e-01,-3.763484568179645828e-01
6.751050000000000000e+09,1.996121829514603818e-01,-4.371953695741854218e-01
6.751200000000000000e+09,2.044102706129721780e-01,-4.870569458609451119e-01
6.751350000000000000e+09,2.059128324705369328e-01,-5.402140479519786931e-01
6.751500000000000000e+09,2.266417305664339965e-01,-5.741448138043531157e-01
6.751650000000000000e+09,2.014322370544046059e-01,-6.540139712646610981e-01
6.751800000000000000e+09,2.045356282124874969e-01,-7.055702440551694377e-01
6.751950000000000000e+09,2.232744476258119448e-01,-7.414910885901235815e-01
6.752100000000000000e+09,2.103001748652306713e-01,-8.091250252992960856e-01
6.752250000000000000e+09,2.186861878546926263e-01,-8.553986762581127223e-01
6.752400000000000000e+09,2.194217713543132886e-01,-9.093227567067635464e-01
6.752550000000000000e+09,2.260811478704307653e-01,-9.573230441392444057e-01
6.752700000000000000e+09,2.139636862339755474e-01,-1.024100169723971110e+00
6.752850000000000000e+09,2.386996431463748181e-01,-1.054023876759843326e+00
6.753000000000000000e+09,2.256893228854599531e-01,-1.121693860969356527e+00
6.753150000000000000e+09,2.289135042380399110e-01,-1.173129343565048055e+00
6.753300000000000000e+09,2.297256265221399030e-01,-1.226976885229546399e+00
6.753450000000000000e+09,2.396224120823438053e-01,-1.271739763617613983e+00
6.753600000000000000e+09,2.379125263427050996e-01,-1.328109313305524175e+00
6.753750000000000000e+09,2.315668249369899900e-01,-1.389114678659837621e+00
6.753900000000000000e+09,2.226329371152087067e-01,-1.452708230429890390e+00
6.754050000000000000e+09,2.433167067737271871e-01,-1.486684124719970246e+00
6.754200000000000000e+09,2.276953793394447256e-01,-1.556965116102524194e+00
6.754350000000000000e+09,2.424728519604297805e-01,-1.596847307429817731e+00
6.754500000000000000e+09,2.595133248132683867e-01,-1.634466498525570355e+00
6.754650000000000000e+09,2.462919237514535897e-01,-1.702347563535663744e+00
6.754800000000000000e+09,2.361973592933594990e-01,-1.767101791942349065e+00
6.754950000000000000e+09,2.518843232757217443e-01,-1.806074491908265411e+00
6.755100000000000000e+09,2.285308868993547460e-01,-1.884087592232903896e+00
6.755250000000000000e+09,2.378991699888721723e-01,-1.929378973091984806e+00
6.755400000000000000e+09,2.406130063466997981e-01,-1.981324800682428666e+00
6.755550000000000000e+09,2.469294495221343588e-01,-2.029668021455592442e+00
6.755700000000000000e+09,2.553767159753070892e-01,-2.075880418950691197e+00
6.755850000000000000e+09,2.326761666116548000e-01,-2.153240632262614973e+00
6.756000000000000000e+09,2.419052598692617018e-01,-2.198671202953606407e+00
6.756150000000000000e+09,2.564238795804549831e-01,-2.238812247190684612e+00
6.756300000000000000e+09,2.564088623971283454e-01,-2.293486928322609586e+00
6.756450000000000000e+09,2.331359918551325627e-01,-2.371419462812876855e+00
6.756600000000000000e+09,2.512372691816042725e-01,-2.407977849434676632e+00
6.756750000000000000e+09,2.501676323535586555e-01,-2.463707150211320585e+00
6.756900000000000000e+09,2.597413323021826592e-01,-2.508793114210968067e+00
6.757050000000000000e+09,2.533812255804215319e-01,-2.569812884881007786e+00
6.757200000000000000e+09,2.655868718615543855e-01,-2.612266902548466163e+00
6.757350000000000000e+09,2.728137120350848654e-01,-2.659699726323214275e+00
6.757500000000000000e+09,2.546863659368838739e-01,-2.732486736370006497e+00
6.757650000000000000e+09,2.607849304101175214e-01,-2.781047835845051441e+00
6.757800000000000000e+09,2.678937300915036346e-01,-2.828598700111936814e+00
6.757950000000000000e+09,2.526615893991643880e-01,-2.898490504752874397e+00
6.758100000000000000e+09,2.547134444621610427e-01,-2.951098313638149229e+00
6.758250000000000000e+09,2.579999375873471834e-01,-3.002471484461561424e+00
6.758400000000000000e+09,2.404425744467362236e-01,-3.074688511550443870e+00
6.758550000000000000e+09,2.240762922563992454e-01,-3.145714457689052335e+00
6.758700000000000000e+09,2.656042294833382833e-01,-3.158846184410711633e+00
