# freq_Hz, abs_amp(|S21|), amplitude_dBm
7.289877105005020142e+09,3.526367243865913413e-06,-9.604314926878350889e+01
7.289881105005020142e+09,3.797609570093407040e-06,-9.539949378041639250e+01
7.289885105005020142e+09,3.534505151183083150e-06,-9.602312766460066484e+01
7.289889105005020142e+09,3.553188639796305522e-06,-9.597733474497893269e+01
7.289893105005020142e+09,3.702355769980320224e-06,-9.562013706288071546e+01
7.289897105005020142e+09,3.645815839816428230e-06,-9.575380549407086050e+01
7.289901105005020142e+09,3.553369487735357265e-06,-9.597689266733402746e+01
7.289905105005020142e+09,3.564843716090933987e-06,-9.594889014348518685e+01
7.289909105005020142e+09,3.556395102248602234e-06,-9.596949997380578168e+01
7.289913105005020142e+09,3.627964319805622869e-06,-9.579643989890514888e+01
7.289917105005020142e+09,3.408303363884467638e-06,-9.633893517946262364e+01
7.289921105005020142e+09,3.680239316378103052e-06,-9.567217883074258111e+01
7.289925105005020142e+09,3.560831632609998229e-06,-9.595867125651976437e+01
7.289929105005020142e+09,3.742372465088309446e-06,-9.552675986119949414e+01
7.289933105005020142e+09,3.532868747583753836e-06,-9.602714998506218080e+01
7.289937105005020142e+09,3.656642570948084306e-06,-9.572804982238736216e+01
7.289941105005020142e+09,3.697232223019801557e-06,-9.563216545435565763e+01
7.289945105005020142e+09,3.602637278509444946e-06,-9.585728927147046363e+01
7.289949105005020142e+09,3.541317526098280096e-06,-9.600640266804047940e+01
7.289953105005020142e+09,3.603095958386035920e-06,-9.585618347344501444e+01
7.289957105005020142e+09,3.578317316832311760e-06,-9.591612304014830670e+01
7.289961105005020142e+09,3.707332049684854261e-06,-9.560847033038885456e+01
7.289965105005020142e+09,3.703742833844594819e-06,-9.561688355940165707e+01
7.289969105005020142e+09,3.665604693456556772e-06,-9.570678748499489075e+01
7.289973105005020142e+09,3.707580140912857402e-06,-9.560788909814442604e+01
7.289977105005020142e+09,3.615406409610091570e-06,-9.582655757074711289e+01
7.289981105005020142e+09,3.656893405358280313e-06,-9.572745401756399986e+01
7.289985105005020142e+09,3.689090404198026871e-06,-9.565131408133825630e+01
7.289989105005020142e+09,3.675409706069976621e-06,-9.568358488560774333e+01
7.289993105005020142e+09,3.763504714350146054e-06,-9.547785075557719381e+01
7.289997105005020142e+09,3.729967838201261255e-06,-9.555559830129871557e+01
7.290001105005020142e+09,3.763061982988031711e-06,-9.547887260681687849e+01
7.290005105005020142e+09,3.576456075615205523e-06,-9.592064213118852933e+01
7.290009105005020142e+09,3.624049903533403138e-06,-9.580581665686310089e+01
7.290013105005020142e+09,3.585436340034329095e-06,-9.589885972452344731e+01
7.290017105005020142e+09,3.665410554240046644e-06,-9.570724752272566604e+01
7.290021105005020142e+09,3.656204702639923803e-06,-9.572908998517564783e+01
7.290025105005020142e+09,3.831288368679158012e-06,-9.532280322028486808e+01
7.290029105005020142e+09,3.496763917831860894e-06,-9.611637380062923341e+01
7.290033105005020142e+09,3.577264197461315395e-06,-9.591867972367708717e+01
7.290037105005020142e+09,3.576650779333445804e-06,-9.592016928070734139e+01
7.290041105005020142e+09,3.669565568386342758e-06,-9.569740700039098158e+01
7.290045105005020142e+09,3.585077280533288077e-06,-9.589972960675703462e+01
7.290049105005020142e+09,3.608005745974090003e-06,-9.584435563313033413e+01
7.290053105005020142e+09,3.619103371996912305e-06,-9.581768028367375223e+01
7.290057105005020142e+09,3.661126923688510225e-06,-9.571740433870391485e+01
7.290061105005020142e+09,3.644859056654458477e-06,-9.575608525914560687e+01
7.290065105005020142e+09,3.589976199971737471e-06,-9.588786865538827442e+01
7.290069105005020142e+09,3.680545629496420585e-06,-9.567145591818325556e+01
7.290073105005020142e+09,3.571051130663711262e-06,-9.593377867318623942e+01
7.290077105005020142e+09,3.639183875701911515e-06,-9.576962005180459414e+01
7.290081105005020142e+09,3.522755165340239858e-06,-9.605205083591843618e+01
7.290085105005020142e+09,3.485713897374073729e-06,-9.614386528455774794e+01
7.290089105005020142e+09,3.694655588045352481e-06,-9.563822084061263240e+01
7.290093105005020142e+09,3.537349809962148268e-06,-9.601613985343051638e+01
7.290097105005020142e+09,3.441926327037207961e-06,-9.625366863929711769e+01
7.290101105005020142e+09,3.548705035010331426e-06,-9.598830198929682922e+01
7.290105105005020142e+09,3.444376430246385635e-06,-9.624748786923083799e+01
7.290109105005020142e+09,3.446877486710220448e-06,-9.624118309461680099e+01
7.290113105005020142e+09,3.445188699139437975e-06,-9.624543976376651244e+01
7.290117105005020142e+09,3.755350025419009364e-06,-9.549669159193123846e+01
7.290121105005020142e+09,3.389080549765795649e-06,-9.638806222280571490e+01
7.290125105005020142e+09,3.506388559278058160e-06,-9.609249923090821710e+01
7.290129105005020142e+09,3.460538645595809802e-06,-9.620682597153401616e+01
7.290133105005020142e+09,3.335108769167576144e-06,-9.652749999747538823e+01
7.290137105005020142e+09,3.410928699668806895e-06,-9.633224721876565866e+01
7.290141105005020142e+09,3.397807412943131051e-06,-9.636572485326689730e+01
7.290145105005020142e+09,3.360199743669552493e-06,-9.646239815630664793e+01
7.290149105005020142e+09,3.344467189212925664e-06,-9.650316124980821542e+01
7.290153105005020142e+09,3.283602542174391277e-06,-9.666268837883899323e+01
7.290157105005020142e+09,3.197571107706980712e-06,-9.689329582105699501e+01
7.290161105005020142e+09,3.288764267070395045e-06,-9.664904514092852139e+01
7.290165105005020142e+09,3.077523805103683216e-06,-9.722567162438694766e+01
7.290169105005020142e+09,3.248231252910264756e-06,-9.675676123119097838e+01
7.290173105005020142e+09,3.153440638522672252e-06,-9.701400684148049436e+01
7.290177105005020142e+09,3.178937116617823850e-06,-9.694406130120812293e+01
7.290181105005020142e+09,3.193460572498839004e-06,-9.690446887163193423e+01
7.290185105005020142e+09,3.056619143700755199e-06,-9.728487346768321231e+01
7.290189105005020142e+09,3.030890375530552627e-06,-9.735829547082887814e+01
7.290193105005020142e+09,3.198986210928695337e-06,-9.688945268169356950e+01
7.290197105005020142e+09,3.251387055888335184e-06,-9.674832659480506436e+01
7.290201105005020142e+09,3.089051375803849197e-06,-9.719319741606494745e+01
7.290205105005020142e+09,3.129452083908875451e-06,-9.708033391712704940e+01
7.290209105005020142e+09,3.009442710998959388e-06,-9.741997843677195590e+01
7.290213105005020142e+09,3.031393705908059800e-06,-9.735685315236877102e+01
7.290217105005020142e+09,2.971634207034509130e-06,-9.752979306435909734e+01
7.290221105005020142e+09,2.977275203074113906e-06,-9.751332043707351716e+01
7.290225105005020142e+09,3.047829265634844447e-06,-9.730988734558289366e+01
7.290229105005020142e+09,3.172792546321497915e-06,-9.696086651142590540e+01
7.290233105005020142e+09,3.092633991205453768e-06,-9.718312954504580148e+01
7.290237105005020142e+09,3.166121515312848940e-06,-9.697914846317389959e+01
7.290241105005020142e+09,2.908407596577944552e-06,-9.771659463689589131e+01
7.290245105005020142e+09,3.200741516234964345e-06,-9.688468798256771208e+01
7.290249105005020142e+09,3.212736387166518767e-06,-9.685219820145974268e+01
7.290253105005020142e+09,3.022559083154695312e-06,-9.738220406453349653e+01
7.290257105005020142e+09,3.111530647519653106e-06,-9.713021838346739401e+01
7.290261105005020142e+09,2.970256769413413437e-06,-9.753382015654975135e+01
7.290265105005020142e+09,3.150849584660209932e-06,-9.702114661720975164e+01
7.290269105005020142e+09,3.103190418305848738e-06,-9.715353153082490678e+01
7.290273105005020142e+09,3.047401932786071620e-06,-9.731110527016964795e+01
7.290277105005020142e+09,3.122497260435644690e-06,-9.709965872311377666e+01
7.290281105005020142e+09,3.165783273599030624e-06,-9.698007643991958560e+01
7.290285105005020142e+09,2.970188158967985425e-06,-9.753402079564807536e+01
7.290289105005020142e+09,3.050494604734413742e-06,-9.730229481910083678e+01
7.290293105005020142e+09,3.091787758457034884e-06,-9.718550657708024687e+01
7.290297105005020142e+09,2.934236515557723556e-06,-9.763979769464845049e+01
7.290301105005020142e+09,3.048393913616163267e-06,-9.730827832638530595e+01
7.290305105005020142e+09,2.953195842448928209e-06,-9.758385507646188728e+01
7.290309105005020142e+09,2.938779538659821116e-06,-9.762635989546851079e+01
7.290313105005020142e+09,2.973450553772567827e-06,-9.752448562520999076e+01
7.290317105005020142e+09,2.897721722576404686e-06,-9.774856651418595277e+01
7.290321105005020142e+09,2.787291594390507366e-06,-9.808605194135553518e+01
7.290325105005020142e+09,2.775718023506813486e-06,-9.812219313518951935e+01
7.290329105005020142e+09,2.779332337008465354e-06,-9.811089043563319478e+01
7.290333105005020142e+09,2.786505351790904262e-06,-9.808850241329061248e+01
7.290337105005020142e+09,2.777929316360942498e-06,-9.811527622256328129e+01
7.290341105005020142e+09,2.781721356831427582e-06,-9.810342754642391583e+01
7.290345105005020142e+09,2.862017597874974095e-06,-9.785625404722256349e+01
7.290349105005020142e+09,2.667614734874395039e-06,-9.846723789079278788e+01
7.290353105005020142e+09,2.697115101851857240e-06,-9.837171042811431221e+01
7.290357105005020142e+09,2.560216597983581887e-06,-9.882416586735885744e+01
7.290361105005020142e+09,2.531024515300140707e-06,-9.892377300895836356e+01
7.290365105005020142e+09,2.548096260714602938e-06,-9.886538343267233131e+01
7.290369105005020142e+09,2.384013426155215993e-06,-9.944352610514465596e+01
7.290373105005020142e+09,2.442443401063215658e-06,-9.923320987202896504e+01
7.290377105005020142e+09,2.250521080514663265e-06,-9.994403833720980401e+01
7.290381105005020142e+09,2.356070970786945408e-06,-9.954593267626330544e+01
7.290385105005020142e+09,2.279379044113748418e-06,-9.983336901953366294e+01
7.290389105005020142e+09,2.314602687146415514e-06,-9.970017098369885389e+01
7.290393105005020142e+09,2.179423325658430958e-06,-1.002228681493918003e+02
7.290397105005020142e+09,2.037582591130870231e-06,-1.008073956151647792e+02
7.290401105005020142e+09,2.056197739914134745e-06,-1.007284024942484137e+02
7.290405105005020142e+09,1.946508411011124544e-06,-1.012045743498046875e+02
7.290409105005020142e+09,2.013989228604463889e-06,-1.009085571735280951e+02
7.290413105005020142e+09,1.729616278594768427e-06,-1.022307047619778473e+02
7.290417105005020142e+09,1.590369133261913385e-06,-1.029597412810694834e+02
7.290421105005020142e+09,1.697855600254573381e-06,-1.023916850140039401e+02
7.290425105005020142e+09,1.577397841375245581e-06,-1.030308751999485537e+02
7.290429105005020142e+09,1.563955631546696310e-06,-1.031052114787015341e+02
7.290433105005020142e+09,1.457431672208189183e-06,-1.037179359799334577e+02
7.290437105005020142e+09,1.395885735347952322e-06,-1.040927026595498859e+02
7.290441105005020142e+09,1.309857190857489650e-06,-1.046452210707550279e+02
7.290445105005020142e+09,1.414163400659798171e-06,-1.039797081779765904e+02
7.290449105005020142e+09,1.302753427789648562e-06,-1.046924555523424942e+02
7.290453105005020142e+09,1.189199579189915629e-06,-1.054846051062899761e+02
7.290457105005020142e+09,1.265762984496587251e-06,-1.049426522198117908e+02
7.290461105005020142e+09,1.266129959616433924e-06,-1.049401343365650661e+02
7.290465105005020142e+09,1.045378935939303326e-06,-1.066042251443392672e+02
7.290469105005020142e+09,1.221356333610405994e-06,-1.052528522657952550e+02
7.290473105005020142e+09,1.141686538230225768e-06,-1.058387624380844869e+02
7.290477105005020142e+09,1.155090002096116332e-06,-1.057373835468339820e+02
7.290481105005020142e+09,1.313192228443610375e-06,-1.046231339657176989e+02
7.290485105005020142e+09,1.250435774269008653e-06,-1.050484722411322025e+02
7.290489105005020142e+09,1.310770864010849421e-06,-1.046391644581181026e+02
7.290493105005020142e+09,1.492238992836606895e-06,-1.035129323613498542e+02
7.290497105005020142e+09,1.566551581572713042e-06,-1.030908060555127435e+02
7.290501105005020142e+09,1.610916816025585602e-06,-1.028482377424096512e+02
7.290505105005020142e+09,1.648125460166627445e-06,-1.026498946754565793e+02
7.290509105005020142e+09,1.816048340252178093e-06,-1.018071519523311110e+02
7.290513105005020142e+09,1.963835633191067898e-06,-1.011275973253123794e+02
7.290517105005020142e+09,2.031775033088271561e-06,-1.008321876571182543e+02
7.290521105005020142e+09,2.008416888601581826e-06,-1.009326227501222490e+02
7.290525105005020142e+09,2.146518648984452184e-06,-1.003550067235909182e+02
7.290529105005020142e+09,2.076143275940150961e-06,-1.006445536204956426e+02
7.290533105005020142e+09,2.275723386381594695e-06,-9.984731059249169505e+01
7.290537105005020142e+09,2.324578841845026702e-06,-9.966281443200952594e+01
7.290541105005020142e+09,2.195473547819571140e-06,-1.001591358659317024e+02
7.290545105005020142e+09,2.396814954717720137e-06,-9.939700992795336276e+01
7.290549105005020142e+09,2.345045574147079579e-06,-9.958667429715036690e+01
7.290553105005020142e+09,2.444719888546125559e-06,-9.922511793022249549e+01
7.290557105005020142e+09,2.450034066668356385e-06,-9.920625758167587094e+01
7.290561105005020142e+09,2.504826101394428364e-06,-9.901414843990460213e+01
7.290565105005020142e+09,2.614359749720972324e-06,-9.864239307190004524e+01
7.290569105005020142e+09,2.646127283391087747e-06,-9.853748542966485502e+01
7.290573105005020142e+09,2.530483143280996091e-06,-9.892563107100095010e+01
7.290577105005020142e+09,2.723427010361727096e-06,-9.828738523562300600e+01
7.290581105005020142e+09,2.918002600619582113e-06,-9.768798655105847217e+01
7.290585105005020142e+09,2.892227083978493002e-06,-9.776505226920184555e+01
7.290589105005020142e+09,2.796300959384976902e-06,-9.805802180942535529e+01
7.290593105005020142e+09,2.918891566243101655e-06,-9.768534080928660046e+01
7.290597105005020142e+09,2.855791031609117074e-06,-9.787517153547466364e+01
7.290601105005020142e+09,2.911333385647163937e-06,-9.770786122997002110e+01
7.290605105005020142e+09,2.903242721772044557e-06,-9.773203312404213250e+01
7.290609105005020142e+09,3.126357195749735213e-06,-9.708892812388235427e+01
7.290613105005020142e+09,3.024348760751964776e-06,-9.737706261275258157e+01
7.290617105005020142e+09,3.009567899336741413e-06,-9.741961712420533104e+01
7.290621105005020142e+09,3.162645737271054575e-06,-9.698868909764753710e+01
7.290625105005020142e+09,3.165149215326185507e-06,-9.698181626583308912e+01
7.290629105005020142e+09,3.263646494551359016e-06,-9.671563781243455082e+01
7.290633105005020142e+09,3.135000447582568596e-06,-9.706494789994493999e+01
7.290637105005020142e+09,3.233844673231453462e-06,-9.679531691920358583e+01
7.290641105005020142e+09,3.214024887887798336e-06,-9.684871533513421582e+01
