# meas_amp_dB
-4.000000000000000000e+01
-3.833333333333333570e+01
-3.666666666666666430e+01
-3.500000000000000000e+01
-3.333333333333333570e+01
-3.166666666666667140e+01
-3.000000000000000000e+01
-2.833333333333333570e+01
-2.666666666666667140e+01
-2.500000000000000000e+01
-2.333333333333333570e+01
-2.166666666666667140e+01
-2.000000000000000000e+01
-1.833333333333333570e+01
-1.666666666666667140e+01
-1.500000000000000000e+01
-1.333333333333333570e+01
-1.166666666666666963e+01
-1.000000000000000000e+01
-8.333333333333335702e+00
-6.666666666666669627e+00
-5.000000000000000000e+00
-3.333333333333335258e+00
-1.666666666666669405e+00
0.000000000000000000e+00
