# freq_Hz, amplitude_dBm
# # measure_total_dBm=-40.457575
6.750000000000000000e+09,-9.717011590690391643e+01
6.750150000000000000e+09,-9.733199875497291487e+01
6.750300000000000000e+09,-9.745984183949504143e+01
6.750450000000000000e+09,-9.724772151230871486e+01
6.750600000000000000e+09,-9.731520757459094284e+01
6.750750000000000000e+09,-9.729768025699027589e+01
6.750900000000000000e+09,-9.721635738535692894e+01
6.751050000000000000e+09,-9.730390850326924124e+01
6.751200000000000000e+09,-9.743815784946072256e+01
6.751350000000000000e+09,-9.735411638576761106e+01
6.751500000000000000e+09,-9.736018438590862445e+01
6.751650000000000000e+09,-9.720973429013051259e+01
6.751800000000000000e+09,-9.739612594882461849e+01
6.751950000000000000e+09,-9.731680850012708106e+01
6.752100000000000000e+09,-9.735304854166982125e+01
6.752250000000000000e+09,-9.748413770342003204e+01
6.752400000000000000e+09,-9.739725615625428645e+01
6.752550000000000000e+09,-9.733158388488197943e+01
6.752700000000000000e+09,-9.717993235597657531e+01
6.752850000000000000e+09,-9.713322036176418806e+01
6.753000000000000000e+09,-9.738260461976089744e+01
6.753150000000000000e+09,-9.735474596079961884e+01
6.753300000000000000e+09,-9.733167100004108363e+01
6.753450000000000000e+09,-9.720913498643567152e+01
6.753600000000000000e+09,-9.720310719857833703e+01
6.753750000000000000e+09,-9.717744187101546061e+01
6.753900000000000000e+09,-9.734945268387386363e+01
6.754050000000000000e+09,-9.731995463446970973e+01
6.754200000000000000e+09,-9.727067026474588829e+01
6.754350000000000000e+09,-9.716462026648011374e+01
6.754500000000000000e+09,-9.719395166301721645e+01
6.754650000000000000e+09,-9.721034852949586025e+01
6.754800000000000000e+09,-9.709518306432545387e+01
6.754950000000000000e+09,-9.714537051477093144e+01
6.755100000000000000e+09,-9.708837526221668668e+01
6.755250000000000000e+09,-9.710384302635530673e+01
6.755400000000000000e+09,-9.702713530611781323e+01
6.755550000000000000e+09,-9.719385168609397851e+01
6.755700000000000000e+09,-9.705941240926091496e+01
6.755850000000000000e+09,-9.710739306202128773e+01
6.756000000000000000e+09,-9.702702578347896178e+01
6.756150000000000000e+09,-9.699339951994710418e+01
6.756300000000000000e+09,-9.702327091727106279e+01
6.756450000000000000e+09,-9.707149715947588220e+01
6.756600000000000000e+09,-9.695521668511034363e+01
6.756750000000000000e+09,-9.696265551995116994e+01
6.756900000000000000e+09,-9.697608648631374706e+01
6.757050000000000000e+09,-9.684387605469432003e+01
6.757200000000000000e+09,-9.693700925950851399e+01
6.757350000000000000e+09,-9.691200087863593637e+01
6.757500000000000000e+09,-9.689244856458110178e+01
6.757650000000000000e+09,-9.687449828880136238e+01
6.757800000000000000e+09,-9.696236764938848296e+01
6.757950000000000000e+09,-9.677874570699273704e+01
