# freq_Hz, phase_rad_detrended, phase_rad
7.125000000000000000e+09,8.225910020301574477e-02,-2.267481496826621257e+00
7.125063333333333015e+09,1.158930118117464936e-01,-2.257712161072010115e+00
7.125126666666666985e+09,6.618763806598693122e-02,-2.331282110671896390e+00
7.125190000000000000e+09,9.134948411709720162e-02,-2.329984840474905727e+00
7.125253333333333015e+09,7.286230238291846462e-02,-2.372336598063211177e+00
7.125316666666666985e+09,-1.458724625203799974e-03,-2.470522200925787004e+00
7.125380000000000000e+09,5.636825077294949082e-02,-2.436559801381419366e+00
7.125443333333333015e+09,-4.739947165951363672e-02,-2.564192099668009206e+00
7.125506666666666985e+09,5.962204983384955526e-02,-2.481035154029099576e+00
7.125570000000000000e+09,4.903169345204094753e-02,-2.515490086264700942e+00
7.125633333333333015e+09,1.420063168028531386e-01,-2.446380038768008358e+00
7.125696666666666985e+09,-9.437279982605240036e-03,-2.621688211407927405e+00
7.125760000000000000e+09,2.800272507871071070e-02,-2.608112782200397106e+00
7.125823333333333015e+09,6.555210645173259465e-02,-2.594427976681494830e+00
7.125886666666666985e+09,5.914146026140398860e-02,-2.624703198726284104e+00
7.125950000000000000e+09,1.306075432787965340e-01,-2.577101691562677210e+00
7.126013333333333015e+09,3.231732838576428790e-02,-2.699256482309836169e+00
7.126076666666666985e+09,2.058613880804838203e-02,-2.734852247742005638e+00
7.126140000000000000e+09,5.010960278365672593e-02,-2.729193359620524006e+00
7.126203333333333015e+09,1.074480672370796697e-01,-2.695719471020886715e+00
7.126266666666666985e+09,9.932898922854604962e-02,-2.727703124883873897e+00
7.126330000000000000e+09,4.902444677028761078e-02,-2.801872243196259049e+00
7.126393333333333015e+09,5.841564278075228600e-02,-2.816345623039580026e+00
7.126456666666666985e+09,7.159706635996210267e-02,-2.827028775314830877e+00
7.126520000000000000e+09,4.469035744431781865e-02,-2.877800060084594769e+00
7.126583333333333015e+09,1.367751497032738683e-01,-2.809579843679424371e+00
7.126646666666666985e+09,9.226147668727424644e-03,-2.960993421568431483e+00
7.126710000000000000e+09,1.291701267523492902e-01,-2.864914018338929225e+00
7.126773333333333015e+09,2.491634105421747236e-02,-2.993032379891187755e+00
7.126836666666666985e+09,5.963678057621635276e-02,-2.982176516223308482e+00
7.126900000000000000e+09,1.267434964645279827e-01,-2.938934376189123565e+00
7.126963333333333015e+09,1.709466376832668999e-03,-3.087832982130938486e+00
7.127026666666666985e+09,2.664419780100191204e-02,-3.086762826560888850e+00
7.127090000000000000e+09,5.176075001758206895e-02,-3.085510850198435406e+00
7.127153333333333015e+09,8.854707844855846943e-02,-3.072589097621578613e+00
7.127216666666666985e+09,9.989849673727135837e-02,-3.085102255187326392e+00
7.127280000000000000e+09,4.202225010072613287e-03,-3.204663102768310790e+00
7.127343333333333015e+09,-2.845699877472629424e-02,-3.261186902407229304e+00
7.127406666666666985e+09,5.620133752480560574e-02,-3.200393141962158072e+00
7.127470000000000000e+09,8.444668155764167849e-02,-3.196012373783107652e+00
7.127533333333333015e+09,9.833148927507684434e-02,-3.205992141919799199e+00
7.127596666666666985e+09,5.529707432839980896e-03,-3.322658499616489625e+00
7.127660000000000000e+09,1.068622048513678813e-01,-3.245190578051754482e+00
7.127723333333333015e+09,5.709104550794297239e-02,-3.318826313249298998e+00
7.127786666666666985e+09,1.251612176844774105e-01,-3.274620716927225228e+00
7.127850000000000000e+09,7.732423328531501383e-02,-3.346322277180173277e+00
7.127913333333333015e+09,7.943254647441655436e-02,-3.368078539845191344e+00
7.127976666666666985e+09,4.238653130250336076e-02,-3.428989130871565205e+00
7.128040000000000000e+09,-1.902545619591577974e-03,-3.497142783647779751e+00
7.128103333333333015e+09,1.022017388202458577e-01,-3.416903075061727968e+00
7.128166666666666985e+09,8.108795861102580105e-02,-3.461881431125408692e+00
7.128230000000000000e+09,1.891306545292836816e-02,-3.547920900137625733e+00
7.128293333333333015e+09,7.955048835520361905e-02,-3.511148053089143239e+00
7.128356666666666985e+09,1.185788916746113308e-01,-3.495984225624189090e+00
7.128420000000000000e+09,2.216642217172992702e-02,-3.616261270981197207e+00
7.128483333333333015e+09,9.191228953384333877e-02,-3.570379979472869447e+00
7.128546666666666985e+09,1.421247598599144624e-01,-3.544032085001258991e+00
7.128610000000000000e+09,4.139342763494013866e-02,-3.668627993080352923e+00
7.128673333333333015e+09,-3.496268765097099163e-02,-3.768848684220383660e+00
7.128736666666666985e+09,4.401593448959806310e-02,-3.713734637933941318e+00
7.128800000000000000e+09,5.695267277042681542e-02,-3.724662475507232173e+00
7.128863333333333015e+09,8.628493332178654995e-02,-3.719194790809999152e+00
7.128926666666666985e+09,1.013569722224434422e-01,-3.727987327763461867e+00
7.128990000000000000e+09,8.335509052388268003e-02,-3.769853785316142236e+00
7.129053333333333015e+09,1.814816059454229524e-01,-3.695591845748728677e+00
