# freq_Hz, phase_rad_detrended, phase_rad
7.125000000000000000e+09,-5.186898276328877344e-02,-2.225758646665746188e+00
7.125066666666666985e+09,-3.564810891537284476e-02,-2.234672066653613953e+00
7.125133333333333015e+09,-3.370644140255585341e-02,-2.257864692976246701e+00
7.125200000000000000e+09,-2.905776396008796780e-02,-2.278350309369562510e+00
7.125266666666666985e+09,-2.631835157174577944e-02,-2.300745190816670060e+00
7.125333333333333015e+09,-3.311649536556027229e-02,-2.332677628445934293e+00
7.125400000000000000e+09,-4.120288674391225925e-02,-2.365898313660069974e+00
7.125466666666666985e+09,-2.812181923534584627e-02,-2.377951539987287255e+00
7.125533333333333015e+09,-2.319363295408427561e-02,-2.398157647541475423e+00
7.125600000000000000e+09,-2.365234994805209823e-02,-2.423750658371226940e+00
7.125666666666666985e+09,-1.904894102463439154e-02,-2.444281543283258973e+00
7.125733333333333015e+09,-3.491601234984997859e-02,-2.485282908443924299e+00
7.125800000000000000e+09,-6.367023602315136088e-02,-2.539171425953009376e+00
7.125866666666666985e+09,-1.349971477047251511e-02,-2.514135198536114224e+00
7.125933333333333015e+09,-3.312561563636906570e-02,-2.558895393237453408e+00
7.126000000000000000e+09,-5.265177382865848799e-02,-2.603555845265526525e+00
7.126066666666666985e+09,-2.712386064786276307e-02,-2.603162225920180539e+00
7.126133333333333015e+09,-1.617731319360293796e-02,-2.617349972301370453e+00
7.126200000000000000e+09,-3.874521540257269692e-02,-2.665052168346123906e+00
7.126266666666666985e+09,-3.047820289395808402e-02,-2.681919449673292988e+00
7.126333333333333015e+09,-8.246239336766603145e-03,-2.684821779951551246e+00
7.126400000000000000e+09,-2.754122320390894885e-02,-2.729251057654477286e+00
7.126466666666666985e+09,-4.304614856804667156e-02,-2.769890276854398703e+00
7.126533333333333015e+09,-4.293277319788435520e-02,-2.794911195319352171e+00
7.126600000000000000e+09,-6.422101084191256248e-02,-2.841333726799164072e+00
7.126666666666666985e+09,-2.897789337714540281e-02,-2.831224903170180607e+00
7.126733333333333015e+09,-2.980606674528463174e-02,-2.857187370373769575e+00
7.126800000000000000e+09,-3.016156866299457562e-02,-2.882677166127263213e+00
7.126866666666666985e+09,-5.206584860863028297e-02,-2.929715739908682615e+00
7.126933333333333015e+09,-3.220204346529875750e-02,-2.934986228600466873e+00
7.127000000000000000e+09,-3.280723370203997291e-02,-2.960725712672991783e+00
7.127066666666666985e+09,-1.344249661956453679e-03,-2.954397022468691958e+00
7.127133333333333015e+09,-3.820114068245894501e-02,-3.016388207324644188e+00
7.127200000000000000e+09,-5.526567058959575007e-02,-3.058587031067564688e+00
7.127266666666666985e+09,-3.357714196830174913e-02,-3.062032796282054381e+00
7.127333333333333015e+09,-3.705598780351682109e-02,-3.090645935952385237e+00
7.127400000000000000e+09,-3.497964939887987512e-02,-3.113703891383531985e+00
7.127466666666666985e+09,-3.493743922979763994e-02,-3.138795975050233444e+00
7.127533333333333015e+09,-2.961512843013114349e-02,-3.158607958086009582e+00
7.127600000000000000e+09,-3.869391911974950915e-02,-3.192821042611418747e+00
7.127666666666666985e+09,-1.935347954150978822e-02,-3.198614896868962720e+00
7.127733333333333015e+09,-4.266724448410563753e-02,-3.247062955646667248e+00
