# freq_Hz, abs_amp(|S21|), amplitude_dBm
7.229761611970211983e+09,4.486579676761161515e-06,-9.395139234832498687e+01
7.229763611970211983e+09,4.497958063034433569e-06,-9.392939200437209024e+01
7.229765611970211983e+09,4.403320926742093760e-06,-9.411409325838508266e+01
7.229767611970211983e+09,4.617091222125541234e-06,-9.370233093927963353e+01
7.229769611970211983e+09,4.466614965423655079e-06,-9.399012970938785827e+01
7.229771611970211983e+09,4.581323788592537638e-06,-9.376988030419423126e+01
7.229773611970211983e+09,4.352723996990799074e-06,-9.421447744858865292e+01
7.229775611970211983e+09,4.490445278020419796e-06,-9.394391187719627112e+01
7.229777611970211983e+09,4.500446534783566214e-06,-9.392458791020261799e+01
7.229779611970211983e+09,4.556357470799019942e-06,-9.381734425363292473e+01
7.229781611970211983e+09,4.485933020806004827e-06,-9.395264434594467673e+01
7.229783611970211983e+09,4.471249857709100808e-06,-9.398112125663523386e+01
7.229785611970211983e+09,4.671476971748840312e-06,-9.360061579705620716e+01
7.229787611970211983e+09,4.442073071712333997e-06,-9.403798607581333613e+01
7.229789611970211983e+09,4.464194351572388352e-06,-9.399483817074609249e+01
7.229791611970211983e+09,4.515405503556152679e-06,-9.389576488370767038e+01
7.229793611970211983e+09,4.526060763384274105e-06,-9.387529244018020336e+01
7.229795611970211983e+09,4.465190886929080172e-06,-9.399289944911332384e+01
7.229797611970211983e+09,4.395817217027268956e-06,-9.412890752978157138e+01
7.229799611970211983e+09,4.299758263942301928e-06,-9.432081924612680268e+01
7.229801611970211983e+09,4.493135103022161117e-06,-9.393871049360130598e+01
7.229803611970211983e+09,4.383270544276312215e-06,-9.415373450315256321e+01
7.229805611970211983e+09,4.471834346804230656e-06,-9.397998589714042339e+01
7.229807611970211983e+09,4.313607076506331228e-06,-9.429288838369410541e+01
7.229809611970211983e+09,4.422772563305503533e-06,-9.407580790774767365e+01
7.229811611970211983e+09,4.469770342999393162e-06,-9.398399585065587303e+01
7.229813611970211983e+09,4.478463568853513981e-06,-9.396711912953597334e+01
7.229815611970211983e+09,4.508879509638029511e-06,-9.390832744633723905e+01
7.229817611970211983e+09,4.532743879031630180e-06,-9.386247644121030476e+01
7.229819611970211983e+09,4.446094242761031739e-06,-9.403012676149305094e+01
7.229821611970211983e+09,4.618342759072888982e-06,-9.369997680803007256e+01
7.229823611970211983e+09,4.367204292701168145e-06,-9.418562987968678613e+01
7.229825611970211983e+09,4.565332949237230346e-06,-9.380025092186359359e+01
7.229827611970211983e+09,4.569280017302203845e-06,-9.379274457214400229e+01
7.229829611970211983e+09,4.356993889868918716e-06,-9.420596102549465911e+01
7.229831611970211983e+09,4.390619582838703262e-06,-9.413918384160973574e+01
7.229833611970211983e+09,4.402034346477764091e-06,-9.411663150787515519e+01
7.229835611970211983e+09,4.520373338523735304e-06,-9.388621394817229771e+01
7.229837611970211983e+09,4.318726113954730654e-06,-9.428258678885042343e+01
