# freq_Hz, abs_amp(|S21|), amplitude_dBm
7.261508640703371048e+09,3.974683664395435071e-06,-9.500364864526804354e+01
7.261510640703371048e+09,4.173084783079991544e-06,-9.458055587920145513e+01
7.261512640703371048e+09,4.033364760141165944e-06,-9.487635005322913173e+01
7.261514640703371048e+09,3.940141093420470190e-06,-9.507946456625577980e+01
7.261516640703371048e+09,4.103314758121433736e-06,-9.472700339901479083e+01
7.261518640703371048e+09,3.914709704851566715e-06,-9.513570879341435216e+01
7.261520640703371048e+09,4.068288811153178117e-06,-9.480146451804185403e+01
7.261522640703371048e+09,4.215188368701398387e-06,-9.449336029968640105e+01
7.261524640703371048e+09,3.928468185282319316e-06,-9.510523523617429476e+01
7.261526640703371048e+09,4.116923101714322546e-06,-9.469824494199698961e+01
7.261528640703371048e+09,3.804676714294155687e-06,-9.538334483522544360e+01
7.261530640703371048e+09,3.952077458705512376e-06,-9.505319108436663100e+01
7.261532640703371048e+09,4.082938072841406477e-06,-9.477024418542052331e+01
7.261534640703371048e+09,3.877786372269711879e-06,-9.521802244205960619e+01
7.261536640703371048e+09,4.011628658234134557e-06,-9.492328554016000908e+01
7.261538640703371048e+09,3.956855855458598701e-06,-9.504269545107560191e+01
7.261540640703371048e+09,4.038609145566489070e-06,-9.486506355504036492e+01
7.261542640703371048e+09,4.103953572250533439e-06,-9.472565126361175203e+01
7.261544640703371048e+09,4.083668573085229934e-06,-9.476869028554743579e+01
7.261546640703371048e+09,4.061545098701515971e-06,-9.481587444478577709e+01
7.261548640703371048e+09,3.873756130413471481e-06,-9.522705451254628883e+01
7.261550640703371048e+09,4.128453081697400235e-06,-9.467395297600026538e+01
7.261552640703371048e+09,3.951604356947859216e-06,-9.505423093130259815e+01
7.261554640703371048e+09,4.128069313133989053e-06,-9.467476042766848821e+01
7.261556640703371048e+09,4.074736868068046860e-06,-9.478770866741461987e+01
7.261558640703371048e+09,4.042010878417846729e-06,-9.485775048307738189e+01
7.261560640703371048e+09,3.976169819829416396e-06,-9.500040155179299006e+01
7.261562640703371048e+09,4.024872174127629508e-06,-9.489465819997830920e+01
7.261564640703371048e+09,4.148243193087620293e-06,-9.463241585893337060e+01
7.261566640703371048e+09,3.919063721529822808e-06,-9.512605354550622394e+01
7.261568640703371048e+09,3.869286812844248297e-06,-9.523708157910380123e+01
7.261570640703371048e+09,3.985203003515726563e-06,-9.498069106416971863e+01
7.261572640703371048e+09,4.053720550392531209e-06,-9.483262391105802180e+01
7.261574640703371048e+09,3.930505773480682279e-06,-9.510073127249960123e+01
7.261576640703371048e+09,4.057836671119264005e-06,-9.482380879147945052e+01
7.261578640703371048e+09,3.903651507779061894e-06,-9.516027924770902757e+01
7.261580640703371048e+09,3.936740907316195057e-06,-9.508696338192478947e+01
7.261582640703371048e+09,3.874569909255540668e-06,-9.522523001698381506e+01
7.261584640703371048e+09,4.022068287564259305e-06,-9.490071124593995933e+01
7.261586640703371048e+09,3.978138001416666697e-06,-9.499610314927008403e+01
7.261588640703371048e+09,4.052755587403882582e-06,-9.483469177924669680e+01
7.261590640703371048e+09,3.849679607164000821e-06,-9.528120831360979537e+01
7.261592640703371048e+09,3.950732217533862429e-06,-9.505614816341702067e+01
7.261594640703371048e+09,3.942808120886386511e-06,-9.507358719562083138e+01
7.261596640703371048e+09,3.909790683749573768e-06,-9.514662989455206343e+01
7.261598640703371048e+09,3.845379056168874551e-06,-9.529091691151654686e+01
7.261600640703371048e+09,3.792518846409641728e-06,-9.541114509072340866e+01
7.261602640703371048e+09,4.002659791991295535e-06,-9.494272647128438791e+01
7.261604640703371048e+09,3.998190771312467682e-06,-9.495242979573379216e+01
7.261606640703371048e+09,3.895229985977761708e-06,-9.517903794725864941e+01
7.261608640703371048e+09,4.022329458976791128e-06,-9.490014724944498425e+01
7.261610640703371048e+09,3.940580111241899452e-06,-9.507849682225088372e+01
7.261612640703371048e+09,3.841553129600089286e-06,-9.529956316411272610e+01
7.261614640703371048e+09,4.007315470734008416e-06,-9.493262938234791193e+01
7.261616640703371048e+09,3.724012747746928494e-06,-9.556947686427037070e+01
7.261618640703371048e+09,3.855336531511476419e-06,-9.526845417305585784e+01
7.261620640703371048e+09,3.775079784897630470e-06,-9.545117734909118212e+01
7.261622640703371048e+09,3.836888982397257295e-06,-9.531011537568149095e+01
7.261624640703371048e+09,3.903245682007390013e-06,-9.516118228454493533e+01
7.261626640703371048e+09,3.920945571516631066e-06,-9.512188376942464174e+01
7.261628640703371048e+09,3.761357043592725943e-06,-9.548280883514979678e+01
7.261630640703371048e+09,3.843754614104301361e-06,-9.529458695428373005e+01
7.261632640703371048e+09,3.783887988378123916e-06,-9.543093460689034657e+01
7.261634640703371048e+09,3.893477764765884957e-06,-9.518294606675976866e+01
7.261636640703371048e+09,3.847794210759667208e-06,-9.528546330578174661e+01
7.261638640703371048e+09,3.738135799067512968e-06,-9.553659855561038228e+01
7.261640640703371048e+09,3.698313440699823140e-06,-9.562962572627139934e+01
7.261642640703371048e+09,3.739588718746517346e-06,-9.553322322395339938e+01
7.261644640703371048e+09,3.870687223947068364e-06,-9.523393846354245795e+01
7.261646640703371048e+09,3.744153200962610739e-06,-9.552262783086649733e+01
7.261648640703371048e+09,3.749043192948201713e-06,-9.551129116370483985e+01
