# freq_Hz, abs_amp(|S21|), amplitude_dBm
7.148261895648655891e+09,4.800388104140114355e-06,-9.336417302637883608e+01
7.148265895648655891e+09,4.635273185869404716e-06,-9.366819334443226808e+01
7.148269895648655891e+09,4.821021012441967047e-06,-9.332691955612813217e+01
7.148273895648655891e+09,4.697606009988334789e-06,-9.355216825286487392e+01
7.148277895648655891e+09,4.903254839862346773e-06,-9.318001072965085996e+01
7.148281895648655891e+09,4.903919132952764804e-06,-9.317883404480861032e+01
7.148285895648655891e+09,4.818881260664205048e-06,-9.333077553880787036e+01
7.148289895648655891e+09,4.754325897409409751e-06,-9.344792107862377861e+01
7.148293895648655891e+09,4.654781991807549662e-06,-9.363171313388571093e+01
7.148297895648655891e+09,4.563496035388941996e-06,-9.380374649204091497e+01
7.148301895648655891e+09,4.701601040644308715e-06,-9.354478456671321851e+01
7.148305895648655891e+09,4.813090954548285837e-06,-9.334121866817498869e+01
7.148309895648655891e+09,4.669218735827105651e-06,-9.360481565303891216e+01
7.148313895648655891e+09,4.825973138180530471e-06,-9.331800203824730033e+01
7.148317895648655891e+09,4.704533048865400902e-06,-9.353936956828584925e+01
7.148321895648655891e+09,4.661316131015335446e-06,-9.361952888666183981e+01
7.148325895648655891e+09,4.673014807821800697e-06,-9.359775689903437979e+01
7.148329895648655891e+09,4.692880108138981001e-06,-9.356091085997869072e+01
7.148333895648655891e+09,4.690251170513530152e-06,-9.356577803320678299e+01
7.148337895648655891e+09,4.758468325545633668e-06,-9.344035638731314464e+01
7.148341895648655891e+09,4.728013188768903760e-06,-9.349612645661714794e+01
7.148345895648655891e+09,4.658753498436343789e-06,-9.362430540555278924e+01
7.148349895648655891e+09,4.688698913454884934e-06,-9.356865313830995490e+01
7.148353895648655891e+09,4.805348776157896556e-06,-9.335520175139087939e+01
7.148357895648655891e+09,4.884468622983579198e-06,-9.321335356111161730e+01
7.148361895648655891e+09,4.891477863348381628e-06,-9.320089819450890900e+01
7.148365895648655891e+09,4.669746550804029119e-06,-9.360383384349084679e+01
7.148369895648655891e+09,4.879115402479598711e-06,-9.322287823710021826e+01
7.148373895648655891e+09,4.814037446060040746e-06,-9.333951076099876332e+01
7.148377895648655891e+09,4.853950169144151034e-06,-9.326779377269119209e+01
7.148381895648655891e+09,4.595788885679452905e-06,-9.374249863298429375e+01
7.148385895648655891e+09,4.631178839048691496e-06,-9.367586899997839112e+01
7.148389895648655891e+09,4.949566069233213221e-06,-9.309835752730785430e+01
7.148393895648655891e+09,4.800808524954190085e-06,-9.336341234436471836e+01
7.148397895648655891e+09,4.850314310793703320e-06,-9.327430238875675172e+01
7.148401895648655891e+09,4.901663037946733461e-06,-9.318283099108668921e+01
7.148405895648655891e+09,4.935909203033287620e-06,-9.312235679994034854e+01
7.148409895648655891e+09,4.768904677582201438e-06,-9.342132720933491896e+01
7.148413895648655891e+09,4.628451833694934525e-06,-9.368098507189682778e+01
7.148417895648655891e+09,4.696304140752971231e-06,-9.355457574716541558e+01
7.148421895648655891e+09,4.993033656499265357e-06,-9.302241017315866145e+01
7.148425895648655891e+09,4.818842046124608480e-06,-9.333084622213262094e+01
7.148429895648655891e+09,4.726876340786992443e-06,-9.349821522478791280e+01
7.148433895648655891e+09,4.808296370677656372e-06,-9.334987547168995548e+01
7.148437895648655891e+09,4.826258073689532799e-06,-9.331748922036479144e+01
7.148441895648655891e+09,4.579680036181799068e-06,-9.377299731024689322e+01
7.148445895648655891e+09,4.506074206317473633e-06,-9.391373325464151378e+01
7.148449895648655891e+09,4.586135002324406563e-06,-9.376076334467686024e+01
7.148453895648655891e+09,4.687771265376246620e-06,-9.357037179121591919e+01
7.148457895648655891e+09,4.596392085239018013e-06,-9.374135868049026499e+01
7.148461895648655891e+09,4.522419816512103402e-06,-9.388228253407217494e+01
7.148465895648655891e+09,4.738532453894285016e-06,-9.347682285485819875e+01
7.148469895648655891e+09,4.609444913593513493e-06,-9.371672745955012829e+01
7.148473895648655891e+09,4.586353096375155913e-06,-9.376035029625739980e+01
7.148477895648655891e+09,4.725447994836569478e-06,-9.350084028396791780e+01
