# freq_Hz, abs_amp(|S21|), amplitude_dBm
6.869221593854335785e+09,2.953328504506385746e-06,-9.758346490182695732e+01
6.869223993854335785e+09,3.038282465818849634e-06,-9.733713709756564469e+01
6.869226393854335785e+09,2.980642087689066161e-06,-9.750350345242085837e+01
6.869228793854335785e+09,3.027489300070351554e-06,-9.736804770518301666e+01
6.869231193854335785e+09,3.016025644829850318e-06,-9.740099944422810552e+01
6.869233593854335785e+09,2.932748924111408034e-06,-9.764420236056724889e+01
6.869235993854335785e+09,3.011016413164732433e-06,-9.741543758586190904e+01
6.869238393854335785e+09,3.095258837320703939e-06,-9.717576059872652650e+01
6.869240793854335785e+09,2.996808190246820429e-06,-9.745652110425497483e+01
6.869243193854335785e+09,2.966331359164724846e-06,-9.754530678302100455e+01
6.869245593854335785e+09,2.973583360861782744e-06,-9.752409768468810114e+01
6.869247993854335785e+09,2.952518124723750050e-06,-9.758584859711839954e+01
6.869250393854335785e+09,3.057560125176304661e-06,-9.728219992444766717e+01
6.869252793854335785e+09,3.028449683924640228e-06,-9.736529279359604061e+01
6.869255193854335785e+09,3.019967758912400203e-06,-9.738965391402629734e+01
6.869257593854335785e+09,3.036769168931147396e-06,-9.734146441223499835e+01
6.869259993854335785e+09,2.923998224955138274e-06,-9.767015795050571114e+01
6.869262393854335785e+09,3.146450530452928612e-06,-9.703328188307708047e+01
6.869264793854335785e+09,3.045000977182097803e-06,-9.731795131656211595e+01
6.869267193854335785e+09,3.005400882268790740e-06,-9.743165185205732826e+01
6.869269593854335785e+09,3.085317512724038598e-06,-9.720370275747680466e+01
6.869271993854335785e+09,2.979798840633351378e-06,-9.750596110647717296e+01
6.869274393854335785e+09,2.973024395402672936e-06,-9.752573058616829371e+01
6.869276793854335785e+09,2.994451868864779323e-06,-9.746335330593859680e+01
6.869279193854335785e+09,2.988785924896161972e-06,-9.747980385676547144e+01
6.869281593854335785e+09,3.082228822504559369e-06,-9.721240249742433548e+01
6.869283993854335785e+09,2.948753856112070449e-06,-9.759692960686334118e+01
6.869286393854335785e+09,3.059695843181963817e-06,-9.727613491368309440e+01
6.869288793854335785e+09,3.056183358645362918e-06,-9.728611191139280834e+01
6.869291193854335785e+09,3.020349191884310385e-06,-9.738855692367637573e+01
6.869293593854335785e+09,3.045248232306468935e-06,-9.731724604797619804e+01
6.869295993854335785e+09,3.046350321268600353e-06,-9.731410315432795244e+01
6.869298393854335785e+09,3.026705103250597820e-06,-9.737029786321073743e+01
6.869300793854335785e+09,3.006935187532966910e-06,-9.742721869784561761e+01
6.869303193854335785e+09,3.003761915072403063e-06,-9.743638991258967508e+01
6.869305593854335785e+09,3.054094108989264098e-06,-9.729205173744573187e+01
6.869307993854335785e+09,2.979675979219346205e-06,-9.750631924564721942e+01
6.869310393854335785e+09,3.037152293226584240e-06,-9.734036865379525238e+01
6.869312793854335785e+09,2.998756830528605187e-06,-9.745087503921550365e+01
6.869315193854335785e+09,2.960931616198670536e-06,-9.756113249706368151e+01
6.869317593854335785e+09,2.997106803055013809e-06,-9.745565565391024165e+01
6.869319993854335785e+09,3.018212426081921359e-06,-9.739470398779224070e+01
6.869322393854335785e+09,3.011961094968029305e-06,-9.741271288634486325e+01
6.869324793854335785e+09,2.953507533336196568e-06,-9.758293838487327321e+01
6.869327193854335785e+09,2.991335305547645459e-06,-9.747239810712515862e+01
6.869329593854335785e+09,2.963805362104180048e-06,-9.755270645491802384e+01
6.869331993854335785e+09,2.962407974114609194e-06,-9.755680268210232953e+01
6.869334393854335785e+09,3.025076461875049522e-06,-9.737497291614755568e+01
6.869336793854335785e+09,3.047695944854968122e-06,-9.731026729957886801e+01
6.869339193854335785e+09,3.000413280175210034e-06,-9.744607846271522078e+01
6.869341593854335785e+09,2.960526755778640154e-06,-9.756232023586441926e+01
6.869343993854335785e+09,2.952770172391399663e-06,-9.758510714026957089e+01
6.869346393854335785e+09,3.060850537885378795e-06,-9.727285757527111798e+01
6.869348793854335785e+09,2.963765987234585216e-06,-9.755282184982485205e+01
6.869351193854335785e+09,3.048042375035496565e-06,-9.730928003465353981e+01
6.869353593854335785e+09,2.940046710112094271e-06,-9.762261543659469964e+01
6.869355993854335785e+09,3.053621670237913680e-06,-9.729339546430254870e+01
6.869358393854335785e+09,3.014825920247543606e-06,-9.740445523329638888e+01
6.869360793854335785e+09,2.976989056594344114e-06,-9.751415527967947128e+01
6.869363193854335785e+09,3.002861881696509453e-06,-9.743899290252099377e+01
6.869365593854335785e+09,2.927698076825906410e-06,-9.765917429460435528e+01
6.869367993854335785e+09,3.037395306073177764e-06,-9.733967369413521453e+01
6.869370393854335785e+09,2.979271524270342892e-06,-9.750749833005899347e+01
6.869372793854335785e+09,3.054882892967178169e-06,-9.728980871357566684e+01
6.869375193854335785e+09,2.968697970215247267e-06,-9.753837973267306438e+01
6.869377593854335785e+09,3.000716136049032625e-06,-9.744520177017419371e+01
6.869379993854335785e+09,2.976591644394296148e-06,-9.751531487713481283e+01
6.869382393854335785e+09,2.998575385146935589e-06,-9.745140061108790519e+01
6.869384793854335785e+09,3.007515513828906286e-06,-9.742554251811566246e+01
6.869387193854335785e+09,3.029072836819831406e-06,-9.736350571405128562e+01
6.869389593854335785e+09,2.926591972658387020e-06,-9.766245650261262767e+01
6.869391993854335785e+09,2.913707999571238653e-06,-9.770077951698084462e+01
6.869394393854335785e+09,2.966089632982028341e-06,-9.754601462454117211e+01
6.869396793854335785e+09,2.968947619921357665e-06,-9.753764933212494270e+01
6.869399193854335785e+09,2.933811387456460218e-06,-9.764105624462524702e+01
