# freq_Hz, abs_amp(|S21|), amplitude_dBm
7.289859527172937393e+09,4.981388360733087944e-06,-9.304269200996319000e+01
7.289863527172937393e+09,4.876086675390925867e-06,-9.322827170611732583e+01
7.289867527172937393e+09,4.945697461207423900e-06,-9.310514912087656114e+01
7.289871527172937393e+09,4.944908180260417211e-06,-9.310653540751303581e+01
7.289875527172937393e+09,4.980340924837220279e-06,-9.304451858291398025e+01
7.289879527172937393e+09,4.832673654575751854e-06,-9.330595066986988684e+01
7.289883527172937393e+09,5.087423831506033931e-06,-9.285974164215119231e+01
7.289887527172937393e+09,4.946727624972603725e-06,-9.310334008239956916e+01
7.289891527172937393e+09,4.797691356069659372e-06,-9.336905393132136055e+01
7.289895527172937393e+09,5.060136545589644153e-06,-9.290645531843773597e+01
7.289899527172937393e+09,4.959927796250824425e-06,-9.308019295677431160e+01
7.289903527172937393e+09,4.728667796145258318e-06,-9.349492395281154700e+01
7.289907527172937393e+09,4.829765251740985435e-06,-9.331117959127445260e+01
7.289911527172937393e+09,4.698008510085541342e-06,-9.355142406068492278e+01
7.289915527172937393e+09,4.839971560412092959e-06,-9.329284384845699662e+01
7.289919527172937393e+09,4.846428049917334443e-06,-9.328126465167527215e+01
7.289923527172937393e+09,4.839888533255557293e-06,-9.329299285158548116e+01
7.289927527172937393e+09,4.822246006519783875e-06,-9.332471280121748691e+01
7.289931527172937393e+09,4.927669019447128166e-06,-9.313686945250175597e+01
7.289935527172937393e+09,4.727674588361619754e-06,-9.349674852575472528e+01
7.289939527172937393e+09,4.890995744399924987e-06,-9.320175434442558071e+01
7.289943527172937393e+09,4.765343078892115980e-06,-9.342781658435144720e+01
7.289947527172937393e+09,4.821712555317423743e-06,-9.332567371332551431e+01
7.289951527172937393e+09,4.869905301678423645e-06,-9.323928971992323511e+01
7.289955527172937393e+09,4.803651445811175718e-06,-9.335827029627250795e+01
7.289959527172937393e+09,4.774709353091943461e-06,-9.341076123780304385e+01
7.289963527172937393e+09,4.719667890333995346e-06,-9.351147125063548060e+01
7.289967527172937393e+09,4.987329232319025469e-06,-9.303233927189501173e+01
7.289971527172937393e+09,4.895830533373582506e-06,-9.319317251295686333e+01
7.289975527172937393e+09,4.921477762615268456e-06,-9.314778950107766775e+01
7.289979527172937393e+09,4.707171101595661203e-06,-9.353450034691887538e+01
7.289983527172937393e+09,4.810380712168050543e-06,-9.334611105371834583e+01
7.289987527172937393e+09,4.942644876380217485e-06,-9.311051188338154816e+01
7.289991527172937393e+09,4.904894867570416077e-06,-9.317710598202090466e+01
7.289995527172937393e+09,4.934174952094276356e-06,-9.312540915738316016e+01
7.289999527172937393e+09,4.818495316490852268e-06,-9.333147121951955683e+01
7.290003527172937393e+09,4.741760847477467416e-06,-9.347090711563700438e+01
7.290007527172937393e+09,4.784475601245706896e-06,-9.339301315916218016e+01
7.290011527172937393e+09,4.762522564827995712e-06,-9.343295911585121871e+01
7.290015527172937393e+09,4.897584790982268120e-06,-9.319006077151753686e+01
