# freq_Hz, amplitude_dBm
7.125000000000000000e+09,-9.247320531337840066e+01
7.125063333333333015e+09,-9.230648484304614954e+01
7.125126666666666985e+09,-9.261982712424142505e+01
7.125190000000000000e+09,-9.255127092505406949e+01
7.125253333333333015e+09,-9.282460130567706358e+01
7.125316666666666985e+09,-9.242000368740727367e+01
7.125380000000000000e+09,-9.245484500640030490e+01
7.125443333333333015e+09,-9.248998514666580206e+01
7.125506666666666985e+09,-9.222824595032832917e+01
7.125570000000000000e+09,-9.228777953760653929e+01
7.125633333333333015e+09,-9.239461157386938339e+01
7.125696666666666985e+09,-9.254986203126867395e+01
7.125760000000000000e+09,-9.253073251555278489e+01
7.125823333333333015e+09,-9.262613865445479178e+01
7.125886666666666985e+09,-9.241984502540857704e+01
7.125950000000000000e+09,-9.245970393810534915e+01
7.126013333333333015e+09,-9.253839969837579815e+01
7.126076666666666985e+09,-9.244067793260298060e+01
7.126140000000000000e+09,-9.234544557963083378e+01
7.126203333333333015e+09,-9.248085111152676063e+01
7.126266666666666985e+09,-9.244496914234530038e+01
7.126330000000000000e+09,-9.252521062754071579e+01
7.126393333333333015e+09,-9.260765473483559163e+01
7.126456666666666985e+09,-9.248003611328614681e+01
7.126520000000000000e+09,-9.229972262250655035e+01
7.126583333333333015e+09,-9.262914899256706747e+01
7.126646666666666985e+09,-9.227886823511346392e+01
7.126710000000000000e+09,-9.232148294367662800e+01
7.126773333333333015e+09,-9.238162591229354348e+01
7.126836666666666985e+09,-9.248215847737398576e+01
7.126900000000000000e+09,-9.239128470317807285e+01
7.126963333333333015e+09,-9.235888206213306262e+01
7.127026666666666985e+09,-9.247124264366240709e+01
7.127090000000000000e+09,-9.250422061953754849e+01
7.127153333333333015e+09,-9.248229504317875183e+01
7.127216666666666985e+09,-9.250288818820864378e+01
7.127280000000000000e+09,-9.258798157919756022e+01
7.127343333333333015e+09,-9.230039623822533201e+01
7.127406666666666985e+09,-9.263330260617064482e+01
7.127470000000000000e+09,-9.281531182134196456e+01
7.127533333333333015e+09,-9.249935906487291959e+01
7.127596666666666985e+09,-9.256395421467361473e+01
7.127660000000000000e+09,-9.257184481613387561e+01
7.127723333333333015e+09,-9.244529650009063459e+01
7.127786666666666985e+09,-9.228413635854855102e+01
7.127850000000000000e+09,-9.247523123560897318e+01
7.127913333333333015e+09,-9.237467008353056031e+01
7.127976666666666985e+09,-9.244945310153434548e+01
7.128040000000000000e+09,-9.246938168837240823e+01
7.128103333333333015e+09,-9.248056074390615322e+01
7.128166666666666985e+09,-9.243337224452255896e+01
7.128230000000000000e+09,-9.228580916360242270e+01
7.128293333333333015e+09,-9.215453866501655966e+01
7.128356666666666985e+09,-9.218533674878705142e+01
7.128420000000000000e+09,-9.244768257631091046e+01
7.128483333333333015e+09,-9.275052345449418567e+01
7.128546666666666985e+09,-9.266604503144237981e+01
7.128610000000000000e+09,-9.254803791707277583e+01
7.128673333333333015e+09,-9.232047221472109300e+01
7.128736666666666985e+09,-9.229973352716406509e+01
7.128800000000000000e+09,-9.240742666849942566e+01
7.128863333333333015e+09,-9.243328275190954457e+01
7.128926666666666985e+09,-9.232098864191287646e+01
7.128990000000000000e+09,-9.253839506258991321e+01
7.129053333333333015e+09,-9.239188617339462439e+01
7.129116666666666985e+09,-9.218898544923081317e+01
7.129180000000000000e+09,-9.251598599435453707e+01
