# freq_Hz, amplitude_dBm
7.125000000000000000e+09,-9.078598543826599609e+01
7.125066666666666985e+09,-9.094773615878466444e+01
7.125133333333333015e+09,-9.077050571515985666e+01
7.125200000000000000e+09,-9.101860548589908717e+01
7.125266666666666985e+09,-9.096299058239114288e+01
7.125333333333333015e+09,-9.088030875249637575e+01
7.125400000000000000e+09,-9.083960902792810543e+01
7.125466666666666985e+09,-9.087949277434232442e+01
7.125533333333333015e+09,-9.084858023335831945e+01
7.125600000000000000e+09,-9.100115751796550967e+01
7.125666666666666985e+09,-9.084630444732775345e+01
7.125733333333333015e+09,-9.083731453029200509e+01
7.125800000000000000e+09,-9.083986492526483403e+01
7.125866666666666985e+09,-9.075546801048402301e+01
7.125933333333333015e+09,-9.077369806281181752e+01
7.126000000000000000e+09,-9.072630741703682133e+01
7.126066666666666985e+09,-9.075520615608067487e+01
7.126133333333333015e+09,-9.111065803059639734e+01
7.126200000000000000e+09,-9.082227589230345188e+01
7.126266666666666985e+09,-9.099543827847968203e+01
7.126333333333333015e+09,-9.080992170320789114e+01
7.126400000000000000e+09,-9.068238394107409306e+01
7.126466666666666985e+09,-9.063317716551027559e+01
7.126533333333333015e+09,-9.077315943983860791e+01
7.126600000000000000e+09,-9.074714041410813081e+01
7.126666666666666985e+09,-9.097928319268808650e+01
7.126733333333333015e+09,-9.072005429051287706e+01
7.126800000000000000e+09,-9.069318720014821622e+01
7.126866666666666985e+09,-9.094462256143016532e+01
7.126933333333333015e+09,-9.089123831569081347e+01
7.127000000000000000e+09,-9.104142109685574269e+01
7.127066666666666985e+09,-9.079752382318304171e+01
7.127133333333333015e+09,-9.087613399304650841e+01
7.127200000000000000e+09,-9.091616114151882755e+01
7.127266666666666985e+09,-9.092895396135149610e+01
7.127333333333333015e+09,-9.086641140227573032e+01
7.127400000000000000e+09,-9.085355762345611197e+01
7.127466666666666985e+09,-9.104518203975212032e+01
7.127533333333333015e+09,-9.101398616470463310e+01
7.127600000000000000e+09,-9.105985536586750584e+01
7.127666666666666985e+09,-9.081448177533260946e+01
7.127733333333333015e+09,-9.084536760220352392e+01
7.127800000000000000e+09,-9.071682242993107081e+01
7.127866666666666985e+09,-9.083411473101767797e+01
7.127933333333333015e+09,-9.085309311046717085e+01
7.128000000000000000e+09,-9.103772930695555488e+01
7.128066666666666985e+09,-9.072164461970027105e+01
7.128133333333333015e+09,-9.109757102355470693e+01
7.128200000000000000e+09,-9.072373897159567946e+01
7.128266666666666985e+09,-9.084922864181334035e+01
7.128333333333333015e+09,-9.081753574291747100e+01
7.128400000000000000e+09,-9.086884312349694426e+01
7.128466666666666985e+09,-9.067544731127453872e+01
7.128533333333333015e+09,-9.082767281334170661e+01
7.128600000000000000e+09,-9.095701221113210977e+01
7.128666666666666985e+09,-9.088951307247364753e+01
7.128733333333333015e+09,-9.088220152904176530e+01
7.128800000000000000e+09,-9.076438757788578471e+01
7.128866666666666985e+09,-9.088489613652212995e+01
7.128933333333333015e+09,-9.065997125630013898e+01
