# freq_Hz, phase_rad_detrended, phase_rad
7.125000000000000000e+09,6.445621682634739003e-02,-2.283861403427980274e+00
7.125063333333333015e+09,5.290811969020703387e-02,-2.319273710634300212e+00
7.125126666666666985e+09,8.452530162243121481e-02,-2.311520738772248507e+00
7.125190000000000000e+09,5.467884240365927795e-02,-2.365231408061200025e+00
7.125253333333333015e+09,5.148613291369708023e-02,-2.392288327621341804e+00
7.125316666666666985e+09,6.898469877022694874e-02,-2.398653971835318366e+00
7.125380000000000000e+09,3.823875480810157157e-02,-2.453264125867289369e+00
7.125443333333333015e+09,4.390051480160073183e-02,-2.471466575943969790e+00
7.125506666666666985e+09,2.694979015608600648e-02,-2.512281510659990946e+00
7.125570000000000000e+09,5.238555395244715029e-02,-2.510709956933475429e+00
7.125633333333333015e+09,4.918470370712535455e-02,-2.537775017248969700e+00
7.125696666666666985e+09,7.274692137612781551e-02,-2.538077009650480775e+00
7.125760000000000000e+09,4.030917900721142644e-02,-2.594378962089242791e+00
7.125823333333333015e+09,6.910000298955321085e-02,-2.589452348177073482e+00
7.125886666666666985e+09,5.625274477744479640e-02,-2.626163816459695433e+00
7.125950000000000000e+09,6.142235866686496237e-02,-2.644858412640120893e+00
7.126013333333333015e+09,6.518870512596786071e-02,-2.664956276251190470e+00
7.126076666666666985e+09,5.169464781139998522e-02,-2.702314543636271882e+00
7.126140000000000000e+09,5.882796193425221531e-02,-2.719045439583599233e+00
7.126203333333333015e+09,6.884959635779175358e-02,-2.732888015229898215e+00
7.126266666666666985e+09,6.594275671761096191e-02,-2.759659064940592543e+00
7.126330000000000000e+09,2.623183664853012687e-02,-2.823234195079852960e+00
7.126393333333333015e+09,6.640766839720502190e-02,-2.806922573401016585e+00
7.126456666666666985e+09,6.475362430386288892e-02,-2.832440827564872254e+00
7.126520000000000000e+09,6.802585195280830277e-02,-2.853032809986099316e+00
7.126583333333333015e+09,3.449179010013647684e-02,-2.910431081908616768e+00
7.126646666666666985e+09,4.773095937478011308e-02,-2.921056122704486668e+00
