# freq_Hz, phase_rad_detrended, phase_rad
6.750000000000000000e+09,1.853891195648505463e-01,-6.300679855621875436e-02
6.750150000000000000e+09,2.044007549616885799e-01,-9.865508215990888286e-02
6.750300000000000000e+09,1.876614525476628936e-01,-1.700543035747824339e-01
6.750450000000000000e+09,1.982507238321258858e-01,-2.141249512908475761e-01
6.750600000000000000e+09,1.948760198949076039e-01,-2.721595742289208419e-01
6.750750000000000000e+09,1.979228726755496437e-01,-3.237726404488069365e-01
6.750900000000000000e+09,2.105539893373341020e-01,-3.658014427875506125e-01
6.751050000000000000e+09,2.050161054848887998e-01,-4.259992456408437933e-01
6.751200000000000000e+09,2.140432638556074574e-01,-4.716320062706532701e-01
6.751350000000000000e+09,2.004156906003732308e-01,-5.399194985267424807e-01
6.751500000000000000e+09,2.091898982979949473e-01,-5.858052098296488985e-01
6.751650000000000000e+09,2.274323194059295616e-01,-6.222227077222424185e-01
6.751800000000000000e+09,2.039705947179898393e-01,-7.003443514110300194e-01
6.751950000000000000e+09,2.232709390813092387e-01,-7.357039260482387544e-01
6.752100000000000000e+09,2.219230847035410514e-01,-7.917116994268619257e-01
6.752250000000000000e+09,2.131366509485668193e-01,-8.551580521823642922e-01
6.752400000000000000e+09,2.247425256269133254e-01,-8.982120965045388150e-01
6.752550000000000000e+09,2.165116783617859753e-01,-9.611028627705211491e-01
6.752700000000000000e+09,2.001261096271127471e-01,-1.032148350505722512e+00
6.752850000000000000e+09,2.127226587301658256e-01,-1.074211720403197567e+00
6.753000000000000000e+09,2.391189309438159771e-01,-1.102475367190395295e+00
6.753150000000000000e+09,2.457297847420403247e-01,-1.150524432392699081e+00
6.753300000000000000e+09,2.285900509189573437e-01,-1.222324085216637046e+00
6.753450000000000000e+09,2.338808715816333983e-01,-1.271693183554489126e+00
6.753600000000000000e+09,2.471588351364280012e-01,-1.313075139000222658e+00
6.753750000000000000e+09,2.235561617291113023e-01,-1.391337731408387235e+00
6.753900000000000000e+09,2.399501689215797207e-01,-1.429603643216446951e+00
6.754050000000000000e+09,2.368575138143378389e-01,-1.487356217324543817e+00
6.754200000000000000e+09,2.341229892447944660e-01,-1.544750660894615324e+00
6.754350000000000000e+09,2.293443001965036476e-01,-1.604189268943434277e+00
6.754500000000000000e+09,2.266909160912731203e-01,-1.661502572049512683e+00
6.754650000000000000e+09,2.485048606731987686e-01,-1.694348546468115169e+00
6.754800000000000000e+09,2.327619312356699055e-01,-1.764751394906499016e+00
6.754950000000000000e+09,2.507660713053920798e-01,-1.801407173837297870e+00
6.755100000000000000e+09,2.503768140033379996e-01,-1.856456350139880085e+00
6.755250000000000000e+09,2.508366622032063287e-01,-1.910656420940866740e+00
6.755400000000000000e+09,2.486546773826487922e-01,-1.967498324761952411e+00
6.755550000000000000e+09,2.525474515323922198e-01,-2.018265469613056862e+00
6.755700000000000000e+09,2.461436185077343630e-01,-2.079329221638242853e+00
6.755850000000000000e+09,2.470012366576983531e-01,-2.133131522488806997e+00
6.756000000000000000e+09,2.622966484558633127e-01,-2.172496029691497021e+00
6.756150000000000000e+09,2.528304086301105258e-01,-2.236622188517777943e+00
6.756300000000000000e+09,2.617951096416697432e-01,-2.282317406507066604e+00
6.756450000000000000e+09,2.470344594784501524e-01,-2.351737975670814329e+00
