# freq_Hz, phase_rad_detrended, phase_rad
7.125000000000000000e+09,-2.149241361165854514e-02,-2.280760439061066958e+00
7.125095000000000000e+09,-4.967277276244619344e-02,-2.344753356329637661e+00
7.125190000000000000e+09,-2.805892151693756276e-02,-2.358952063201919191e+00
7.125285000000000000e+09,-3.919906043971588261e-02,-2.405904760242487672e+00
7.125380000000000000e+09,3.224255195841241317e-03,-2.399294002724713604e+00
7.125475000000000000e+09,-3.815717968420173634e-03,-2.442146534006765179e+00
7.125570000000000000e+09,-1.667718570549547863e-02,-2.490820559861623540e+00
7.125665000000000000e+09,-5.284486381920627807e-02,-2.562800796093124500e+00
7.125760000000000000e+09,-9.443911884963629433e-03,-2.555212402276664907e+00
7.125855000000000000e+09,-9.236360219146977357e-03,-2.590817408728638416e+00
7.125950000000000000e+09,-3.205756034178630642e-02,-2.649451166969060800e+00
7.126045000000000000e+09,-4.079022166415047224e-02,-2.693996386409549082e+00
7.126140000000000000e+09,-3.030274913304076279e-02,-2.719321471996229533e+00
7.126235000000000000e+09,-2.356393506338960719e-02,-2.748395216044361433e+00
7.126330000000000000e+09,-3.937557041439498917e-02,-2.800019409513156976e+00
7.126425000000000000e+09,-1.031437465759399430e-02,-2.806770771874139037e+00
7.126520000000000000e+09,-4.595491115042671382e-02,-2.878223866484761917e+00
7.126615000000000000e+09,-4.421294445318535438e-02,-2.912294457905303613e+00
7.126710000000000000e+09,-1.457623554542353261e-02,-2.918470307115331952e+00
7.126805000000000000e+09,-3.626408622040955265e-02,-2.975970715908108133e+00
7.126900000000000000e+09,-2.541858460302170997e-02,-3.000937772408503346e+00
7.126995000000000000e+09,-3.341518620057470912e-02,-3.044746932123846506e+00
7.127090000000000000e+09,-2.759060101643484586e-02,-3.074734905057489698e+00
7.127185000000000000e+09,-3.453244944021749419e-02,-3.117489311599062507e+00
7.127280000000000000e+09,-3.106081408282479472e-02,-3.149830234359452863e+00
7.127375000000000000e+09,-2.519662631750207993e-02,-3.179778604711920309e+00
7.127470000000000000e+09,-3.311883496050604947e-02,-3.223513371472707334e+00
7.127565000000000000e+09,-4.170922838410806577e-02,-3.267916323014099511e+00
7.127660000000000000e+09,2.547513426949388204e-02,-3.236544518478287724e+00
7.127755000000000000e+09,-5.023229332516621071e-02,-3.348064504190730872e+00
7.127850000000000000e+09,-4.065445112350341006e-02,-3.374299220106858233e+00
7.127945000000000000e+09,-4.388800022085259656e-02,-3.413345327322324430e+00
7.128040000000000000e+09,-5.954099590957362409e-02,-3.464810881128835618e+00
7.128135000000000000e+09,-8.316071707997529927e-03,-3.449398515045042579e+00
7.128230000000000000e+09,-2.971871738309639355e-02,-3.506613718837931604e+00
7.128325000000000000e+09,-5.258146414708031458e-02,-3.565289023719705686e+00
7.128420000000000000e+09,-1.841630571413110928e-02,-3.566936423404539536e+00
7.128515000000000000e+09,-1.238440419753361610e-02,-3.596717080005732203e+00
7.128610000000000000e+09,-4.789870427741149683e-02,-3.668043938203393139e+00
7.128705000000000000e+09,-1.607463722892799041e-02,-3.672032429272699794e+00
7.128800000000000000e+09,-3.155147532058011350e-02,-3.723321825482134972e+00
7.128895000000000000e+09,-1.820103519032834072e-02,-3.745783943469673360e+00
7.128990000000000000e+09,-5.773605568007766919e-02,-3.821131522077205744e+00
7.129085000000000000e+09,-4.043995793502253022e-02,-3.839647982449940766e+00
7.129180000000000000e+09,-2.745654654820439688e-02,-3.862477129180905688e+00
7.129275000000000000e+09,-2.906424204741542283e-02,-3.899897382797906875e+00
7.129370000000000000e+09,-4.952549983208642814e-02,-3.956171198700368041e+00
