# freq_Hz, phase_rad_detrended, phase_rad
7.125000000000000000e+09,-2.470458573536360447e-02,-2.317174461844103472e+00
7.125095000000000000e+09,-3.905007879563804352e-02,-2.367332615195449463e+00
7.125190000000000000e+09,-2.645636293057584965e-02,-2.390551559621451716e+00
7.125285000000000000e+09,-1.602195658599381289e-02,-2.415929813567941231e+00
7.125380000000000000e+09,-6.268972519805515731e-02,-2.498410242471074127e+00
7.125475000000000000e+09,-2.932088955731737556e-02,-2.500854067121400792e+00
7.125570000000000000e+09,-2.029674768581601896e-02,-2.527642585540970988e+00
7.125665000000000000e+09,-9.193955468900227856e-04,-2.544077893693116543e+00
7.125760000000000000e+09,-2.834597369204505668e-02,-2.607317132129343129e+00
7.125855000000000000e+09,-3.551559311051244450e-02,-2.650299411838874963e+00
7.125950000000000000e+09,-5.873963537278248381e-02,-2.709336114392216555e+00
7.126045000000000000e+09,-3.283458226230440147e-03,-2.689692597537070018e+00
7.126140000000000000e+09,-4.682846851267097321e-02,-2.769050268114582103e+00
7.126235000000000000e+09,-3.482250317557999963e-02,-2.792856963068555576e+00
7.126330000000000000e+09,-2.225648466650076429e-02,-2.816103604850547892e+00
7.126425000000000000e+09,4.442397494357486210e-04,-2.829215540725682931e+00
7.126520000000000000e+09,-4.899758408880083849e-02,-2.914470024854983965e+00
7.126615000000000000e+09,-2.837112251267370766e-02,-2.929656223569928386e+00
7.126710000000000000e+09,-4.554230453204466400e-02,-2.982640065880370894e+00
7.126805000000000000e+09,-3.427219371677558968e-02,-3.007182615356173372e+00
7.126900000000000000e+09,-2.505217256296532469e-02,-3.033775254493427553e+00
7.126995000000000000e+09,-4.230368873129997098e-03,-3.048766111094663778e+00
7.127090000000000000e+09,-6.278261831441067642e-02,-3.143131020827016009e+00
7.127185000000000000e+09,-2.281389735197780766e-02,-3.138974960155647587e+00
7.127280000000000000e+09,-2.325058605186525185e-02,-3.175224309146606583e+00
7.127375000000000000e+09,6.089099647145435057e-03,-3.181697283738667448e+00
7.127470000000000000e+09,-4.082338559563813973e-02,-3.264422429272515469e+00
7.127565000000000000e+09,-2.657365732643057754e-02,-3.285985361294379459e+00
7.127660000000000000e+09,-7.367158481895064170e-03,-3.302591522740915497e+00
7.127755000000000000e+09,-2.347867020525384874e-02,-3.354515694755345834e+00
7.127850000000000000e+09,-1.421253485615636691e-02,-3.381062219697312798e+00
7.127945000000000000e+09,-3.614701930646591066e-02,-3.438809364439027849e+00
7.128040000000000000e+09,-6.467951485005318801e-02,-3.503154520273686678e+00
7.128135000000000000e+09,-4.978820986653031966e-02,-3.524075875581235362e+00
7.128230000000000000e+09,-2.785312846292997691e-02,-3.537953454468699466e+00
7.128325000000000000e+09,-1.084454940176104998e-02,-3.556757535698602091e+00
7.128420000000000000e+09,-3.244284403721442445e-02,-3.614168490625127017e+00
7.128515000000000000e+09,-3.500547439189327648e-02,-3.652543781270870316e+00
7.128610000000000000e+09,8.934287261650020184e-03,-3.644416679908398571e+00
7.128705000000000000e+09,-3.153183521702773717e-02,-3.720695462678147880e+00
7.128800000000000000e+09,-2.417391671747592952e-02,-3.749150204469667624e+00
7.128895000000000000e+09,-4.446782075130384371e-02,-3.805256768794559985e+00
7.128990000000000000e+09,-3.206913831584357055e-02,-3.828670746650171264e+00
7.129085000000000000e+09,-5.063710494350281976e-03,-3.837477979119749527e+00
7.129180000000000000e+09,-6.931694605618599070e-03,-3.875158623522082291e+00
7.129275000000000000e+09,-4.978604449158474665e-02,-3.953825633699119990e+00
7.129370000000000000e+09,-6.644152192910368626e-03,-3.946496401691517164e+00
7.129465000000000000e+09,-2.926655468217109757e-02,-4.004931464471842339e+00
7.129560000000000000e+09,-1.242110478892222147e-02,-4.023898674869665015e+00
7.129655000000000000e+09,1.011285875204315232e-02,-4.037177371619771193e+00
7.129750000000000000e+09,-5.574794443777619790e-02,-4.138850835100662096e+00
7.129845000000000000e+09,-3.977023406064805755e-02,-4.158685785014932357e+00
7.129940000000000000e+09,-7.732176940802304443e-03,-4.162460388186158156e+00
7.130035000000000000e+09,-6.306702154800447602e-03,-4.196847573691227851e+00
7.130130000000000000e+09,1.865338774629510254e-02,-4.207700144081203852e+00
7.130225000000000000e+09,-2.514673002834655335e-02,-4.287312922146909955e+00
7.130320000000000000e+09,-5.227323531586947070e-03,-4.303206175941221900e+00
7.130415000000000000e+09,-5.983408814096424777e-02,-4.393625600841670753e+00
7.130510000000000000e+09,-2.886146882065254715e-02,-4.398465641812423499e+00
7.130605000000000000e+09,-3.087483683138003698e-02,-4.436291670114222541e+00
7.130700000000000000e+09,-3.219054709808233383e-02,-4.473420040671996389e+00
7.130795000000000000e+09,-2.732585825279887359e-02,-4.504368012117784481e+00
7.130890000000000000e+09,-2.141781026411759825e-02,-4.534272624420167652e+00
7.130985000000000000e+09,-2.301548383008622523e-02,-4.571682958277207831e+00
7.131080000000000000e+09,-1.297521770306708788e-02,-4.597455352441260246e+00
7.131175000000000000e+09,-2.685817904041698512e-02,-4.647150974069674589e+00
7.131270000000000000e+09,-5.000202989717994484e-02,-4.706107485217509101e+00
7.131365000000000000e+09,-1.639572692448520996e-02,-4.708313842535885918e+00
7.131460000000000000e+09,1.289231694510206694e-02,-4.714838458957363088e+00
