# freq_Hz, abs_amp(|S21|), amplitude_dBm
7.147482834879955292e+09,1.169939360488483730e-04,-6.562643299797070995e+01
7.147484834879955292e+09,1.189255755804856889e-04,-6.548419480312344376e+01
7.147486834879955292e+09,1.188060364771106528e-04,-6.549292989340335680e+01
7.147488834879955292e+09,1.188619362587757614e-04,-6.548884403077997263e+01
7.147490834879955292e+09,1.184438804553700469e-04,-6.551944749746007801e+01
7.147492834879955292e+09,1.184188685072910590e-04,-6.552128190175038469e+01
7.147494834879955292e+09,1.186116842688728665e-04,-6.550715058597377549e+01
7.147496834879955292e+09,1.188140988385626509e-04,-6.549234047549289528e+01
7.147498834879955292e+09,1.185580675940848150e-04,-6.551107780286584159e+01
7.147500834879955292e+09,1.186672258793477450e-04,-6.550308424642918226e+01
7.147502834879955292e+09,1.184584065637594346e-04,-6.551838231420595093e+01
7.147504834879955292e+09,1.187842986512728131e-04,-6.549451928765732589e+01
7.147506834879955292e+09,1.184479502219809875e-04,-6.551914905286166402e+01
7.147508834879955292e+09,1.185821250561319647e-04,-6.550931546592335053e+01
7.147510834879955292e+09,1.188559764177346838e-04,-6.548927955977289628e+01
7.147512834879955292e+09,1.186282193622098779e-04,-6.550593981161486568e+01
7.147514834879955292e+09,1.188207128396362677e-04,-6.549185697324000444e+01
7.147516834879955292e+09,1.179480609732401996e-04,-6.555588393088110877e+01
7.147518834879955292e+09,1.184547345469760750e-04,-6.551865156674621460e+01
7.147520834879955292e+09,1.180748714759008374e-04,-6.554655041294185480e+01
7.147522834879955292e+09,1.183622189385587188e-04,-6.552543807753916383e+01
7.147524834879955292e+09,1.183228711904359094e-04,-6.552832605160345736e+01
7.147526834879955292e+09,1.179038080240729300e-04,-6.555914340250429007e+01
7.147528834879955292e+09,1.183066065652506522e-04,-6.552952009336804906e+01
7.147530834879955292e+09,1.181803961022353589e-04,-6.553879121816250120e+01
7.147532834879955292e+09,1.182375849163589592e-04,-6.553458903577724470e+01
7.147534834879955292e+09,1.182827233838649789e-04,-6.553127373693659763e+01
7.147536834879955292e+09,1.181907517257522485e-04,-6.553803014555373352e+01
7.147538834879955292e+09,1.186557186383537893e-04,-6.550392656385108126e+01
7.147540834879955292e+09,1.178755288190490351e-04,-6.556122696129580163e+01
7.147542834879955292e+09,1.181304256773916601e-04,-6.554246466484227085e+01
7.147544834879955292e+09,1.178861324097256154e-04,-6.556044565005150560e+01
7.147546834879955292e+09,1.182785644414216026e-04,-6.553157914713629850e+01
7.147548834879955292e+09,1.178904397502336210e-04,-6.556012828956103533e+01
7.147550834879955292e+09,1.180514821065754442e-04,-6.554827116522761798e+01
7.147552834879955292e+09,1.178279119076762786e-04,-6.556473641573091982e+01
7.147554834879955292e+09,1.178071366284601381e-04,-6.556626803663418457e+01
7.147556834879955292e+09,1.178379359609913450e-04,-6.556399750662160386e+01
7.147558834879955292e+09,1.176096637371624185e-04,-6.558083987806563186e+01
7.147560834879955292e+09,1.178891885558741164e-04,-6.556022047510056439e+01
7.147562834879955292e+09,1.177660271723932387e-04,-6.556929955513435004e+01
7.147564834879955292e+09,1.178686769817484685e-04,-6.556173186704671707e+01
7.147566834879955292e+09,1.175637336034207804e-04,-6.558423264342364689e+01
7.147568834879955292e+09,1.174625714478097884e-04,-6.559170996280931831e+01
7.147570834879955292e+09,1.170458975074438002e-04,-6.562257612031574183e+01
7.147572834879955292e+09,1.177808595719756642e-04,-6.556820565329771000e+01
7.147574834879955292e+09,1.172153373491929547e-04,-6.561001120727517844e+01
7.147576834879955292e+09,1.173221431977063774e-04,-6.560210028510741154e+01
7.147578834879955292e+09,1.171031602611876147e-04,-6.561832773277964748e+01
7.147580834879955292e+09,1.175122477457286857e-04,-6.558803737483363250e+01
7.147582834879955292e+09,1.173688693803366201e-04,-6.559864162287369993e+01
7.147584834879955292e+09,1.171637298689882212e-04,-6.561383626631412369e+01
7.147586834879955292e+09,1.171147963831884842e-04,-6.561746468988535241e+01
7.147588834879955292e+09,1.173845634220734002e-04,-6.559748026209548755e+01
7.147590834879955292e+09,1.172308738172826248e-04,-6.560886000038027532e+01
7.147592834879955292e+09,1.174096246357958869e-04,-6.559562605148477132e+01
7.147594834879955292e+09,1.170484366175000162e-04,-6.562238769687687068e+01
7.147596834879955292e+09,1.174789465384529799e-04,-6.559049917442598598e+01
7.147598834879955292e+09,1.170996176656045472e-04,-6.561859050160366280e+01
7.147600834879955292e+09,1.164308986692353493e-04,-6.566833505206687960e+01
7.147602834879955292e+09,1.170314122232620879e-04,-6.562365112908170772e+01
7.147604834879955292e+09,1.165410816955760119e-04,-6.566011914836343522e+01
7.147606834879955292e+09,1.174386279695404045e-04,-6.559348066820406586e+01
7.147608834879955292e+09,1.167362870425306561e-04,-6.564558252609843692e+01
7.147610834879955292e+09,1.164833807632497493e-04,-6.566442070481939197e+01
7.147612834879955292e+09,1.164820275134584581e-04,-6.566452161403529431e+01
7.147614834879955292e+09,1.161826907403475627e-04,-6.568687143681812302e+01
7.147616834879955292e+09,1.165218694818417547e-04,-6.566155116634598699e+01
7.147618834879955292e+09,1.165474565447971732e-04,-6.565964403931495497e+01
7.147620834879955292e+09,1.164497021569198021e-04,-6.566693240179363045e+01
7.147622834879955292e+09,1.163452949070572687e-04,-6.567472354784024446e+01
7.147624834879955292e+09,1.160399671387033968e-04,-6.569754810049977323e+01
7.147626834879955292e+09,1.161368666953027797e-04,-6.569029794647218523e+01
7.147628834879955292e+09,1.162572107913860772e-04,-6.568130205774805574e+01
7.147630834879955292e+09,1.163205007220331701e-04,-6.567657478304238339e+01
7.147632834879955292e+09,1.163478546298122749e-04,-6.567453245094375802e+01
7.147634834879955292e+09,1.164458997526685030e-04,-6.566721602469948493e+01
7.147636834879955292e+09,1.159254342336493623e-04,-6.570612541632517889e+01
7.147638834879955292e+09,1.159716348064690196e-04,-6.570266445768781693e+01
7.147640834879955292e+09,1.156358488312119300e-04,-6.572785018934717982e+01
7.147642834879955292e+09,1.159539547400903508e-04,-6.570398873678919927e+01
7.147644834879955292e+09,1.160133273076613094e-04,-6.569954238921674516e+01
7.147646834879955292e+09,1.153933524473641111e-04,-6.574608422720561407e+01
7.147648834879955292e+09,1.157346848399751752e-04,-6.572042937648065219e+01
7.147650834879955292e+09,1.157181331911572058e-04,-6.572167166677920136e+01
7.147652834879955292e+09,1.154135238318095138e-04,-6.574456601923530741e+01
7.147654834879955292e+09,1.153950239539607519e-04,-6.574595841045476163e+01
7.147656834879955292e+09,1.154567647122623723e-04,-6.574131236955845736e+01
7.147658834879955292e+09,1.159025836540975620e-04,-6.570783769954792319e+01
7.147660834879955292e+09,1.154958150970823635e-04,-6.573837507969243177e+01
7.147662834879955292e+09,1.154548515942399459e-04,-6.574145629589938267e+01
7.147664834879955292e+09,1.151397694289958690e-04,-6.576519293472723859e+01
7.147666834879955292e+09,1.154325326669688036e-04,-6.574313555386613928e+01
7.147668834879955292e+09,1.149164578911389547e-04,-6.578205542095093961e+01
7.147670834879955292e+09,1.147259669878042252e-04,-6.579646550518334891e+01
7.147672834879955292e+09,1.149965465374342414e-04,-6.577600407841944730e+01
7.147674834879955292e+09,1.150066663679273258e-04,-6.577523974361068326e+01
7.147676834879955292e+09,1.148987515373282837e-04,-6.578339384790517386e+01
7.147678834879955292e+09,1.151076773213682028e-04,-6.576761422982384886e+01
7.147680834879955292e+09,1.147162883376732134e-04,-6.579719830557196758e+01
7.147682834879955292e+09,1.147293744603042820e-04,-6.579620752966710029e+01
7.147684834879955292e+09,1.146274179820938680e-04,-6.580392984533540357e+01
7.147686834879955292e+09,1.148611916477416186e-04,-6.578623369069195803e+01
7.147688834879955292e+09,1.142799163986210712e-04,-6.583030176329918959e+01
7.147690834879955292e+09,1.144406244446210608e-04,-6.581809566605862472e+01
7.147692834879955292e+09,1.144473458187627289e-04,-6.581758553777218879e+01
7.147694834879955292e+09,1.143836881177283176e-04,-6.582241813211525994e+01
7.147696834879955292e+09,1.145086470622100284e-04,-6.581293437453962270e+01
7.147698834879955292e+09,1.140714719257510134e-04,-6.584615913297116663e+01
7.147700834879955292e+09,1.143568502220489885e-04,-6.582445634539175217e+01
7.147702834879955292e+09,1.141364298956782118e-04,-6.584121436314825360e+01
7.147704834879955292e+09,1.138658898083329404e-04,-6.586182715732716986e+01
7.147706834879955292e+09,1.139048317566371835e-04,-6.585885710510768831e+01
7.147708834879955292e+09,1.134630074950209149e-04,-6.589261422413443370e+01
7.147710834879955292e+09,1.137540403117341301e-04,-6.587036342619617812e+01
7.147712834879955292e+09,1.137472787535792135e-04,-6.587087973219540515e+01
7.147714834879955292e+09,1.135959483649504666e-04,-6.588244321060037123e+01
7.147716834879955292e+09,1.137801890870589698e-04,-6.586836701995662224e+01
7.147718834879955292e+09,1.132794283506168286e-04,-6.590667906850829638e+01
7.147720834879955292e+09,1.134291198353577703e-04,-6.589520880048733886e+01
7.147722834879955292e+09,1.128451750878244417e-04,-6.594004014903761401e+01
7.147724834879955292e+09,1.130950608608761538e-04,-6.592082727070533110e+01
7.147726834879955292e+09,1.124305162764076309e-04,-6.597201594473223452e+01
7.147728834879955292e+09,1.131093764646144370e-04,-6.591972787799835487e+01
7.147730834879955292e+09,1.124614918934865746e-04,-6.596962323371232628e+01
7.147732834879955292e+09,1.126999757486592794e-04,-6.595122359151073965e+01
7.147734834879955292e+09,1.127776534328178449e-04,-6.594523896393521056e+01
7.147736834879955292e+09,1.122508116685821494e-04,-6.598591024327623700e+01
7.147738834879955292e+09,1.127271977379576471e-04,-6.594912582137712320e+01
7.147740834879955292e+09,1.123560055739952242e-04,-6.597777422379972734e+01
7.147742834879955292e+09,1.120788123805603441e-04,-6.599922963551136945e+01
7.147744834879955292e+09,1.121520116942668042e-04,-6.599355868295036487e+01
7.147746834879955292e+09,1.118732202105597525e-04,-6.601517725947411463e+01
7.147748834879955292e+09,1.119145951728500228e-04,-6.601196548174876000e+01
7.147750834879955292e+09,1.116088307761551511e-04,-6.603572887433483629e+01
7.147752834879955292e+09,1.115456559217837558e-04,-6.604064681110367019e+01
7.147754834879955292e+09,1.116960715625821363e-04,-6.602894206514740461e+01
7.147756834879955292e+09,1.114716291699529302e-04,-6.604641307464702038e+01
7.147758834879955292e+09,1.112872341326006433e-04,-6.606079306641323967e+01
7.147760834879955292e+09,1.112719330808109120e-04,-6.606198738475173116e+01
7.147762834879955292e+09,1.108970371662997337e-04,-6.609130117799927007e+01
7.147764834879955292e+09,1.108860370624115523e-04,-6.609216279188744636e+01
7.147766834879955292e+09,1.107108715397477625e-04,-6.610589465055588221e+01
7.147768834879955292e+09,1.104408812703497111e-04,-6.612710277410569404e+01
7.147770834879955292e+09,1.106228558293607478e-04,-6.611280272368348676e+01
7.147772834879955292e+09,1.103720050152899747e-04,-6.613252140324095762e+01
7.147774834879955292e+09,1.101861158073058888e-04,-6.614716256468847178e+01
7.147776834879955292e+09,1.095390703806148927e-04,-6.619831902526829026e+01
7.147778834879955292e+09,1.097095405044314710e-04,-6.618481212117019652e+01
7.147780834879955292e+09,1.092407773948785775e-04,-6.622200440201346794e+01
7.147782834879955292e+09,1.092404082832423563e-04,-6.622203375065441833e+01
7.147784834879955292e+09,1.091875533499915297e-04,-6.622623735281754875e+01
7.147786834879955292e+09,1.085184713178258118e-04,-6.627962669743132551e+01
7.147788834879955292e+09,1.081995651201999290e-04,-6.630518973853642706e+01
7.147790834879955292e+09,1.079641367420567630e-04,-6.632410971169703373e+01
7.147792834879955292e+09,1.078312080611194585e-04,-6.633481062834049169e+01
7.147794834879955292e+09,1.072540639864665431e-04,-6.638142490110455185e+01
7.147796834879955292e+09,1.074255513971672602e-04,-6.636754821292603879e+01
7.147798834879955292e+09,1.069583692672369883e-04,-6.640540458603767604e+01
7.147800834879955292e+09,1.065837493816680669e-04,-6.643588016941168917e+01
7.147802834879955292e+09,1.065319806396308462e-04,-6.644010001361405671e+01
7.147804834879955292e+09,1.061601989763638550e-04,-6.647046556622962044e+01
7.147806834879955292e+09,1.059282930608553474e-04,-6.648946056187457998e+01
7.147808834879955292e+09,1.050892618863908518e-04,-6.655853320932985184e+01
7.147810834879955292e+09,1.052153465558536500e-04,-6.654811824350164784e+01
7.147812834879955292e+09,1.050248481847234413e-04,-6.656385879475769229e+01
7.147814834879955292e+09,1.047521169555590774e-04,-6.658644387401545828e+01
7.147816834879955292e+09,1.039092393690507689e-04,-6.665661672867595655e+01
7.147818834879955292e+09,1.033877014786086440e-04,-6.670032243989305698e+01
7.147820834879955292e+09,1.031896027086104276e-04,-6.671698123586148199e+01
7.147822834879955292e+09,1.032153769540116047e-04,-6.671481198342786456e+01
7.147824834879955292e+09,1.029094925471759784e-04,-6.674059130987716060e+01
7.147826834879955292e+09,1.026619197551179724e-04,-6.676151241913787260e+01
7.147828834879955292e+09,1.017949633134015899e-04,-6.683517423959507653e+01
7.147830834879955292e+09,1.019181513403944763e-04,-6.682466929258237087e+01
7.147832834879955292e+09,1.012649194812770856e-04,-6.688051960887433722e+01
7.147834834879955292e+09,1.010766719964497571e-04,-6.689668136126206832e+01
7.147836834879955292e+09,1.006732039454640357e-04,-6.693142223650575318e+01
7.147838834879955292e+09,9.958638373690629673e-05,-6.702570079941956749e+01
7.147840834879955292e+09,9.935501326902761382e-05,-6.704590432956290158e+01
7.147842834879955292e+09,9.953166376915820168e-05,-6.703047476761356904e+01
7.147844834879955292e+09,9.890256981613796859e-05,-6.708554852032081328e+01
7.147846834879955292e+09,9.896439144048620889e-05,-6.708012087519604449e+01
7.147848834879955292e+09,9.775794831806558722e-05,-6.718665847743088193e+01
7.147850834879955292e+09,9.707998342148839118e-05,-6.724710617346605090e+01
7.147852834879955292e+09,9.713835172367772056e-05,-6.724188544447503091e+01
7.147854834879955292e+09,9.605312048864629213e-05,-6.733947047533800401e+01
7.147856834879955292e+09,9.569443173664358298e-05,-6.737196668728101656e+01
7.147858834879955292e+09,9.565753076718662646e-05,-6.737531672088422852e+01
7.147860834879955292e+09,9.484864909094882024e-05,-6.744907704925654457e+01
7.147862834879955292e+09,9.400532250848511956e-05,-6.752665116910556264e+01
7.147864834879955292e+09,9.300849282136940794e-05,-6.761924790732366830e+01
7.147866834879955292e+09,9.229185609147699289e-05,-6.768643243900132234e+01
7.147868834879955292e+09,9.118515363961656112e-05,-6.779121735952314509e+01
7.147870834879955292e+09,9.000058153048810349e-05,-6.790479373131455532e+01
7.147872834879955292e+09,8.895314305295755504e-05,-6.800647408401358973e+01
7.147874834879955292e+09,8.753164697330651140e-05,-6.814639804097265596e+01
7.147876834879955292e+09,8.653174972918178823e-05,-6.824619033285345893e+01
7.147878834879955292e+09,8.492665093080676675e-05,-6.840882008161034378e+01
7.147880834879955292e+09,8.312111920036567559e-05,-6.859547239875153934e+01
7.147882834879955292e+09,8.025126476012173248e-05,-6.890066233110212579e+01
7.147884834879955292e+09,7.978698643869652578e-05,-6.895105880249781194e+01
7.147886834879955292e+09,7.847646189833571340e-05,-6.909491174936447067e+01
7.147888834879955292e+09,7.778988792916187488e-05,-6.917123712721446793e+01
7.147890834879955292e+09,7.646847746216781203e-05,-6.932005117965265129e+01
7.147892834879955292e+09,7.496361877590230951e-05,-6.949268917507441756e+01
7.147894834879955292e+09,7.459105473793070477e-05,-6.953596507859627707e+01
7.147896834879955292e+09,7.290632658263504972e-05,-6.973439571000200488e+01
7.147898834879955292e+09,7.141409930003343742e-05,-6.991402078158841960e+01
7.147900834879955292e+09,7.047817958584499975e-05,-7.002860648432476864e+01
7.147902834879955292e+09,6.970072511164080256e-05,-7.012495411975112347e+01
7.147904834879955292e+09,6.835484330623120531e-05,-7.029431420174296363e+01
7.147906834879955292e+09,6.714297785489838793e-05,-7.044968806911464299e+01
7.147908834879955292e+09,6.639048755054780568e-05,-7.054758288378671693e+01
7.147910834879955292e+09,6.500546674744827290e-05,-7.073070242483611025e+01
7.147912834879955292e+09,6.351326952539436670e-05,-7.093241064630537096e+01
7.147914834879955292e+09,6.160814941598267589e-05,-7.119693677010444333e+01
7.147916834879955292e+09,5.957189602228794444e-05,-7.148887158715693602e+01
7.147918834879955292e+09,5.900019635689553703e-05,-7.157263090320397225e+01
7.147920834879955292e+09,5.558317058110399017e-05,-7.209083371896471704e+01
7.147922834879955292e+09,5.487103187718283609e-05,-7.220283749540625706e+01
7.147924834879955292e+09,5.210180928385371827e-05,-7.265264394652496094e+01
7.147926834879955292e+09,4.728480353712720023e-05,-7.349526826470281549e+01
7.147928834879955292e+09,4.173747755283841658e-05,-7.457917607353711276e+01
7.147930834879955292e+09,3.979173878971491667e-05,-7.499384170261427585e+01
7.147932834879955292e+09,3.503866548294216194e-05,-7.609874890647083134e+01
7.147934834879955292e+09,3.059732925020127294e-05,-7.727602964609486946e+01
7.147936834879955292e+09,2.879437143985668173e-05,-7.780354799061278470e+01
7.147938834879955292e+09,2.677916757362354858e-05,-7.843375858521058319e+01
7.147940834879955292e+09,2.246559126555631056e-05,-7.995934298029294496e+01
7.147942834879955292e+09,2.097236313411293367e-05,-8.055675266602057150e+01
7.147944834879955292e+09,1.981724612128608505e-05,-8.104883398025938845e+01
7.147946834879955292e+09,1.986018920936190939e-05,-8.103003240872241975e+01
7.147948834879955292e+09,1.964746639060573844e-05,-8.112356895271604174e+01
7.147950834879955292e+09,2.007292959320602447e-05,-8.093748481751265444e+01
7.147952834879955292e+09,2.333186387112105126e-05,-7.963071136554798102e+01
7.147954834879955292e+09,2.420442184666907781e-05,-7.931180577484046523e+01
7.147956834879955292e+09,2.474823396709097868e-05,-7.911881578056429021e+01
7.147958834879955292e+09,2.735591350982466776e-05,-7.824867560395146882e+01
7.147960834879955292e+09,2.830553619558321817e-05,-7.795227231941260015e+01
7.147962834879955292e+09,3.215031686346361096e-05,-7.684599489232294900e+01
7.147964834879955292e+09,3.651823066369056604e-05,-7.573950549394115228e+01
7.147966834879955292e+09,3.688765982818371003e-05,-7.565207795858225381e+01
7.147968834879955292e+09,4.000609094637053425e-05,-7.494717768529258706e+01
7.147970834879955292e+09,4.213117416085388395e-05,-7.449762878891534967e+01
7.147972834879955292e+09,4.382656804476827025e-05,-7.415495077519349820e+01
7.147974834879955292e+09,4.370577804557458472e-05,-7.417892292526603626e+01
7.147976834879955292e+09,4.688252531309212106e-05,-7.356948010773162139e+01
7.147978834879955292e+09,4.968362917005055723e-05,-7.306543381087504940e+01
7.147980834879955292e+09,5.059800179912732023e-05,-7.290703272029864479e+01
7.147982834879955292e+09,5.155904779392284380e-05,-7.274360228154962726e+01
7.147984834879955292e+09,5.214785267989991411e-05,-7.264497144428197828e+01
7.147986834879955292e+09,5.557389707098960610e-05,-7.209228299587168465e+01
7.147988834879955292e+09,5.467439264349125967e-05,-7.223402069679187321e+01
7.147990834879955292e+09,5.833176108820521634e-05,-7.167159827599968480e+01
7.147992834879955292e+09,5.861146019487956381e-05,-7.163004922034161837e+01
7.147994834879955292e+09,5.900614816997232822e-05,-7.157175473350679340e+01
7.147996834879955292e+09,6.126938531819399025e-05,-7.124482957700364238e+01
7.147998834879955292e+09,6.311655589288510566e-05,-7.098683419292103736e+01
7.148000834879955292e+09,6.366383251657736731e-05,-7.091184445766009503e+01
7.148002834879955292e+09,6.660469435245357358e-05,-7.051960324988831985e+01
7.148004834879955292e+09,7.105088466223240533e-05,-6.995831024846791024e+01
7.148006834879955292e+09,7.585167079705714495e-05,-6.939039701329792820e+01
7.148008834879955292e+09,7.973633675158111212e-05,-6.895657445498639504e+01
7.148010834879955292e+09,8.048377893161591241e-05,-6.887553285348224108e+01
7.148012834879955292e+09,8.356170419625973025e-05,-6.854955427131530143e+01
7.148014834879955292e+09,8.303407323753446369e-05,-6.860457318801567794e+01
7.148016834879955292e+09,8.593668502503001231e-05,-6.830612810483262365e+01
7.148018834879955292e+09,8.660198209607015095e-05,-6.823914340312066429e+01
7.148020834879955292e+09,8.934945089193831646e-05,-6.796786228656810636e+01
7.148022834879955292e+09,8.888886652655636706e-05,-6.801275267747155340e+01
7.148024834879955292e+09,9.095500377756196185e-05,-6.781316811870006234e+01
7.148026834879955292e+09,9.151100432099227937e-05,-6.776023360934816253e+01
7.148028834879955292e+09,9.268572497945504749e-05,-6.764944301743702226e+01
7.148030834879955292e+09,9.389742223729802175e-05,-6.753662664819428585e+01
7.148032834879955292e+09,9.474976083256079573e-05,-6.745813759546146571e+01
7.148034834879955292e+09,9.619751749992412582e-05,-6.732642275021214573e+01
7.148036834879955292e+09,9.759088660599839497e-05,-6.720151477230545822e+01
7.148038834879955292e+09,9.809404752894235646e-05,-6.715684695055566067e+01
7.148040834879955292e+09,9.958978019633098699e-05,-6.702540456646534039e+01
7.148042834879955292e+09,9.973660155532734230e-05,-6.701260872539118907e+01
7.148044834879955292e+09,1.002534561022642913e-04,-6.696771297806040479e+01
7.148046834879955292e+09,1.007335428657061632e-04,-6.692621787045466419e+01
7.148048834879955292e+09,1.015698247052969220e-04,-6.685440598488604280e+01
7.148050834879955292e+09,1.027151860893194452e-04,-6.675700689736834192e+01
7.148052834879955292e+09,1.031412981024571281e-04,-6.672104818350794631e+01
7.148054834879955292e+09,1.030611429549884312e-04,-6.672780095322620753e+01
7.148056834879955292e+09,1.031630343096830258e-04,-6.671921789428807870e+01
7.148058834879955292e+09,1.039834440734490169e-04,-6.665041608813653795e+01
7.148060834879955292e+09,1.043177540717589035e-04,-6.662253547804611742e+01
7.148062834879955292e+09,1.052332635011085605e-04,-6.654663926381658712e+01
7.148064834879955292e+09,1.060173757864969161e-04,-6.648215904188266734e+01
7.148066834879955292e+09,1.058326692723164804e-04,-6.649730504578064938e+01
7.148068834879955292e+09,1.068993132996756256e-04,-6.641020173546516503e+01
7.148070834879955292e+09,1.077577533561399002e-04,-6.634072947948521914e+01
7.148072834879955292e+09,1.081787053214561001e-04,-6.630686445300707987e+01
7.148074834879955292e+09,1.084151112547114554e-04,-6.628790364707171534e+01
7.148076834879955292e+09,1.088824171105319511e-04,-6.625054497687666810e+01
7.148078834879955292e+09,1.088949176522613799e-04,-6.624954782695640176e+01
7.148080834879955292e+09,1.093837365522157636e-04,-6.621064494723003691e+01
7.148082834879955292e+09,1.096693478535671956e-04,-6.618799482426607028e+01
7.148084834879955292e+09,1.104891150952271776e-04,-6.612331013667976265e+01
7.148086834879955292e+09,1.110513517700832410e-04,-6.607922305623046100e+01
7.148088834879955292e+09,1.112221504564873432e-04,-6.606587428710086840e+01
7.148090834879955292e+09,1.111063807893948244e-04,-6.607492002348971027e+01
7.148092834879955292e+09,1.122150608876748481e-04,-6.598867705443132081e+01
7.148094834879955292e+09,1.121340557687773804e-04,-6.599494943529845159e+01
7.148096834879955292e+09,1.126835794648594290e-04,-6.595248735994917411e+01
7.148098834879955292e+09,1.127141827653001732e-04,-6.595012871282517608e+01
7.148100834879955292e+09,1.127515089132781690e-04,-6.594725279141557905e+01
7.148102834879955292e+09,1.131465222359971944e-04,-6.591687585004680727e+01
7.148104834879955292e+09,1.138851602320222828e-04,-6.586035730000871524e+01
7.148106834879955292e+09,1.136902914823244466e-04,-6.587523244453521443e+01
7.148108834879955292e+09,1.138761843753634793e-04,-6.586104190520825341e+01
7.148110834879955292e+09,1.145586493311329671e-04,-6.580914235181744232e+01
7.148112834879955292e+09,1.136737132121676903e-04,-6.587649910963834543e+01
7.148114834879955292e+09,1.137480798111990138e-04,-6.587081856261265500e+01
7.148116834879955292e+09,1.148265575287953083e-04,-6.578885314373843585e+01
7.148118834879955292e+09,1.145054492885997483e-04,-6.581317694046992983e+01
7.148120834879955292e+09,1.151526946173163954e-04,-6.576421794182084568e+01
7.148122834879955292e+09,1.149762999513242410e-04,-6.577753347300352971e+01
7.148124834879955292e+09,1.150411688445078046e-04,-6.577263433151638594e+01
7.148126834879955292e+09,1.152518172049894134e-04,-6.575674440839500789e+01
7.148128834879955292e+09,1.154835306136108350e-04,-6.573929898626482782e+01
7.148130834879955292e+09,1.155108113055169325e-04,-6.573724735956021448e+01
7.148132834879955292e+09,1.151347898570906749e-04,-6.576556859074545969e+01
7.148134834879955292e+09,1.158599212419498072e-04,-6.571103546450098065e+01
7.148136834879955292e+09,1.152856930241579495e-04,-6.575419175109840353e+01
7.148138834879955292e+09,1.161819392402068952e-04,-6.568692761961398219e+01
7.148140834879955292e+09,1.156073003236974221e-04,-6.572999485125625085e+01
7.148142834879955292e+09,1.163813618211621928e-04,-6.567203134882520033e+01
7.148144834879955292e+09,1.158200336909730519e-04,-6.571402630476802642e+01
7.148146834879955292e+09,1.162003877931231668e-04,-6.568554849498779902e+01
7.148148834879955292e+09,1.162407980939251064e-04,-6.568252838118823433e+01
7.148150834879955292e+09,1.166532151179426878e-04,-6.565176578278123998e+01
7.148152834879955292e+09,1.166844440121050740e-04,-6.564944081962831035e+01
7.148154834879955292e+09,1.162142288847420470e-04,-6.568451394564549162e+01
7.148156834879955292e+09,1.165824395796027013e-04,-6.565703726269079255e+01
7.148158834879955292e+09,1.169901518526377399e-04,-6.562671394964526428e+01
7.148160834879955292e+09,1.160698927617986675e-04,-6.569530837952362390e+01
7.148162834879955292e+09,1.169978873155936997e-04,-6.562613965210596234e+01
7.148164834879955292e+09,1.171401925664424128e-04,-6.561558137079939002e+01
7.148166834879955292e+09,1.171307007784573698e-04,-6.561628521088617561e+01
7.148168834879955292e+09,1.171661790116732108e-04,-6.561365470192764349e+01
7.148170834879955292e+09,1.170967827205661145e-04,-6.561880078681465989e+01
7.148172834879955292e+09,1.175431544897818302e-04,-6.558575321061607610e+01
7.148174834879955292e+09,1.174779470369541204e-04,-6.559057307359600486e+01
7.148176834879955292e+09,1.173123718157400528e-04,-6.560282373489837937e+01
7.148178834879955292e+09,1.175390131689606872e-04,-6.558605924025643219e+01
7.148180834879955292e+09,1.184578021146100103e-04,-6.551842663518030463e+01
7.148182834879955292e+09,1.180132559876049842e-04,-6.555108418894519673e+01
7.148184834879955292e+09,1.176384457445791876e-04,-6.557871448507707157e+01
7.148186834879955292e+09,1.182020627701406521e-04,-6.553719893176635480e+01
7.148188834879955292e+09,1.180546303459801568e-04,-6.554803952988585536e+01
7.148190834879955292e+09,1.181565562379493757e-04,-6.554054355040531732e+01
7.148192834879955292e+09,1.178079792532554484e-04,-6.556620591034868539e+01
7.148194834879955292e+09,1.179261491209927711e-04,-6.555749770570504609e+01
7.148196834879955292e+09,1.183155127732463981e-04,-6.552886623784517894e+01
7.148198834879955292e+09,1.185433452959844524e-04,-6.551215646583224839e+01
7.148200834879955292e+09,1.185711592147315548e-04,-6.551011872773398181e+01
7.148202834879955292e+09,1.184471060165759294e-04,-6.551921095938766371e+01
7.148204834879955292e+09,1.183791232376134593e-04,-6.552419766152311809e+01
7.148206834879955292e+09,1.183847261408419241e-04,-6.552378656667707446e+01
7.148208834879955292e+09,1.181972383562195073e-04,-6.553755345334651849e+01
7.148210834879955292e+09,1.188546777470795928e-04,-6.548937446599430245e+01
7.148212834879955292e+09,1.191824878177026939e-04,-6.546545111025346841e+01
7.148214834879955292e+09,1.191932277712452602e-04,-6.546466842942524522e+01
7.148216834879955292e+09,1.191110561190448277e-04,-6.547065853517598555e+01
7.148218834879955292e+09,1.190845980580462966e-04,-6.547258814047974340e+01
