# freq_Hz, abs_amp(|S21|), amplitude_dBm
7.205803183616474152e+09,6.054720789607024202e-06,-9.134781762995986298e+01
7.205807183616474152e+09,6.273682108871328886e-06,-9.103924986406546793e+01
7.205811183616474152e+09,6.292042072397028276e-06,-9.101386768503202518e+01
7.205815183616474152e+09,6.038789097800880920e-06,-9.137070279698194497e+01
7.205819183616474152e+09,6.000455870419933298e-06,-9.142601512073051140e+01
7.205823183616474152e+09,6.124056967727989047e-06,-9.124891560383233013e+01
7.205827183616474152e+09,6.169829571881138310e-06,-9.118423668818591921e+01
7.205831183616474152e+09,5.993658345162674248e-06,-9.143586037640451991e+01
7.205835183616474152e+09,6.065080837313029929e-06,-9.133296817025635050e+01
7.205839183616474152e+09,6.078513083635314984e-06,-9.131375292681384792e+01
7.205843183616474152e+09,6.046157943297467205e-06,-9.136011028276439561e+01
7.205847183616474152e+09,6.047436327051391253e-06,-9.135827395520207972e+01
7.205851183616474152e+09,6.060938215202825525e-06,-9.133890290608439955e+01
7.205855183616474152e+09,6.141462432365241108e-06,-9.122426405154391205e+01
7.205859183616474152e+09,6.010666327846186165e-06,-9.141124765333526625e+01
7.205863183616474152e+09,6.136495436025184399e-06,-9.123129173234529787e+01
7.205867183616474152e+09,6.163243208123164263e-06,-9.119351392755311281e+01
7.205871183616474152e+09,6.093461348849265889e-06,-9.129241882889513704e+01
7.205875183616474152e+09,6.063603072905080095e-06,-9.133508475581783159e+01
7.205879183616474152e+09,6.152960243761388694e-06,-9.120801786372160791e+01
7.205883183616474152e+09,6.247865507164147635e-06,-9.107506659820684547e+01
7.205887183616474152e+09,6.111223145180199939e-06,-9.126713720662982610e+01
7.205891183616474152e+09,6.193520161796247231e-06,-9.115094892948778238e+01
7.205895183616474152e+09,6.067844097643765299e-06,-9.132901176653379594e+01
7.205899183616474152e+09,6.173316167242108835e-06,-9.117932964358585934e+01
7.205903183616474152e+09,6.108158121669722101e-06,-9.127149462144927838e+01
7.205907183616474152e+09,6.148123131446471703e-06,-9.121484890853582783e+01
7.205911183616474152e+09,6.223144912068468263e-06,-9.110950176180691074e+01
7.205915183616474152e+09,6.221700995741812380e-06,-9.111151732680612270e+01
7.205919183616474152e+09,6.100689833542521803e-06,-9.128212113343259659e+01
7.205923183616474152e+09,6.162298003051469023e-06,-9.119484611196813262e+01
7.205927183616474152e+09,6.054873447583421224e-06,-9.134759863495318655e+01
7.205931183616474152e+09,6.024345643614481475e-06,-9.139150241693053545e+01
7.205935183616474152e+09,6.160975858509721828e-06,-9.119670990266989463e+01
7.205939183616474152e+09,6.106661052162898069e-06,-9.127362373697638986e+01
7.205943183616474152e+09,6.191352166581153585e-06,-9.115398989218279269e+01
7.205947183616474152e+09,6.143377734617657520e-06,-9.122155565584698422e+01
7.205951183616474152e+09,6.062607320419424949e-06,-9.133651125196726639e+01
7.205955183616474152e+09,6.110487564824746216e-06,-9.126818275089881638e+01
7.205959183616474152e+09,6.039186038255829457e-06,-9.137013187661706581e+01
7.205963183616474152e+09,6.263752332564341152e-06,-9.105300849380270733e+01
7.205967183616474152e+09,6.078601631056380428e-06,-9.131362639792189384e+01
7.205971183616474152e+09,6.182557906743330156e-06,-9.116633618899734870e+01
7.205975183616474152e+09,6.141922834199037542e-06,-9.122361292818783340e+01
7.205979183616474152e+09,6.198597123972919914e-06,-9.114383183486810935e+01
7.205983183616474152e+09,6.127864791843744014e-06,-9.124351655840180797e+01
7.205987183616474152e+09,6.350507090388881831e-06,-9.093353193826116865e+01
7.205991183616474152e+09,6.178370989221095619e-06,-9.117222039158741609e+01
7.205995183616474152e+09,6.080163637804853197e-06,-9.131139468803922910e+01
7.205999183616474152e+09,5.977808357202255692e-06,-9.145886028611553797e+01
7.206003183616474152e+09,6.049431298274795994e-06,-9.135540906479053547e+01
7.206007183616474152e+09,6.019397198458651104e-06,-9.139864000721054538e+01
7.206011183616474152e+09,6.152373395004080906e-06,-9.120884633431715827e+01
7.206015183616474152e+09,6.346127385555746602e-06,-9.093952433481456410e+01
7.206019183616474152e+09,6.225409699228671226e-06,-9.110634128379825825e+01
7.206023183616474152e+09,6.181493816129898046e-06,-9.116783126097911349e+01
7.206027183616474152e+09,6.074783059299438334e-06,-9.131908458011432117e+01
7.206031183616474152e+09,6.147217690282074461e-06,-9.121612818369477793e+01
7.206035183616474152e+09,6.119791918480680985e-06,-9.125496692787359621e+01
7.206039183616474152e+09,6.082153469565015506e-06,-9.130855255539810855e+01
7.206043183616474152e+09,6.222217356975339140e-06,-9.111079648364992067e+01
7.206047183616474152e+09,6.022893718517715692e-06,-9.139359605196762004e+01
7.206051183616474152e+09,6.163771701689323790e-06,-9.119276915084496693e+01
7.206055183616474152e+09,6.117718049609204341e-06,-9.125791089218674301e+01
7.206059183616474152e+09,6.076312150996081083e-06,-9.131689851843611905e+01
7.206063183616474152e+09,5.917747051073248660e-06,-9.154657208969612725e+01
7.206067183616474152e+09,6.200171258054753138e-06,-9.114162633274686698e+01
7.206071183616474152e+09,6.085887602325448865e-06,-9.130322149744431215e+01
7.206075183616474152e+09,5.880829687410202275e-06,-9.160092800059740625e+01
7.206079183616474152e+09,6.058169954760067157e-06,-9.134287098769176794e+01
7.206083183616474152e+09,5.860629617155118438e-06,-9.163081453334774551e+01
7.206087183616474152e+09,5.808464524164798743e-06,-9.170847321935995922e+01
7.206091183616474152e+09,6.006622884598641186e-06,-9.141709271581325424e+01
7.206095183616474152e+09,5.786919436270813598e-06,-9.174075131755658674e+01
7.206099183616474152e+09,5.856649523336027433e-06,-9.163671533276999526e+01
7.206103183616474152e+09,5.776242825408949714e-06,-9.175679120144123146e+01
7.206107183616474152e+09,5.790183704017271241e-06,-9.173585318893103135e+01
7.206111183616474152e+09,5.635437193554753216e-06,-9.197114776390529300e+01
7.206115183616474152e+09,5.784003420834602881e-06,-9.174512922053126829e+01
7.206119183616474152e+09,5.576523126431012847e-06,-9.206242989125355791e+01
7.206123183616474152e+09,5.758100657392357657e-06,-9.178411499310256261e+01
7.206127183616474152e+09,5.572776361152531514e-06,-9.206826774518688694e+01
7.206131183616474152e+09,5.596863151422236176e-06,-9.203080628081524139e+01
7.206135183616474152e+09,5.581755047977559620e-06,-9.205428456707929286e+01
7.206139183616474152e+09,5.715723908838180692e-06,-9.184827519229001780e+01
7.206143183616474152e+09,5.660628278959351150e-06,-9.193240731025841228e+01
7.206147183616474152e+09,5.770854836585447311e-06,-9.176489704432201222e+01
