# freq_Hz, amplitude_dBm
7.125000000000000000e+09,-9.238187853259690030e+01
7.125095000000000000e+09,-9.230835238543149046e+01
7.125190000000000000e+09,-9.221978932886160862e+01
7.125285000000000000e+09,-9.234220557183240885e+01
7.125380000000000000e+09,-9.262018740970532349e+01
7.125475000000000000e+09,-9.219621730857538466e+01
7.125570000000000000e+09,-9.233056175447171654e+01
7.125665000000000000e+09,-9.252900618186659187e+01
7.125760000000000000e+09,-9.267950283032375580e+01
7.125855000000000000e+09,-9.250021012466481807e+01
7.125950000000000000e+09,-9.236714092204805127e+01
7.126045000000000000e+09,-9.224350642083558682e+01
7.126140000000000000e+09,-9.238558086335878272e+01
7.126235000000000000e+09,-9.208061454440853311e+01
7.126330000000000000e+09,-9.246189243364273125e+01
7.126425000000000000e+09,-9.222413947206501916e+01
7.126520000000000000e+09,-9.233744998448487706e+01
7.126615000000000000e+09,-9.234792737883515201e+01
7.126710000000000000e+09,-9.249185532950636457e+01
7.126805000000000000e+09,-9.247734418935846179e+01
7.126900000000000000e+09,-9.267062704198345102e+01
7.126995000000000000e+09,-9.246945405679964836e+01
7.127090000000000000e+09,-9.254154623897906617e+01
7.127185000000000000e+09,-9.221453030392125072e+01
7.127280000000000000e+09,-9.255746156569236405e+01
7.127375000000000000e+09,-9.252603084749139839e+01
7.127470000000000000e+09,-9.256219468501855374e+01
7.127565000000000000e+09,-9.257602973780551281e+01
7.127660000000000000e+09,-9.241676647014676860e+01
7.127755000000000000e+09,-9.277092294544897300e+01
7.127850000000000000e+09,-9.230660256457638013e+01
7.127945000000000000e+09,-9.248056589232476199e+01
7.128040000000000000e+09,-9.237369139289248210e+01
7.128135000000000000e+09,-9.216406905481477452e+01
7.128230000000000000e+09,-9.238771755738240188e+01
7.128325000000000000e+09,-9.223249504856900671e+01
7.128420000000000000e+09,-9.233930389584814691e+01
7.128515000000000000e+09,-9.239139927096871929e+01
7.128610000000000000e+09,-9.228059639488519394e+01
7.128705000000000000e+09,-9.229746352482735006e+01
7.128800000000000000e+09,-9.225790087545706797e+01
7.128895000000000000e+09,-9.248865339622315673e+01
7.128990000000000000e+09,-9.247843724353552375e+01
7.129085000000000000e+09,-9.250139645856073400e+01
7.129180000000000000e+09,-9.226594495800127049e+01
7.129275000000000000e+09,-9.228849167755065253e+01
7.129370000000000000e+09,-9.236822023214608635e+01
7.129465000000000000e+09,-9.241581879260252208e+01
7.129560000000000000e+09,-9.223763723480769272e+01
7.129655000000000000e+09,-9.232264333906977072e+01
7.129750000000000000e+09,-9.251152646173018468e+01
7.129845000000000000e+09,-9.247239389935494103e+01
7.129940000000000000e+09,-9.232668268030371905e+01
7.130035000000000000e+09,-9.237230778131477393e+01
7.130130000000000000e+09,-9.205571458098283699e+01
7.130225000000000000e+09,-9.249607519076315043e+01
7.130320000000000000e+09,-9.251657347134479892e+01
7.130415000000000000e+09,-9.238830691961265984e+01
7.130510000000000000e+09,-9.245114883223541824e+01
7.130605000000000000e+09,-9.222208934846777595e+01
7.130700000000000000e+09,-9.234578925438935926e+01
7.130795000000000000e+09,-9.240636103959943171e+01
7.130890000000000000e+09,-9.219712601680362241e+01
7.130985000000000000e+09,-9.238449273694443775e+01
7.131080000000000000e+09,-9.245478510597051525e+01
7.131175000000000000e+09,-9.234790109632041322e+01
7.131270000000000000e+09,-9.230274701707989493e+01
7.131365000000000000e+09,-9.252776662747491798e+01
7.131460000000000000e+09,-9.234155033328632101e+01
7.131555000000000000e+09,-9.258973944339049922e+01
7.131650000000000000e+09,-9.238667277320941196e+01
7.131745000000000000e+09,-9.228786106610293416e+01
7.131840000000000000e+09,-9.279700630770834380e+01
7.131935000000000000e+09,-9.249192432168581490e+01
7.132030000000000000e+09,-9.242903898031356391e+01
7.132125000000000000e+09,-9.239039031238155530e+01
7.132220000000000000e+09,-9.239142673951656093e+01
7.132315000000000000e+09,-9.248447081372538037e+01
7.132410000000000000e+09,-9.223019115298738768e+01
7.132505000000000000e+09,-9.226348866133787396e+01
7.132600000000000000e+09,-9.222530166635647220e+01
7.132695000000000000e+09,-9.234195235002069069e+01
7.132790000000000000e+09,-9.244904303371319543e+01
7.132885000000000000e+09,-9.222410893569281143e+01
7.132980000000000000e+09,-9.246828070155943635e+01
7.133075000000000000e+09,-9.207352196162929658e+01
7.133170000000000000e+09,-9.206253158907657053e+01
7.133265000000000000e+09,-9.235748917921951318e+01
7.133360000000000000e+09,-9.220957619292016716e+01
7.133455000000000000e+09,-9.248778031760974727e+01
7.133550000000000000e+09,-9.239843400146206420e+01
7.133645000000000000e+09,-9.257064286852256885e+01
7.133740000000000000e+09,-9.258816674335886887e+01
7.133835000000000000e+09,-9.256954218069392937e+01
7.133930000000000000e+09,-9.213070352055669332e+01
7.134025000000000000e+09,-9.240257310166759908e+01
7.134120000000000000e+09,-9.217903458503380421e+01
7.134215000000000000e+09,-9.227064262982572984e+01
7.134310000000000000e+09,-9.232745411027359239e+01
7.134405000000000000e+09,-9.243962180575604748e+01
7.134500000000000000e+09,-9.219606742147250600e+01
7.134595000000000000e+09,-9.230458339929876388e+01
7.134690000000000000e+09,-9.202317397524245735e+01
7.134785000000000000e+09,-9.238885025149960484e+01
7.134880000000000000e+09,-9.206715659674308938e+01
7.134975000000000000e+09,-9.251288050176619038e+01
7.135070000000000000e+09,-9.222220015223780365e+01
7.135165000000000000e+09,-9.251847402182173141e+01
7.135260000000000000e+09,-9.231681241954788675e+01
7.135355000000000000e+09,-9.232403366594897420e+01
7.135450000000000000e+09,-9.233470298131949505e+01
7.135545000000000000e+09,-9.214032922885428434e+01
7.135640000000000000e+09,-9.246872880631750036e+01
7.135735000000000000e+09,-9.253386092480747038e+01
7.135830000000000000e+09,-9.209586663635649018e+01
7.135925000000000000e+09,-9.229690821905394671e+01
7.136020000000000000e+09,-9.236893682854388032e+01
7.136115000000000000e+09,-9.219535073412124859e+01
7.136210000000000000e+09,-9.200751943493355611e+01
7.136305000000000000e+09,-9.250185618581437552e+01
7.136400000000000000e+09,-9.213413100970225855e+01
7.136495000000000000e+09,-9.237668251567995981e+01
7.136590000000000000e+09,-9.221531370866463817e+01
