Delay_us,I,Q,Magnitude_linear,Phase_rad,Fit_channel,Fit_on_data,A_fit,T2star_fit_us,fdet_fit_MHz,phi_fit,C_fit
0.01,-2.573489535038169e-06,-3.882913941817683e-06,4.658311825813414e-06,-2.156098291975837,Q,-3.3818744602444523e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
0.5099,-2.253000300834389e-06,-3.740121082722513e-06,4.36629317258762e-06,-2.1129691224507336,Q,-3.4766107065276397e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
1.0097999999999998,-2.442602393501732e-06,-3.935354984775911e-06,4.631773451815298e-06,-2.12628424068039,Q,-3.6745708871211824e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
1.5096999999999996,-2.3737587570963896e-06,-3.697178667733966e-06,4.3936159069767235e-06,-2.141559641975672,Q,-3.863035118927217e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
2.0096,-2.320210007329494e-06,-3.5553323843160634e-06,4.245440241138541e-06,-2.148997162879511,Q,-3.944525585972485e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
2.5095,-2.2999383338447716e-06,-3.848748667822308e-06,4.483590374638684e-06,-2.109435109826104,Q,-3.88628142113131e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
3.0093999999999994,-2.3673322403300924e-06,-3.7556328985734987e-06,4.43948650239573e-06,-2.1332276869388322,Q,-3.7314478736814222e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
3.5092999999999996,-2.2799700602712615e-06,-3.8941476505791575e-06,4.512499241024259e-06,-2.100475621056062,Q,-3.5696350095880576e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
4.0092,-2.0998916297677566e-06,-3.603654666491514e-06,4.170835864919016e-06,-2.098406818209947,Q,-3.485916969217256e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
4.5091,-2.3492324692768292e-06,-3.61271873630372e-06,4.309365366541164e-06,-2.1473593573636394,Q,-3.5168525232597892e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
5.0089999999999995,-2.0827029082680566e-06,-3.4460152240935144e-06,4.0264962844627705e-06,-2.1144302411963265,Q,-3.6358355160798414e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
5.5089,-2.1470790737713984e-06,-3.775357985729774e-06,4.343187362921455e-06,-2.0878897025633765,Q,-3.7727429647507332e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
6.008799999999999,-2.13587738030238e-06,-3.643709543457506e-06,4.2235756676980064e-06,-2.100993658549874,Q,-3.854498014468647e-06,3.0941578392567665e-07,10.447561257014286,0.24075473937820194,-0.015233106582459941,-3.690994223348715e-06
