Delay_us,I,Q,Magnitude_linear,Phase_rad,Fit_channel,Fit_on_data,A_fit,T2star_fit_us,fdet_fit_MHz,phi_fit,C_fit
0.01,-1.8799799843384795e-06,-3.838658243712555e-06,4.274297819939044e-06,-2.02620975611591,Q,-3.869241399365931e-06,1.581604718300082e-07,62.328714757984656,0.013819495066995563,2.9621645529869105,-3.7136205679090193e-06
0.5099,-1.8289774664549664e-06,-3.854739464266887e-06,4.266635080502737e-06,-2.0138162145353404,Q,-3.869061872754108e-06,1.581604718300082e-07,62.328714757984656,0.013819495066995563,2.9621645529869105,-3.7136205679090193e-06
1.0097999999999998,-1.9221496848402736e-06,-3.885398168283687e-06,4.334856207192321e-06,-2.030203888216708,Q,-3.868584797611107e-06,1.581604718300082e-07,62.328714757984656,0.013819495066995563,2.9621645529869105,-3.7136205679090193e-06
1.5096999999999996,-1.9109249306252795e-06,-3.7770350739173744e-06,4.232921927001166e-06,-2.0391786928744287,Q,-3.867815830758762e-06,1.581604718300082e-07,62.328714757984656,0.013819495066995563,2.9621645529869105,-3.7136205679090193e-06
2.0096,-1.8828359695004242e-06,-3.901529227024517e-06,4.33208974945939e-06,-2.0204185527239935,Q,-3.8667611031119295e-06,1.581604718300082e-07,62.328714757984656,0.013819495066995563,2.9621645529869105,-3.7136205679090193e-06
2.5095,-1.952272440489281e-06,-3.922984506986852e-06,4.381914550051478e-06,-2.0325620058264304,Q,-3.865427200285763e-06,1.581604718300082e-07,62.328714757984656,0.013819495066995563,2.9621645529869105,-3.7136205679090193e-06
3.0093999999999994,-1.8771159918040533e-06,-4.096385758325323e-06,4.505989428271781e-06,-2.000479088269926,Q,-3.8638211426328225e-06,1.581604718300082e-07,62.328714757984656,0.013819495066995563,2.9621645529869105,-3.7136205679090193e-06
3.5092999999999996,-2.0314045141177636e-06,-3.869577072741139e-06,4.370381107164672e-06,-2.054218318747099,Q,-3.861950364757681e-06,1.581604718300082e-07,62.328714757984656,0.013819495066995563,2.9621645529869105,-3.7136205679090193e-06
4.0092,-2.094639350163677e-06,-3.6833302952888262e-06,4.237267524177177e-06,-2.087868619276085,Q,-3.859822694556927e-06,1.581604718300082e-07,62.328714757984656,0.013819495066995563,2.9621645529869105,-3.7136205679090193e-06
4.5091,-2.065559102489553e-06,-3.988503363890535e-06,4.491624816215571e-06,-2.0486440174920273,Q,-3.857446331832629e-06,1.581604718300082e-07,62.328714757984656,0.013819495066995563,2.9621645529869105,-3.7136205679090193e-06
