Delay_us,I,Q,Magnitude_linear,Phase_rad,Fit_channel,Fit_on_data,A_fit,T2star_fit_us,fdet_fit_MHz,phi_fit,C_fit
0.01,3.023098630127039e-06,3.5421625634703315e-06,4.656827348477361e-06,0.8642962345486793,I,3.2981542424034412e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.03495,2.9389847632190915e-06,3.3375387730787785e-06,4.447111028548554e-06,0.8488121893402315,I,2.941435788778459e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.0599,3.086737389640415e-06,3.4600252823854486e-06,4.63677934210273e-06,0.8423551912655243,I,2.6926902334566106e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.08485000000000001,3.138152536879343e-06,3.4292622821392595e-06,4.6484235117322546e-06,0.8296955494336066,I,2.899591415743679e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.10980000000000001,3.019303859641855e-06,3.5174929315140983e-06,4.6356177927111116e-06,0.8614641435294922,I,3.2529606172346906e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.13475,3.1087003828556014e-06,3.622472302138497e-06,4.773502241554637e-06,0.8615777084890969,I,3.247900847633069e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.15970000000000004,3.136204922411394e-06,3.6865495861765266e-06,4.84008565695854e-06,0.8658870170291273,I,2.9047012085154463e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.18465000000000004,3.0294844881817907e-06,3.5137692895370113e-06,4.6394343280434e-06,0.8592763018392495,I,2.720907645799147e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.20960000000000004,3.0723910825505647e-06,3.571295111374889e-06,4.71102279093048e-06,0.8603519423325213,I,2.950491683284315e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.23455,3.0590869723082067e-06,3.469667873095806e-06,4.625646793015973e-06,0.8482035406733885,I,3.253758896702953e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.2595,3.038205832716393e-06,3.503069768251539e-06,4.637045663263388e-06,0.8563451379539432,I,3.1993049291355808e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.28445000000000004,3.050824567041666e-06,3.5383214009300026e-06,4.671964134616641e-06,0.8592484418358842,I,2.877217445354966e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.30940000000000006,3.052357905856266e-06,3.4416547964283208e-06,4.600203965393417e-06,0.8452735562023398,I,2.752613800815585e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.33435000000000004,2.9393054799859887e-06,3.620938964135181e-06,4.663766255577998e-06,0.8889303247611776,I,2.994398052932718e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.35930000000000006,3.0350139054218615e-06,3.6488169449898043e-06,4.746069374139909e-06,0.8769753191128657,I,3.2473515260697127e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.38425000000000004,2.968852437405745e-06,3.5393788795274183e-06,4.619663153081056e-06,0.8728369280913021,I,3.153485402371475e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.40920000000000006,3.0313935662569797e-06,3.5118885370349223e-06,4.63925727354083e-06,0.8586999200168363,I,2.858201515110248e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.43415000000000004,3.0847908996120057e-06,3.5871537146021622e-06,4.73113164755676e-06,0.8605511675511489,I,2.7863003599974444e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.4591,2.957873464905308e-06,3.5064310267298884e-06,4.587382039857259e-06,0.8700548310152425,I,3.0312356300485644e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.48405000000000004,2.9728994579723345e-06,3.3579527311633495e-06,4.484860949008297e-06,0.8461450432916335,I,3.2351503908180278e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.509,3.087155557022821e-06,3.5930168088700614e-06,4.737119295740786e-06,0.8609796905908728,I,3.1112905759746825e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.5339500000000001,2.954189844781874e-06,3.452764005150823e-06,4.544096930554795e-06,0.8630593150493483,I,2.846759620864149e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.5589000000000001,2.899927189892525e-06,3.3692839907338992e-06,4.4454080034226e-06,0.8601257168393295,I,2.8206587565212122e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.58385,3.0570068236564344e-06,3.480937253606451e-06,4.632732982098928e-06,0.8501490684387372,I,3.0611460923306932e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.6088000000000001,3.1118775212552033e-06,3.467050046824524e-06,4.658778566800461e-06,0.8393321929783616,I,3.21849398322144e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.63375,3.110877537944926e-06,3.590414177135679e-06,4.750645537131471e-06,0.8568352309599585,I,3.0733197770670684e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.6587000000000001,3.1299928872139904e-06,3.5277575360545943e-06,4.7161349330993655e-06,0.8450718327113457,I,2.8419317958745692e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.68365,3.033702295781227e-06,3.4687615594122384e-06,4.608216181504977e-06,0.8522054270664939,I,2.854583904149992e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.7086000000000001,2.8424423524966946e-06,3.5122861371525403e-06,4.5183661246628585e-06,0.8904190650771093,I,3.0844467219893866e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.73355,3.1050992776103537e-06,3.4529908697521246e-06,4.6437902052534495e-06,0.8383961864697285,I,3.1986213080408113e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.7585000000000001,3.119048928105807e-06,3.435171587545985e-06,4.639921341122194e-06,0.8335927376092539,I,3.039948472725243e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.7834500000000001,3.040347993072994e-06,3.484838607736091e-06,4.624696318781483e-06,0.8534123118079747,I,2.8427308515931036e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.8084000000000001,3.046096726322953e-06,3.5400184012706102e-06,4.670164402614744e-06,0.860252430746873,I,2.887171407455251e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.83335,2.930962261914967e-06,3.511758861004417e-06,4.574165506254965e-06,0.875302865543123,I,3.101591351552606e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.8583000000000001,2.9401423145017078e-06,3.4951835533194576e-06,4.567356445573116e-06,0.8714343734794433,I,3.1766531007088515e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.8832500000000001,2.9818522415327304e-06,3.3696917250048455e-06,4.499584993296593e-06,0.8463846776497039,I,3.0113555678585136e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.9082,2.932795737251133e-06,3.413804182209181e-06,4.5005943864013466e-06,0.8610434889107397,I,2.848175477644017e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.9331500000000001,2.9777031598240047e-06,3.4429111791317108e-06,4.551961499773034e-06,0.8577271446025763,I,2.917709460537796e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.9581,3.05246001405287e-06,3.5715483082246513e-06,4.698241102303502e-06,0.8636030190267808,I,3.1131340234767052e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
0.9830500000000001,3.065421966916382e-06,3.3615948606035577e-06,4.549410054291628e-06,0.8314480677160365,I,3.153579654213049e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
1.008,3.0359244897040858e-06,3.505890059759647e-06,4.637682893245992e-06,0.8571152015678427,I,2.987551721758355e-06,3.312716027952786e-07,1.3364122561888054,8.209425185673588,-0.022422021280213714,3.0085678559355753e-06
