Delay_us,I,Q,Magnitude_linear,Phase_rad,Fit_channel,Fit_on_data,A_fit,T2star_fit_us,fdet_fit_MHz,phi_fit,C_fit
0.01,-1.6916368905624096e-06,-3.839965277914593e-06,4.196065860434194e-06,-1.985750854157534,MAG,4.269902820971201e-06,4.0866142883908344e-07,21.194677775802212,0.012375939985598087,-0.32851989394925596,3.883176323080772e-06
0.25995,-1.6798939368440055e-06,-4.0508236486785814e-06,4.385341021145209e-06,-1.9639141962920648,MAG,4.267822251442748e-06,4.0866142883908344e-07,21.194677775802212,0.012375939985598087,-0.32851989394925596,3.883176323080772e-06
0.5099,-1.70796307769376e-06,-3.907647877761515e-06,4.2646042971580864e-06,-1.982855982087356,MAG,4.265593713800574e-06,4.0866142883908344e-07,21.194677775802212,0.012375939985598087,-0.32851989394925596,3.883176323080772e-06
0.7598499999999999,-1.5647859466591698e-06,-4.055193946424181e-06,4.346625472936144e-06,-1.9390644116902287,MAG,4.263221795476058e-06,4.0866142883908344e-07,21.194677775802212,0.012375939985598087,-0.32851989394925596,3.883176323080772e-06
1.0097999999999998,-1.6484154113413361e-06,-4.013553157821753e-06,4.338880307061787e-06,-1.9605031484504876,MAG,4.2607110502018215e-06,4.0866142883908344e-07,21.194677775802212,0.012375939985598087,-0.32851989394925596,3.883176323080772e-06
1.25975,-1.6366817423619757e-06,-3.876000083543892e-06,4.207386810528988e-06,-1.970344308716701,MAG,4.258065996471335e-06,4.0866142883908344e-07,21.194677775802212,0.012375939985598087,-0.32851989394925596,3.883176323080772e-06
1.5096999999999996,-1.6501662821524413e-06,-3.8035485810585927e-06,4.146086174601976e-06,-1.9801383362317548,MAG,4.255291116052419e-06,4.0866142883908344e-07,21.194677775802212,0.012375939985598087,-0.32851989394925596,3.883176323080772e-06
1.7596499999999997,-1.6621823351382075e-06,-3.914997037734511e-06,4.25324016729781e-06,-1.9723009819287824,MAG,4.2523908525541675e-06,4.0866142883908344e-07,21.194677775802212,0.012375939985598087,-0.32851989394925596,3.883176323080772e-06
2.0096,-1.8342516200994391e-06,-3.7514005113903886e-06,4.1758214524447145e-06,-2.025565856560753,MAG,4.249369610046756e-06,4.0866142883908344e-07,21.194677775802212,0.012375939985598087,-0.32851989394925596,3.883176323080772e-06
2.25955,-1.7536928817589715e-06,-3.994774244351552e-06,4.362758300303444e-06,-1.9844623601666949,MAG,4.246231751733626e-06,4.0866142883908344e-07,21.194677775802212,0.012375939985598087,-0.32851989394925596,3.883176323080772e-06
